year,sont_VERB assez_ADV,sont_VERB cassées_ADJ
1886,9.811201380216517e-06,0.0
1887,9.811014933802653e-06,0.0
1888,9.354943358630408e-06,0.0
1889,9.927109203999862e-06,0.0
1890,1.0047874638985377e-05,0.0
1891,9.572166163707152e-06,0.0
1892,1.0054067388409749e-05,0.0
1893,9.878715900413226e-06,0.0
1894,1.0098216989717912e-05,0.0
1895,9.850064088823274e-06,0.0
1896,1.017473368847277e-05,0.0
1897,1.0110513358085882e-05,0.0
1898,1.0366105925641023e-05,0.0
1899,1.0186774488829542e-05,0.0
1900,1.0438689059810713e-05,0.0
1901,1.0462677892064676e-05,0.0
1902,1.0259546797897201e-05,0.0
1903,1.1378264389350079e-05,0.0
1904,1.0679917977540754e-05,0.0
1905,1.0174952876695897e-05,5.160759042333041e-10
1906,1.0683442269510124e-05,0.0
1907,1.0327858035452664e-05,0.0
1908,1.0056560313387308e-05,1.4734167219643268e-09
1909,1.0629550160956569e-05,5.500983557560346e-10
1910,9.747196600073949e-06,0.0
1911,1.0402395673736464e-05,0.0
1912,9.959371709555853e-06,0.0
1913,1.0471283530932851e-05,0.0
1914,1.0219901014352217e-05,0.0
1915,8.691846232977696e-06,0.0
1916,8.57461509440327e-06,0.0
1917,8.890479875844903e-06,0.0
1918,8.658430488139857e-06,0.0
1919,8.387429261347279e-06,0.0
1920,8.919331776269246e-06,0.0
1921,9.357643648399971e-06,0.0
1922,9.1110123321414e-06,0.0
1923,8.492758752254304e-06,0.0
1924,9.458584827370942e-06,0.0
1925,9.110890459851362e-06,0.0
1926,9.136490007222164e-06,0.0
1927,8.816807167022489e-06,0.0
1928,9.245952242054045e-06,0.0
1929,8.927921953727491e-06,0.0
1930,9.583487553754821e-06,1.0503603542488804e-09
1931,9.289662557421252e-06,0.0
1932,9.1402534962981e-06,0.0
1933,9.354324902233202e-06,0.0
1934,9.21623177418951e-06,0.0
1935,9.671570296632126e-06,2.393656828303392e-09
1936,1.0045326234831009e-05,0.0
1937,9.520144885755144e-06,0.0
1938,9.888569366012234e-06,0.0
1939,1.0445836778671946e-05,0.0
1940,9.854052223090548e-06,0.0
1941,1.010889627650613e-05,0.0
1942,1.0349695912736934e-05,0.0
1943,9.310675523011014e-06,0.0
1944,9.800217412703205e-06,0.0
1945,8.380705367017072e-06,0.0
1946,8.02830072643701e-06,0.0
1947,7.4994200076616835e-06,0.0
1948,8.885594070306979e-06,0.0
1949,9.102330295718275e-06,0.0
1950,8.816714398562908e-06,0.0
1951,9.312734619015828e-06,0.0
1952,9.92055174720008e-06,0.0
1953,9.727688848215621e-06,0.0
1954,9.396293535246514e-06,0.0
1955,9.364021025248803e-06,9.385607846468247e-10
1956,9.527847396384459e-06,0.0
1957,9.422567927686032e-06,0.0
1958,1.0062356523121707e-05,0.0
1959,9.01334442460211e-06,0.0
1960,9.199171472573653e-06,1.3841666701708277e-09
1961,8.90615046955645e-06,0.0
1962,8.93074320629239e-06,0.0
1963,9.12295490707038e-06,0.0
1964,8.568660632590763e-06,0.0
1965,8.476742550556082e-06,5.472043373977442e-10
1966,8.845902812026907e-06,0.0
1967,8.36825893202331e-06,0.0
1968,8.186054401448928e-06,0.0
1969,8.15245493868133e-06,9.083515606356229e-10
1970,7.808635018591303e-06,0.0
1971,7.869455657782964e-06,1.0276794970565106e-09
1972,7.976352208061144e-06,5.130146862875051e-10
1973,7.632479537278414e-06,0.0
1974,7.454445039911661e-06,0.0
1975,7.137065495044226e-06,0.0
1976,7.225326044135727e-06,0.0
1977,7.143816219468135e-06,5.876781838942691e-10
1978,7.1578183451492805e-06,0.0
1979,6.709872650390025e-06,0.0
1980,7.151919362513581e-06,1.1370301367108482e-09
1981,6.749994099664036e-06,6.325549528618524e-10
1982,6.561329882970313e-06,0.0
1983,6.288791610131739e-06,0.0
1984,6.484451205324149e-06,0.0
1985,6.005933300912147e-06,6.015558051686298e-10
1986,6.1617315623152535e-06,5.994485463567401e-10
1987,5.835830052092206e-06,1.8332451112712533e-09
1988,5.7932707022700924e-06,0.0
1989,5.4551933317270596e-06,0.0
1990,5.5957643780857325e-06,0.0
1991,5.354448603611672e-06,5.861465202094962e-10
1992,5.3760527407575864e-06,0.0
1993,5.12819815412513e-06,0.0
1994,5.150965989741962e-06,0.0
1995,5.268453151074937e-06,0.0
1996,5.163536570762517e-06,0.0
1997,5.224996584729524e-06,0.0
1998,5.265444997348823e-06,0.0
1999,5.39512257091701e-06,0.0
2000,4.780752078659134e-06,1.3254094488601709e-09
2001,5.177716047910508e-06,0.0
2002,5.002040779800154e-06,0.0
2003,4.999474185751751e-06,1.6667691671301554e-09
2004,4.831174919672776e-06,0.0
2005,4.924399945593905e-06,0.0
2006,4.996647476218641e-06,0.0
2007,4.842507678404218e-06,3.994479469415779e-10
2008,4.9160657908942085e-06,4.257439678578834e-10
2009,4.868801170232473e-06,4.76819250749827e-10
2010,4.579717369779246e-06,0.0
2011,5.0422895583324134e-06,0.0
2012,4.803400770470034e-06,0.0
2013,4.130973138671834e-06,0.0
2014,4.0160348362405784e-06,1.5158115873603606e-09
2015,4.304589310777374e-06,2.2165753954528356e-10
2016,4.314394118409837e-06,2.0713400439298368e-10
2017,3.5517916785465786e-06,1.0062445321423752e-09
2018,3.6292840377427638e-06,2.5814667070633845e-10
2019,4.109641395189101e-06,7.65296326310505e-10
