year,avaient_VERB ôté_VERB,avaient_VERB oté_VERB,avaient_VERB coté_VERB
1888,2.6630582183884144e-08,6.340614699951175e-10,0.0
1889,3.57112810434046e-08,6.265136742733546e-10,0.0
1890,2.6217545467943637e-08,0.0,0.0
1891,2.995883363610119e-08,1.2748440081367107e-09,6.374220040683554e-10
1892,2.6954603882245465e-08,6.268512375839919e-10,5.641661360300532e-09
1893,2.894455697344256e-08,0.0,0.0
1894,2.3945849747519787e-08,1.8904617871129403e-09,6.301539290376468e-10
1895,2.046328972937772e-08,3.0093072478365457e-09,0.0
1896,2.8305738197786923e-08,5.89702897624278e-10,5.89702897624278e-10
1897,2.5637540090883704e-08,0.0,0.0
1898,2.2633418694795182e-08,1.13167097914868e-09,1.6975064687230201e-09
1899,1.9346524382513053e-08,0.0,1.1055156790007459e-09
1900,2.3359739032002835e-08,5.191053142894475e-10,7.26747462209687e-09
1901,1.900171220370339e-08,5.588738916095792e-10,5.029864968975062e-09
1902,1.8659077838378835e-08,4.910283846193408e-10,1.4730852093691738e-09
1903,2.5381035939631147e-08,5.400220270956879e-10,5.400220270956879e-10
1904,2.364835083312755e-08,5.374625189347171e-10,5.374625189347171e-10
1905,5.676835002077496e-09,0.0,6.708986699521802e-09
1906,1.5432553013283723e-08,0.0,2.572092316910357e-09
1907,2.1599941391059474e-08,0.0,0.0
1908,2.2592390180875555e-08,2.4556945366072114e-09,2.4556945366072114e-09
1909,2.3654228797909127e-08,1.1001967115120692e-09,1.6502950117569526e-09
1910,2.0842188419578633e-08,5.344150677544235e-10,4.275320542035388e-09
1911,2.8197982615552064e-08,5.320374141248863e-10,5.320374141248863e-10
1912,2.8651816919023076e-08,1.5628263128064646e-09,0.0
1913,3.340883480973389e-08,1.060597942803554e-09,5.30298971401777e-10
1914,2.0090231700464756e-08,0.0,6.696743715117748e-10
1915,3.180805663305364e-08,1.1780761921542648e-09,0.0
1916,1.4283700444650549e-08,0.0,0.0
1917,2.1932848426331475e-08,1.0966424435210342e-09,0.0
1918,3.44591288836682e-09,0.0,5.743188147278033e-09
1919,1.8415697411455767e-08,9.207848372660976e-10,9.207848372660976e-10
1920,9.086678076641874e-09,2.2716695191604686e-09,7.572231730534895e-10
1921,2.574734203619755e-08,1.5145494858259667e-09,0.0
1922,2.5084981203349344e-08,0.0,0.0
1923,1.8047112249064412e-08,1.0615948120573648e-09,2.1231896241147297e-09
1924,3.0939897754933554e-08,1.289162443462999e-09,1.289162443462999e-09
1925,2.0896537833436923e-08,0.0,2.1996355847875293e-09
1926,1.4489979882625903e-08,2.229227691330493e-09,1.1146138456652466e-09
1927,2.6758140592164636e-08,0.0,1.1149224876660924e-09
1928,2.0566874425753667e-08,0.0,3.4278122562625413e-09
1929,3.119313873867213e-08,0.0,0.0
1930,2.4158287814657342e-08,1.0503603542488804e-09,0.0
1931,3.763767608688795e-08,0.0,0.0
1932,2.4110979879310435e-08,0.0,1.0959536611565568e-09
1933,1.1470662641954732e-08,0.0,0.0
1934,1.7972370258689807e-08,0.0,0.0
1935,2.154291145473053e-08,0.0,0.0
1936,1.576212937948185e-08,0.0,0.0
1937,8.813782592653752e-09,0.0,0.0
1938,6.482607339819424e-09,1.2965214457594243e-09,5.186085783037697e-09
1939,1.3764645423464117e-08,0.0,0.0
1940,6.339457314652464e-08,0.0,0.0
1941,4.427253941230447e-08,0.0,0.0
1942,1.8205270180260413e-08,0.0,0.0
1943,2.6129116648121453e-08,0.0,0.0
1944,6.4263723231761105e-09,0.0,0.0
1945,2.178504132643866e-08,0.0,0.0
1946,2.227376683094917e-08,0.0,5.568441707737293e-09
1947,2.26496545963073e-08,0.0,0.0
1948,3.696441908118686e-08,0.0,0.0
1949,2.1597418964347526e-08,0.0,0.0
1950,2.1270722072586068e-08,0.0,0.0
1951,4.797630737130021e-08,0.0,0.0
1952,2.6362009464264702e-08,0.0,0.0
1953,2.8011951869189033e-08,0.0,1.0773827385790469e-09
1954,2.443134050622575e-08,0.0,1.9545072227344917e-09
1955,2.1586897602787758e-08,9.385607846468247e-10,0.0
1956,1.744228228517386e-08,8.72114158667614e-10,1.744228317335228e-09
1957,1.0602045463770082e-08,0.0,0.0
1958,2.0680609225109947e-08,0.0,8.272243445794913e-10
1959,2.015194411342236e-08,7.750747821333448e-10,7.750747821333448e-10
1960,2.2838749558218296e-08,0.0,0.0
1961,1.737039845295385e-08,0.0,0.0
1962,3.0441391629665304e-08,0.0,0.0
1963,2.7157422977097667e-08,0.0,0.0
1964,2.798625509115027e-08,0.0,6.083968329129164e-10
1965,3.283226135408768e-08,0.0,5.472043373977442e-10
1966,1.8278946356531378e-08,0.0,0.0
1967,2.3172576746333107e-08,9.860671168482327e-10,0.0
1968,3.2787337289619245e-08,4.4914158503495116e-10,4.4914158503495116e-10
1969,2.2708789515490935e-08,0.0,0.0
1970,2.4373242979436327e-08,0.0,0.0
1971,1.9012070140433934e-08,1.0276794970565106e-09,0.0
1972,2.8728821988011077e-08,0.0,5.130146862875051e-10
1973,2.260413545229767e-08,0.0,0.0
1974,1.7439271360331077e-08,0.0,5.625571675160757e-10
1975,2.2845920710778955e-08,5.711480177694739e-10,1.7134440533084216e-09
1976,2.171140245366132e-08,1.7140580066410394e-09,0.0
1977,1.469195431980097e-08,1.1753563677885381e-09,5.876781838942691e-10
1978,2.198018833610149e-08,0.0,1.1881182704343018e-09
1979,2.2822696621460636e-08,1.7555920051037788e-09,0.0
1980,1.819248218737357e-08,0.0,0.0
1981,2.340453342242199e-08,6.325549528618524e-10,0.0
1982,2.483000827169235e-08,1.2415004579935385e-09,0.0
1983,2.9681984869966982e-08,6.315316047889041e-10,0.0
1984,2.4935737030773453e-08,0.0,5.799008495621649e-10
1985,2.1054452403745927e-08,0.0,0.0
1986,3.7165808208783346e-08,0.0,0.0
1987,2.5054349706010726e-08,6.110816852533674e-10,6.110816852533674e-10
1988,2.6384837426007834e-08,0.0,5.996553809062277e-10
1989,2.9635859988275115e-08,1.6464366536794728e-09,0.0
1990,1.5801088437683575e-08,5.44865097484859e-10,5.44865097484859e-10
1991,1.641210189973208e-08,0.0,0.0
1992,1.4876849085965205e-08,5.509944167592096e-10,0.0
1993,2.049506697687775e-08,5.539207426075166e-10,0.0
1994,1.8989736005892155e-08,5.274926606624319e-10,0.0
1995,2.277429267394382e-08,1.0844901643380922e-09,1.0844901643380922e-09
1996,2.1886178203089912e-08,0.0,0.0
1997,2.205651483677684e-08,0.0,0.0
1998,2.3840646790063147e-08,0.0,0.0
1999,2.5136106529544122e-08,0.0,0.0
2000,2.3415566374751506e-08,0.0,2.2090156370779823e-09
2001,2.891599848453552e-08,0.0,0.0
2002,2.8039817578928705e-08,0.0,0.0
2003,2.0001230893740285e-08,0.0,8.333845835650777e-10
2004,2.9071621554521698e-08,0.0,0.0
2005,3.1526248278623825e-08,0.0,4.5037495954858286e-10
2006,2.84134404893166e-08,0.0,4.1178899179428186e-10
2007,3.5550868915379397e-08,0.0,0.0
2008,3.448526086913262e-08,0.0,0.0
2009,4.291373301157364e-08,0.0,0.0
2010,5.71578944175144e-08,0.0,0.0
2011,6.538991925708615e-08,0.0,0.0
2012,7.080845421114645e-08,0.0,3.404252713057332e-10
2013,8.478939861333856e-08,5.578250084070646e-10,5.578250084070646e-10
2014,8.66178098135606e-08,0.0,8.661780737106994e-10
2015,8.267826245855758e-08,0.0,0.0
2016,9.818151625040628e-08,0.0,4.1426800878596737e-10
2017,7.395897227979731e-08,0.0,0.0
2018,7.821844150157631e-08,0.0,1.0325866828253538e-09
2019,6.683588082978531e-08,0.0,7.65296326310505e-10
