year,était_VERB en_ADP,était_VERB quand_ADV,etait_VERB en_ADP
1894,2.5558412744430825e-05,5.041231432301174e-09,6.364554749893614e-08
1895,2.6299539968022145e-05,1.2037228991346183e-09,3.8519131440040155e-08
1896,2.5732275389600545e-05,0.0,3.833068834557807e-08
1897,2.441567812638823e-05,2.330685422435863e-09,3.4960280781426434e-08
1898,2.4758131985436194e-05,2.8291774478717002e-09,3.225262235062587e-08
1899,2.5833138352027163e-05,5.527578395003729e-10,4.311511325738593e-08
1900,2.4862029022187926e-05,1.5573159428683425e-09,4.2047532122779785e-08
1901,2.395277624600567e-05,5.588738916095792e-10,3.7444551015397565e-08
1902,2.2169440853758715e-05,4.910283846193408e-10,2.9461702855115846e-08
1903,2.444463643769268e-05,1.6200660812870638e-09,4.968202560462487e-08
1904,2.45233404712053e-05,1.6123875568041512e-09,3.439760298817873e-08
1905,2.423853766231332e-05,1.1353669671088085e-08,2.7868098939620722e-08
1906,2.435822898405604e-05,5.144184522798412e-10,3.858138342138773e-08
1907,2.349353781028185e-05,3.0857059130084963e-09,3.3428480872288446e-08
1908,2.398525975877419e-05,4.911389073214423e-10,3.6835418271152776e-08
1909,2.3776350644766353e-05,5.500983557560346e-10,3.6306492923188216e-08
1910,2.328393020434305e-05,1.068830135508847e-09,3.7943469699541765e-08
1911,2.4467868570354767e-05,1.5961122423746588e-09,3.298631945369834e-08
1912,2.410555498499889e-05,5.209421227725386e-10,3.22984119449643e-08
1913,2.3480048184865154e-05,2.121195941118259e-09,3.606033005532083e-08
1914,2.3312704797717743e-05,0.0,4.687720545071272e-08
1915,2.4601764380349778e-05,0.0,3.062998121805549e-08
1916,2.5068993636523373e-05,2.197492410260793e-09,4.0653608035512434e-08
1917,2.5661433028290048e-05,1.0966424435210342e-09,6.141197772535634e-08
1918,2.600056177470833e-05,0.0,3.9053680289669046e-08
1919,2.4971684979391284e-05,5.524709134618888e-09,3.222746913777996e-08
1920,2.4403789211646654e-05,7.572231730534895e-10,3.331781917026433e-08
1921,2.385415427852422e-05,0.0,5.073740894090406e-08
1922,2.4560409656260163e-05,7.377935484775833e-10,3.688967598058923e-08
1923,2.386571213719435e-05,1.0615948120573648e-09,3.3971033985835675e-08
1924,2.4354856577701867e-05,2.578324886925998e-09,4.383152285569736e-08
1925,2.3682376195210963e-05,6.598906976407193e-09,6.708888378170741e-08
1926,2.3459277144866064e-05,4.458455382660986e-09,3.9011485264417445e-08
1927,2.5134811949101277e-05,1.1149224876660924e-09,5.797597069090443e-08
1928,2.3105740183382295e-05,1.1426041224282812e-09,1.942427008128078e-08
1929,2.441531432850752e-05,5.570203187588163e-09,5.570203231997084e-08
1930,2.3534374122391455e-05,0.0,3.2561171536826805e-08
1931,2.2721751520293765e-05,3.4216069977333063e-09,4.21998205268892e-08
1932,2.368027162447106e-05,5.479768305782784e-09,2.9590749850427756e-08
1933,2.4543774998164736e-05,0.0,4.473558190554172e-08
1934,2.361209953960497e-05,1.1981580172459871e-09,3.5944740517379614e-08
1935,2.2952775907469913e-05,7.180970484910176e-09,4.0692165192979246e-08
1936,2.20863803406246e-05,4.849885826274658e-09,3.6374144585238355e-08
1937,2.2925907614990138e-05,2.5182236296217297e-09,4.91053595563784e-08
1938,2.2357215129886754e-05,1.2965214457594243e-09,4.5378251711802875e-08
1939,2.19408448174363e-05,4.588215141154706e-09,4.894096328200703e-08
1940,2.1234645828371868e-05,0.0,1.1664601551331089e-07
1941,2.1661076971213333e-05,0.0,5.017554549624492e-08
1942,2.1597519662464038e-05,0.0,6.978687139280737e-08
1943,2.452943408570718e-05,8.709705845433291e-09,2.0322646676618206e-08
1944,2.427883373457007e-05,3.2131861615880553e-09,1.4459337904781933e-07
1945,2.789792233670596e-05,2.178504043826024e-09,6.535512397931598e-08
1946,2.5028753952938132e-05,1.3921104269343232e-09,3.61948711002924e-08
1947,2.562748886703048e-05,1.1920870957027319e-09,4.649139739854036e-08
1948,2.2732030629413202e-05,0.0,2.5005342241257722e-08
1949,2.2832398826722056e-05,0.0,5.006674341778705e-08
1950,2.168975697713904e-05,3.190608444114673e-09,4.4668517773516214e-08
1951,2.3732280169497244e-05,1.0661401761424827e-09,5.117472845483917e-08
1952,2.195006345573347e-05,5.272402070488624e-09,8.541291052210909e-08
1953,2.254962055303622e-05,1.0773827385790469e-09,8.834538434143724e-08
1954,2.2491491108667105e-05,9.772536113672459e-10,3.224936939716372e-08
1955,2.1098845536471345e-05,9.385607846468247e-10,1.238900253497377e-07
1956,2.1982508769724518e-05,0.0,2.712275097849215e-07
1957,2.2096428438089788e-05,8.835037701437898e-10,1.546131613849866e-07
1958,2.1740283045801334e-05,8.272243445794913e-10,1.2904699531191e-07
1959,2.1533127437578514e-05,7.750747821333448e-10,4.960478516835565e-08
1960,2.1518255380215123e-05,6.920833350854139e-10,5.398250202404142e-08
1961,2.1781785108032636e-05,4.1688955620955426e-09,7.087122533278034e-08
1962,2.307267095602583e-05,3.1709782577493684e-09,7.864025874937397e-08
1963,2.275662700412795e-05,1.2932106496776896e-09,1.1056950910415253e-07
1964,2.2412730686482973e-05,1.825190498738749e-09,5.1713729298796807e-08
1965,2.181922536692582e-05,5.472043373977442e-10,5.2531615502005025e-08
1966,2.2397249267669395e-05,1.1078149508847446e-09,4.597431968456078e-08
1967,2.2139671273180284e-05,2.9582014060558492e-09,4.733122338507201e-08
1968,2.3155495000537485e-05,2.245707841908029e-09,4.985471757645854e-08
1969,2.126587241946254e-05,9.083515606356229e-10,4.7688456739081175e-08
1970,2.050111652351916e-05,1.3796175035718505e-09,5.104584777093635e-08
1971,2.0549992768792436e-05,2.0553589941130213e-09,4.419021770729614e-08
1972,2.0315381334512495e-05,1.0260293725750103e-09,5.848367212735184e-08
1973,2.0664590920205228e-05,2.2052815684681093e-09,5.458071838937428e-08
1974,1.9717066606972367e-05,2.2502286700643026e-09,6.075617298151315e-08
1975,1.9303661247249693e-05,1.1422960355389478e-09,5.140332026698502e-08
1976,2.0112756828893907e-05,3.4281160132820787e-09,4.399415542977181e-08
1977,1.9465664081508294e-05,2.9383909194713453e-09,7.4047450837611e-08
1978,2.009167474170681e-05,1.1881182704343018e-09,5.999997298999915e-08
1979,2.0624109311029315e-05,1.7555920051037788e-09,5.793453716762542e-08
1980,2.035340730799362e-05,1.7055452050662723e-09,7.16328969474489e-08
1981,2.01082893909188e-05,6.325549528618524e-10,6.452060574702045e-08
1982,2.087583015963901e-05,1.8622506869903077e-09,6.952402564763815e-08
1983,2.1615433070110157e-05,2.5261264191556165e-09,6.504775562632403e-08
1984,2.07987231988227e-05,1.1598016991243298e-09,4.697197031333644e-08
1985,2.08457131520845e-05,6.015558051686298e-10,4.932757668996146e-08
1986,2.1448868210427463e-05,5.994485463567401e-10,6.533989038715049e-08
1987,2.0855606635450386e-05,6.110816852533674e-10,4.827545208030415e-08
1988,2.1154643036425114e-05,5.996553809062277e-10,7.675588786781873e-08
1989,2.14667907130206e-05,2.1952488715726304e-09,6.036934507847036e-08
1990,2.153579225705471e-05,1.6345953479657283e-09,7.464651652355769e-08
1991,2.12226077564992e-05,1.1722930404189924e-09,4.396098773895574e-08
1992,2.175215740862768e-05,5.509944167592096e-10,4.022259147973273e-08
1993,2.198012953158468e-05,3.877445031719162e-09,4.929894714678085e-08
1994,2.169840990973171e-05,1.5824779264761446e-09,5.5386730757334135e-08
1995,2.1363914129324257e-05,3.7957155196721715e-09,5.802022329248757e-08
1996,2.1638490579789504e-05,2.6690460952494277e-09,4.964425670550554e-08
1997,2.140153264917899e-05,4.794894592485832e-09,8.43901464264718e-08
1998,2.1795594875584356e-05,1.9072516899143466e-09,1.2683224070997312e-07
1999,2.171759660996031e-05,4.570201161957499e-10,1.2111032710038216e-07
2000,2.1384597857831977e-05,2.2090156370779823e-09,6.538686747603606e-08
2001,2.1763669792562723e-05,3.943090687297257e-09,4.42502372521858e-08
2002,2.2520793208968826e-05,3.5049770863437857e-09,4.819343679685062e-08
2003,2.3389771740767173e-05,4.583615376141381e-09,5.3753305806480967e-08
2004,2.3238357243826613e-05,2.642874807889939e-09,5.594084839799507e-08
2005,2.3036229322315194e-05,1.8014998381943315e-09,4.008337217697999e-08
2006,2.367869092267938e-05,5.7650459961422484e-09,4.817931209544213e-08
2007,2.6524143322603777e-05,3.994479469415779e-09,3.155638861329635e-08
2008,2.7666119422065094e-05,3.405951826129794e-09,4.044567769589946e-08
2009,3.038912109332159e-05,1.907277002999308e-09,2.4794601927169424e-08
2010,3.457580169197172e-05,2.8342757585342326e-09,1.5116137674908714e-08
2011,3.6865767469862476e-05,6.118355155848576e-09,5.582998996445099e-08
2012,4.297664781915955e-05,4.765953853791416e-09,1.4297862005463458e-08
2013,4.687487307819538e-05,5.857162532763027e-09,2.091843764873147e-08
2014,4.8449237510794774e-05,4.547434789836657e-09,1.5591205215770287e-08
2015,4.7225468733813614e-05,6.649726283503021e-09,1.3077795291138727e-08
2016,4.832664126297459e-05,4.5569479856233386e-09,7.456824269169715e-09
2017,4.7333993279607967e-05,4.528100561174142e-09,5.534345121072093e-09
2018,5.015066926716827e-05,5.16293346963792e-09,3.355906574853407e-08
2019,4.722720041172579e-05,5.867272001580659e-09,4.3366792379373464e-09
