year,était_VERB ouvert_ADJ,était_VERB couvert_ADJ,etait_VERB couvert_ADJ
1904,0.0,1.7413785258213466e-07,0.0
1905,0.0,2.002374515086558e-07,0.0
1906,0.0,1.8210413088581845e-07,1.0288369045596824e-09
1907,0.0,1.8205665242021496e-07,0.0
1908,0.0,1.6158469406946097e-07,0.0
1909,0.0,1.6943029379490326e-07,5.500983557560346e-10
1910,5.344150677544235e-10,2.4903741291382175e-07,0.0
1911,5.320374141248863e-10,1.9791791316947638e-07,5.320374141248863e-10
1912,0.0,1.8285068392742687e-07,0.0
1913,5.30298971401777e-10,1.7075626601581462e-07,0.0
1914,0.0,1.7880306302231475e-07,0.0
1915,2.3561523843085297e-09,1.7199911894749675e-07,0.0
1916,1.0987462051303964e-09,1.69206913369635e-07,0.0
1917,0.0,1.4037023277069238e-07,0.0
1918,0.0,2.1594387078494037e-07,0.0
1919,9.207848372660976e-10,1.4732557929164614e-07,0.0
1920,0.0,1.5750242710055318e-07,7.572231730534895e-10
1921,7.572747429129834e-10,1.4842585471797065e-07,0.0
1922,0.0,1.7633266224947874e-07,7.377935484775833e-10
1923,0.0,1.677319829695989e-07,0.0
1924,0.0,1.5598865843458043e-07,0.0
1925,0.0,1.9136830076149636e-07,0.0
1926,2.229227691330493e-09,1.705359125026007e-07,0.0
1927,0.0,2.0291589919452235e-07,1.1149224876660924e-09
1928,0.0,2.1480957457242766e-07,3.4278122562625413e-09
1929,0.0,1.8604478668748925e-07,0.0
1930,0.0,1.470504429335051e-07,0.0
1931,1.1405356659111021e-09,1.585344620025353e-07,0.0
1932,0.0,1.3370635087994742e-07,0.0
1933,1.1470662197865522e-09,1.4108914569987974e-07,0.0
1934,0.0,1.3539185772515339e-07,0.0
1935,0.0,1.519972130381575e-07,0.0
1936,0.0,1.3458432590596203e-07,0.0
1937,0.0,1.4353874178141268e-07,0.0
1938,1.2965214457594243e-09,1.257625825701325e-07,0.0
1939,0.0,1.4988169994012424e-07,1.5294050470515685e-09
1940,2.5357829169792012e-09,1.749690170527174e-07,0.0
1941,0.0,1.9184767552360427e-07,0.0
1942,0.0,1.790184995797972e-07,0.0
1943,2.9032352077962287e-09,2.52581457971246e-07,0.0
1944,0.0,1.4138018400444707e-07,0.0
1945,0.0,1.764588262176403e-07,0.0
1946,0.0,2.18561339693224e-07,0.0
1947,0.0,1.537792400085891e-07,0.0
1948,0.0,1.4350891319736547e-07,0.0
1949,9.817008317369869e-10,1.148589987565174e-07,0.0
1950,1.0635361480382244e-09,1.4357738109538332e-07,0.0
1951,0.0,2.1109575243372092e-07,0.0
1952,0.0,1.5184517110355955e-07,0.0
1953,0.0,1.508335856215126e-07,0.0
1954,0.0,1.358382490934673e-07,0.0
1955,0.0,1.2858282616434735e-07,0.0
1956,0.0,1.0378158776802593e-07,0.0
1957,0.0,1.2810804150831245e-07,0.0
1958,8.272243445794913e-10,1.6627208765385149e-07,0.0
1959,0.0,1.1626121931840316e-07,0.0
1960,6.920833350854139e-10,1.5917916584839986e-07,0.0
1961,3.47407969059077e-09,1.3062539494512748e-07,0.0
1962,0.0,1.3825464861838554e-07,0.0
1963,0.0,1.2350162137408915e-07,0.0
1964,6.083968329129164e-10,1.1194502036460108e-07,0.0
1965,0.0,1.296874216905053e-07,5.472043373977442e-10
1966,0.0,1.2906043878047058e-07,0.0
1967,4.930335584241163e-10,1.4741704035259318e-07,4.930335584241163e-10
1968,8.982831700699023e-10,1.6977551808849967e-07,8.982831700699023e-10
1969,0.0,1.2308163377383607e-07,0.0
1970,0.0,1.1864710813824786e-07,4.5987250119061684e-10
1971,0.0,1.2023849649267504e-07,1.0276794970565106e-09
1972,5.130146862875051e-10,1.3594889480827987e-07,1.0260293725750103e-09
1973,2.205281512956958e-09,1.1357199980466248e-07,0.0
1974,1.6876715580593782e-09,8.213334723450316e-08,0.0
1975,0.0,8.053186917322819e-08,5.711480177694739e-10
1976,0.0,9.941536660562633e-08,5.713526873840635e-10
1977,0.0,9.461619043804603e-08,0.0
1978,1.7821774056514528e-09,1.116831143121999e-07,5.940591352171509e-10
1979,5.851973350345929e-10,1.1352828011013116e-07,0.0
1980,0.0,8.527725725571145e-08,0.0
1981,0.0,9.99436835513734e-08,0.0
1982,0.0,9.745778584147047e-08,0.0
1983,0.0,9.915046206288025e-08,0.0
1984,5.799008495621649e-10,9.974294812309381e-08,5.799008495621649e-10
1985,1.2031116103372597e-09,1.1429560231590585e-07,0.0
1986,5.994485463567401e-10,1.0550294149425099e-07,0.0
1987,3.0554083707556856e-09,1.1916093001218542e-07,0.0
1988,0.0,9.294658553926638e-08,5.996553809062277e-10
1989,1.0976244357863152e-09,1.1799462384942672e-07,1.0976244357863152e-09
1990,0.0,1.0679355710863092e-07,5.44865097484859e-10
1991,5.861465202094962e-10,9.554188551419429e-08,5.861465202094962e-10
1992,0.0,9.146507551349714e-08,0.0
1993,5.539207426075166e-10,1.0746062173438986e-07,5.539207426075166e-10
1994,0.0,1.0708100717238267e-07,0.0
1995,5.422450821690461e-10,1.0085758361810804e-07,0.0
1996,1.067618438099771e-09,1.1263374233294599e-07,5.338092190498855e-10
1997,0.0,8.8705547796053e-08,0.0
1998,4.768129224785866e-10,1.0680609818791709e-07,0.0
1999,0.0,1.1059886872999414e-07,0.0
2000,0.0,7.99663695261188e-08,4.4180314962005696e-10
2001,1.7524847129024579e-09,8.411926444296114e-08,0.0
2002,4.38122149670761e-10,1.1040678060680875e-07,4.38122149670761e-10
2003,0.0,1.108401477267762e-07,0.0
2004,8.809582507929292e-10,1.0571498876288388e-07,0.0
2005,9.007499190971657e-10,1.1484561213137567e-07,0.0
2006,4.1178899179428186e-10,1.1241839814601917e-07,0.0
2007,0.0,1.2742388832975848e-07,3.994479469415779e-10
2008,2.1287198670449925e-09,1.4688167482290737e-07,4.257439678578834e-10
2009,0.0,1.511516956043124e-07,0.0
2010,1.8895172093635892e-09,1.5871944469836308e-07,0.0
2011,0.0,2.114656467711029e-07,0.0
2012,2.382976926895708e-09,2.7131895308230014e-07,0.0
2013,2.5102124823206395e-09,3.1182418069874984e-07,2.789125042035323e-10
2014,1.5158115873603606e-09,3.343447474435379e-07,0.0
2015,2.438232948875907e-09,3.8634908605672535e-07,2.2165753954528356e-10
2016,6.214020409345267e-10,3.842335729586921e-07,0.0
2017,7.54683426862357e-10,2.719375800097623e-07,0.0
2018,2.323319980845895e-09,3.257810874401912e-07,2.5814667070633845e-10
2019,2.2958890344426663e-09,3.413221634218644e-07,0.0
