year,tout_DET ouvert_ADJ,tout_DET couvert_ADJ
1938,1.2965214457594243e-09,0.0
1939,0.0,0.0
1940,2.5357829613881222e-08,0.0
1941,0.0,8.854507793643052e-09
1942,0.0,0.0
1943,0.0,0.0
1944,1.927911696952833e-08,0.0
1945,0.0,0.0
1946,1.3921104269343232e-09,1.3921104269343232e-09
1947,3.5762612871081956e-09,0.0
1948,2.174377566888097e-09,0.0
1949,1.9634016634739737e-09,0.0
1950,1.914365022059883e-08,0.0
1951,2.3455083209000804e-08,0.0
1952,1.1599284199803606e-08,0.0
1953,2.2625037843226892e-08,0.0
1954,8.795282724349818e-09,0.0
1955,6.476069103200643e-08,1.8771215692936494e-09
1956,5.407107650512444e-08,0.0
1957,9.983592264006802e-08,0.0
1958,1.3897368944526534e-07,3.3088973783179654e-09
1959,5.348016074435691e-08,0.0
1960,5.3982500247684584e-08,4.152500121534786e-09
1961,5.83645380913822e-08,0.0
1962,6.532214769094935e-08,0.0
1963,3.814971449855875e-08,2.5864212993553792e-09
1964,3.589541464066315e-08,0.0
1965,5.1984411442163037e-08,0.0
1966,9.859552818625161e-08,5.539074754423723e-10
1967,7.148986469474039e-08,9.860671168482327e-10
1968,8.623518255035378e-08,0.0
1969,9.35602102458688e-08,0.0
1970,1.1680761247134797e-07,0.0
1971,1.0482330736749645e-07,0.0
1972,4.6171322765076184e-08,0.0
1973,5.513203760187935e-08,5.513203782392395e-10
1974,7.819544833864711e-08,5.625571675160757e-10
1975,4.454954449784054e-08,0.0
1976,3.828062844490887e-08,1.142705374768127e-09
1977,6.170620991952092e-08,0.0
1978,5.643561706847322e-08,0.0
1979,5.091216692676426e-08,0.0
1980,4.832378053265529e-08,5.685150683554241e-10
1981,2.5934753011824796e-08,0.0
1982,4.96600165433847e-08,0.0
1983,4.736487113632393e-08,1.89459470334441e-09
1984,5.5090580985961424e-08,1.1598016991243298e-09
1985,3.9101127669027846e-08,1.2031116103372597e-09
1986,2.038125046510686e-08,5.994485463567401e-10
1987,2.3832186002437084e-08,6.110816852533674e-10
1988,1.8589316752581908e-08,0.0
1989,1.7013178421620978e-08,0.0
1990,2.9967580417178397e-08,0.0
1991,1.0550637696837839e-08,5.861465202094962e-10
1992,9.91789939064347e-09,0.0
1993,7.754890063438324e-09,0.0
1994,2.2154692302933654e-08,0.0
1995,2.4401028753118226e-08,0.0
1996,1.8149513891785318e-08,0.0
1997,6.7128524960935465e-09,0.0
1998,9.059445638115449e-09,0.0
1999,1.3253583119876566e-08,0.0
2000,1.3254094710646314e-08,0.0
2001,1.4896119893137438e-08,0.0
2002,1.62105191492401e-08,0.0
2003,1.91678459771083e-08,0.0
2004,5.285749615779878e-09,0.0
2005,4.954124666056714e-09,0.0
2006,5.435614625071139e-08,0.0
2007,1.3980677948666198e-08,0.0
2008,6.3861596011349775e-09,4.257439678578834e-10
2009,4.76819250749827e-09,0.0
2010,1.2754241218715379e-08,0.0
2011,1.1471915861704929e-08,0.0
2012,1.4978711604385353e-08,1.0212758139171996e-09
2013,3.904775169871755e-09,0.0
2014,2.815078836704288e-09,2.1654451842767486e-10
2015,1.7732603163622684e-09,8.866301581811342e-10
2016,5.3854840587064245e-09,0.0
2017,2.7671724911471074e-09,0.0
2018,2.8396134332808742e-09,0.0
2019,1.7856913725466939e-09,5.1019755087367e-10
