year,était_VERB en_PRON,était_VERB quand_ADV,etait_VERB en_PRON
1877,5.318941731502491e-08,0.0,0.0
1878,4.891661831152305e-08,6.039088673581716e-10,0.0
1879,4.520900631632685e-08,6.10932526790009e-10,0.0
1880,7.31634486328403e-08,0.0,0.0
1881,5.299105865219644e-08,6.972507571312292e-10,0.0
1882,6.788492612486152e-08,7.986462158271479e-09,0.0
1883,4.9922778799782463e-08,3.1596695260205365e-09,0.0
1884,4.291102939646407e-08,5.941527270181268e-09,0.0
1885,5.02759576193057e-08,0.0,0.0
1886,5.227305877042454e-08,2.5813855497602844e-09,0.0
1887,4.83140425444617e-08,1.3057849246322917e-09,0.0
1888,3.9311810695608074e-08,2.53624587998047e-09,0.0
1889,4.0723389105323804e-08,1.2530273485467092e-09,0.0
1890,5.83340380444497e-08,6.554386478008212e-10,0.0
1891,4.3344694944380535e-08,6.374220040683554e-10,0.0
1892,4.952124754709075e-08,5.01480967862733e-09,0.0
1893,3.87980243488073e-08,3.0792082772457263e-09,0.0
1894,3.843938856107343e-08,5.041231432301174e-09,0.0
1895,4.995450098022047e-08,1.2037228991346183e-09,6.018614495673091e-10
1896,3.833068973335685e-08,0.0,0.0
1897,3.729096675897381e-08,2.330685422435863e-09,0.0
1898,4.6964345301603316e-08,2.8291774478717002e-09,0.0
1899,4.532614283903058e-08,5.527578395003729e-10,0.0
1900,4.879590065343109e-08,1.5573159428683425e-09,5.191053142894475e-10
1901,4.5827658112784775e-08,5.588738916095792e-10,0.0
1902,4.4192553616539954e-08,4.910283846193408e-10,0.0
1903,5.886240117547459e-08,1.6200660812870638e-09,0.0
1904,4.245953988402107e-08,1.6123875568041512e-09,0.0
1905,5.676835002077496e-08,1.1353669671088085e-08,0.0
1906,4.372556716703002e-08,5.144184522798412e-10,0.0
1907,4.319988278211895e-08,3.0857059130084963e-09,0.0
1908,4.0764529529724314e-08,4.911389073214423e-10,0.0
1909,5.666013080940502e-08,5.500983557560346e-10,0.0
1910,4.5959694716657395e-08,1.068830135508847e-09,0.0
1911,2.7133907565257687e-08,1.5961122423746588e-09,0.0
1912,7.345283847826067e-08,5.209421227725386e-10,0.0
1913,5.1438998838193584e-08,2.121195941118259e-09,0.0
1914,5.2904276515164383e-08,0.0,0.0
1915,4.358881966481931e-08,0.0,0.0
1916,5.383856560570166e-08,2.197492410260793e-09,0.0
1917,6.250861872558744e-08,1.0966424435210342e-09,0.0
1918,8.614782132099208e-08,0.0,0.0
1919,5.985101125816072e-08,5.524709134618888e-09,0.0
1920,4.316171953178127e-08,7.572231730534895e-10,0.0
1921,5.452378104564559e-08,0.0,7.572747429129834e-10
1922,5.6810101511928224e-08,7.377935484775833e-10,0.0
1923,7.961961046021315e-08,1.0615948120573648e-09,0.0
1924,6.83256118350073e-08,2.578324886925998e-09,0.0
1925,8.248633776020142e-08,6.598906976407193e-09,0.0
1926,7.244990030130793e-08,4.458455382660986e-09,0.0
1927,6.243566019747959e-08,1.1149224876660924e-09,0.0
1928,3.5420729460611255e-08,1.1426041224282812e-09,0.0
1929,7.129860080112849e-08,5.570203187588163e-09,1.1140406375176326e-09
1930,6.722306267192835e-08,0.0,0.0
1931,5.5886246741465584e-08,3.4216069977333063e-09,0.0
1932,9.863583017022393e-08,5.479768305782784e-09,0.0
1933,9.291236580111217e-08,0.0,0.0
1934,4.7926320689839486e-08,1.1981580172459871e-09,0.0
1935,5.984141893122796e-08,7.180970484910176e-09,0.0
1936,7.63857030960935e-08,4.849885826274658e-09,0.0
1937,1.0702450481403503e-07,2.5182236296217297e-09,0.0
1938,8.557041297763135e-08,1.2965214457594243e-09,0.0
1939,8.258787431714154e-08,4.588215141154706e-09,0.0
1940,1.572185368559076e-07,0.0,2.5357829169792012e-09
1941,1.0625409174735978e-07,0.0,0.0
1942,7.888950648293758e-08,0.0,0.0
1943,9.290352664947932e-08,8.709705845433291e-09,0.0
1944,9.318240046241044e-08,3.2131861615880553e-09,0.0
1945,1.3071024795863195e-07,2.178504043826024e-09,2.178504043826024e-09
1946,1.2111360092603718e-07,1.3921104269343232e-09,0.0
1947,1.3232167361820757e-07,1.1920870957027319e-09,0.0
1948,1.2937546500779717e-07,0.0,0.0
1949,1.6198063690353592e-07,0.0,0.0
1950,1.4570444761830004e-07,3.190608444114673e-09,0.0
1951,1.5565646549475787e-07,1.0661401761424827e-09,0.0
1952,1.2021077111512568e-07,5.272402070488624e-09,0.0
1953,1.1635733443426943e-07,1.0773827385790469e-09,0.0
1954,1.5538331865627697e-07,9.772536113672459e-10,0.0
1955,1.2858282616434735e-07,9.385607846468247e-10,0.0
1956,1.5610842751812015e-07,0.0,8.72114158667614e-10
1957,1.5726367053048307e-07,8.835037701437898e-10,0.0
1958,1.546909516036976e-07,8.272243445794913e-10,8.272243445794913e-10
1959,1.875680908369759e-07,7.750747821333448e-10,0.0
1960,1.8201791363026132e-07,6.920833350854139e-10,0.0
1961,2.0636032616039302e-07,4.1688955620955426e-09,0.0
1962,1.934296705030647e-07,3.1709782577493684e-09,1.2683912808952869e-09
1963,2.0109425236114475e-07,1.2932106496776896e-09,0.0
1964,2.2206484118214576e-07,1.825190498738749e-09,0.0
1965,2.2216495665361435e-07,5.472043373977442e-10,5.472043373977442e-10
1966,2.3374894908556598e-07,1.1078149508847446e-09,0.0
1967,2.3123273251712817e-07,2.9582014060558492e-09,4.930335584241163e-10
1968,3.0361971425918455e-07,2.245707841908029e-09,4.4914158503495116e-10
1969,2.2799623877745034e-07,9.083515606356229e-10,0.0
1970,2.7500374244482373e-07,1.3796175035718505e-09,0.0
1971,2.7387659429223277e-07,2.0553589941130213e-09,0.0
1972,2.9293138936736796e-07,1.0260293725750103e-09,5.130146862875051e-10
1973,3.192145072716812e-07,2.2052815684681093e-09,2.7566018356850464e-09
1974,3.1221921403812303e-07,2.2502286700643026e-09,5.625571675160757e-10
1975,3.169871547470393e-07,1.1422960355389478e-09,5.711480177694739e-10
1976,3.153866714455944e-07,3.4281160132820787e-09,0.0
1977,3.3438888635828334e-07,2.9383909194713453e-09,0.0
1978,3.790097196088027e-07,1.1881182704343018e-09,5.940591352171509e-10
1979,3.4117005043299287e-07,1.7555920051037788e-09,0.0
1980,3.774940182665887e-07,1.7055452050662723e-09,0.0
1981,4.320350228681491e-07,6.325549528618524e-10,1.2651099057237047e-09
1982,3.892103848102124e-07,1.8622506869903077e-09,6.207502289967692e-10
1983,4.086009539605584e-07,2.5261264191556165e-09,0.0
1984,3.8795366208432824e-07,1.1598016991243298e-09,2.8995041922996734e-09
1985,4.2349529394414276e-07,6.015558051686298e-10,1.2031116103372597e-09
1986,4.513847500220436e-07,5.994485463567401e-10,5.994485463567401e-10
1987,4.53422615009913e-07,6.110816852533674e-10,1.2221633705067347e-09
1988,4.119632421861752e-07,5.996553809062277e-10,1.798966087207532e-09
1989,4.3081757894469774e-07,2.1952488715726304e-09,1.0976244357863152e-09
1990,4.587764124153182e-07,1.6345953479657283e-09,5.44865097484859e-10
1991,4.982245513929229e-07,1.1722930404189924e-09,0.0
1992,4.744061925521237e-07,5.509944167592096e-10,0.0
1993,5.079453444523097e-07,3.877445031719162e-09,1.1078414852150331e-09
1994,4.92150661557389e-07,1.5824779264761446e-09,0.0
1995,5.059146701569261e-07,3.7957155196721715e-09,1.626735190995987e-09
1996,5.151259188096446e-07,2.6690460952494277e-09,5.338092190498855e-10
1997,5.049024025538529e-07,4.794894592485832e-09,1.917957792585412e-09
1998,5.46904402654036e-07,1.9072516899143466e-09,2.86087753487152e-09
1999,5.100344537822821e-07,4.570201161957499e-10,2.285100553223174e-09
2000,5.235367552813841e-07,2.2090156370779823e-09,1.7672125984802278e-09
2001,5.266216476229602e-07,3.943090687297257e-09,4.3812117822561447e-10
2002,5.371377369556285e-07,3.5049770863437857e-09,0.0
2003,5.300325938151218e-07,4.583615376141381e-09,4.1669229178253886e-10
2004,5.439917458716081e-07,2.642874807889939e-09,4.404791253964646e-10
2005,5.134274374540837e-07,1.8014998381943315e-09,4.5037495954858286e-10
2006,5.295606229083205e-07,5.7650459961422484e-09,4.1178899179428186e-10
2007,5.788000976281182e-07,3.994479469415779e-09,3.994479469415779e-10
2008,5.555958750846912e-07,3.405951826129794e-09,8.514879357157668e-10
2009,5.955472488494706e-07,1.907277002999308e-09,9.53638501499654e-10
2010,6.362949420690711e-07,2.8342757585342326e-09,4.723793023408973e-10
2011,6.355441541927576e-07,6.118355155848576e-09,1.911985902935953e-09
2012,7.217015536298277e-07,4.765953853791416e-09,6.808505426114664e-10
2013,7.639413297511055e-07,5.857162532763027e-09,2.789125042035323e-10
2014,7.832415462871722e-07,4.547434789836657e-09,2.1654451842767486e-10
2015,6.86916735048726e-07,6.649726283503021e-09,8.866301581811342e-10
2016,6.727712502652139e-07,4.5569479856233386e-09,1.0356699942093428e-09
2017,7.657520768589166e-07,4.528100561174142e-09,2.515611330355938e-10
2018,8.312322847814357e-07,5.16293346963792e-09,2.5814667070633845e-10
2019,7.933571737339662e-07,5.867272001580659e-09,0.0
