year,tout_DET anneau_NOUN,tout_DET canot_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,2.259030518203531e-09,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,2.8757416448144113e-09,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,0.0,3.5763532135746345e-09
1819,0.0,0.0
1820,0.0,1.1866481131050932e-08
1821,9.86148829262845e-10,0.0
1822,1.1028177482330648e-08,0.0
1823,0.0,0.0
1824,5.052667617633233e-09,0.0
1825,1.4088708644166559e-08,0.0
1826,0.0,0.0
1827,8.295545583791863e-09,0.0
1828,1.8344602503717056e-09,0.0
1829,8.57317605795771e-10,9.430493719264632e-09
1830,0.0,3.1310507520032616e-09
1831,0.0,0.0
1832,0.0,0.0
1833,0.0,0.0
1834,1.8669061851994684e-09,0.0
1835,5.294161553592858e-09,4.5378527602224494e-09
1836,1.3441500135158435e-09,6.048674894287842e-09
1837,2.7831563720326358e-09,6.957890930081589e-10
1838,6.312161904276081e-10,3.787297142565649e-09
1839,4.894032734625853e-09,2.0974426639952526e-09
1840,2.5478754661634184e-09,6.369688665408546e-10
1841,1.2841097074556274e-09,0.0
1842,1.341653010911159e-09,0.0
1843,6.497602011990011e-09,1.063243981747064e-08
1844,1.0428266250528395e-08,3.293136763282689e-09
1845,6.696273757711424e-09,5.580227946389016e-10
1846,2.9272506640865004e-09,1.7563503984519002e-09
1847,0.0,1.0786447290911383e-09
1848,0.0,0.0
1849,8.379414939696517e-10,0.0
1850,0.0,0.0
1851,2.579775504329973e-09,6.449438760824933e-10
1852,2.6042181744401205e-09,0.0
1853,0.0,0.0
1854,1.0391328908454511e-09,0.0
1855,1.5920811335945473e-09,5.306937111981824e-10
1856,1.1907534958055521e-08,5.177189232874468e-10
1857,1.1715621583974212e-08,0.0
1858,7.34051397444091e-09,0.0
1859,7.129042689513199e-09,5.601390462572908e-09
1860,7.323494255473406e-09,4.577183909670879e-10
1861,2.8295783494058924e-09,0.0
1862,7.680577063240435e-09,0.0
1863,8.490855130105501e-09,0.0
1864,9.589455896019672e-10,9.589455896019672e-10
1865,0.0,1.882737743486018e-09
1866,6.811858188626729e-09,2.432806400776144e-09
1867,5.338092634588065e-09,5.338092634588065e-09
1868,3.457911734727759e-09,1.4819622196071691e-09
1869,4.883519366671862e-09,0.0
1870,1.1468097582678638e-09,5.734048791339319e-10
1871,2.442870794538976e-08,0.0
1872,1.2094678925045343e-08,4.233137618214755e-09
1873,1.2570609442263958e-08,4.190203295451056e-09
1874,5.377148060148329e-09,6.572069999322139e-09
1875,5.721527140956084e-10,0.0
1876,0.0,1.813804439976252e-09
1877,1.608052180301911e-08,0.0
1878,3.6234530931267273e-09,1.8117265465633636e-09
1879,0.0,6.720257905712401e-09
1880,1.0268554007097919e-08,0.0
1881,6.972507571312292e-10,1.3945015142624584e-09
1882,7.320923423037584e-09,3.9932310791357395e-09
1883,0.0,1.1374810426900694e-08
1884,0.0,3.895001299270007e-08
1885,9.668453648803421e-09,9.023890135129164e-09
1886,3.872078213618124e-09,1.0970888419947755e-08
1887,3.9173548849191775e-09,1.1099172247952538e-08
1888,0.0,4.4384300679212174e-09
1889,1.2530273485467092e-09,0.0
1890,1.9663159434024635e-09,6.554386478008212e-10
1891,7.0116419337296065e-09,1.529812720946211e-08
1892,7.522214851007902e-09,3.1342561879199593e-09
1893,6.774258043407144e-09,6.158416554491453e-10
1894,1.2603078580752936e-09,1.8904617871129403e-09
1895,1.3842813118003505e-08,3.0093072478365457e-09
1896,8.255840455717589e-09,5.89702897624278e-10
1897,1.1653427112179315e-09,4.661370844871726e-09
1898,3.3950129374460403e-09,0.0
1899,1.6582735185011188e-09,5.527578395003729e-10
1900,7.26747462209687e-09,5.191053142894475e-10
1901,1.1177477832191585e-09,2.235495566438317e-09
1902,4.910284012726862e-09,9.820567692386817e-10
1903,2.7001101354784396e-09,3.7801539676252105e-09
1904,1.6123875568041512e-09,6.449550227216605e-09
1905,1.0321518084666081e-09,2.0643036169332163e-09
1906,5.144184633820714e-09,3.086510713679047e-09
1907,1.2857108266928208e-08,3.08570607954195e-09
1908,3.929111258571538e-09,9.822778146428846e-09
1909,1.265226234892225e-08,2.7504918342913243e-09
1910,2.137660271017694e-09,1.068830135508847e-09
1911,3.1922244847493175e-09,2.6601870706244313e-09
1912,6.251305251225858e-09,2.0837684910901544e-09
1913,4.7726907426159926e-09,2.121195885607108e-09
1914,4.68772043404897e-09,2.678697486047099e-09
1915,0.0,1.1780761921542648e-09
1916,0.0,3.2962386153911893e-09
1917,3.289927441585405e-09,0.0
1918,1.4932290071101306e-08,2.2972752589112133e-09
1919,1.8415696745321952e-09,0.0
1920,1.514446346106979e-09,0.0
1921,6.058197943303867e-09,7.572747429129834e-10
1922,0.0,3.6889677978990676e-09
1923,4.246379248229459e-09,5.307974060286824e-09
1924,0.0,1.289162443462999e-09
1925,3.299453377181294e-09,6.598906754362588e-09
1926,1.1146138456652466e-09,6.687683296036084e-09
1927,4.4596899506643695e-09,1.1149224876660924e-09
1928,5.713020723163709e-09,1.1426041224282812e-09
1929,3.342121912552898e-09,0.0
1930,3.1510811737689437e-09,0.0
1931,1.0264820993199919e-08,0.0
1932,1.753525857850491e-08,3.287861094491973e-09
1933,1.1470662419910127e-08,0.0
1934,1.4377896206951846e-08,1.1981580172459871e-09
1935,4.787313656606784e-09,0.0
1936,1.091224266502877e-08,0.0
1937,1.1332006444320086e-08,1.2591118148108649e-09
1938,5.186085783037697e-09,0.0
1939,3.364691103513451e-08,0.0
1940,3.347233388240056e-07,0.0
1941,1.4757512989405086e-08,0.0
1942,1.8205270180260413e-08,0.0
1943,8.709705845433291e-09,0.0
1944,0.0,0.0
1945,6.535512131478072e-09,4.357008087652048e-09
1946,3.062643028073353e-08,1.3921104269343232e-09
1947,4.7683482939930855e-08,3.5762612871081956e-09
1948,2.9354097819123126e-08,1.0871887834440486e-09
1949,9.817008428392171e-09,0.0
1950,3.08425480710639e-08,3.190608444114673e-09
1951,2.985192559812333e-08,2.1322803522849654e-09
1952,3.5852331770058754e-08,0.0
1953,2.477980309834038e-08,0.0
1954,9.57708543580793e-08,0.0
1955,4.1296675412638706e-08,0.0
1956,6.540856212211565e-08,8.72114158667614e-10
1957,6.272876973412167e-08,8.835037701437898e-10
1958,5.790570334340828e-08,8.272243445794913e-10
1959,6.045583411662392e-08,7.750747821333448e-10
1960,3.668041781423881e-08,6.920833350854139e-10
1961,5.975416961234714e-08,6.948159270159238e-10
1962,4.5662086556319537e-08,0.0
1963,6.983337641486287e-08,1.2932106496776896e-09
1964,6.449006484388065e-08,0.0
1965,6.183408984838934e-08,2.188817349590977e-09
1966,5.760637833418514e-08,5.539074754423723e-10
1967,8.529480410857104e-08,4.930335584241163e-10
1968,9.476887719017668e-08,0.0
1969,9.174350878993209e-08,1.8167031212712459e-09
1970,1.2232608526119293e-07,6.438214850135182e-09
1971,2.5743371168118756e-07,0.0
1972,1.5646947559844193e-07,0.0
1973,5.7888639659609e-08,5.513203782392395e-10
1974,6.300640364997889e-08,0.0
1975,5.311676432029344e-08,1.1422960355389478e-09
1976,7.598990592327937e-08,0.0
1977,6.6995314185192e-08,1.1753563677885381e-09
1978,6.95049209298304e-08,1.7821774056514528e-09
1979,7.90016425611384e-08,1.1703946700691858e-09
1980,7.561250470189407e-08,0.0
1981,6.325549417596221e-08,6.325549528618524e-10
1982,4.407326503752529e-08,4.345251602977385e-09
1983,5.4943250837879987e-08,0.0
1984,6.378909400694965e-09,5.799008495621649e-10
1985,6.135869057288801e-08,0.0
1986,2.8174082178367144e-08,3.5966912781404403e-09
1987,2.3832186446526293e-08,0.0
1988,1.798966176025374e-08,1.1993107618124554e-09
1989,8.780995708335126e-09,5.488122178931576e-10
1990,1.907027868952582e-08,5.44865097484859e-10
1991,9.96449056600568e-09,3.5168791212569772e-09
1992,1.377486047449139e-08,0.0
1993,8.862732159276021e-09,0.0
1994,1.4242301449307604e-08,0.0
1995,1.8436332238636055e-08,5.964695848348356e-09
1996,1.4412848692302305e-08,1.7615704006601618e-08
1997,2.157702461147437e-08,4.79489448146353e-10
1998,7.152193504111892e-09,4.768129224785866e-10
1999,7.312321859131998e-09,0.0
2000,7.068850393920911e-09,4.4180314962005696e-10
2001,5.695575205910686e-09,4.819333099259637e-09
2002,7.448076544402937e-09,0.0
2003,1.625100010116398e-08,1.6667692226413067e-09
2004,7.047665923076707e-09,8.809582507929292e-10
2005,5.4044992925383895e-09,9.007499190971657e-10
2006,3.253133096237093e-08,1.2353669753828456e-09
2007,9.586750504553265e-09,3.994479469415779e-10
2008,8.089135306033057e-09,8.514879357157668e-10
2009,1.8595950557198648e-08,0.0
2010,5.196172492283324e-09,2.834275814045384e-09
2011,7.265546803081335e-09,0.0
2012,1.055318371578906e-08,6.808505426114664e-10
2013,1.0598675437289984e-08,8.367375126105969e-10
2014,0.0,6.496335691608124e-10
2015,6.206411162779091e-09,4.433150790905671e-10
2016,6.835422450279793e-09,1.2428040818690533e-09
2017,2.515611413622665e-09,1.0062445321423752e-09
2018,3.872200171617379e-09,2.0651733656507076e-09
2019,5.867272001580659e-09,1.02039510174734e-09
