year,petit_ADJ as_NOUN,petit_ADJ casse_NOUN
1992,2.7549720282848966e-09,4.4079553340736766e-09
1993,0.0,5.539207315052863e-09
1994,0.0,1.160483886764041e-08
1995,5.422450821690461e-10,1.680959671457316e-08
1996,0.0,5.3380921904988554e-09
1997,9.58978896292706e-10,1.3425704215030976e-08
1998,4.768129224785866e-10,1.1920323395031573e-08
1999,0.0,1.279656292041409e-08
2000,0.0,4.859834756842929e-09
2001,2.6287270138425356e-09,8.762423675534592e-09
2002,8.76244299341522e-10,1.4458030661579357e-08
2003,4.1669229178253886e-10,1.0417307017007715e-08
2004,0.0,8.809582230373536e-09
2005,1.8014998381943315e-09,7.205999352777326e-09
2006,0.0,6.176834765891925e-09
2007,0.0,1.078509459517818e-08
2008,4.257439678578834e-10,1.7881246705542253e-08
2009,0.0,2.3364143730830733e-08
2010,0.0,2.5508481993341547e-08
2011,0.0,3.097417250463863e-08
2012,6.808505426114664e-10,2.6893596238863893e-08
2013,0.0,3.319058727857538e-08
2014,2.1654451842767486e-10,3.508021106934933e-08
2015,2.2165753954528356e-10,3.6573493900071696e-08
2016,0.0,2.5270348480432858e-08
2017,2.515611330355938e-10,2.364674617227891e-08
2018,0.0,3.1752040774435386e-08
2019,0.0,3.4183237018758916e-08
