year,fut_VERB en_PRON,fut_VERB quand_ADV
1890,7.799719980994269e-08,0.0
1891,1.121862709396737e-07,0.0
1892,1.3101190177167155e-07,0.0
1893,1.090039702944523e-07,0.0
1894,8.192001388351855e-08,0.0
1895,9.268666190109798e-08,0.0
1896,9.435246539624131e-08,5.89702897624278e-10
1897,7.39992600529149e-08,1.1653427112179315e-09
1898,5.6583548513344795e-08,0.0
1899,7.185852268776216e-08,0.0
1900,9.13625370912996e-08,0.0
1901,7.712459648701042e-08,0.0
1902,7.414528369054096e-08,9.820567692386817e-10
1903,7.506306332061286e-08,4.320176216765503e-09
1904,6.127072538220091e-08,0.0
1905,4.8511136441220515e-08,0.0
1906,9.61962527412652e-08,0.0
1907,1.0594257560114784e-07,0.0
1908,8.742272683548435e-08,0.0
1909,7.701377313651392e-08,0.0
1910,7.054278938767311e-08,0.0
1911,8.406190943333058e-08,0.0
1912,9.42905273859651e-08,0.0
1913,1.2355965850474604e-07,0.0
1914,7.165515825136026e-08,3.3483718020477227e-09
1915,7.068457108516668e-08,0.0
1916,8.680095220370276e-08,0.0
1917,7.23783983858084e-08,0.0
1918,7.121553124989077e-08,0.0
1919,9.115770183143468e-08,0.0
1920,9.16240026072046e-08,0.0
1921,7.118382683302116e-08,0.0
1922,7.820611358511087e-08,0.0
1923,9.660512745313099e-08,0.0
1924,6.83256118350073e-08,0.0
1925,1.286786783794014e-07,0.0
1926,7.467912865877224e-08,0.0
1927,1.583189970233434e-07,0.0
1928,1.0511958237202634e-07,0.0
1929,8.466708578680482e-08,0.0
1930,6.617270287279098e-08,0.0
1931,8.782124893969012e-08,0.0
1932,1.0411559969725204e-07,0.0
1933,9.291236580111217e-08,0.0
1934,1.0783422510485252e-07,0.0
1935,1.1609235883724978e-07,0.0
1936,9.82101866497942e-08,0.0
1937,9.94698368117497e-08,0.0
1938,1.0890779833516717e-07,0.0
1939,8.258787431714154e-08,0.0
1940,6.846613587185857e-08,0.0
1941,7.37875680556499e-08,0.0
1942,9.709477666319799e-08,0.0
1943,6.387117679196308e-08,0.0
1944,9.639558129492798e-08,0.0
1945,8.714016530575464e-08,0.0
1946,8.631084824628488e-08,0.0
1947,1.001353169272079e-07,0.0
1948,8.914948068650119e-08,0.0
1949,1.0406029105070047e-07,0.0
1950,6.062155932795577e-08,0.0
1951,1.4499507017262658e-07,0.0
1952,8.541291407482277e-08,0.0
1953,1.1958948675783176e-07,0.0
1954,1.3192924086524727e-07,0.0
1955,1.0511880788044436e-07,0.0
1956,1.0988638621256541e-07,0.0
1957,1.0602045108498714e-07,0.0
1958,9.34763519921944e-08,0.0
1959,1.1548614509138133e-07,0.0
1960,1.045045863179439e-07,0.0
1961,9.4494964741898e-08,0.0
1962,1.179603899004178e-07,0.0
1963,1.1832877788719998e-07,0.0
1964,1.381060741323381e-07,2.4335873316516654e-09
1965,1.548588244304483e-07,5.472043373977442e-10
1966,1.556479958253476e-07,0.0
1967,1.528403998918293e-07,0.0
1968,1.6708067107629176e-07,0.0
1969,1.5986987023097754e-07,0.0
1970,1.6463435770219803e-07,0.0
1971,1.608318456192137e-07,1.0276794970565106e-09
1972,1.8160720571813727e-07,0.0
1973,1.433432998965145e-07,0.0
1974,1.676420424701064e-07,0.0
1975,1.6449062911760848e-07,0.0
1976,1.6912039768612885e-07,0.0
1977,1.4985793939104042e-07,0.0
1978,1.8297021142643644e-07,5.940591352171509e-10
1979,1.7263320728488907e-07,0.0
1980,1.637323379100053e-07,5.685150683554241e-10
1981,1.8533860668412672e-07,0.0
1982,1.7194781776197487e-07,0.0
1983,1.5788289431384328e-07,0.0
1984,1.6643154765461077e-07,0.0
1985,1.6061540009104647e-07,0.0
1986,1.76837318122125e-07,0.0
1987,1.3016040156799136e-07,0.0
1988,1.6550488624034188e-07,0.0
1989,1.7616872582948417e-07,0.0
1990,1.9560657449346763e-07,0.0
1991,1.8170541693507403e-07,1.1722930404189924e-09
1992,1.878890998341376e-07,0.0
1993,2.11597722454826e-07,5.539207426075166e-10
1994,2.0519463816981443e-07,0.0
1995,1.8653230426934897e-07,0.0
1996,2.1298987462614605e-07,1.067618438099771e-09
1997,1.9659067618249537e-07,0.0
1998,1.8071209240133612e-07,0.0
1999,1.704685104186865e-07,4.570201161957499e-10
2000,1.7981388111820706e-07,4.4180314962005696e-10
2001,1.9671641382501548e-07,0.0
2002,1.761250985055085e-07,0.0
2003,2.079294603163362e-07,0.0
2004,1.79715485160159e-07,0.0
2005,2.040198552322181e-07,0.0
2006,1.6677454084401688e-07,0.0
2007,1.7016482445342263e-07,0.0
2008,1.5156484778344748e-07,0.0
2009,1.5019806198779406e-07,0.0
2010,1.4596520259146928e-07,0.0
2011,1.246614829142345e-07,0.0
2012,1.2493607925989636e-07,0.0
2013,1.2327932097377925e-07,2.789125042035323e-10
2014,1.4270283088535507e-07,0.0
2015,1.2700976981250278e-07,0.0
2016,1.037741341747278e-07,2.0713400439298368e-10
2017,1.0112757564684216e-07,5.031222660711876e-10
2018,1.1255195175863264e-07,2.5814667070633845e-10
2019,1.1479444594897359e-07,0.0
