year,aucun_DET an_NOUN,aucun_DET gant_NOUN
1991,0.0,5.861465202094962e-10
1992,0.0,0.0
1993,1.6617622278225497e-09,5.539207426075166e-10
1994,2.1099706426497278e-09,5.274926606624319e-10
1995,0.0,0.0
1996,1.067618438099771e-09,0.0
1997,9.58978851883785e-09,9.58978896292706e-10
1998,4.768129224785866e-10,9.536258449571733e-10
1999,9.140402323914998e-10,1.8280804647829996e-09
2000,0.0,8.836062992401139e-10
2001,8.762423564512289e-10,1.3143635069212678e-09
2002,0.0,4.38122149670761e-10
2003,0.0,8.333845835650777e-10
2004,8.809582507929292e-10,1.7619165015858584e-09
2005,1.3511248786457486e-09,1.8014998381943315e-09
2006,4.1178899179428186e-10,0.0
2007,0.0,1.1983438685803094e-09
2008,0.0,2.9802078582719105e-09
2009,0.0,1.430457752249481e-09
2010,0.0,1.4171379625338432e-09
2011,0.0,3.4415748029203996e-09
2012,0.0,3.744677901096338e-09
2013,0.0,3.0680376017500066e-09
2014,4.330890368553497e-10,2.5985342766432495e-09
2015,8.86630172058922e-10,5.098123256885856e-09
2016,2.0713400439298368e-10,5.3854840587064245e-09
2017,0.0,7.2952728302766445e-09
2018,0.0,8.518839855753413e-09
2019,0.0,4.846876677788714e-09
