year,en_ADP audace_NOUN,en_ADP godasses_NOUN
1922,5.090775445637519e-08,0.0
1923,6.475728042687479e-08,0.0
1924,6.059063650809549e-08,0.0
1925,5.719052609265418e-08,0.0
1926,6.464760016200444e-08,2.229227691330493e-09
1927,5.574612615966146e-08,0.0
1928,6.85562485669422e-08,0.0
1929,5.904415445456834e-08,0.0
1930,8.823027286553042e-08,1.0503603542488804e-09
1931,6.729160162421977e-08,0.0
1932,5.589363638591749e-08,2.1919073223131136e-09
1933,5.735331143341682e-08,0.0
1934,5.032263672433146e-08,1.1981580172459871e-09
1935,3.590485420090772e-08,0.0
1936,3.758661426545018e-08,0.0
1937,4.784624962894668e-08,0.0
1938,3.3709557811789637e-08,0.0
1939,4.129393715857077e-08,0.0
1940,2.5357829613881222e-08,0.0
1941,2.6563522936839945e-08,0.0
1942,4.5513175450651033e-08,0.0
1943,6.967764676346633e-08,0.0
1944,4.177142010064472e-08,0.0
1945,7.84261473540937e-08,0.0
1946,6.960551957035932e-08,0.0
1947,5.4836007734593295e-08,0.0
1948,6.52313261184645e-08,0.0
1949,4.123143426681963e-08,0.0
1950,4.785912821603233e-08,0.0
1951,5.010858927789741e-08,2.1322803522849654e-09
1952,3.1634410646574906e-08,0.0
1953,6.033343424860504e-08,0.0
1954,5.472620046020893e-08,0.0
1955,4.5050915886690746e-08,0.0
1956,4.971050771018781e-08,8.72114158667614e-10
1957,5.742774433770137e-08,0.0
1958,3.557064687242928e-08,0.0
1959,4.4954337141689393e-08,0.0
1960,4.429333394506685e-08,0.0
1961,4.863711422498085e-08,0.0
1962,4.5027889694626566e-08,0.0
1963,4.396916253313066e-08,0.0
1964,5.353892218451506e-08,0.0
1965,5.5814843080703724e-08,0.0
1966,3.378835700118543e-08,5.539074754423723e-10
1967,4.1414819018648075e-08,1.9721342336964653e-09
1968,5.838840766436704e-08,0.0
1969,5.995120488933026e-08,0.0
1970,4.3687889222931986e-08,0.0
1971,3.8024140613934776e-08,1.0276794970565106e-09
1972,5.1814483703616077e-08,0.0
1973,4.134902831243181e-08,2.205281512956958e-09
1974,3.99415603369313e-08,0.0
1975,4.7976434380814226e-08,0.0
1976,4.1137393935741784e-08,5.713526873840635e-10
1977,3.702372453062708e-08,5.876781838942691e-10
1978,4.6930672681355645e-08,1.1881182704343018e-09
1979,3.5697038214266286e-08,5.851973350345929e-10
1980,2.8994268430615477e-08,0.0
1981,3.542307780435294e-08,0.0
1982,3.041676066573018e-08,1.8622506869903077e-09
1983,3.410270821291306e-08,0.0
1984,3.189454700347483e-08,1.1598016991243298e-09
1985,3.1280901091612634e-08,0.0
1986,3.896415634585537e-08,5.994485463567401e-10
1987,3.238732881882811e-08,0.0
1988,3.47800117594943e-08,4.197587610832443e-09
1989,2.798942233539492e-08,8.232182935330457e-09
1990,4.2499475938484466e-08,1.6345953479657283e-09
1991,3.165191336806927e-08,0.0
1992,3.30596639508407e-08,1.65298330578878e-09
1993,1.9387225436151567e-08,0.0
1994,2.7429617688312646e-08,0.0
1995,3.3619194539369346e-08,1.0844901643380922e-09
1996,2.1886178203089912e-08,3.2028553142993132e-09
1997,3.308477047880842e-08,9.58978896292706e-10
1998,2.5747897702821376e-08,1.43043876743576e-09
1999,2.6964187160860575e-08,9.140402323914998e-10
2000,3.048441854502926e-08,0.0
2001,2.6725392732185327e-08,1.7524847129024579e-09
2002,4.2497848795619575e-08,4.38122149670761e-10
2003,3.2501997537792704e-08,0.0
2004,2.3785873548565206e-08,8.809582507929292e-10
2005,2.4770622109038243e-08,1.8014998381943315e-09
2006,2.2236604724223952e-08,8.235779835885637e-10
2007,3.714865998150074e-08,0.0
2008,3.4911003865545354e-08,1.7029758714315335e-09
2009,3.0039613019283706e-08,4.291373478793048e-09
2010,3.401131093427878e-08,1.8895172093635892e-09
2011,4.588766244761899e-08,1.529588788962144e-09
2012,2.8255296768975313e-08,1.0212758416727752e-09
2013,3.4864064635264924e-08,8.367375126105969e-10
2014,4.136000197885181e-08,1.0827225782605865e-09
2015,4.38881929964996e-08,1.994917786518613e-09
2016,4.515521126458033e-08,1.0356699942093428e-09
2017,3.924353580986306e-08,7.54683426862357e-10
2018,3.691497474367367e-08,2.581466596041082e-09
2019,3.928521125073914e-08,3.826481798085979e-09
