year,en_ADP été_NOUN,en_ADP eté_NOUN,en_ADP gaieté_NOUN
1829,5.097610454640744e-06,1.285976430898117e-08,4.9724420136953995e-08
1830,6.07423856990863e-06,5.218417920005436e-09,8.76694201679129e-08
1831,7.304480220682308e-06,1.5591206103948707e-08,4.677361786775691e-08
1832,5.5526992923660146e-06,2.3000947813045514e-08,7.576782934393123e-08
1833,7.923201792436885e-06,1.9692167896323554e-08,8.456049016558609e-08
1834,5.403760127364876e-06,1.3068343740485489e-08,6.16079063320285e-08
1835,6.663836643383547e-06,1.2100940693926532e-08,1.4748022181265696e-07
1836,6.246937346077175e-06,1.276942496186706e-08,8.938597773067158e-08
1837,5.585794781381992e-06,4.870523429012508e-09,7.72325918774186e-08
1838,5.504836451564188e-06,6.9433778726590845e-09,7.069621688060579e-08
1839,5.649112154060276e-06,1.1885508133246958e-08,7.061390050466798e-08
1840,5.891961961879133e-06,5.7327197988676915e-09,1.4268103143422195e-07
1841,5.391976458213321e-06,8.988768396278601e-09,9.11717918938848e-08
1842,5.0976105399058724e-06,1.0062397581833693e-08,1.207487656529338e-07
1843,6.0226863070056424e-06,1.417658640479047e-08,1.6007729186640063e-07
1844,5.451239104559136e-06,8.232842019229025e-09,9.495210662180398e-08
1845,5.516055523457908e-06,1.339254718235594e-08,9.263178668561522e-08
1846,5.922413663483894e-06,1.7563503984519002e-09,9.07447699205477e-08
1847,5.290752540076937e-06,5.3932236454556914e-09,5.015698079091635e-08
1848,5.864966624358203e-06,1.689496587076178e-08,9.97607472186246e-08
1849,5.04021798519716e-06,6.7035317297126085e-09,5.362825561405771e-08
1850,5.386389545947168e-06,1.2220192857625989e-08,7.060555873295016e-08
1851,5.716782311537827e-06,1.0319101795275287e-08,1.1351012574323249e-07
1852,5.759879684319458e-06,5.859490892490271e-09,9.179868953879122e-08
1853,6.426395941616647e-06,1.7318602330007593e-08,1.3436846302283811e-07
1854,5.479347805703583e-06,4.67609800880453e-09,1.1118721943148557e-07
1855,5.850367472248763e-06,8.491099379170919e-09,1.2577440600125556e-07
1856,4.899691930404515e-06,3.1063135952358323e-09,8.542362195385067e-08
1857,5.561015370858513e-06,6.345961700571223e-09,1.3863486003629077e-07
1858,5.163317780443322e-06,8.808616502875566e-09,1.370229227859454e-07
1859,4.872191254889913e-06,1.62949542747981e-08,1.7669842122813861e-07
1860,5.142923896528373e-06,2.746310290291376e-09,1.4646988688582496e-07
1861,5.480893094045314e-06,1.886385547766878e-09,1.5562680744096724e-07
1862,4.9033704385692545e-06,4.066187692108869e-09,1.48641746022804e-07
1863,5.191408888549631e-06,3.646073207796974e-07,1.3135853293988475e-07
1864,5.204677052006446e-06,2.8768367688059016e-09,1.5103393025128753e-07
1865,5.520657907709392e-06,4.706844358715045e-10,1.553258641706634e-07
1866,5.274324450965651e-06,2.8220555337021835e-08,1.746755060594296e-07
1867,6.012633321006433e-06,2.91168689159349e-09,2.1449426412800676e-07
1868,5.4091622132546036e-06,3.4579119567723637e-09,1.5116015106286795e-07
1869,5.647789805607317e-06,9.767038178232212e-09,2.080379175595226e-07
1870,5.969144751816202e-06,6.880858549607183e-09,1.4736505704604497e-07
1871,5.559124417686689e-06,6.37270636261178e-09,1.8799484280407341e-07
1872,5.3017024015389325e-06,6.65207322558814e-09,1.7537283270030457e-07
1873,6.424180071462615e-06,5.387404189427514e-09,1.1014248002538807e-07
1874,5.939358800333139e-06,3.584765539965673e-09,1.6310683292886097e-07
1875,6.0407882074287045e-06,4.00506905418041e-09,1.5104831163625931e-07
1876,6.388823692304868e-06,3.02300739996042e-09,1.469181540869613e-07
1877,7.583203000649519e-06,5.566334393414252e-09,1.6760851906383323e-07
1878,6.690102452466817e-06,9.662541711197292e-09,1.3769121665063722e-07
1879,6.9603540850948775e-06,1.160771800901017e-08,1.6372992206470371e-07
1880,6.383831589573674e-06,1.9253538763308597e-09,1.2643157276670536e-07
1881,6.316394433270034e-06,6.2752569807145164e-09,1.9383571725484217e-07
1882,6.7399085992292385e-06,1.7969540300200038e-08,1.8568525206319464e-07
1883,6.371157439843955e-06,8.215140678835553e-09,1.8389276590369263e-07
1884,6.371957965711772e-06,1.7164413002035417e-08,1.7956615749881166e-07
1885,6.488821327366168e-06,4.511944984297855e-09,2.043266533746646e-07
1886,6.141116443814099e-06,4.5174246565693466e-09,1.4972036410654255e-07
1887,6.703899714466388e-06,1.044627923052488e-08,2.0631401298487617e-07
1888,6.378024522746273e-06,1.014498351992188e-08,1.6675816993938497e-07
1889,6.746299106907827e-06,2.8819628627996252e-08,1.8168896076531382e-07
1890,6.661222812454071e-06,2.0318597915292003e-08,1.2191158305085992e-07
1891,6.601142445106234e-06,4.461953806433883e-09,1.6381746092974936e-07
1892,6.773127722681238e-06,2.5074049503359674e-09,1.585933659953298e-07
1893,6.660327528607013e-06,3.695049988206023e-09,1.2255249259851553e-07
1894,6.535956515563157e-06,4.411077725308132e-09,1.8841602411612257e-07
1895,6.406815032278246e-06,2.4074457982692365e-09,1.6009514069992292e-07
1896,6.42835129838204e-06,4.599682590367138e-08,1.9106373372324015e-07
1897,6.824829711149505e-06,5.244042311502994e-09,1.3459708725349628e-07
1898,6.618012093895231e-06,9.619203100719176e-09,1.3862970149602916e-07
1899,6.600481242458045e-06,6.080336234504102e-09,1.3984772806452384e-07
1900,6.630532027429581e-06,4.671947717582725e-09,1.4067754250390863e-07
1901,6.3510428844892886e-06,5.029865024486213e-09,1.2909987390230526e-07
1902,5.800518408705102e-06,3.928227187977029e-09,1.4976365037000505e-07
1903,6.641730749379349e-06,1.2960528872341115e-08,9.774398535000728e-08
1904,6.828461266650265e-06,6.987012746151322e-09,1.1985413550519297e-07
1905,6.667184777597868e-06,9.289366387221776e-09,1.1353670004154992e-07
1906,6.7249924313728116e-06,7.2018583319177765e-09,1.198594929974206e-07
1907,6.716553627938993e-06,1.2342823985100893e-08,1.352567835510854e-07
1908,6.990380143179209e-06,9.82277836847345e-09,1.3899230566494225e-07
1909,6.954343348297698e-06,1.0451869147942716e-08,1.2762281187406188e-07
1910,6.534293220283871e-06,1.5498036742833676e-08,1.330693493173385e-07
1911,6.668024695954955e-06,1.1704823332792103e-08,1.3939380494321085e-07
1912,6.191397176280589e-06,1.3023552736246558e-08,1.0575124775868971e-07
1913,6.649418764936854e-06,1.4848370921693999e-08,1.4158982253320573e-07
1914,6.497180891074095e-06,1.0714789888677245e-08,1.151839938984267e-07
1915,6.226132654774119e-06,4.712304768617059e-09,8.128725426104211e-08
1916,5.09378747892697e-06,6.592477008737774e-09,9.55909200683891e-08
1917,5.834137652982463e-06,1.315970976634162e-08,9.650453591802943e-08
1918,5.740890799188492e-06,1.6080926812378493e-08,1.2175559049865115e-07
1919,6.0081212041041e-06,1.7494911574988947e-08,1.0036554698444888e-07
1920,5.718549630273628e-06,6.057785384427916e-09,1.2721349662569992e-07
1921,6.04759600264515e-06,6.058197998815018e-09,1.3100853379910404e-07
1922,6.305183433141792e-06,9.591316130208583e-09,1.4755870836324902e-07
1923,5.340883546978148e-06,5.307974060286824e-09,1.1465223792583856e-07
1924,6.418739644686866e-06,1.0313299325659386e-08,1.3922954167355783e-07
1925,6.250264391383098e-06,9.898360131543882e-09,1.2647905123230885e-07
1926,6.12257377952119e-06,1.2260752524362317e-08,1.370975013514908e-07
1927,6.123154435044853e-06,1.4493992228636898e-08,1.583189970233434e-07
1928,5.943826693055598e-06,5.713020612141406e-09,1.1197520422001617e-07
1929,6.598462903184554e-06,1.2254447012693959e-08,9.803557787790851e-08
1930,6.661385270945175e-06,7.352522479742163e-09,1.4810080983806984e-07
1931,6.50675605129436e-06,1.4826963656844327e-08,1.1291302826066385e-07
1932,6.552707020546222e-06,1.5343351589258702e-08,9.973178549671502e-08
1933,7.099192885107186e-06,1.491186085722518e-08,6.079451253526713e-08
1934,7.319547421502648e-06,2.156684431042777e-08,8.98618495170922e-08
1935,6.987084134379984e-06,5.98414207075848e-09,8.018750463634206e-08
1936,7.0262722147163e-06,1.4549657478823974e-08,8.48730010716281e-08
1937,6.809276897001837e-06,1.762756551837441e-08,8.561960385122802e-08
1938,6.818406234287977e-06,1.037217134403079e-08,5.963998717106733e-08
1939,6.993969407176337e-06,6.117620188206274e-09,6.117620188206274e-08
1940,7.658064305360313e-06,2.78936114206374e-08,2.7893612752905028e-08
1941,7.213472315470426e-06,0.0,4.427253941230447e-08
1942,7.758479569019983e-06,6.068423541449874e-09,4.8547388331598995e-08
1943,6.7732476054516155e-06,8.709705845433291e-09,7.548411673496958e-08
1944,6.551686510647414e-06,2.8918675454292497e-08,4.819779064746399e-08
1945,6.115061012224032e-06,1.089252021913012e-08,3.921307367704685e-08
1946,6.2895549604036205e-06,1.2528993842408909e-08,6.821341003160342e-08
1947,6.183355992561701e-06,7.152522574216391e-09,8.821444197337769e-08
1948,6.5274812186544295e-06,1.0871887834440486e-08,7.284165093324191e-08
1949,6.9504418434007675e-06,1.3743811533295514e-08,4.810334175431308e-08
1950,6.114269410772977e-06,1.0635361480382244e-08,4.5732054587688253e-08
1951,6.067403944598482e-06,1.5992102309070333e-08,4.691016641800161e-08
1952,6.151838817913813e-06,3.1634410646574906e-09,7.170466886918803e-08
1953,6.770273216716305e-06,1.4005975268460702e-08,5.602390373837807e-08
1954,6.981499609537423e-06,7.818028890937967e-09,5.765796373680132e-08
1955,5.8444180126571155e-06,2.3464019616170617e-08,6.569925403709931e-08
1956,6.551321519054909e-06,6.976913491385517e-09,7.500181453679033e-08
1957,7.070680510423699e-06,4.417518850718949e-09,7.598132611974506e-08
1958,6.239753076897614e-06,9.926691968420442e-09,6.204182767532984e-08
1959,6.0161305555084255e-06,1.9376869775378225e-08,6.975673016995643e-08
1960,6.087564941026358e-06,6.920833350854139e-09,6.574791910907152e-08
1961,5.96221553905707e-06,1.9454845956445865e-08,8.893643865803824e-08
1962,5.7610332078184e-06,8.244543325819365e-09,5.390662849436012e-08
1963,6.222929471277894e-06,1.1638895958121509e-08,5.948768944108451e-08
1964,6.201388941917685e-06,7.300761994954996e-09,7.969998705448234e-08
1965,5.202819011174142e-06,1.4774517165250245e-08,5.8003660541317004e-08
1966,5.814920541524771e-06,1.7171131405646634e-08,9.41642710472479e-08
1967,5.312929431511293e-06,3.747055044023284e-08,6.360132687177611e-08
1968,4.9499896022098255e-06,2.2007938249579695e-08,8.623518255035378e-08
1969,5.48826022850335e-06,3.224648031929789e-08,5.0867686951505675e-08
1970,5.3395796157929e-06,1.7935027823989813e-08,7.449934713577022e-08
1971,4.884560723894538e-06,2.0553590052152515e-08,8.221435621180717e-08
1972,5.004971455946361e-06,1.7442499500308628e-08,7.541316193737657e-08
1973,4.734188109978277e-06,1.984753389416838e-08,4.134902908958793e-08
1974,5.272285591217951e-06,1.2376257629842513e-08,3.8816445169231883e-08
1975,5.377929880978627e-06,1.5420996479775795e-08,3.0270843609514486e-08
1976,4.51939996537476e-06,1.6569227490048632e-08,4.57082158789035e-08
1977,4.794278822828346e-06,1.645498903801723e-08,3.761140376923322e-08
1978,4.764948243973777e-06,1.425741913418932e-08,5.762373689321976e-08
1979,4.719616526926984e-06,2.2822696177371427e-08,4.7400984470868934e-08
1980,5.050119170846301e-06,1.932951232408442e-08,4.207011627954671e-08
1981,4.708739027137199e-06,5.6929946312678226e-09,5.123695245856652e-08
1982,4.670524617722549e-06,1.4898005273877857e-08,3.786576385778062e-08
1983,4.665123753966327e-06,1.1367568886200274e-08,4.0418022706489865e-08
1984,4.682119254084682e-06,2.609553811927512e-08,5.161117400120929e-08
1985,4.627768873888272e-06,1.985134179260939e-08,3.9702683807263384e-08
1986,4.412540931753028e-06,1.1389522269755759e-08,3.7765257587807355e-08
1987,4.623443942364247e-06,1.2832715778898773e-08,3.849814689260711e-08
1988,4.184994963907229e-06,1.019414141989472e-08,3.2381390013824785e-08
1989,4.342751140029577e-06,1.591555431890157e-08,4.610022585893603e-08
1990,4.407958783758659e-06,1.525622311815411e-08,3.705082818328265e-08
1991,4.137608186738362e-06,1.2309076979910571e-08,3.341035181847474e-08
1992,4.128601233333029e-06,7.713921779117783e-09,3.195767561692264e-08
1993,3.822053031399264e-06,2.1602909072715448e-08,4.09901339537555e-08
1994,4.131849891564343e-06,1.3714809288245533e-08,4.008944287647864e-08
1995,4.356396914317884e-06,1.4098371692305989e-08,4.175286960617086e-08
1996,3.847163100090256e-06,1.1209993822092201e-08,4.217092808289635e-08
1997,3.8248874147939205e-06,5.274383707565278e-09,3.5961708277909565e-08
1998,3.717710399087082e-06,1.1920323395031573e-08,3.766822231909828e-08
1999,3.838512043330411e-06,1.0054442389773044e-08,3.8846710737061585e-08
2000,3.5967193525721086e-06,8.836062770356534e-09,4.0204085394179856e-08
2001,3.8002631868039316e-06,2.628727069353687e-09,4.556460098115167e-08
2002,3.636413907770475e-06,3.943099402548e-09,3.5926017716292336e-08
2003,3.5864706546817615e-06,7.500461363108002e-09,4.208592230270369e-08
2004,3.319450627259357e-06,6.166707589017051e-09,4.3166952679030146e-08
2005,3.931773278509354e-06,4.9541245550344115e-09,3.422849559342467e-08
2006,4.2031302882605814e-06,7.823990733069053e-09,3.87081655617294e-08
2007,5.033443699176132e-06,1.3181782249072072e-08,3.07574907765229e-08
2008,7.675737947465677e-06,2.5118894075859544e-08,4.12971665753048e-08
2009,8.1331060073353e-06,4.76819250749827e-09,4.196009228962794e-08
2010,8.94544666607544e-06,5.668551850135373e-09,3.7317963830219014e-08
2011,1.627482492949639e-05,4.971163564126968e-09,4.7799648683621854e-08
2012,1.607045555829245e-05,1.4978712159496865e-08,6.399994845196488e-08
2013,9.485535201747552e-06,4.183687618564136e-09,8.451048927327065e-08
2014,9.892836487779277e-06,4.763979405408847e-09,9.376377363423671e-08
2015,1.1130533721370739e-05,6.206411079512364e-09,1.3565441747687146e-07
2016,1.1423440582802868e-05,5.385484169728727e-09,1.518292265245691e-07
2017,9.151039535026939e-06,2.7671724911471074e-09,4.955754207003338e-08
2018,1.002460953714035e-05,3.6140533898887384e-09,8.67372804691513e-08
2019,1.2692439895545249e-05,1.53059265262101e-09,1.1785563458488468e-07
