year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP gages_NOUN
1872,3.549788061718573e-06,7.256807244004904e-08,1.6327815544059376e-08
1873,3.194730652467115e-06,5.926144391876775e-08,5.507124067882785e-08
1874,2.8421216029528296e-06,9.141151885438958e-08,5.018671700440791e-08
1875,3.0209662327251863e-06,5.2065896039010795e-08,2.6319024626353382e-08
1876,3.0725848318979843e-06,7.255217782109469e-08,1.9951848173604958e-08
1877,2.8845981887570815e-06,7.916564426224681e-08,3.030559980743419e-08
1878,2.6759200864034938e-06,9.722932670097606e-08,5.4351796618945514e-08
1879,3.0558844628103543e-06,8.247589144971812e-08,4.826367017152222e-08
1880,2.8514491532405373e-06,6.289489329347475e-08,3.4656370218044685e-08
1881,2.632121550050215e-06,5.647731349256446e-08,3.416528571165145e-08
1882,3.2192097023653332e-06,6.921600625986457e-08,7.520584843767608e-08
1883,2.5176245799229946e-06,6.256145756999842e-08,4.613117354779206e-08
1884,2.7707321805792162e-06,5.149323545339257e-08,8.186104327734256e-08
1885,2.5892118173942436e-06,6.05889756699618e-08,4.060750313783501e-08
1886,2.774344011413632e-06,6.38892928561674e-08,5.485444276587259e-08
1887,2.4790326733636903e-06,8.030577025586183e-08,5.810742953471504e-08
1888,2.69032284450077e-06,9.891358998537214e-08,5.0090857683926515e-08
1889,2.4991629743453814e-06,6.891650272677907e-08,4.322944491264025e-08
1890,2.4906669295887696e-06,7.209824937071119e-08,1.7041404731799048e-08
1891,2.421566250632168e-06,5.6730556918793695e-08,4.716922796799139e-08
1892,2.2447543415182736e-06,4.513328932809202e-08,9.716194049325111e-08
1893,2.0784655134775676e-06,6.651089845544078e-08,3.94138659487453e-08
1894,2.0738366401928943e-06,5.860431362414431e-08,5.608369946230596e-08
1895,2.27804548558197e-06,6.259359164317857e-08,6.199173063770047e-08
1896,2.2674075808026828e-06,6.486731918275979e-08,2.5357223876198987e-08
1897,2.140734522981802e-06,6.118049433734285e-08,2.155884004650943e-08
1898,2.0415343442437006e-06,5.432020577789132e-08,4.639851169940812e-08
1899,2.3077639070834266e-06,6.854197209804624e-08,5.140647907353468e-08
1900,2.223328010586556e-06,6.177353306657807e-08,1.1679869516001418e-07
1901,2.0192114789097104e-06,6.259387519413906e-08,8.718432553678213e-08
1902,1.8443025737724383e-06,7.365425691574501e-08,3.191684427861219e-08
1903,2.1347070742194774e-06,7.344299346456751e-08,3.186130115295782e-08
1904,1.939164803843596e-06,6.610789071714862e-08,3.117282432185675e-08
1905,2.1546168227359885e-06,6.089695575584031e-08,5.109151307580717e-08
1906,1.9753667857003165e-06,5.2985101084424e-08,5.7614865489608036e-08
1907,1.9815374798781704e-06,7.045695465945911e-08,3.034277540336916e-08
1908,1.974869519472122e-06,5.7463252156608746e-08,3.58531409005991e-08
1909,2.161886641260935e-06,5.6660129699181994e-08,4.290767208203761e-08
1910,2.108801936628879e-06,4.649411078361254e-08,2.5651923252212327e-08
1911,2.2350891413225327e-06,7.980561189668833e-08,5.852411533169288e-08
1912,2.087936081807129e-06,6.35549386451828e-08,4.48010239462171e-08
1913,2.094680894515477e-06,4.295421685007739e-08,5.674198888527826e-08
1914,2.0291133751015877e-06,5.960101973068177e-08,3.013534694007447e-08
1915,2.1499890863196924e-06,5.065727737285641e-08,2.8273827723523937e-08
1916,2.3249469904840225e-06,4.504859418830165e-08,3.186363883855847e-08
1917,2.2250874280871358e-06,5.8122050838882444e-08,2.8512703309502285e-08
1918,2.0537640921247657e-06,4.364823169566989e-08,5.283732917860107e-08
1919,2.079132173093967e-06,5.5247089680854344e-08,4.327688785110695e-08
1920,2.0846352981607197e-06,4.0132829060013364e-08,1.817335615328375e-08
1921,1.9045460248889867e-06,3.6349187437778596e-08,5.5281056177136634e-08
1922,2.1403391201602062e-06,5.0907753901263675e-08,4.795657915224183e-08
1923,1.975628038053401e-06,5.732612162745454e-08,5.4141334970836397e-08
1924,2.1516120796150062e-06,6.059063428764944e-08,9.153053071031536e-08
1925,2.0280640455894172e-06,5.279125447898991e-08,4.8391981977147225e-08
1926,1.959491100933519e-06,5.9074534153324976e-08,4.6813780629761936e-08
1927,2.0113202481297776e-06,3.9022288067513955e-08,4.7941668412931904e-08
1928,1.951567810465349e-06,4.341895665227469e-08,4.1133748851507335e-08
1929,1.7323332031082828e-06,4.6789706109606755e-08,4.233354289340241e-08
1930,1.983080437639728e-06,5.7769820926978355e-08,3.886333388436469e-08
1931,1.8145922240364598e-06,4.219981875053236e-08,4.44808918587114e-08
1932,1.8992876675838488e-06,5.479768339089475e-08,4.822195975862087e-08
1933,1.8123646441381425e-06,5.1617979668350245e-08,6.76769076335404e-08
1934,1.7696794429866713e-06,3.474658250013363e-08,3.2350264689284813e-08
1935,1.9005635749635985e-06,3.7101681726881e-08,4.4282650435434334e-08
1936,1.8235571133118356e-06,3.758661559771781e-08,5.941110003959693e-08
1937,1.7640156784182182e-06,2.266401277761787e-08,4.784624962894668e-08
1938,2.035538727795938e-06,6.093650684046992e-08,3.630260181353151e-08
1939,1.7894038819576963e-06,7.035263305255057e-08,5.047036566452334e-08
1940,1.9094445633527357e-06,5.832300775665544e-08,5.325144059042941e-08
1941,1.9214282929169713e-06,6.49330580415608e-08,6.788455664263893e-08
1942,1.957066615432268e-06,6.675266095435006e-08,3.034211815133858e-08
1943,2.3051686639519176e-06,1.4516176261025748e-08,4.645176332473966e-08
1944,2.5737620035215514e-06,4.4984606262232774e-08,3.213186161588055e-08
1945,1.777659349500027e-06,5.010559478435539e-08,4.7927088075994106e-08
1946,1.8682121663005091e-06,4.872386583087973e-08,4.454753366189834e-08
1947,1.8525033738114871e-06,2.9802176948479087e-08,2.9802176726434482e-08
1948,2.139587422789191e-06,5.979538375555649e-08,3.4790041070209554e-08
1949,2.457197069816175e-06,6.282885400832328e-08,4.0249734212238764e-08
1950,2.018591658270452e-06,4.679559051368187e-08,2.9779013033248702e-08
1951,2.130148004653165e-06,3.8381047118285494e-08,4.691016641800161e-08
1952,1.805270471777476e-06,4.956057786387191e-08,3.268889159357968e-08
1953,1.8283185454492923e-06,3.1244099751859267e-08,3.124409886368085e-08
1954,1.9789385987678543e-06,4.9839935289952564e-08,3.8112890621277984e-08
1955,1.8743058944892255e-06,4.3173795205575516e-08,3.2849627018549654e-08
1956,1.9203953343094327e-06,5.232684818778921e-08,3.575668117150599e-08
1957,1.992300894926302e-06,3.8874165220192936e-08,3.0922631566454584e-08
1958,2.1565738279605284e-06,4.384288976311268e-08,4.053399393910695e-08
1959,1.960164127012831e-06,6.74315061566233e-08,2.6352543258667538e-08
1960,2.1987486888974672e-06,4.2217082940609885e-08,2.9759583242139342e-08
1961,2.1726893919549184e-06,4.6552666776999985e-08,2.36237411854745e-08
1962,2.1816329081048025e-06,5.327243268737902e-08,3.297817485758969e-08
1963,2.398259084657184e-06,4.461576696979108e-08,2.651081842941494e-08
1964,2.037520971498452e-06,6.205647462564912e-08,5.293052396382336e-08
1965,2.0914148990414105e-06,8.098624099117657e-08,3.173785145804686e-08
1966,2.2566191546502523e-06,7.200797458306596e-08,3.711180018850513e-08
1967,2.3019736090645893e-06,6.853166428788526e-08,3.894965061590483e-08
1968,2.3889840576885035e-06,6.063411447931877e-08,2.0660513300185812e-08
1969,2.265883040308836e-06,6.176790451339897e-08,3.451736046988785e-08
1970,2.1949715574010042e-06,8.92152657583356e-08,5.0126104156333895e-08
1971,2.3759951091051335e-06,6.114692963077317e-08,3.648262136835001e-08
1972,2.3367817902908428e-06,5.027543836799708e-08,3.4884998001416534e-08
1973,2.3227128167491173e-06,6.726108431331923e-08,2.3706776985932265e-08
1974,2.0313939330662834e-06,4.6692244737300825e-08,4.612968851347432e-08
1975,2.2383289888239233e-06,6.51108731375416e-08,3.255543701286001e-08
1976,2.365400177950505e-06,6.684826581171421e-08,3.713792295911844e-08
1977,2.274314510941622e-06,7.816119840242663e-08,3.055926606210235e-08
1978,2.4356425001315074e-06,5.999997210182073e-08,3.2079192635592335e-08
1979,2.5216152153006988e-06,6.55421010797852e-08,3.45266436552194e-08
1980,2.578784460638417e-06,7.561250203735881e-08,2.615169236719339e-08
1981,2.6288983008271316e-06,9.804601752705366e-08,3.6688188487232765e-08
1982,2.493553665772197e-06,4.966001743156312e-08,3.5382761609525915e-08
1983,2.613909373394563e-06,6.631081828079033e-08,3.0313516474755886e-08
1984,2.6054945010400843e-06,7.30675077109666e-08,3.595385322796574e-08
1985,2.642032995936461e-06,6.67726937075841e-08,3.368712564455478e-08
1986,2.5692363578855293e-06,7.13343740188499e-08,2.8174081734277934e-08
1987,2.666149384822347e-06,5.8052759432936085e-08,3.116516467116526e-08
1988,2.55453187492094e-06,5.996553742448896e-08,2.938311277622674e-08
1989,2.476240752002923e-06,5.707646977270997e-08,2.6891798010630907e-08
1990,2.4322778244822985e-06,6.156975468352144e-08,3.2691904294779306e-08
1991,2.670483581823646e-06,4.161640332345229e-08,2.168742041508409e-08
1992,2.6326513307139976e-06,7.438424520778142e-08,2.975369917113113e-08
1993,2.7258440695732133e-06,5.373031086719493e-08,3.157348160698348e-08
1994,2.861647772078868e-06,4.483687554568405e-08,2.9539588441984677e-08
1995,2.8527513222798007e-06,4.9344302865961254e-08,3.0907969517102174e-08
1996,2.929011088781408e-06,4.217092897107477e-08,2.882569738460461e-08
1997,3.0284554668469355e-06,6.856699052981696e-08,2.972834600711849e-08
1998,3.0897476790414657e-06,7.581325212058232e-08,3.2900093316357015e-08
1999,2.8655160804191837e-06,1.50359616313267e-07,3.656160885157078e-08
2000,3.3550531952641904e-06,4.638933026601677e-08,2.5182778973231734e-08
2001,3.3437409001635388e-06,4.2497753399706184e-08,2.5849150375734098e-08
2002,3.414285856706556e-06,4.863155850243217e-08,3.4611648658255945e-08
2003,3.575636583263986e-06,3.708561352455675e-08,2.0001230893740285e-08
2004,3.5573093555285595e-06,4.0964559439027326e-08,2.2023955464911538e-08
2005,3.698028876897297e-06,4.909087147897395e-08,2.7472871977352042e-08
2006,3.4326731110922992e-06,3.706100892841846e-08,1.976587071794711e-08
2007,3.6261885725252796e-06,3.7947555014961054e-08,1.8774054311165855e-08
2008,3.4110605611203937e-06,4.896055585956738e-08,3.15050527888161e-08
2009,3.4173635867773555e-06,2.6701878041990312e-08,1.9072770696126895e-08
2010,3.719514552358305e-06,3.1649413423373574e-08,1.4171378737160012e-08
2011,3.4767554097925313e-06,3.250376226504592e-08,1.0707121411712706e-08
2012,3.7402523958007805e-06,2.961699877013224e-08,1.7021264397953928e-08
2013,3.3636847547313664e-06,2.733342513439041e-08,1.561910029090896e-08
2014,3.336951067467453e-06,3.0965866204546444e-08,1.9922095001456697e-08
2015,3.1823371955397306e-06,2.659890505074536e-08,1.1526191917576867e-08
2016,3.2540751817577984e-06,2.4027545397764527e-08,1.9884863672325892e-08
2017,4.03026069761836e-06,2.9181091765195788e-08,1.1823373086139455e-08
2018,3.292144583610934e-06,1.6779533762445453e-08,1.2391039860837338e-08
2019,3.057868980249623e-06,2.091809958582047e-08,1.3265136544760026e-08
