year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP gage_NOUN
1833,1.9692167896323554e-08,0.0,1.3008414350146325e-06
1834,2.5203233278148218e-08,9.334530925997342e-10,1.8043648246646171e-06
1835,1.663879345414898e-08,0.0,1.4173227071978545e-06
1836,1.8818100855355624e-08,0.0,1.4315198133552087e-06
1837,1.3219993100221927e-08,0.0,1.6865927339182463e-06
1838,1.2624323808552163e-09,1.2624323808552163e-09,1.848201044651887e-06
1839,6.9914749545318955e-09,6.9914751765765e-10,1.9618080004946137e-06
1840,1.2102408852854296e-08,0.0,1.928741674817047e-06
1841,2.8250413564023802e-08,6.420548537278137e-10,1.7797760456517153e-06
1842,2.683306021822318e-09,0.0,1.777690263438103e-06
1843,2.3627644285539873e-09,0.0,1.5074436650053258e-06
1844,8.232841963717874e-09,5.488561272137815e-10,1.764023643602286e-06
1845,1.1160455670733427e-08,0.0,1.7477274223409722e-06
1846,1.8148954339380907e-08,5.854501328173001e-10,1.437280094940263e-06
1847,2.1572894581822766e-09,0.0,2.423714795973808e-06
1848,6.43617736884039e-09,0.0,2.282429377942208e-06
1849,5.02764896381791e-09,0.0,1.8727992667777471e-06
1850,6.788996032014438e-09,0.0,1.588625078596806e-06
1851,1.6768540334055615e-08,0.0,1.8832360684228888e-06
1852,6.510545436100301e-09,0.0,1.5970367517326167e-06
1853,9.555090940693844e-09,0.0,1.3006868027076735e-06
1854,5.195664343204953e-09,0.0,1.3061900414612637e-06
1855,5.837630823180007e-09,0.0,2.164699573370399e-06
1856,7.765783571755946e-09,0.0,1.976133087389087e-06
1857,1.4644527812635033e-09,1.4644527812635033e-09,1.677286526557964e-06
1858,8.31924928945682e-09,4.893676019968041e-10,1.7847236921664233e-06
1859,2.036869339860914e-09,0.0,1.6300047249728777e-06
1860,2.288591982591015e-09,4.577183909670879e-10,1.6372586824076052e-06
1861,9.431927239234028e-09,4.715963730639317e-10,1.4529883949343514e-06
1862,9.939570055905733e-09,4.517986262886353e-10,1.4349124062285057e-06
1863,1.4983863039219614e-09,0.0,1.7011678394851515e-06
1864,8.151037178549814e-09,0.0,1.422116328697598e-06
1865,1.694463946932956e-08,0.0,1.4289979048953683e-06
1866,2.2868380966656332e-08,1.4596839292835284e-09,1.5161250299655649e-06
1867,1.844068364675877e-08,0.0,2.0139168306343436e-06
1868,2.321740844024589e-08,0.0,1.3569834509397083e-06
1869,2.6859355628516823e-08,2.4417595723136287e-09,1.2404138347577032e-06
1870,1.8922360567330543e-08,5.734048791339319e-10,1.36757060165138e-06
1871,7.434824311758348e-09,0.0,1.7418730466900456e-06
1872,1.7537283625301825e-08,6.047339295989218e-10,1.399354337294767e-06
1873,3.591602570907071e-09,5.986004469882289e-10,1.4587893080175718e-06
1874,1.7326366119618797e-08,5.974609140757536e-10,1.6155342779100579e-06
1875,2.2886108563824337e-09,0.0,1.5139160680632813e-06
1876,1.0278225381910033e-08,0.0,1.4413699123139168e-06
1877,1.1751150275074451e-08,6.184815992682502e-10,1.4491024291629628e-06
1878,1.0266450800600069e-08,0.0,1.8286360958796877e-06
1879,9.774920428640144e-09,1.221865053580018e-09,1.509614261152592e-06
1880,1.4119262203848848e-08,6.417846254436199e-10,1.5742977383936818e-06
1881,6.2752567586699115e-09,0.0,1.4579513458734539e-06
1882,4.6587693702804245e-09,6.655385131892899e-10,1.518758873331194e-06
1883,2.7173157945981075e-08,0.0,1.8048032348616516e-06
1884,2.1125430293977843e-08,0.0,1.5527191727926493e-06
1885,1.6114089618213256e-08,6.445635691854079e-10,1.7087380337343916e-06
1886,2.5813855497602844e-09,6.453463874400711e-10,2.0373585076782774e-06
1887,4.570247291724172e-09,0.0,1.8476856480376114e-06
1888,1.1413106904001324e-08,1.268122939990235e-09,1.5490122029504505e-06
1889,8.14467782106476e-09,0.0,1.78744353629412e-06
1890,2.6217545912032847e-09,0.0,1.6857881854903667e-06
1891,1.0836173736095134e-08,6.374220040683554e-10,1.663671421958668e-06
1892,7.522214851007902e-09,0.0,1.5408003202210807e-06
1893,6.774258043407144e-09,0.0,1.947907208865729e-06
1894,8.822155450616265e-09,0.0,1.9118869785117454e-06
1895,7.22233739480771e-09,0.0,1.8621592818846011e-06
1896,8.845543852942228e-09,5.89702897624278e-10,1.97904297039031e-06
1897,6.409385022720926e-09,5.826713556089658e-10,1.9490357257012647e-06
1898,5.092519295146758e-09,0.0,1.949869001371951e-06
1899,1.0502398950507086e-08,5.527578395003729e-10,1.9025925297455615e-06
1900,9.863001082521805e-09,0.0,1.6652898797708815e-06
1901,7.824234593556412e-09,5.588738916095792e-10,2.12092645757167e-06
1902,4.419255628107521e-09,1.4730851538580225e-09,1.6719516997554251e-06
1903,8.640352433531007e-09,1.6200660812870638e-09,1.8436351469919288e-06
1904,1.3436562973367927e-08,0.0,1.8155483614279433e-06
1905,1.3417973399043603e-08,0.0,1.79594410631978e-06
1906,1.5432553013283723e-09,0.0,1.864766840942167e-06
1907,8.742834012309686e-09,0.0,1.9481091797501904e-06
1908,4.4202499438483756e-09,4.911389073214423e-10,1.5009204616944771e-06
1909,7.151278680339601e-09,5.500983557560346e-10,1.4924168860730447e-06
1910,1.1222716089775986e-08,5.344150677544235e-10,1.577593286228307e-06
1911,9.576673676292558e-09,0.0,1.4694873389231589e-06
1912,4.167536982180309e-09,2.0837684910901544e-09,1.4648892179280892e-06
1913,7.954484182448596e-09,0.0,1.7637743923160087e-06
1914,7.366418142140674e-09,1.3393487430235496e-09,1.6741859263369463e-06
1915,1.0602685840410686e-08,0.0,1.8201277276475025e-06
1916,4.394984820521586e-09,1.0987462051303964e-09,1.6689955142368262e-06
1917,1.2063066989753679e-08,1.0966424435210342e-09,1.5846482810388807e-06
1918,8.040463406189247e-09,0.0,1.6999836400799495e-06
1919,6.4454939163738345e-09,9.207848372660976e-10,1.6141357983556759e-06
1920,7.572231730534895e-09,7.572231730534895e-10,1.746913821598639e-06
1921,6.058197943303867e-09,1.5145494858259667e-09,2.0007199275084986e-06
1922,9.591316185719734e-09,0.0,1.9167876885717305e-06
1923,1.2739137744688378e-08,0.0,2.04675470172333e-06
1924,1.289162443462999e-09,0.0,1.5805131940993533e-06
1925,1.8696901804560184e-08,0.0,1.790503381116082e-06
1926,1.2260752413340015e-08,0.0,1.657430769519408e-06
1927,8.919379901328739e-09,1.1149224876660924e-09,1.4772722671807514e-06
1928,3.4278122562625413e-09,0.0,2.1298140300274326e-06
1929,3.342121912552898e-09,1.1140406375176326e-09,1.6187010842827476e-06
1930,8.402882833991043e-09,0.0,1.7562025442785512e-06
1931,1.0264820993199919e-08,0.0,1.9845321510558733e-06
1932,1.2055489939655217e-08,1.0959536611565568e-09,1.6603697874373324e-06
1933,9.176529758292418e-09,0.0,1.6701284302200747e-06
1934,1.9170528275935794e-08,0.0,1.65225990933493e-06
1935,4.787313656606784e-09,1.196828414151696e-09,1.697102636200043e-06
1936,1.576212937948185e-08,1.2124714565686645e-09,1.39555460876295e-06
1937,1.1332006444320086e-08,0.0,1.8735583697804259e-06
1938,2.5930428915188486e-09,0.0,1.6984430732946976e-06
1939,1.070583532936098e-08,0.0,1.7159924308174368e-06
1940,5.0715658339584024e-09,2.5357829169792012e-09,2.59157023307921e-06
1941,1.1806010391524069e-08,0.0,2.027682231897643e-06
1942,3.034211770724937e-09,0.0,1.3653953394587859e-06
1943,2.9032352077962287e-09,0.0,1.2396814534909595e-06
1944,1.2852744646352221e-08,3.2131861615880553e-09,1.1021228782936987e-06
1945,4.357008087652048e-09,2.178504043826024e-09,1.1001444892855261e-06
1946,4.1763312808029696e-09,0.0,1.3921103718672612e-06
1947,9.536696765621855e-09,1.1920870957027319e-09,1.602165029979119e-06
1948,3.2615663503321457e-09,0.0,1.0947991562204606e-06
1949,2.3560819073509265e-08,1.9634016634739737e-09,1.1161938244796943e-06
1950,1.595304155443955e-08,0.0,1.3932323064125285e-06
1951,1.2793682557799002e-08,0.0,1.548035491794053e-06
1952,6.326882129314981e-09,0.0,1.415112715008604e-06
1953,6.464296653518886e-09,0.0,1.4113714410513012e-06
1954,7.818028890937967e-09,3.9090144454689835e-09,1.5645830746535694e-06
1955,1.3139850985055546e-08,9.385607846468247e-10,1.4069026246232852e-06
1956,9.593255967388359e-09,1.744228317335228e-09,1.3666029303749383e-06
1957,1.767007518083119e-08,8.835037701437898e-10,1.2987505932926524e-06
1958,2.2335056470978998e-08,0.0,1.415380882718864e-06
1959,1.705164542897819e-08,0.0,1.564100962525572e-06
1960,1.4533750203327145e-08,6.920833350854139e-10,1.2519787464526644e-06
1961,1.945484662257968e-08,0.0,1.2395516506558124e-06
1962,1.4586500007851555e-08,1.2683912808952869e-09,1.2005322975738864e-06
1963,2.133797494252576e-08,6.466053248388448e-10,1.401193710393045e-06
1964,1.7035111099517053e-08,3.0419841645645818e-09,1.0537433521307094e-06
1965,2.134096988015699e-08,1.0944086747954884e-09,1.2071328114870994e-06
1966,2.215629990587331e-08,2.215629901769489e-09,1.1393876384602208e-06
1967,1.7256175155466735e-08,0.0,1.3144274433329883e-06
1968,1.3474247495537384e-08,8.982831700699023e-10,1.0635672680336938e-06
1969,1.3625273354023193e-08,1.8167030935156703e-09,1.1817654286261359e-06
1970,9.197449912790034e-09,9.197450023812337e-10,1.134505446032108e-06
1971,2.1581270104320538e-08,1.0276794970565106e-09,9.732125150208049e-07
1972,1.3851396474251487e-08,2.0520586896388693e-09,9.885792877639688e-07
1973,1.2129047988196362e-08,0.0,9.70323871030132e-07
1974,1.7439271360331077e-08,1.687671502548227e-09,1.2950066334838084e-06
1975,1.8847885030481848e-08,0.0,1.1337288317037064e-06
1976,1.4855169538918744e-08,1.7140580621521906e-09,9.930110049793939e-07
1977,2.1744092748576804e-08,1.1753563677885381e-09,9.731950960656377e-07
1978,2.0792070287711795e-08,0.0,1.057425286887792e-06
1979,1.7555919384903973e-08,1.1703946700691858e-09,1.2335959471698743e-06
1980,3.0699812469947574e-08,3.979605422976817e-09,1.0335604212485805e-06
1981,2.5302197670384885e-08,0.0,8.925350556410194e-07
1982,2.2347007799794483e-08,0.0,1.1148673948468968e-06
1983,1.9577479193344516e-08,5.052252838311233e-09,8.854072870434493e-07
1984,1.3917620833581168e-08,5.799008495621649e-10,9.110242356058507e-07
1985,1.4437339324047116e-08,6.015558051686298e-10,8.199205350223338e-07
1986,1.7983456501724504e-08,5.994485463567401e-10,9.195540968676141e-07
1987,2.749867533680117e-08,1.2221633705067347e-09,1.0315058620591344e-06
1988,2.6384837426007834e-08,5.396898261622596e-09,1.0559930778697435e-06
1989,1.7013178421620978e-08,2.7440609784434855e-09,9.016984776621939e-07
1990,1.5256222951620657e-08,3.269190584909154e-09,1.1338642629254991e-06
1991,1.4653663171770859e-08,2.344586080837985e-09,8.92701127241935e-07
1992,1.4325855168806356e-08,1.1019888335184191e-09,9.289766005338151e-07
1993,1.827938511667071e-08,1.661762283333701e-09,9.815475490171366e-07
1994,1.4242301560329906e-08,0.0,9.210022096084458e-07
1995,1.4640617607142303e-08,5.422450821690461e-10,1.0243009853638796e-06
1996,1.4412848692302305e-08,6.4057106285986265e-09,1.0964441692351556e-06
1997,2.157702461147437e-08,5.27438381858758e-09,1.000694421549042e-06
1998,2.0026142522056034e-08,4.768129224785866e-10,9.79373748322132e-07
1999,2.102292562256025e-08,4.570201161957499e-10,9.867064232338407e-07
2000,1.590491294223284e-08,1.3254094488601709e-09,9.030456418201993e-07
2001,1.8839211080035057e-08,0.0,9.857726759321395e-07
2002,1.7086764003693133e-08,0.0,8.836923814925512e-07
2003,2.0001230893740285e-08,8.333845835650777e-10,8.817209042888408e-07
2004,1.5857247959161214e-08,0.0,8.708272147828211e-07
2005,2.522099862289906e-08,9.007499190971657e-10,7.886065560569477e-07
2006,1.8942293067425453e-08,8.235779835885637e-10,8.342844743935984e-07
2007,1.677681460421354e-08,0.0,9.235236433369209e-07
2008,1.9158479247494142e-08,0.0,9.119435908644391e-07
2009,2.4317781566196572e-08,0.0,8.225132255290646e-07
2010,1.8895171649546683e-08,4.723793023408973e-10,8.781531342094695e-07
2011,1.5295887223487625e-08,3.82397197240536e-10,6.929037468239585e-07
2012,1.2936160587173617e-08,0.0,8.966801630094778e-07
2013,1.1435412616833673e-08,0.0,1.037554493876769e-06
2014,1.2126492698882885e-08,0.0,1.0768758471613182e-06
2015,1.1304534197620342e-08,0.0,1.0845703499740011e-06
2016,1.2428039930512114e-08,0.0,1.0580404676829858e-06
2017,1.3081178806828575e-08,0.0,9.959305451445744e-07
2018,8.26069346260283e-09,0.0,9.215836200837657e-07
2019,1.3775333762566788e-08,5.1019755087367e-10,8.377444054019634e-07
