year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP gage_NOUN
1833,4.610284122463781e-06,1.0888610679771205e-07,1.3008414350146325e-06
1834,3.896233010891592e-06,4.480574977705487e-08,1.8043648246646171e-06
1835,4.853990049014101e-06,5.142899794918776e-08,1.4173227071978545e-06
1836,4.899426585325273e-06,7.728862810862935e-08,1.4315198133552087e-06
1837,4.727886789623881e-06,6.192522983283766e-08,1.6865927339182463e-06
1838,4.5106708057574e-06,7.258986212121954e-08,1.848201044651887e-06
1839,4.505306606006343e-06,8.11011120482874e-08,1.9618080004946137e-06
1840,4.551779511530185e-06,7.516232763959962e-08,1.928741674817047e-06
1841,4.6041755012993235e-06,9.117178922934954e-08,1.7797760456517153e-06
1842,4.3154268496437e-06,6.976595834373711e-08,1.777690263438103e-06
1843,4.632199761545053e-06,6.084118464588784e-08,1.5074436650053258e-06
1844,4.046716185257537e-06,5.817875081692847e-08,1.764023643602286e-06
1845,4.081378847331507e-06,6.696273535666819e-08,1.7477274223409722e-06
1846,4.122154223296093e-06,9.015932223022105e-08,1.437280094940263e-06
1847,4.080513008375419e-06,5.716817241818717e-08,2.423714795973808e-06
1848,3.5801235753751826e-06,6.677534170052013e-08,2.282429377942208e-06
1849,3.713756768775056e-06,7.457679385147742e-08,1.8727992667777471e-06
1850,3.661305527202785e-06,7.535785506718184e-08,1.588625078596806e-06
1851,3.5117193419864634e-06,6.320449852381671e-08,1.8832360684228888e-06
1852,4.030027412227355e-06,1.0547083917344935e-07,1.5970367517326167e-06
1853,3.882950295519549e-06,8.480143276479168e-08,1.3006868027076735e-06
1854,4.1134076127491426e-06,9.144369528257812e-08,1.3061900414612637e-06
1855,3.97330359191983e-06,6.63367138997728e-08,2.164699573370399e-06
1856,4.294478458177764e-06,8.024643349813232e-08,1.976133087389087e-06
1857,4.201514911983395e-06,8.396195760873582e-08,1.677286526557964e-06
1858,3.6208309666108107e-06,9.542668594209047e-08,1.7847236921664233e-06
1859,3.590491360228043e-06,4.735721281790006e-08,1.6300047249728777e-06
1860,3.6782250845135422e-06,5.81302364022207e-08,1.6372586824076052e-06
1861,3.5539503642212367e-06,4.998921571131021e-08,1.4529883949343514e-06
1862,3.514541504046065e-06,6.460720497480921e-08,1.4349124062285057e-06
1863,3.601621074267314e-06,7.042415417490844e-08,1.7011678394851515e-06
1864,3.806055019595078e-06,9.253824750921069e-08,1.422116328697598e-06
1865,3.691578058351297e-06,4.895118116410302e-08,1.4289979048953683e-06
1866,3.5786583794106264e-06,6.909170474633797e-08,1.5161250299655649e-06
1867,3.2596335586276837e-06,9.60856638698715e-08,2.0139168306343436e-06
1868,3.302799768789555e-06,8.644779669886304e-08,1.3569834509397083e-06
1869,3.4326255899941316e-06,8.741499435416245e-08,1.2404138347577032e-06
1870,3.4083186619682238e-06,4.931282004960735e-08,1.36757060165138e-06
1871,2.677598786249291e-06,6.691341591924527e-08,1.7418730466900456e-06
1872,3.549788061718573e-06,7.256807244004904e-08,1.399354337294767e-06
1873,3.194730652467115e-06,5.926144391876775e-08,1.4587893080175718e-06
1874,2.8421216029528296e-06,9.141151885438958e-08,1.6155342779100579e-06
1875,3.0209662327251863e-06,5.2065896039010795e-08,1.5139160680632813e-06
1876,3.0725848318979843e-06,7.255217782109469e-08,1.4413699123139168e-06
1877,2.8845981887570815e-06,7.916564426224681e-08,1.4491024291629628e-06
1878,2.6759200864034938e-06,9.722932670097606e-08,1.8286360958796877e-06
1879,3.0558844628103543e-06,8.247589144971812e-08,1.509614261152592e-06
1880,2.8514491532405373e-06,6.289489329347475e-08,1.5742977383936818e-06
1881,2.632121550050215e-06,5.647731349256446e-08,1.4579513458734539e-06
1882,3.2192097023653332e-06,6.921600625986457e-08,1.518758873331194e-06
1883,2.5176245799229946e-06,6.256145756999842e-08,1.8048032348616516e-06
1884,2.7707321805792162e-06,5.149323545339257e-08,1.5527191727926493e-06
1885,2.5892118173942436e-06,6.05889756699618e-08,1.7087380337343916e-06
1886,2.774344011413632e-06,6.38892928561674e-08,2.0373585076782774e-06
1887,2.4790326733636903e-06,8.030577025586183e-08,1.8476856480376114e-06
1888,2.69032284450077e-06,9.891358998537214e-08,1.5490122029504505e-06
1889,2.4991629743453814e-06,6.891650272677907e-08,1.78744353629412e-06
1890,2.4906669295887696e-06,7.209824937071119e-08,1.6857881854903667e-06
1891,2.421566250632168e-06,5.6730556918793695e-08,1.663671421958668e-06
1892,2.2447543415182736e-06,4.513328932809202e-08,1.5408003202210807e-06
1893,2.0784655134775676e-06,6.651089845544078e-08,1.947907208865729e-06
1894,2.0738366401928943e-06,5.860431362414431e-08,1.9118869785117454e-06
1895,2.27804548558197e-06,6.259359164317857e-08,1.8621592818846011e-06
1896,2.2674075808026828e-06,6.486731918275979e-08,1.97904297039031e-06
1897,2.140734522981802e-06,6.118049433734285e-08,1.9490357257012647e-06
1898,2.0415343442437006e-06,5.432020577789132e-08,1.949869001371951e-06
1899,2.3077639070834266e-06,6.854197209804624e-08,1.9025925297455615e-06
1900,2.223328010586556e-06,6.177353306657807e-08,1.6652898797708815e-06
1901,2.0192114789097104e-06,6.259387519413906e-08,2.12092645757167e-06
1902,1.8443025737724383e-06,7.365425691574501e-08,1.6719516997554251e-06
1903,2.1347070742194774e-06,7.344299346456751e-08,1.8436351469919288e-06
1904,1.939164803843596e-06,6.610789071714862e-08,1.8155483614279433e-06
1905,2.1546168227359885e-06,6.089695575584031e-08,1.79594410631978e-06
1906,1.9753667857003165e-06,5.2985101084424e-08,1.864766840942167e-06
1907,1.9815374798781704e-06,7.045695465945911e-08,1.9481091797501904e-06
1908,1.974869519472122e-06,5.7463252156608746e-08,1.5009204616944771e-06
1909,2.161886641260935e-06,5.6660129699181994e-08,1.4924168860730447e-06
1910,2.108801936628879e-06,4.649411078361254e-08,1.577593286228307e-06
1911,2.2350891413225327e-06,7.980561189668833e-08,1.4694873389231589e-06
1912,2.087936081807129e-06,6.35549386451828e-08,1.4648892179280892e-06
1913,2.094680894515477e-06,4.295421685007739e-08,1.7637743923160087e-06
1914,2.0291133751015877e-06,5.960101973068177e-08,1.6741859263369463e-06
1915,2.1499890863196924e-06,5.065727737285641e-08,1.8201277276475025e-06
1916,2.3249469904840225e-06,4.504859418830165e-08,1.6689955142368262e-06
1917,2.2250874280871358e-06,5.8122050838882444e-08,1.5846482810388807e-06
1918,2.0537640921247657e-06,4.364823169566989e-08,1.6999836400799495e-06
1919,2.079132173093967e-06,5.5247089680854344e-08,1.6141357983556759e-06
1920,2.0846352981607197e-06,4.0132829060013364e-08,1.746913821598639e-06
1921,1.9045460248889867e-06,3.6349187437778596e-08,2.0007199275084986e-06
1922,2.1403391201602062e-06,5.0907753901263675e-08,1.9167876885717305e-06
1923,1.975628038053401e-06,5.732612162745454e-08,2.04675470172333e-06
1924,2.1516120796150062e-06,6.059063428764944e-08,1.5805131940993533e-06
1925,2.0280640455894172e-06,5.279125447898991e-08,1.790503381116082e-06
1926,1.959491100933519e-06,5.9074534153324976e-08,1.657430769519408e-06
1927,2.0113202481297776e-06,3.9022288067513955e-08,1.4772722671807514e-06
1928,1.951567810465349e-06,4.341895665227469e-08,2.1298140300274326e-06
1929,1.7323332031082828e-06,4.6789706109606755e-08,1.6187010842827476e-06
1930,1.983080437639728e-06,5.7769820926978355e-08,1.7562025442785512e-06
1931,1.8145922240364598e-06,4.219981875053236e-08,1.9845321510558733e-06
1932,1.8992876675838488e-06,5.479768339089475e-08,1.6603697874373324e-06
1933,1.8123646441381425e-06,5.1617979668350245e-08,1.6701284302200747e-06
1934,1.7696794429866713e-06,3.474658250013363e-08,1.65225990933493e-06
1935,1.9005635749635985e-06,3.7101681726881e-08,1.697102636200043e-06
1936,1.8235571133118356e-06,3.758661559771781e-08,1.39555460876295e-06
1937,1.7640156784182182e-06,2.266401277761787e-08,1.8735583697804259e-06
1938,2.035538727795938e-06,6.093650684046992e-08,1.6984430732946976e-06
1939,1.7894038819576963e-06,7.035263305255057e-08,1.7159924308174368e-06
1940,1.9094445633527357e-06,5.832300775665544e-08,2.59157023307921e-06
1941,1.9214282929169713e-06,6.49330580415608e-08,2.027682231897643e-06
1942,1.957066615432268e-06,6.675266095435006e-08,1.3653953394587859e-06
1943,2.3051686639519176e-06,1.4516176261025748e-08,1.2396814534909595e-06
1944,2.5737620035215514e-06,4.4984606262232774e-08,1.1021228782936987e-06
1945,1.777659349500027e-06,5.010559478435539e-08,1.1001444892855261e-06
1946,1.8682121663005091e-06,4.872386583087973e-08,1.3921103718672612e-06
1947,1.8525033738114871e-06,2.9802176948479087e-08,1.602165029979119e-06
1948,2.139587422789191e-06,5.979538375555649e-08,1.0947991562204606e-06
1949,2.457197069816175e-06,6.282885400832328e-08,1.1161938244796943e-06
1950,2.018591658270452e-06,4.679559051368187e-08,1.3932323064125285e-06
1951,2.130148004653165e-06,3.8381047118285494e-08,1.548035491794053e-06
1952,1.805270471777476e-06,4.956057786387191e-08,1.415112715008604e-06
1953,1.8283185454492923e-06,3.1244099751859267e-08,1.4113714410513012e-06
1954,1.9789385987678543e-06,4.9839935289952564e-08,1.5645830746535694e-06
1955,1.8743058944892255e-06,4.3173795205575516e-08,1.4069026246232852e-06
1956,1.9203953343094327e-06,5.232684818778921e-08,1.3666029303749383e-06
1957,1.992300894926302e-06,3.8874165220192936e-08,1.2987505932926524e-06
1958,2.1565738279605284e-06,4.384288976311268e-08,1.415380882718864e-06
1959,1.960164127012831e-06,6.74315061566233e-08,1.564100962525572e-06
1960,2.1987486888974672e-06,4.2217082940609885e-08,1.2519787464526644e-06
1961,2.1726893919549184e-06,4.6552666776999985e-08,1.2395516506558124e-06
1962,2.1816329081048025e-06,5.327243268737902e-08,1.2005322975738864e-06
1963,2.398259084657184e-06,4.461576696979108e-08,1.401193710393045e-06
1964,2.037520971498452e-06,6.205647462564912e-08,1.0537433521307094e-06
1965,2.0914148990414105e-06,8.098624099117657e-08,1.2071328114870994e-06
1966,2.2566191546502523e-06,7.200797458306596e-08,1.1393876384602208e-06
1967,2.3019736090645893e-06,6.853166428788526e-08,1.3144274433329883e-06
1968,2.3889840576885035e-06,6.063411447931877e-08,1.0635672680336938e-06
1969,2.265883040308836e-06,6.176790451339897e-08,1.1817654286261359e-06
1970,2.1949715574010042e-06,8.92152657583356e-08,1.134505446032108e-06
1971,2.3759951091051335e-06,6.114692963077317e-08,9.732125150208049e-07
1972,2.3367817902908428e-06,5.027543836799708e-08,9.885792877639688e-07
1973,2.3227128167491173e-06,6.726108431331923e-08,9.70323871030132e-07
1974,2.0313939330662834e-06,4.6692244737300825e-08,1.2950066334838084e-06
1975,2.2383289888239233e-06,6.51108731375416e-08,1.1337288317037064e-06
1976,2.365400177950505e-06,6.684826581171421e-08,9.930110049793939e-07
1977,2.274314510941622e-06,7.816119840242663e-08,9.731950960656377e-07
1978,2.4356425001315074e-06,5.999997210182073e-08,1.057425286887792e-06
1979,2.5216152153006988e-06,6.55421010797852e-08,1.2335959471698743e-06
1980,2.578784460638417e-06,7.561250203735881e-08,1.0335604212485805e-06
1981,2.6288983008271316e-06,9.804601752705366e-08,8.925350556410194e-07
1982,2.493553665772197e-06,4.966001743156312e-08,1.1148673948468968e-06
1983,2.613909373394563e-06,6.631081828079033e-08,8.854072870434493e-07
1984,2.6054945010400843e-06,7.30675077109666e-08,9.110242356058507e-07
1985,2.642032995936461e-06,6.67726937075841e-08,8.199205350223338e-07
1986,2.5692363578855293e-06,7.13343740188499e-08,9.195540968676141e-07
1987,2.666149384822347e-06,5.8052759432936085e-08,1.0315058620591344e-06
1988,2.55453187492094e-06,5.996553742448896e-08,1.0559930778697435e-06
1989,2.476240752002923e-06,5.707646977270997e-08,9.016984776621939e-07
1990,2.4322778244822985e-06,6.156975468352144e-08,1.1338642629254991e-06
1991,2.670483581823646e-06,4.161640332345229e-08,8.92701127241935e-07
1992,2.6326513307139976e-06,7.438424520778142e-08,9.289766005338151e-07
1993,2.7258440695732133e-06,5.373031086719493e-08,9.815475490171366e-07
1994,2.861647772078868e-06,4.483687554568405e-08,9.210022096084458e-07
1995,2.8527513222798007e-06,4.9344302865961254e-08,1.0243009853638796e-06
1996,2.929011088781408e-06,4.217092897107477e-08,1.0964441692351556e-06
1997,3.0284554668469355e-06,6.856699052981696e-08,1.000694421549042e-06
1998,3.0897476790414657e-06,7.581325212058232e-08,9.79373748322132e-07
1999,2.8655160804191837e-06,1.50359616313267e-07,9.867064232338407e-07
2000,3.3550531952641904e-06,4.638933026601677e-08,9.030456418201993e-07
2001,3.3437409001635388e-06,4.2497753399706184e-08,9.857726759321395e-07
2002,3.414285856706556e-06,4.863155850243217e-08,8.836923814925512e-07
2003,3.575636583263986e-06,3.708561352455675e-08,8.817209042888408e-07
2004,3.5573093555285595e-06,4.0964559439027326e-08,8.708272147828211e-07
2005,3.698028876897297e-06,4.909087147897395e-08,7.886065560569477e-07
2006,3.4326731110922992e-06,3.706100892841846e-08,8.342844743935984e-07
2007,3.6261885725252796e-06,3.7947555014961054e-08,9.235236433369209e-07
2008,3.4110605611203937e-06,4.896055585956738e-08,9.119435908644391e-07
2009,3.4173635867773555e-06,2.6701878041990312e-08,8.225132255290646e-07
2010,3.719514552358305e-06,3.1649413423373574e-08,8.781531342094695e-07
2011,3.4767554097925313e-06,3.250376226504592e-08,6.929037468239585e-07
2012,3.7402523958007805e-06,2.961699877013224e-08,8.966801630094778e-07
2013,3.3636847547313664e-06,2.733342513439041e-08,1.037554493876769e-06
2014,3.336951067467453e-06,3.0965866204546444e-08,1.0768758471613182e-06
2015,3.1823371955397306e-06,2.659890505074536e-08,1.0845703499740011e-06
2016,3.2540751817577984e-06,2.4027545397764527e-08,1.0580404676829858e-06
2017,4.03026069761836e-06,2.9181091765195788e-08,9.959305451445744e-07
2018,3.292144583610934e-06,1.6779533762445453e-08,9.215836200837657e-07
2019,3.057868980249623e-06,2.091809958582047e-08,8.377444054019634e-07
