year,en_ADP âme_NOUN,en_ADP ame_NOUN,en_ADP gamme_NOUN
1895,9.208480467037816e-08,3.009307270041006e-08,1.2037228991346183e-08
1896,8.078929386590161e-08,1.6511681300013237e-08,1.0614652268259306e-08
1897,8.448734689636694e-08,1.2236098800855189e-08,7.574727511894253e-09
1898,1.1486460349541261e-07,3.8476811958787493e-08,5.6583546736987955e-09
1899,6.522542683740085e-08,1.6029977345510815e-08,5.527578395003729e-09
1900,8.720969102427034e-08,1.4534949022149135e-08,3.114631885736685e-09
1901,7.041810695662676e-08,1.8442838922716476e-08,9.500856101851696e-09
1902,1.021339040008229e-07,2.356936246172836e-08,4.910283735171106e-09
1903,9.12637243555281e-08,1.2420506401156217e-08,8.640352433531007e-09
1904,8.38441502892806e-08,1.827372564378038e-08,3.2247751136083025e-09
1905,9.134543754729663e-08,2.3223416079076742e-08,6.708986699521802e-09
1906,7.561951065326866e-08,1.0288369045596824e-08,2.572092228092515e-08
1907,7.971407178786194e-08,2.1085658274966335e-08,1.697138252154673e-08
1908,9.626322339251203e-08,2.504808360725974e-08,2.2101250607420297e-08
1909,9.736741102273072e-08,2.090373774077392e-08,1.4852655993990993e-08
1910,9.993561678189877e-08,1.336037680488289e-08,1.2291546447329438e-08
1911,8.565802045445992e-08,1.2236860968961594e-08,1.0108711201439746e-08
1912,1.0418842383286275e-07,7.814131564032323e-09,1.0939784189645252e-08
1913,8.85599280575633e-08,1.325747411851097e-08,7.954484182448596e-09
1914,7.098548593376108e-08,1.3393487430235496e-08,6.027069510139427e-09
1915,6.12599633242894e-08,1.531499083107235e-08,3.534228465440492e-09
1916,5.713480377700364e-08,5.493731025651982e-09,3.29623865980011e-08
1917,8.444146504249517e-08,1.3159709655319318e-08,1.6449636319748606e-08
1918,5.16886933255023e-08,1.72295644418341e-08,2.6418664589300533e-08
1919,6.169258132127098e-08,2.3940405213807026e-08,1.012863304339362e-08
1920,8.708066445706208e-08,1.514446346106979e-08,1.514446346106979e-08
1921,7.875657065392616e-08,1.5902769767706104e-08,9.844571380313027e-09
1922,6.64014194740048e-08,1.770704471937279e-08,2.2871599725249325e-08
1923,7.643482691221948e-08,1.9108706172943357e-08,9.554353752605493e-09
1924,7.992807082857212e-08,1.5469949543600592e-08,1.933743654092268e-08
1925,9.238469256267479e-08,1.7597084678300234e-08,2.1996356736053713e-08
1926,9.13983342343272e-08,3.7896870752618383e-08,1.2260752413340015e-08
1927,9.365349029621939e-08,8.919380123373344e-09,6.689535148041159e-09
1928,8.912311955100449e-08,1.9424269748213874e-08,1.2568645679778001e-08
1929,1.0583385745555063e-07,2.4508894469477127e-08,1.7824650200282122e-08
1930,8.297846676441623e-08,2.4158288258746552e-08,1.470504518152893e-08
1931,8.554017405515424e-08,1.7108034988666532e-08,4.5621426636444085e-09
1932,6.027745247383365e-08,1.8631212572728373e-08,6.575722188983946e-09
1933,5.505918010406674e-08,2.0647191734113335e-08,2.408838994938378e-08
1934,5.870974462141021e-08,1.3179738189705859e-08,1.9170528275935794e-08
1935,6.702239119249498e-08,1.9149254626427137e-08,1.0771455727365264e-08
1936,1.1154737400431713e-07,4.849885826274658e-09,1.33371855781661e-08
1937,7.680581992630664e-08,1.0072894296442314e-08,2.6441348666139675e-08
1938,5.186085871855539e-08,2.2040864688932515e-08,5.186085783037697e-09
1939,7.494084641734844e-08,4.588215141154706e-09,1.2235240376412548e-08
1940,1.191817946555318e-07,5.0715658339584024e-09,0.0
1941,8.264207629338216e-08,8.854507793643052e-09,5.9030051957620344e-09
1942,1.0923162352405313e-07,2.730790615856904e-08,9.102635090130207e-09
1943,1.1612940742367073e-07,1.161294105322952e-08,5.806470415592457e-09
1944,2.3167071958596352e-06,1.6065930807940276e-08,6.4263723231761105e-09
1945,1.0892520352356883e-07,6.535512131478072e-09,6.535512131478072e-09
1946,9.605561679393304e-08,1.80974355501462e-08,1.8097434661967782e-08
1947,1.0132740158041997e-07,1.1920870734982714e-08,1.7881307101674793e-08
1948,8.914948379512566e-08,1.522064341230589e-08,2.174377655705939e-08
1949,8.933477291250824e-08,1.3743811755340118e-08,2.2579119018928395e-08
1950,1.669751696908861e-07,9.57182533234402e-09,7.444753258312176e-09
1951,1.0981243925289874e-07,2.2388944476148254e-08,1.0661401539380222e-08
1952,8.857635513948026e-08,8.435843024123812e-09,8.435843135146115e-09
1953,7.864894113751575e-08,2.1547654549536333e-08,1.723812381726475e-08
1954,9.772536291308143e-08,2.6385848173049453e-08,2.052232517257835e-08
1955,8.822471642133678e-08,1.3139850985055546e-08,1.5016972554349195e-08
1956,2.537852130668483e-07,1.3081711935925e-08,2.7907653077363648e-08
1957,7.333080986882123e-08,7.951533764760654e-09,1.236905244894615e-08
1958,8.02407632005675e-08,1.7371711402702772e-08,1.2408365002158916e-08
1959,1.2788733327884216e-07,2.1702094787912074e-08,3.5653439312000046e-08
1960,8.927874972641803e-08,1.384166636864137e-08,1.591791587429725e-08
1961,8.685199226476925e-08,5.072156206153977e-08,1.111705483225478e-08
1962,1.2747332789331267e-07,8.244543270308213e-09,2.0928455413127267e-08
1963,6.013429754148092e-08,1.4871922360271128e-08,1.4225316924409981e-08
1964,7.604960527984872e-08,2.0077095319592786e-08,9.125952438182594e-09
1965,9.138312384582292e-08,2.7907422150974526e-08,1.3680108601477059e-08
1966,5.4836840845950974e-08,6.092982207661635e-08,3.600398557068729e-08
1967,8.13505373620238e-08,2.711684626843791e-08,2.859594694371026e-08
1968,7.994720196968785e-08,3.0092484948340825e-08,2.0211372131484495e-08
1969,6.494713430948984e-08,2.6342195647011124e-08,1.4533624970169967e-08
1970,6.530189722298019e-08,3.0351585689203375e-08,1.839489982558007e-08
1971,8.324203570886368e-08,3.185806429772953e-08,1.644287195290417e-08
1972,6.77179372021719e-08,2.4111689533867775e-08,2.1033601527165047e-08
1973,6.836372851148909e-08,2.6463379043661917e-08,1.3783009400469837e-08
1974,6.413151631967651e-08,2.193973003272731e-08,1.7439271360331077e-08
1975,6.168398325456792e-08,3.826691674646554e-08,1.9990180177842376e-08
1976,5.599256341914938e-08,4.342280446323343e-08,1.1427053969725876e-08
1977,6.875834657193991e-08,3.996211539458727e-08,1.5867311020656416e-08
1978,8.316828070675797e-08,3.029701556300779e-08,2.0198010375338527e-08
1979,5.617894494047704e-08,2.925986652968504e-08,1.8141117053005473e-08
1980,7.447547223371487e-08,1.1938816379952755e-08,3.013130012163856e-08
1981,5.8827612225975656e-08,1.2018543715797136e-08,1.5813874654213578e-08
1982,1.1297654001207746e-07,3.6003513281812616e-08,2.0484757001781873e-08
1983,5.5574780333245144e-08,1.6419821502466903e-08,1.7682884490000106e-08
1984,6.668859803271587e-08,1.5077422421683195e-08,1.739702604197646e-08
1985,6.978047650818553e-08,7.218669439978953e-09,1.8648229627160617e-08
1986,6.29420995323926e-08,7.79283104712647e-09,2.038125046510686e-08
1987,7.027439186124695e-08,1.3443797020062931e-08,3.422057304192094e-08
1988,6.296381349635283e-08,1.3192418268914707e-08,2.998276826815527e-08
1989,5.3783597353529444e-08,1.8659616185523475e-08,3.018467253923518e-08
1990,6.483894943176693e-08,1.6345953035568073e-08,5.067245467671455e-08
1991,5.744236075688747e-08,1.6998249252608844e-08,4.5719428243273796e-08
1992,8.54041377618131e-08,1.6529832724820892e-08,5.1242480481050734e-08
1993,6.813225095214648e-08,2.1602909683338112e-08,3.655877023334142e-08
1994,7.121150935596177e-08,1.4769794054458885e-08,5.6969206241319625e-08
1995,8.025227238306343e-08,1.1387146947594573e-08,4.663307606733724e-08
1996,7.206424568195757e-08,1.548046735244668e-08,4.804282838222207e-08
1997,7.480035435492027e-08,1.3425704548097883e-08,7.000546276003661e-08
1998,7.819731573377453e-08,1.1443510472552987e-08,7.199874829666442e-08
1999,9.91733630772984e-08,2.74212073048119e-08,6.809599994994642e-08
2000,1.0117292437161751e-07,2.0322945548656435e-08,6.450326139884055e-08
2001,7.053751058250235e-08,1.1829271784336015e-08,1.1873083849422983e-07
2002,7.88619833880233e-08,1.3143664323589377e-08,1.1960734980220877e-07
2003,7.625468878558195e-08,9.167230752282762e-09,1.0167291719653804e-07
2004,8.98577425800795e-08,1.277389466425305e-08,1.4932241754195275e-07
2005,8.422011832376342e-08,9.457873817453333e-09,1.670891123239926e-07
2006,7.32984417606275e-08,1.482440342703839e-08,1.803635854003005e-07
2007,8.188683087162474e-08,1.3181782332338798e-08,1.7176262190332636e-07
2008,9.323793226378996e-08,1.575252683849726e-08,1.7029758225817204e-07
2009,8.773474302614659e-08,1.0013204043701762e-08,2.1886003764848283e-07
2010,1.0345106682407845e-07,1.1337103367203838e-08,2.546124449054332e-07
2011,1.1051278991924818e-07,7.647944028077447e-09,2.7532598778634565e-07
2012,6.876590530335847e-08,2.0425516555899748e-09,2.641700120875612e-07
2013,9.81772025898664e-08,7.251724887247235e-09,2.426538685540436e-07
2014,8.510199900335635e-08,4.114345711347944e-09,3.3824252909653296e-07
2015,1.0329241262319044e-07,2.881547944699747e-09,2.38946824993036e-07
2016,1.0605261202556449e-07,1.8642060672924288e-09,2.3488996703235898e-07
2017,9.408386125731028e-08,2.264050280587071e-09,2.83006272638886e-07
2018,7.27973636927004e-08,3.0977600484760615e-09,2.759587971468136e-07
2019,7.70398270732997e-08,3.316284080678855e-09,2.1198708566316782e-07
