year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP gages_NOUN
1854,5.195664343204953e-09,0.0,4.312401441497471e-08
1855,5.837630823180007e-09,0.0,2.2289135870323662e-08
1856,7.765783571755946e-09,0.0,8.128186834710505e-08
1857,1.4644527812635033e-09,1.4644527812635033e-09,3.5635014938861787e-08
1858,8.31924928945682e-09,4.893676019968041e-10,3.52344677878591e-08
1859,2.036869339860914e-09,0.0,3.513599722282379e-08
1860,2.288591982591015e-09,4.577183909670879e-10,2.197048232233101e-08
1861,9.431927239234028e-09,4.715963730639317e-10,2.971057178058345e-08
1862,9.939570055905733e-09,4.517986262886353e-10,3.298130124562704e-08
1863,1.4983863039219614e-09,0.0,6.592899381985262e-08
1864,8.151037178549814e-09,0.0,2.3014694150447212e-08
1865,1.694463946932956e-08,0.0,5.2245972881337366e-08
1866,2.2868380966656332e-08,1.4596839292835284e-09,2.2868380966656332e-08
1867,1.844068364675877e-08,0.0,4.70722731904516e-08
1868,2.321740844024589e-08,0.0,2.1735445443482604e-08
1869,2.6859355628516823e-08,2.4417595723136287e-09,3.076617005604021e-08
1870,1.8922360567330543e-08,5.734048791339319e-10,1.1468097138589428e-08
1871,7.434824311758348e-09,0.0,3.9298356568906456e-08
1872,1.7537283625301825e-08,6.047339295989218e-10,1.6327815544059376e-08
1873,3.591602570907071e-09,5.986004469882289e-10,5.507124067882785e-08
1874,1.7326366119618797e-08,5.974609140757536e-10,5.018671700440791e-08
1875,2.2886108563824337e-09,0.0,2.6319024626353382e-08
1876,1.0278225381910033e-08,0.0,1.9951848173604958e-08
1877,1.1751150275074451e-08,6.184815992682502e-10,3.030559980743419e-08
1878,1.0266450800600069e-08,0.0,5.4351796618945514e-08
1879,9.774920428640144e-09,1.221865053580018e-09,4.826367017152222e-08
1880,1.4119262203848848e-08,6.417846254436199e-10,3.4656370218044685e-08
1881,6.2752567586699115e-09,0.0,3.416528571165145e-08
1882,4.6587693702804245e-09,6.655385131892899e-10,7.520584843767608e-08
1883,2.7173157945981075e-08,0.0,4.613117354779206e-08
1884,2.1125430293977843e-08,0.0,8.186104327734256e-08
1885,1.6114089618213256e-08,6.445635691854079e-10,4.060750313783501e-08
1886,2.5813855497602844e-09,6.453463874400711e-10,5.485444276587259e-08
1887,4.570247291724172e-09,0.0,5.810742953471504e-08
1888,1.1413106904001324e-08,1.268122939990235e-09,5.0090857683926515e-08
1889,8.14467782106476e-09,0.0,4.322944491264025e-08
1890,2.6217545912032847e-09,0.0,1.7041404731799048e-08
1891,1.0836173736095134e-08,6.374220040683554e-10,4.716922796799139e-08
1892,7.522214851007902e-09,0.0,9.716194049325111e-08
1893,6.774258043407144e-09,0.0,3.94138659487453e-08
1894,8.822155450616265e-09,0.0,5.608369946230596e-08
1895,7.22233739480771e-09,0.0,6.199173063770047e-08
1896,8.845543852942228e-09,5.89702897624278e-10,2.5357223876198987e-08
1897,6.409385022720926e-09,5.826713556089658e-10,2.155884004650943e-08
1898,5.092519295146758e-09,0.0,4.639851169940812e-08
1899,1.0502398950507086e-08,5.527578395003729e-10,5.140647907353468e-08
1900,9.863001082521805e-09,0.0,1.1679869516001418e-07
1901,7.824234593556412e-09,5.588738916095792e-10,8.718432553678213e-08
1902,4.419255628107521e-09,1.4730851538580225e-09,3.191684427861219e-08
1903,8.640352433531007e-09,1.6200660812870638e-09,3.186130115295782e-08
1904,1.3436562973367927e-08,0.0,3.117282432185675e-08
1905,1.3417973399043603e-08,0.0,5.109151307580717e-08
1906,1.5432553013283723e-09,0.0,5.7614865489608036e-08
1907,8.742834012309686e-09,0.0,3.034277540336916e-08
1908,4.4202499438483756e-09,4.911389073214423e-10,3.58531409005991e-08
1909,7.151278680339601e-09,5.500983557560346e-10,4.290767208203761e-08
1910,1.1222716089775986e-08,5.344150677544235e-10,2.5651923252212327e-08
1911,9.576673676292558e-09,0.0,5.852411533169288e-08
1912,4.167536982180309e-09,2.0837684910901544e-09,4.48010239462171e-08
1913,7.954484182448596e-09,0.0,5.674198888527826e-08
1914,7.366418142140674e-09,1.3393487430235496e-09,3.013534694007447e-08
1915,1.0602685840410686e-08,0.0,2.8273827723523937e-08
1916,4.394984820521586e-09,1.0987462051303964e-09,3.186363883855847e-08
1917,1.2063066989753679e-08,1.0966424435210342e-09,2.8512703309502285e-08
1918,8.040463406189247e-09,0.0,5.283732917860107e-08
1919,6.4454939163738345e-09,9.207848372660976e-10,4.327688785110695e-08
1920,7.572231730534895e-09,7.572231730534895e-10,1.817335615328375e-08
1921,6.058197943303867e-09,1.5145494858259667e-09,5.5281056177136634e-08
1922,9.591316185719734e-09,0.0,4.795657915224183e-08
1923,1.2739137744688378e-08,0.0,5.4141334970836397e-08
1924,1.289162443462999e-09,0.0,9.153053071031536e-08
1925,1.8696901804560184e-08,0.0,4.8391981977147225e-08
1926,1.2260752413340015e-08,0.0,4.6813780629761936e-08
1927,8.919379901328739e-09,1.1149224876660924e-09,4.7941668412931904e-08
1928,3.4278122562625413e-09,0.0,4.1133748851507335e-08
1929,3.342121912552898e-09,1.1140406375176326e-09,4.233354289340241e-08
1930,8.402882833991043e-09,0.0,3.886333388436469e-08
1931,1.0264820993199919e-08,0.0,4.44808918587114e-08
1932,1.2055489939655217e-08,1.0959536611565568e-09,4.822195975862087e-08
1933,9.176529758292418e-09,0.0,6.76769076335404e-08
1934,1.9170528275935794e-08,0.0,3.2350264689284813e-08
1935,4.787313656606784e-09,1.196828414151696e-09,4.4282650435434334e-08
1936,1.576212937948185e-08,1.2124714565686645e-09,5.941110003959693e-08
1937,1.1332006444320086e-08,0.0,4.784624962894668e-08
1938,2.5930428915188486e-09,0.0,3.630260181353151e-08
1939,1.070583532936098e-08,0.0,5.047036566452334e-08
1940,5.0715658339584024e-09,2.5357829169792012e-09,5.325144059042941e-08
1941,1.1806010391524069e-08,0.0,6.788455664263893e-08
1942,3.034211770724937e-09,0.0,3.034211815133858e-08
1943,2.9032352077962287e-09,0.0,4.645176332473966e-08
1944,1.2852744646352221e-08,3.2131861615880553e-09,3.213186161588055e-08
1945,4.357008087652048e-09,2.178504043826024e-09,4.7927088075994106e-08
1946,4.1763312808029696e-09,0.0,4.454753366189834e-08
1947,9.536696765621855e-09,1.1920870957027319e-09,2.9802176726434482e-08
1948,3.2615663503321457e-09,0.0,3.4790041070209554e-08
1949,2.3560819073509265e-08,1.9634016634739737e-09,4.0249734212238764e-08
1950,1.595304155443955e-08,0.0,2.9779013033248702e-08
1951,1.2793682557799002e-08,0.0,4.691016641800161e-08
1952,6.326882129314981e-09,0.0,3.268889159357968e-08
1953,6.464296653518886e-09,0.0,3.124409886368085e-08
1954,7.818028890937967e-09,3.9090144454689835e-09,3.8112890621277984e-08
1955,1.3139850985055546e-08,9.385607846468247e-10,3.2849627018549654e-08
1956,9.593255967388359e-09,1.744228317335228e-09,3.575668117150599e-08
1957,1.767007518083119e-08,8.835037701437898e-10,3.0922631566454584e-08
1958,2.2335056470978998e-08,0.0,4.053399393910695e-08
1959,1.705164542897819e-08,0.0,2.6352543258667538e-08
1960,1.4533750203327145e-08,6.920833350854139e-10,2.9759583242139342e-08
1961,1.945484662257968e-08,0.0,2.36237411854745e-08
1962,1.4586500007851555e-08,1.2683912808952869e-09,3.297817485758969e-08
1963,2.133797494252576e-08,6.466053248388448e-10,2.651081842941494e-08
1964,1.7035111099517053e-08,3.0419841645645818e-09,5.293052396382336e-08
1965,2.134096988015699e-08,1.0944086747954884e-09,3.173785145804686e-08
1966,2.215629990587331e-08,2.215629901769489e-09,3.711180018850513e-08
1967,1.7256175155466735e-08,0.0,3.894965061590483e-08
1968,1.3474247495537384e-08,8.982831700699023e-10,2.0660513300185812e-08
1969,1.3625273354023193e-08,1.8167030935156703e-09,3.451736046988785e-08
1970,9.197449912790034e-09,9.197450023812337e-10,5.0126104156333895e-08
1971,2.1581270104320538e-08,1.0276794970565106e-09,3.648262136835001e-08
1972,1.3851396474251487e-08,2.0520586896388693e-09,3.4884998001416534e-08
1973,1.2129047988196362e-08,0.0,2.3706776985932265e-08
1974,1.7439271360331077e-08,1.687671502548227e-09,4.612968851347432e-08
1975,1.8847885030481848e-08,0.0,3.255543701286001e-08
1976,1.4855169538918744e-08,1.7140580621521906e-09,3.713792295911844e-08
1977,2.1744092748576804e-08,1.1753563677885381e-09,3.055926606210235e-08
1978,2.0792070287711795e-08,0.0,3.2079192635592335e-08
1979,1.7555919384903973e-08,1.1703946700691858e-09,3.45266436552194e-08
1980,3.0699812469947574e-08,3.979605422976817e-09,2.615169236719339e-08
1981,2.5302197670384885e-08,0.0,3.6688188487232765e-08
1982,2.2347007799794483e-08,0.0,3.5382761609525915e-08
1983,1.9577479193344516e-08,5.052252838311233e-09,3.0313516474755886e-08
1984,1.3917620833581168e-08,5.799008495621649e-10,3.595385322796574e-08
1985,1.4437339324047116e-08,6.015558051686298e-10,3.368712564455478e-08
1986,1.7983456501724504e-08,5.994485463567401e-10,2.8174081734277934e-08
1987,2.749867533680117e-08,1.2221633705067347e-09,3.116516467116526e-08
1988,2.6384837426007834e-08,5.396898261622596e-09,2.938311277622674e-08
1989,1.7013178421620978e-08,2.7440609784434855e-09,2.6891798010630907e-08
1990,1.5256222951620657e-08,3.269190584909154e-09,3.2691904294779306e-08
1991,1.4653663171770859e-08,2.344586080837985e-09,2.168742041508409e-08
1992,1.4325855168806356e-08,1.1019888335184191e-09,2.975369917113113e-08
1993,1.827938511667071e-08,1.661762283333701e-09,3.157348160698348e-08
1994,1.4242301560329906e-08,0.0,2.9539588441984677e-08
1995,1.4640617607142303e-08,5.422450821690461e-10,3.0907969517102174e-08
1996,1.4412848692302305e-08,6.4057106285986265e-09,2.882569738460461e-08
1997,2.157702461147437e-08,5.27438381858758e-09,2.972834600711849e-08
1998,2.0026142522056034e-08,4.768129224785866e-10,3.2900093316357015e-08
1999,2.102292562256025e-08,4.570201161957499e-10,3.656160885157078e-08
2000,1.590491294223284e-08,1.3254094488601709e-09,2.5182778973231734e-08
2001,1.8839211080035057e-08,0.0,2.5849150375734098e-08
2002,1.7086764003693133e-08,0.0,3.4611648658255945e-08
2003,2.0001230893740285e-08,8.333845835650777e-10,2.0001230893740285e-08
2004,1.5857247959161214e-08,0.0,2.2023955464911538e-08
2005,2.522099862289906e-08,9.007499190971657e-10,2.7472871977352042e-08
2006,1.8942293067425453e-08,8.235779835885637e-10,1.976587071794711e-08
2007,1.677681460421354e-08,0.0,1.8774054311165855e-08
2008,1.9158479247494142e-08,0.0,3.15050527888161e-08
2009,2.4317781566196572e-08,0.0,1.9072770696126895e-08
2010,1.8895171649546683e-08,4.723793023408973e-10,1.4171378737160012e-08
2011,1.5295887223487625e-08,3.82397197240536e-10,1.0707121411712706e-08
2012,1.2936160587173617e-08,0.0,1.7021264397953928e-08
2013,1.1435412616833673e-08,0.0,1.561910029090896e-08
2014,1.2126492698882885e-08,0.0,1.9922095001456697e-08
2015,1.1304534197620342e-08,0.0,1.1526191917576867e-08
2016,1.2428039930512114e-08,0.0,1.9884863672325892e-08
2017,1.3081178806828575e-08,0.0,1.1823373086139455e-08
2018,8.26069346260283e-09,0.0,1.2391039860837338e-08
2019,1.3775333762566788e-08,5.1019755087367e-10,1.3265136544760026e-08
