year,bon_ADJ âge_NOUN,bon_ADJ age_NOUN,bon_ADJ gage_NOUN
1889,1.2530273707511697e-08,0.0,8.771191772893872e-09
1890,7.209825181320184e-09,6.554386478008212e-10,9.176140736144589e-09
1891,7.649063604731055e-09,1.2748440081367107e-09,1.1473596295275001e-08
1892,1.4417578242387208e-08,0.0,1.3163876211308434e-08
1893,1.9091091429945806e-08,0.0,1.4780200174868696e-08
1894,9.452309157609307e-09,6.301539290376468e-10,1.1342770278588432e-08
1895,1.8055843042930064e-08,6.018614495673091e-10,2.2268872967856623e-08
1896,1.0024949259612725e-08,0.0,8.845543852942228e-09
1897,1.2818770045441852e-08,0.0,1.2236098356765979e-08
1898,8.4875323436151e-09,5.6583548957434e-10,7.355861253444118e-09
1899,6.080336234504102e-09,1.6582735185011188e-09,7.738609753005221e-09
1900,4.15284251431558e-09,0.0,1.245852754294674e-08
1901,7.265360424391076e-09,2.794369402536745e-09,5.029864968975062e-09
1902,3.928227132465878e-09,0.0,2.455141867585553e-09
1903,4.320176216765503e-09,1.0800440541913758e-09,6.480264325148255e-09
1904,4.837162670412454e-09,0.0,5.912087708281888e-09
1905,5.676834835544042e-09,5.160759042333041e-10,6.708986699521802e-09
1906,1.4918134283448126e-08,5.144184522798412e-10,3.600929110447737e-09
1907,1.131425531042396e-08,1.5428530120153994e-09,9.771402353919711e-09
1908,2.9468334439286537e-09,5.893666665812702e-09,1.1787333775714615e-08
1909,1.1552065692921332e-08,2.2003934230241384e-09,7.701377313651392e-09
1910,1.870452770447173e-08,5.344150677544235e-10,2.137660271017694e-09
1911,1.4897047928563723e-08,1.0640748282497725e-09,8.51259862599818e-09
1912,9.376958487461451e-09,5.209421227725386e-10,4.688478938419394e-09
1913,5.302989602995467e-09,1.590896969716482e-09,3.181793939432964e-09
1914,5.49132970206756e-08,6.696743715117748e-10,6.696743715117748e-10
1915,9.542416989916092e-08,0.0,1.0602685840410686e-08
1916,3.4061130804730055e-08,0.0,7.69122365795738e-09
1917,1.0966424435210342e-09,0.0,5.483212106582869e-09
1918,5.743188147278033e-09,0.0,0.0
1919,6.4454939163738345e-09,9.207848372660976e-10,1.8415696745321952e-09
1920,6.057785384427916e-09,7.572231730534895e-10,1.1358347151713133e-08
1921,1.060184651180407e-08,7.572747429129834e-10,5.300923255902035e-09
1922,1.4018077365562931e-08,7.377935484775833e-10,8.853522359686394e-09
1923,9.554353752605493e-09,1.0615948120573648e-09,1.2739137744688378e-08
1924,3.867487219366694e-09,5.156649662829693e-09,6.445812328337297e-09
1925,9.898359909499277e-09,2.1996355847875293e-09,6.598906754362588e-09
1926,1.1146138789719373e-08,2.229227691330493e-09,5.57306911730393e-09
1927,1.3379070296082318e-08,1.1149224876660924e-09,6.689535148041159e-09
1928,3.4278122562625413e-09,2.2852082448565625e-09,9.14083297942625e-09
1929,1.8938690837799754e-08,1.1140406375176326e-09,3.342121912552898e-09
1930,8.402882833991043e-09,1.0503603542488804e-09,1.1553964007759987e-08
1931,1.0264820993199919e-08,2.2810713318222042e-09,4.5621426636444085e-09
1932,8.767629289252454e-09,2.1919073223131136e-09,1.2055489939655217e-08
1933,1.3764794637438627e-08,2.2941324395731044e-09,9.176529758292418e-09
1934,7.188948103475923e-09,8.38710612072191e-09,5.990790086229936e-09
1935,1.0771455727365264e-08,2.393656828303392e-09,1.196828414151696e-09
1936,1.2124714565686645e-08,0.0,3.6374143697059935e-09
1937,7.554670666820584e-09,0.0,7.554670666820584e-09
1938,1.0372171566075394e-08,0.0,1.2965214457594243e-09
1939,7.647025235257843e-09,1.5294050470515685e-09,6.117620188206274e-09
1940,5.0715658339584024e-09,2.5357829169792012e-09,5.0715658339584024e-09
1941,5.9030051957620344e-09,2.9515025978810172e-09,2.9515025978810172e-09
1942,2.7307905936524435e-08,0.0,6.068423541449874e-09
1943,2.9032352077962287e-09,0.0,2.0322646676618206e-08
1944,0.0,0.0,6.4263723231761105e-09
1945,4.357008087652048e-09,0.0,2.178504043826024e-09
1946,9.744772988540262e-09,0.0,8.352662561605939e-09
1947,4.7683483828109274e-09,0.0,0.0
1948,8.697510267552389e-09,1.0871887834440486e-09,3.2615663503321457e-09
1949,2.945102384188658e-09,0.0,1.668891336237266e-08
1950,1.0635361036293034e-08,1.0635361480382244e-09,2.3397795700930146e-08
1951,5.3307008807124134e-09,0.0,6.396841278899501e-09
1952,4.2179215675730575e-09,1.0544803918932644e-09,1.0544803918932644e-09
1953,1.723812381726475e-08,0.0,2.1547654771580937e-09
1954,9.772536335717064e-09,0.0,9.772536557761669e-09
1955,4.6928039232341234e-09,0.0,2.815682353940474e-09
1956,5.232684952005684e-09,8.72114158667614e-10,6.104799332717903e-09
1957,1.4136060322300636e-08,8.835037701437898e-10,3.534015080575159e-09
1958,5.790570245522986e-09,0.0,7.445019267748876e-09
1959,9.30089749662244e-09,7.750747821333448e-10,3.100299128533379e-09
1960,1.314958364417862e-08,0.0,7.612916519406099e-09
1961,1.181187059273725e-08,4.168895617606694e-09,2.431855783413539e-08
1962,1.3318108227355907e-08,0.0,9.512934440181198e-09
1963,5.819448034571906e-09,0.0,8.405868889838075e-09
1964,1.2776333713215848e-08,0.0,1.8251904876365188e-08
1965,8.208064727899256e-09,2.188817405102128e-09,1.4227312661319047e-08
1966,8.862519385033352e-09,5.539074754423723e-10,6.6468897053084675e-09
1967,1.4297972972254769e-08,1.4791006197611978e-09,4.437302081328198e-09
1968,7.186265360559219e-09,8.982831700699023e-10,8.084548142051062e-09
1969,1.3171097434927503e-08,1.3625273409534344e-09,8.175163657142548e-09
1970,9.657322941336588e-09,1.8394900047624674e-09,1.5635665207014426e-08
1971,1.3359833350712336e-08,0.0,1.2332153964678128e-08
1972,1.6929483925842703e-08,0.0,2.565073486948677e-09
1973,8.821126051827832e-09,1.102640756478479e-09,1.1026407342740185e-08
1974,1.1813700240281833e-08,2.812785782069227e-09,6.750686232237513e-09
1975,6.8537762132336866e-09,0.0,7.4249242310031605e-09
1976,1.1427053969725876e-08,2.856763492431469e-09,5.142174241967723e-09
1977,1.0578207476630297e-08,1.1753563677885381e-09,3.526069214387917e-09
1978,1.6039596317796168e-08,1.7821774056514528e-09,7.128709622605811e-09
1979,1.1118749476679568e-08,5.851973350345929e-10,6.437170796402825e-09
1980,1.7055452161685025e-08,3.97960553399912e-09,1.0801786132219604e-08
1981,1.9609203150139365e-08,1.897664858585557e-09,5.69299452024552e-09
1982,1.6760255405756652e-08,1.8622506869903077e-09,6.828252629986764e-09
1983,1.6419821946556112e-08,6.315316047889041e-10,1.2630632095778083e-09
1984,1.8556827185989277e-08,0.0,4.639206796497319e-09
1985,1.0226449020933615e-08,6.015558051686298e-10,6.015557829641693e-09
1986,1.8582904104391673e-08,1.1988970927134801e-09,1.0790073723399018e-08
1987,9.777306964053878e-09,1.2221633705067347e-09,4.888653482026939e-09
1988,1.679035044332977e-08,1.1993107618124554e-09,3.597932174415064e-09
1989,2.4147737698321237e-08,1.0976244357863152e-09,2.1952488715726304e-09
1990,1.5256222951620657e-08,5.44865097484859e-10,2.724325431913144e-09
1991,2.168742041508409e-08,0.0,5.2753188484189195e-09
1992,1.3774860363469088e-08,1.1019888335184191e-09,1.65298330578878e-09
1993,1.550978012687665e-08,4.431365774326679e-09,7.200969598386564e-09
1994,1.160483886764041e-08,1.5824779819872958e-09,6.857404422078162e-09
1995,1.680959671457316e-08,1.1387146947594573e-08,1.4098372247417501e-08
1996,1.7615704450690828e-08,1.6014276571496566e-09,2.6690460952494277e-09
1997,2.2536004284923195e-08,1.438468344439059e-09,5.753873377756236e-09
1998,1.5734826774860267e-08,4.291316413329582e-09,2.3840645013706308e-09
1999,1.553868322901053e-08,9.140402323914998e-10,1.2339542720951613e-08
2000,1.8113929911578452e-08,4.4180314962005696e-10,5.743440834038438e-09
2001,1.840108865280854e-08,8.762423564512289e-10,2.6287270138425356e-09
2002,3.329728315293323e-08,3.504977141854937e-09,1.1391176002462089e-08
2003,1.7084383685528337e-08,2.083461403401543e-09,5.416999737661854e-09
2004,2.554778913421707e-08,8.809582507929292e-10,3.0833537945085254e-09
2005,2.251874875458526e-08,1.3511248786457486e-09,2.702249757291497e-09
2006,2.717807418006757e-08,1.2353669753828456e-09,4.529678854225949e-09
2007,4.47381687251891e-08,3.1955835755326234e-09,1.5977917877663117e-09
2008,2.171294255504108e-08,4.257439678578834e-10,6.3861596011349775e-09
2009,2.5271420511785436e-08,4.76819250749827e-10,6.198650481792356e-09
2010,3.495606970549403e-08,0.0,6.613310343794865e-09
2011,2.982698177333987e-08,0.0,5.7359579308524644e-09
2012,4.629783559306766e-08,6.808505426114664e-10,5.1063788752969685e-09
2013,5.159881372174269e-08,2.789125042035323e-10,3.0680376017500066e-09
2014,5.0021784381293344e-08,2.1654451842767486e-10,4.980523993225461e-09
2015,5.142455067330687e-08,2.2165753954528356e-10,5.763096222466402e-09
2016,4.349814064497082e-08,2.0713400439298368e-10,7.663958356829426e-09
2017,5.2576275777482806e-08,0.0,2.5156112748447867e-09
2018,4.7757135079873336e-08,5.162933414126769e-10,5.6792268665617485e-09
2019,4.846876594521987e-08,0.0,1.785691416955615e-08
