year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP gamme_NOUN
1800,0.0,1.8864987794131594e-08,3.144164484325529e-09
1801,0.0,2.3811825844433088e-09,2.3811825844433088e-09
1802,0.0,8.951360541686881e-09,0.0
1803,1.950339223455444e-09,1.755305234496518e-08,0.0
1804,0.0,7.4155526164076946e-09,0.0
1805,0.0,5.685755422035754e-09,0.0
1806,0.0,2.881669125542885e-09,8.645007376628655e-09
1807,2.562259560079383e-08,1.4234775136401367e-08,0.0
1808,2.2660739062985158e-08,0.0,0.0
1809,6.7770917766551975e-09,2.259030518203531e-09,0.0
1810,0.0,1.1700633351097167e-08,0.0
1811,5.0141535368197765e-09,2.757784400841956e-08,2.5070767684098882e-09
1812,1.600324850414836e-08,0.0,0.0
1813,0.0,1.1502966579257645e-08,0.0
1814,3.1466771410748606e-09,3.4613449884091096e-08,1.2586708564299443e-08
1815,2.697223555614414e-09,0.0,2.697223555614414e-09
1816,2.3176038865813098e-09,1.622322720606917e-08,0.0
1817,2.0239355080775567e-08,1.556873407970727e-09,1.556873407970727e-09
1818,2.1458118837358597e-08,3.5763532135746345e-09,1.1921177378582115e-09
1819,1.035105001712111e-09,7.24573512300708e-09,5.175524897538253e-09
1820,1.1866481131050932e-08,2.0173018810965004e-08,0.0
1821,0.0,1.97229765852569e-09,0.0
1822,2.5064039732569654e-08,5.012807946513931e-09,2.606660132187244e-08
1823,2.9648061783404955e-09,3.9530747564242574e-09,9.882686891060644e-10
1824,7.57900142644985e-09,5.052667617633233e-09,6.736890156844311e-09
1825,3.522177216552791e-09,1.1447076175841175e-08,0.0
1826,7.0463874735082754e-09,4.403992281964975e-09,0.0
1827,2.7651818612639545e-09,0.0,0.0
1828,8.255071293206129e-09,5.5033806956039655e-09,0.0
1829,1.714635211591542e-09,1.5431716349212365e-08,6.001223074036943e-09
1830,3.1310507520032616e-09,5.218417697960831e-09,0.0
1831,9.354723218280014e-09,1.2472964883158966e-08,1.5591206103948707e-09
1832,0.0,4.058990921151917e-09,4.058990921151917e-09
1833,2.20088942626262e-08,6.950177322551099e-09,2.3167257001688313e-09
1834,6.534171426153534e-09,2.8003592777992026e-09,9.334530925997342e-10
1835,6.806779140333674e-09,5.294161553592858e-09,1.5126175867408165e-09
1836,7.392825018825988e-09,2.016224964762614e-09,6.720750067579218e-10
1837,4.87052354003481e-09,8.349469338142512e-09,6.957890930081589e-10
1838,3.1560809521380406e-09,3.787297142565649e-09,1.5780404538645598e-08
1839,9.788065469251706e-09,8.38977065598101e-09,1.3982950353153e-09
1840,5.732719632334238e-09,5.732719632334238e-09,4.458782232319436e-09
1841,8.346713542550788e-09,2.5682194149112547e-09,7.704657889462396e-08
1842,1.0733224087289273e-08,0.0,4.024959032733477e-09
1843,1.0041748765843295e-08,1.1813822142769936e-09,3.5441466650354414e-08
1844,7.1351298203126134e-09,4.390849017710252e-09,1.097712254427563e-09
1845,1.5066614622583074e-08,5.580227946389016e-10,1.3392547515422848e-08
1846,2.4003455223464698e-08,5.854501328173001e-09,1.4167893880312477e-07
1847,1.294373674909366e-08,0.0,3.937053350000497e-08
1848,8.84974404868899e-09,0.0,3.057184372323718e-08
1849,1.1731181359664333e-08,8.379414939696517e-10,1.4245005175439474e-08
1850,3.1229383523623255e-08,0.0,2.7155984128057753e-09
1851,9.029214709244116e-09,2.579775504329973e-09,5.159551008659946e-09
1852,2.018269107395554e-08,5.208436348880241e-09,1.2370036550635177e-08
1853,2.508211416341055e-08,5.971931837933653e-10,5.971931837933653e-09
1854,1.454786069388092e-08,1.0391328908454511e-09,4.1565315633818045e-09
1855,6.8990182455763716e-09,7.429711956774554e-09,2.1227748447927297e-09
1856,1.2425253714809514e-08,2.0708756931497874e-09,2.0708756931497874e-09
1857,1.0251168802710708e-08,8.786716299002961e-09,1.9526036343364694e-09
1858,1.663849857891364e-08,0.0,9.787352261980686e-09
1859,1.1202780925145817e-08,5.092173349652285e-10,0.0
1860,2.7920821210614122e-08,2.288591927079864e-09,3.661747127736703e-09
1861,1.650587222457034e-08,2.3579818653196583e-09,2.0278644541349422e-08
1862,1.8975542914745347e-08,1.8071945051545413e-09,1.2198563048571032e-08
1863,1.548332484446746e-08,4.994620828036034e-10,3.995696662428827e-09
1864,1.3904711160250827e-08,9.589455896019672e-10,1.9178911792039344e-09
1865,9.413688495385486e-09,4.7068443587150455e-09,5.6482134525026595e-09
1866,2.432806489593986e-08,7.298419202328432e-09,1.3623716377253459e-08
1867,1.164674756637396e-08,9.7056229719783e-10,2.426405742994575e-09
1868,1.1361710683388537e-08,1.4819622196071691e-09,7.409810987013543e-09
1869,2.197583626184496e-08,2.441759683335931e-09,3.4184632902167778e-09
1870,1.204150201772336e-08,8.601073631098188e-09,6.880858549607183e-09
1871,2.1242353653860846e-08,3.18635318130589e-09,4.248470908407853e-09
1872,1.269941218851045e-08,0.0,7.861540751719076e-09
1873,1.616221290134945e-08,5.986004469882289e-10,3.591602570907071e-09
1874,8.961913877669758e-09,0.0,4.182226565063729e-09
1875,5.721527251978387e-09,0.0,2.8607636259891933e-09
1876,3.083467703390852e-08,6.04601479992084e-10,6.650616057868319e-09
1877,1.1751150275074451e-08,0.0,7.421779191219002e-09
1878,1.8117265909722846e-08,1.4493813205174177e-08,1.3889904337816006e-08
1879,1.0385853066452455e-08,2.443730107160036e-09,1.832797580370027e-09
1880,1.0268554007097919e-08,1.2835692508872398e-09,2.5671385017744797e-09
1881,1.1156012114099667e-08,0.0,1.3945015142624584e-09
1882,5.989846840748214e-09,1.9966155395678697e-09,7.986462158271479e-09
1883,1.2006744043446815e-08,0.0,1.8958017378167824e-09
1884,6.601696966868076e-09,0.0,8.582206056928499e-09
1885,1.353583467533781e-08,3.2228177904158883e-09,3.86738152613475e-09
1886,1.0325542199041138e-08,1.2906927748801422e-09,2.5813855497602844e-09
1887,2.0239665943222462e-08,1.9586774424595887e-09,7.834709769838355e-09
1888,6.974675947901687e-09,6.340614699951175e-10,1.268122939990235e-08
1889,1.566284169030041e-08,6.265136742733546e-10,3.132568426877924e-09
1890,1.3764211992395303e-08,0.0,3.9326319978272295e-09
1891,1.529812720946211e-08,1.2748440081367107e-09,8.286486163910922e-09
1892,1.002961980134387e-08,6.268512375839919e-10,5.641661360300532e-09
1893,4.926733243593162e-09,1.847525021858587e-09,5.542574843531156e-09
1894,1.3233232287745977e-08,0.0,1.827446460822557e-08
1895,9.027921521465032e-09,1.8055843487019274e-09,1.2037228991346183e-08
1896,1.2383760683576384e-08,0.0,1.0614652268259306e-08
1897,1.6897470089816125e-08,5.826713556089658e-10,7.574727511894253e-09
1898,1.1882545614128048e-08,1.13167097914868e-09,5.6583546736987955e-09
1899,1.9899282222013426e-08,1.6582735185011188e-09,5.527578395003729e-09
1900,1.453494924419374e-08,3.633737311048435e-09,3.114631885736685e-09
1901,1.956058603980182e-08,1.1177477832191585e-09,9.500856101851696e-09
1902,9.329538919189417e-09,1.4730852093691738e-09,4.910283735171106e-09
1903,1.4580594509538969e-08,0.0,8.640352433531007e-09
1904,8.061937784020756e-09,5.374625189347171e-10,3.2247751136083025e-09
1905,7.2250627702885595e-09,1.0321518084666081e-09,6.708986699521802e-09
1906,1.18316245689698e-08,0.0,2.572092228092515e-08
1907,1.697138252154673e-08,0.0,1.697138252154673e-08
1908,1.7189861978295085e-08,4.911389073214423e-10,2.2101250607420297e-08
1909,2.0353638774395222e-08,5.500983557560346e-10,1.4852655993990993e-08
1910,1.4429207162436342e-08,5.344150677544235e-10,1.2291546447329438e-08
1911,1.755723388896513e-08,4.25629931299909e-09,1.0108711201439746e-08
1912,1.40654377034366e-08,4.167536982180309e-09,1.0939784189645252e-08
1913,2.333315407554437e-08,5.30298971401777e-10,7.954484182448596e-09
1914,1.875088173619588e-08,6.696743715117748e-10,6.027069510139427e-09
1915,1.1780761921542648e-09,0.0,3.534228465440492e-09
1916,2.4172416956957932e-08,3.2962386153911893e-09,3.29623865980011e-08
1917,1.315970976634162e-08,0.0,1.6449636319748606e-08
1918,3.9053681177847466e-08,0.0,2.6418664589300533e-08
1919,2.301962176431971e-08,5.524709190130039e-09,1.012863304339362e-08
1920,2.0445025228355007e-08,0.0,1.514446346106979e-08
1921,1.8931869405491852e-08,0.0,9.844571380313027e-09
1922,1.1804696775641332e-08,7.377935484775833e-10,2.2871599725249325e-08
1923,1.9108707505210987e-08,4.246379248229459e-09,9.554353752605493e-09
1924,2.1915761649893284e-08,0.0,1.933743654092268e-08
1925,2.3096173862313663e-08,0.0,2.1996356736053713e-08
1926,2.1177662290483568e-08,0.0,1.2260752413340015e-08
1927,1.7838759802657478e-08,0.0,6.689535148041159e-09
1928,1.4853853258500749e-08,0.0,1.2568645679778001e-08
1929,1.7824650200282122e-08,2.2280812750352652e-09,1.7824650200282122e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,1.470504518152893e-08
1931,1.0264820993199919e-08,1.1405356659111021e-09,4.5621426636444085e-09
1932,1.3151444377967891e-08,1.0959536611565568e-09,6.575722188983946e-09
1933,9.176529758292418e-09,0.0,2.408838994938378e-08
1934,1.5576054224197833e-08,1.1981580172459871e-09,1.9170528275935794e-08
1935,1.555876849579363e-08,0.0,1.0771455727365264e-08
1936,3.6374143697059935e-09,0.0,1.33371855781661e-08
1937,1.888667711114067e-08,0.0,2.6441348666139675e-08
1938,1.6854778905894818e-08,1.2965214457594243e-09,5.186085783037697e-09
1939,1.5294050470515685e-08,0.0,1.2235240376412548e-08
1940,5.0715658339584024e-09,0.0,0.0
1941,1.1806010391524069e-08,2.9515025978810172e-09,5.9030051957620344e-09
1942,1.2136847082899749e-08,0.0,9.102635090130207e-09
1943,5.806470415592457e-09,0.0,5.806470415592457e-09
1944,0.0,0.0,6.4263723231761105e-09
1945,1.089252066321933e-08,4.357008087652048e-09,6.535512131478072e-09
1946,2.0881657292193267e-08,4.1763312808029696e-09,1.8097434661967782e-08
1947,1.6689218895749036e-08,1.1920870957027319e-09,1.7881307101674793e-08
1948,7.610321262063735e-09,3.2615663503321457e-09,2.174377655705939e-08
1949,6.8719057111366055e-09,0.0,2.2579119018928395e-08
1950,1.3825969702452312e-08,0.0,7.444753258312176e-09
1951,1.1727541604500402e-08,1.0661401761424827e-09,1.0661401539380222e-08
1952,1.2653764258629963e-08,0.0,8.435843135146115e-09
1953,1.1851209791302608e-08,0.0,1.723812381726475e-08
1954,1.7590565448699635e-08,0.0,2.052232517257835e-08
1955,9.385607846468247e-09,9.385607846468247e-10,1.5016972554349195e-08
1956,1.4825940475304833e-08,2.616342476002842e-09,2.7907653077363648e-08
1957,1.3252556385623393e-08,1.7670075402875796e-09,1.236905244894615e-08
1958,8.272243334772611e-09,0.0,1.2408365002158916e-08
1959,2.325224279786653e-08,7.750747821333448e-10,3.5653439312000046e-08
1960,1.591791587429725e-08,1.3841666701708277e-09,1.591791587429725e-08
1961,2.292892631317045e-08,1.3896318540318475e-09,1.111705483225478e-08
1962,1.6489087428794846e-08,5.073564957047694e-09,2.0928455413127267e-08
1963,9.052474325699222e-09,6.466053248388448e-10,1.4225316924409981e-08
1964,1.034274621503073e-08,1.2167936658258327e-09,9.125952438182594e-09
1965,1.3132904541635071e-08,1.6416130121932326e-09,1.3680108601477059e-08
1966,1.38476865529924e-08,1.1078149508847446e-09,3.600398557068729e-08
1967,4.930335695263466e-09,9.860671168482327e-10,2.859594694371026e-08
1968,1.257596426995633e-08,1.3474247551048535e-09,2.0211372131484495e-08
1969,1.4987801222332564e-08,9.083515606356229e-10,1.4533624970169967e-08
1970,1.4715920038099739e-08,1.8394900047624674e-09,1.839489982558007e-08
1971,9.762954888969944e-09,2.0553589941130213e-09,1.644287195290417e-08
1972,9.747279428040656e-09,4.104117490300041e-09,2.1033601527165047e-08
1973,1.1026407342740185e-08,1.6539611347177186e-09,1.3783009400469837e-08
1974,7.875800456247362e-09,1.687671502548227e-09,1.7439271360331077e-08
1975,1.028066431985053e-08,1.1422960355389478e-09,1.9990180177842376e-08
1976,1.2569759455516305e-08,4.570821388050206e-09,1.1427053969725876e-08
1977,1.3516598507123945e-08,2.3507127910882275e-09,1.5867311020656416e-08
1978,1.2475242172627077e-08,0.0,2.0198010375338527e-08
1979,7.022368020415115e-09,0.0,1.8141117053005473e-08
1980,1.2507331170752423e-08,4.548120657865695e-09,3.013130012163856e-08
1981,1.2018544381930951e-08,1.897664858585557e-09,1.5813874654213578e-08
1982,8.690503427999374e-09,3.103751144983846e-09,2.0484757001781873e-08
1983,1.3893695083311286e-08,0.0,1.7682884490000106e-08
1984,1.5077421977593986e-08,2.319603453759811e-09,1.739702604197646e-08
1985,9.02333674446254e-09,1.2031116103372597e-09,1.8648229627160617e-08
1986,8.392279760016663e-09,5.994485463567401e-10,2.038125046510686e-08
1987,4.888653482026939e-09,5.499735000746853e-09,3.422057304192094e-08
1988,1.199310784016916e-08,0.0,2.998276826815527e-08
1989,9.329808037250586e-09,2.1952488715726304e-09,3.018467253923518e-08
1990,1.3076762783725826e-08,2.1794604454505873e-09,5.067245467671455e-08
1991,8.7921980806982e-09,0.0,4.5719428243273796e-08
1992,9.91789939064347e-09,1.1019888335184191e-09,5.1242480481050734e-08
1993,1.0524494165053966e-08,3.877445031719162e-09,3.655877023334142e-08
1994,1.2132331583813993e-08,1.0549853213248639e-09,5.6969206241319625e-08
1995,1.0844901865425527e-08,5.422450821690461e-10,4.663307606733724e-08
1996,1.4412848692302305e-08,1.067618438099771e-09,4.804282838222207e-08
1997,1.4864173003559245e-08,0.0,7.000546276003661e-08
1998,1.0489884516573511e-08,9.536258449571733e-10,7.199874829666442e-08
