year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP guerres_NOUN
1865,1.3179164426446732e-08,9.413688994985847e-09,8.895936076669386e-08
1866,1.3137154475373336e-08,2.919367858567057e-09,4.4277076227672296e-08
1867,1.747012134956094e-08,1.0190904120577216e-08,9.414453927547584e-08
1868,7.903798859842937e-08,1.975949570631741e-08,8.298988518617989e-08
1869,3.271957993433716e-08,2.5882650689368347e-08,6.934597251984087e-08
1870,3.2110673231500186e-08,1.0321287824410774e-08,8.429051945313404e-08
1871,2.6552942955504477e-08,3.3987767267262825e-08,6.160282595146782e-08
1872,1.0280476914203973e-08,1.3304146229131675e-08,9.917636134559871e-08
1873,2.334541804316359e-08,1.855661402316855e-08,6.764184945495799e-08
1874,4.361464789326419e-08,3.823749850084823e-08,5.735624597491551e-08
1875,1.94531928343622e-08,1.4303817408301e-08,6.179249112392426e-08
1876,3.506688628363008e-08,1.3905833817773328e-08,7.678438862512849e-08
1877,7.421779191219002e-09,4.329371083855449e-09,5.257093604882357e-08
1878,5.1332254003000344e-08,2.0532901601200138e-08,7.971596716060958e-08
1879,2.3215436684154156e-08,9.16398767980553e-09,9.347267848625052e-08
1880,1.9253539207397807e-08,2.6954953824542827e-08,5.711883233061599e-08
1881,2.370652651961791e-08,3.486253646878268e-08,3.486253774553916e-08
1882,3.5939081044489285e-08,2.2628309892525067e-08,6.455723422504889e-08
1883,1.8958017378167824e-08,1.200674426549142e-08,5.561018312505439e-08
1884,1.7164412113856997e-08,4.621187876807653e-09,4.5551708183211304e-08
1885,4.576401479994274e-08,1.8692343728421434e-08,5.736615804607936e-08
1886,2.774989482645651e-08,1.2906927693290271e-08,6.195325141788999e-08
1887,3.395040693021656e-08,2.7421483750345033e-08,5.092561039532484e-08
1888,1.9655905347804037e-08,2.53624587998047e-09,7.101488108673948e-08
1889,1.8168895721260014e-08,4.385595886446936e-09,8.896493852716958e-08
1890,3.0150179242127706e-08,9.831579994568074e-09,5.309053108248918e-08
1891,5.736798147637501e-09,0.0,4.461954006274027e-08
1892,1.6298132621272998e-08,5.641661360300532e-09,4.387958796314706e-08
1893,9.853466487186324e-09,4.926733243593162e-09,6.959010789842068e-08
1894,1.827446460822557e-08,5.671385139294216e-09,4.222031435574536e-08
1895,1.5648398132839247e-08,4.213029924926559e-09,4.4537745935713247e-08
1896,1.0024948871034667e-08,4.717623180994224e-09,5.012474701970859e-08
1897,3.379494017963225e-08,5.2440420894583895e-09,5.010973680441566e-08
1898,2.2067583316243145e-08,5.6583548957434e-10,3.847681284696591e-08
1899,2.266307141951529e-08,3.8693048765026106e-09,4.753717419703207e-08
1900,3.1665425836990835e-08,7.786579381274805e-09,4.775768758236154e-08
1901,1.956058603980182e-08,6.147612641171918e-09,7.488910114261671e-08
1902,7.365425602756659e-09,4.910283735171106e-09,2.7497589982772297e-08
1903,9.1803746826713e-09,8.100330184390714e-09,5.130209146386733e-08
1904,8.061937784020756e-09,4.837162670412454e-09,4.08471514390385e-08
1905,4.231822359201942e-08,4.1286072338664326e-09,6.657379003627284e-08
1906,5.658602919567102e-09,1.0288369045596824e-09,4.0639058340730116e-08
1907,5.65712765521198e-09,1.028568674676933e-09,4.011417686911045e-08
1908,1.080505640516094e-08,2.9468334439286537e-09,4.9605031193777904e-08
1909,7.151278680339601e-09,1.1001967115120692e-09,3.795678793494517e-08
1910,1.1222716089775986e-08,4.275320542035388e-09,4.221879024157715e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,2.3409645777405785e-08
1912,5.730363294986773e-09,5.209421227725386e-10,4.0112542620818203e-08
1913,5.302989602995467e-09,1.060597942803554e-09,2.5454351515463713e-08
1914,6.027069510139427e-09,6.696743715117748e-10,3.080502253283157e-08
1915,1.1780761921542648e-09,0.0,3.062998032987707e-08
1916,1.2086208478478966e-08,1.0987462051303964e-09,5.383856560570166e-08
1917,4.934890895924582e-08,2.1932848870420685e-09,4.0575770299255964e-08
1918,5.743188147278033e-09,3.44591288836682e-09,4.5945505178224266e-08
1919,2.301962176431971e-08,1.8415696745321952e-09,3.775218004875569e-08
1920,2.5745588771997063e-08,4.543339038320937e-09,6.057785384427916e-08
1921,1.060184651180407e-08,2.2718242842501013e-09,3.862101038976107e-08
1922,4.426761179843197e-09,1.4755870969551665e-09,4.721878710256533e-08
1923,2.866305948145964e-08,4.246379248229459e-09,4.352538596208433e-08
1924,2.4494086758863887e-08,3.867487219366694e-09,6.445812061883771e-08
1925,1.0998178368026856e-08,6.598906754362588e-09,4.179307566687385e-08
1926,2.229227646921572e-08,7.802296586589819e-09,4.56991671171636e-08
1927,6.689535148041159e-09,7.804457524684949e-09,5.4631200896437804e-08
1928,9.14083297942625e-09,1.1426041224282812e-09,3.6563331917705e-08
1929,1.6710609784809094e-08,4.4561625500705304e-09,3.230717737778832e-08
1930,5.2518016602221e-09,4.201441416995522e-09,3.886333388436469e-08
1931,6.843213995466613e-09,1.1405356659111021e-09,5.1324104077821175e-08
1932,3.616647248350091e-08,1.2055490161699822e-08,5.150982218538047e-08
1933,8.02946331646126e-09,1.261772819560747e-08,5.850037609889114e-08
1934,9.585264137967897e-09,2.3963160344919743e-09,4.4331848414458364e-08
1935,2.2739740757060645e-08,2.393656828303392e-09,3.949533677882755e-08
1936,2.3036957230715416e-08,0.0,4.9711328387047615e-08
1937,2.392312481447334e-08,8.813782592653752e-09,5.288269733227935e-08
1938,5.186085783037697e-09,3.889564337278273e-09,6.093650739558143e-08
1939,1.5294050470515685e-08,0.0,6.72938256229827e-08
1940,1.0143131667916805e-08,1.7750480196809804e-08,6.846613587185857e-08
1941,5.9030051957620344e-09,0.0,5.312704587367989e-08
1942,1.2136847082899749e-08,1.8205270180260413e-08,6.978687139280737e-08
1943,6.967764676346633e-08,2.9032352077962287e-09,8.129058670647282e-08
1944,2.5705489292704442e-08,6.4263723231761105e-09,3.534504600111177e-08
1945,2.6142048525912287e-08,2.178504043826024e-09,6.099811145077183e-08
1946,9.744772988540262e-09,6.960552134671616e-09,4.872386583087973e-08
1947,5.960435700558264e-09,7.152522796260996e-09,7.867775053682635e-08
1948,1.0871888278529696e-08,0.0,6.84928949112873e-08
1949,9.817008539414473e-09,2.945102384188658e-09,6.282885323116716e-08
1950,2.3397795700930146e-08,1.0635361480382244e-09,6.274863295629984e-08
1951,3.5182626589858046e-08,8.529121298117559e-09,6.716683031982029e-08
1952,2.8470971358274255e-08,2.1089607837865287e-09,2.6362009464264702e-08
1953,1.8315507332999914e-08,5.386913692895234e-09,4.740483916521043e-08
1954,1.07497895029951e-08,1.9545072227344917e-09,5.570345606997762e-08
1955,2.0648336374051723e-08,9.385607846468247e-10,4.786659957289885e-08
1956,1.0465369904011368e-08,0.0,3.401245152190313e-08
1957,2.738861759610245e-08,8.835037701437898e-10,4.4175187952077977e-08
1958,1.5717262158432277e-08,1.6544486891589827e-09,4.6324561964183886e-08
1959,9.300897829689347e-09,3.8753737996444215e-09,6.355612924835441e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,5.329041741219953e-08
1961,5.350082687982649e-08,1.3896318540318475e-09,6.600751589758147e-08
1962,6.976152100435229e-09,2.536782617301725e-09,6.024858834052793e-08
1963,1.2932106940866106e-08,6.466053248388448e-10,3.556329275511416e-08
1964,1.9468698653213323e-08,3.041984220075733e-09,6.266487417860844e-08
1965,9.849678406226303e-09,2.188817405102128e-09,4.268193976031398e-08
1966,2.6033651678858405e-08,2.8803187945847242e-08,5.81602854765606e-08
1967,1.5284040699725665e-08,4.930335639752315e-09,6.015009290649687e-08
1968,2.1558795637588446e-08,4.042274182047834e-09,6.018497344939533e-08
1969,1.6804504454626112e-08,3.179230406713529e-09,5.04135115875215e-08
1970,1.7015283404475667e-08,1.5175792539290356e-08,5.104584843707016e-08
1971,7.193756701440179e-09,8.22143619849669e-09,5.857773288653334e-08
1972,2.1546616935097518e-08,7.695220183290274e-09,4.771036543615992e-08
1973,1.1577728109557484e-08,5.513203782392395e-09,3.3630541906859435e-08
1974,9.00091468025721e-09,1.0688586127294286e-08,5.6818272753389465e-08
1975,1.0851811893530794e-08,1.7134440533084216e-09,3.4268879289811593e-08
1976,9.712995741040231e-09,2.285410749536254e-09,4.627956684544188e-08
1977,1.4104276857551667e-08,5.289103655048422e-09,4.348818549715361e-08
1978,1.128712323605896e-08,3.5643548113029055e-09,5.8217796805593025e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,5.676414005506558e-08
1980,1.0233271119375331e-08,6.253665918443119e-09,4.60497204812782e-08
1981,1.5813874654213578e-08,5.060439622894819e-09,3.352541355639005e-08
1982,1.1173503899897241e-08,5.586752060970923e-09,4.6556266397601576e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,5.1785590926556324e-08
1984,6.958810416790584e-09,4.0593059469351545e-09,4.9871474061546905e-08
1985,1.3234227935754461e-08,3.609334831011779e-09,4.8726018775369084e-08
1986,1.1389522214244607e-08,2.9972427317837003e-09,4.1961399688261736e-08
1987,1.3443797186596385e-08,2.4443267410134695e-09,4.5831125561335284e-08
1988,1.679035044332977e-08,4.797243047249822e-09,4.3774843305754985e-08
1989,6.036934507847036e-09,6.585746614717891e-09,4.774666351181622e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,4.7403261760337045e-08
1991,2.989347080983862e-08,5.861465202094962e-10,7.03375846455856e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,6.611932690248068e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,4.819110444032049e-08
1994,8.967375286772494e-09,6.329911872438032e-09,5.644171352514604e-08
1995,1.4098372247417501e-08,1.0844901643380922e-09,6.127369545083639e-08
1996,1.7081895009596337e-08,1.49466583554414e-08,5.17794944698835e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,5.849771156363204e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,5.4833485307881347e-08
1999,8.226361813967742e-09,3.199140841125825e-09,8.272063922731832e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.245571964631381e-08
2001,1.4896119893137438e-08,4.819333099259637e-09,5.87082382708104e-08
2002,6.571832411594869e-09,0.0,6.352771464435136e-08
2003,8.750538071922165e-09,2.9168460979889232e-09,6.917092321145901e-08
2004,2.1583476339515073e-08,1.2333415178034102e-08,9.954828072977762e-08
2005,8.557123898356167e-09,3.6029997874109654e-09,8.241861593205613e-08
2006,1.2765458912156191e-08,4.529678965248252e-09,7.576917226970181e-08
2007,1.078509459517818e-08,3.994479552682506e-09,7.509621724466342e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,8.557453412549876e-08
2009,4.76819250749827e-09,1.430457752249481e-09,7.86751783721229e-08
2010,8.97520635589899e-09,7.085689368580006e-09,8.124924022467894e-08
2011,6.500752380844688e-09,7.64794394481072e-10,5.965396354667973e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,5.8893572685292384e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,5.6619239074962024e-08
2014,1.0822894864759292e-06,1.5158116567492996e-09,5.954974113819844e-08
2015,4.654808538617772e-09,0.0,5.2976151465600196e-08
2016,6.421154274960372e-09,6.21402013178951e-10,5.9447458511385776e-08
2017,6.037467414898856e-09,2.7671724078803805e-09,5.6601255238319936e-08
2018,6.711813327342497e-09,1.0325866828253538e-09,5.524338675400031e-08
2019,4.591778068885333e-09,0.0,5.1274852808091964e-08
