year,long_ADJ acte_NOUN,long_ADJ pacte_NOUN
1894,1.6384001710889606e-08,0.0
1895,9.027921521465032e-09,0.0
1896,1.47425724961181e-08,0.0
1897,2.9133566670225264e-09,0.0
1898,9.05336783318944e-09,0.0
1899,1.3818945987509323e-08,0.0
1900,1.0901211489056095e-08,2.07642125715779e-09
1901,1.2295225282343836e-08,0.0
1902,1.3748794991386148e-08,0.0
1903,1.4040573148577096e-08,3.2401321625741275e-09
1904,9.13686282189019e-09,5.374625189347171e-10
1905,9.805441791854719e-09,0.0
1906,4.115347618238729e-09,0.0
1907,1.0799970695529737e-08,0.0
1908,9.822778146428846e-09,0.0
1909,6.0510818578052294e-09,0.0
1910,5.878565634276356e-09,1.068830135508847e-09
1911,1.3300935464144459e-08,3.1922244847493175e-09
1912,1.82329742415277e-08,5.209421227725386e-10
1913,7.42418571064718e-09,0.0
1914,2.678697486047099e-09,0.0
1915,0.0,0.0
1916,2.197492410260793e-09,0.0
1917,3.289927441585405e-09,0.0
1918,5.743188147278033e-09,0.0
1919,1.012863304339362e-08,0.0
1920,3.028892692213958e-09,0.0
1921,3.7863738810983705e-09,0.0
1922,8.853522359686394e-09,2.2133805899215986e-09
1923,6.369568872344189e-09,0.0
1924,2.1915761649893284e-08,0.0
1925,1.4297631523163545e-08,1.0998177923937646e-09
1926,1.0031524944054127e-08,3.343841648018042e-09
1927,6.689535148041159e-09,0.0
1928,1.4853853258500749e-08,0.0
1929,1.2254447234738564e-08,0.0
1930,7.352522590764465e-09,0.0
1931,6.843213995466613e-09,0.0
1932,1.753525857850491e-08,0.0
1933,1.1470662641954732e-08,0.0
1934,1.1981580172459871e-08,0.0
1935,2.5133395809007197e-08,0.0
1936,1.091224355320719e-08,0.0
1937,1.0072894518486919e-08,0.0
1938,7.779128452511941e-09,0.0
1939,9.176430282309411e-09,0.0
1940,1.2678914806940611e-08,0.0
1941,0.0,0.0
1942,6.068423541449874e-09,0.0
1943,0.0,0.0
1944,1.927911696952833e-08,0.0
1945,8.714016175304096e-09,0.0
1946,1.9489545977080525e-08,0.0
1947,2.3841741914054637e-09,0.0
1948,9.784699273041042e-09,0.0
1949,1.3743811422273211e-08,3.9268033269479474e-09
1950,1.4889506516624351e-08,0.0
1951,5.330700769690111e-09,0.0
1952,8.435843135146115e-09,0.0
1953,9.69644453618912e-09,0.0
1954,4.886268278880834e-09,0.0
1955,2.3464020060259827e-08,1.8771215692936494e-09
1956,1.1337483840634377e-08,0.0
1957,1.5903067307476704e-08,0.0
1958,1.4890038535497752e-08,0.0
1959,3.8753737996444215e-09,1.5501495642666896e-09
1960,8.997083078554624e-09,0.0
1961,9.72742331128984e-09,2.08444772553662e-09
1962,3.170978146727066e-09,6.341956404476434e-10
1963,7.759263453976928e-09,0.0
1964,4.867174663303331e-09,0.0
1965,6.0192477668863376e-09,0.0
1966,4.985167390003653e-09,0.0
1967,8.874604162656397e-09,4.930335584241163e-10
1968,8.533690198930799e-09,4.4914158503495116e-10
1969,7.72098829315837e-09,0.0
1970,3.6789800095249348e-09,0.0
1971,5.652237344833111e-09,0.0
1972,9.747279428040656e-09,5.130146862875051e-10
1973,6.064523994098181e-09,5.513203782392395e-10
1974,5.06301445213353e-09,0.0
1975,7.996072248772634e-09,0.0
1976,4.570821499072508e-09,0.0
1977,9.402850942308305e-09,0.0
1978,5.940591130126904e-09,0.0
1979,5.851973350345929e-10,5.851973350345929e-10
1980,1.4212877097463661e-08,5.685150683554241e-10
1981,6.325549417596221e-09,0.0
1982,6.828252629986764e-09,0.0
1983,3.78918940668882e-09,0.0
1984,5.799008384599347e-09,0.0
1985,4.812446441349039e-09,0.0
1986,8.991728250862252e-09,0.0
1987,7.332980445085013e-09,0.0
1988,5.99655392008458e-09,0.0
1989,3.841685636274406e-09,0.0
1990,5.993515905799995e-09,0.0
1991,9.96449056600568e-09,5.861465202094962e-10
1992,4.4079553340736766e-09,0.0
1993,9.970573700002205e-09,0.0
1994,6.857404422078162e-09,5.274926606624319e-10
1995,8.675921314704738e-09,1.0844901643380922e-09
1996,5.3380921904988554e-09,5.338092190498855e-10
1997,5.274384040632185e-09,1.438468344439059e-09
1998,8.582632382569955e-09,9.536258449571733e-10
1999,9.597422412355172e-09,4.570201161957499e-10
2000,2.2090156370779823e-09,8.836062992401139e-10
2001,7.0099388516098315e-09,4.3812117822561447e-10
2002,7.886198361006791e-09,0.0
2003,5.416999737661854e-09,8.333845835650777e-10
2004,7.928623979580607e-09,0.0
2005,4.954124666056714e-09,4.5037495954858286e-10
2006,6.58862386870851e-09,1.2353669198716943e-09
2007,6.7906151812735516e-09,0.0
2008,4.6831836186811415e-09,0.0
2009,1.907277002999308e-09,0.0
2010,1.4171379625338432e-09,0.0
2011,4.206369030868018e-09,0.0
2012,3.063827413996023e-09,0.0
2013,5.020424964641279e-09,2.789125042035323e-10
2014,3.897801192920269e-09,6.496335691608124e-10
2015,2.21657536769726e-09,0.0
2016,5.178350193091319e-09,8.285360175719347e-10
2017,3.018733707449428e-09,7.54683426862357e-10
2018,2.323319980845895e-09,2.5814667070633845e-10
2019,4.846876677788714e-09,0.0
