year,tant_ADV été_VERB,tant_ADV eté_VERB,tant_ADV fêté_VERB
1868,3.655506830568811e-08,0.0,8.397785578040384e-09
1869,2.0510780629479086e-08,0.0,1.4650557433881772e-09
1870,3.1537268796455464e-08,0.0,6.880858549607183e-09
1871,2.8677177965619194e-08,3.18635318130589e-09,1.1683295220166201e-08
1872,2.4794090336399677e-08,0.0,1.1489944995446422e-08
1873,3.4718826924518e-08,0.0,1.0176207432266438e-08
1874,2.5093358502203955e-08,0.0,5.974609251779839e-09
1875,4.3483606049221635e-08,0.0,1.2587359599081083e-08
1876,6.408775732325012e-08,0.0,3.02300739996042e-09
1877,2.4120781816350245e-08,0.0,9.895705588292003e-09
1878,2.959153455606156e-08,0.0,4.22736201599605e-09
1879,3.665595116331133e-08,0.0,8.55305515301552e-09
1880,2.6954953824542827e-08,0.0,6.417846254436199e-09
1881,2.9284532132578533e-08,0.0,1.673401861523871e-08
1882,1.3976308999019693e-08,0.0,1.0648616211028639e-08
1883,1.8326083761621703e-08,0.0,5.687405213450347e-09
1884,1.8484751507230612e-08,0.0,1.0562715146988921e-08
1885,3.996294140051759e-08,0.0,1.4180398189012067e-08
1886,2.452316216761119e-08,0.0,5.808117542471791e-09
1887,2.546280519766242e-08,0.0,3.264462256069578e-09
1888,1.775372027168487e-08,0.0,1.0779045211961602e-08
1889,2.255449160770695e-08,0.0,1.0650732740202784e-08
1890,3.604912635069013e-08,0.0,6.554386366985909e-09
1891,2.677172439291553e-08,0.0,5.736798147637501e-09
1892,2.6954603882245465e-08,0.0,5.014809900671935e-09
1893,2.2170299374124625e-08,0.0,5.542574843531156e-09
1894,2.3945849747519787e-08,0.0,3.780923574225881e-09
1895,1.9861428057765806e-08,0.0,6.018614495673091e-09
1896,2.8305738197786923e-08,0.0,5.897029087265082e-09
1897,1.5732126712464378e-08,0.0,3.4960281336537946e-09
1898,1.1316709347397591e-08,5.6583548957434e-10,1.2448380992680086e-08
1899,2.65323762960179e-08,0.0,7.185851913504848e-09
1900,2.803168719367477e-08,0.0,2.07642125715779e-09
1901,2.9620316865930363e-08,0.0,1.5089595351014395e-08
1902,2.4060391012881155e-08,0.0,1.1293653123800595e-08
1903,2.052083658554693e-08,0.0,4.320176216765503e-09
1904,2.203596238814498e-08,0.0,5.374625189347171e-09
1905,3.251278357652154e-08,0.0,9.28936660926638e-09
1906,2.572092228092515e-08,0.0,1.6461390472954918e-08
1907,1.7485668024619372e-08,5.142843373384665e-10,8.742834012309686e-09
1908,2.2592390180875555e-08,0.0,4.911389073214423e-09
1909,3.300590023513905e-08,0.0,6.0510818578052294e-09
1910,2.9927242906069296e-08,5.344150677544235e-10,9.085056262847502e-09
1911,4.8947441655400326e-08,0.0,1.4897047151407605e-08
1912,4.219631222213138e-08,0.0,1.40654377034366e-08
1913,3.181793672979438e-08,0.0,5.302989602995467e-09
1914,2.74566485103378e-08,0.0,6.027069510139427e-09
1915,3.7698438148936475e-08,0.0,2.3561523843085297e-09
1916,3.186363883855847e-08,0.0,2.197492410260793e-09
1917,1.0966424213165737e-08,0.0,0.0
1918,2.067547733020092e-08,0.0,4.594550517822427e-09
1919,1.749491218561161e-08,0.0,2.762354567309444e-09
1920,3.104614876292544e-08,0.0,1.1358347151713133e-08
1921,4.1650110915725236e-08,0.0,9.087297137000405e-09
1922,3.9103056792555435e-08,0.0,5.902348387820666e-09
1923,3.8217415010421973e-08,0.0,1.4862327368803108e-08
1924,2.5783249313349188e-08,0.0,5.156649773851996e-09
1925,2.74954441437103e-08,0.0,0.0
1926,2.452150482668003e-08,0.0,1.4489979882625903e-08
1927,4.2367055641534535e-08,2.2298449753321847e-09,4.4596899506643695e-09
1928,3.7705934374798744e-08,0.0,9.14083297942625e-09
1929,3.230717737778832e-08,0.0,6.684243825105796e-09
1930,2.2057568216382606e-08,0.0,1.05036033204442e-08
1931,1.9389105432310316e-08,0.0,3.4216069977333063e-09
1932,1.53433514782364e-08,0.0,8.767629289252454e-09
1933,2.408838994938378e-08,0.0,0.0
1934,3.1152108448395666e-08,0.0,1.1981580172459871e-09
1935,3.111753699158726e-08,0.0,2.393656828303392e-09
1936,3.394919900756577e-08,0.0,2.424942913137329e-09
1937,1.6368453259474336e-08,0.0,2.5182236296217297e-09
1938,2.3337385357535823e-08,0.0,0.0
1939,9.176430282309411e-09,0.0,1.5294050470515685e-09
1940,4.564409294971483e-08,0.0,0.0
1941,5.017554371988808e-08,0.0,5.9030051957620344e-09
1942,2.4273694165799498e-08,0.0,9.102635090130207e-09
1943,2.0322646676618206e-08,0.0,1.4516175816936538e-08
1944,1.927911696952833e-08,0.0,6.4263723231761105e-09
1945,2.6142048525912287e-08,0.0,0.0
1946,3.3410650246423756e-08,0.0,5.568441707737293e-09
1947,2.9802176726434482e-08,0.0,2.3841741914054637e-09
1948,4.240036233227329e-08,0.0,5.435944139264848e-09
1949,3.337782672474532e-08,0.0,3.9268033269479474e-09
1950,3.19060831088791e-08,0.0,1.0635361480382244e-09
1951,4.051332780363737e-08,0.0,0.0
1952,2.319856839960721e-08,0.0,2.1089607837865287e-09
1953,2.0470272588113403e-08,0.0,5.386913581872932e-09
1954,2.5408594339637602e-08,0.0,3.9090144454689835e-09
1955,3.472674947602172e-08,0.0,8.447047505910632e-09
1956,2.3547082506070183e-08,0.0,1.744228317335228e-09
1957,2.2087593976038988e-08,0.0,3.534015080575159e-09
1958,2.1507833736222892e-08,0.0,2.4816730892496253e-09
1959,2.8677767716089875e-08,0.0,4.650448914844674e-09
1960,2.629916728835724e-08,0.0,6.920833239831836e-09
1961,3.196153386397782e-08,0.0,2.08444772553662e-09
1962,2.3465238641051656e-08,0.0,3.170978146727066e-09
1963,1.6165133231993423e-08,0.0,1.939815863494232e-09
1964,2.981144575642247e-08,0.0,9.125952438182594e-09
1965,3.994591679656878e-08,0.0,4.377634699181954e-09
1966,2.4925835617750636e-08,0.0,3.3234448526542337e-09
1967,3.500538170442269e-08,0.0,2.9582012395223956e-09
1968,3.1439910230801615e-08,0.0,6.287982134978165e-09
1969,2.4071315607443466e-08,0.0,1.3625273131978588e-09
1970,3.632992928714884e-08,4.5987250119061684e-10,6.898087434592526e-09
1971,2.569198720436816e-08,0.0,4.624557625731995e-09
1972,4.001514497531389e-08,0.0,5.643161493651405e-09
1973,2.260413545229767e-08,0.0,2.205281512956958e-09
1974,1.5751600912494723e-08,0.0,6.750686232237513e-09
1975,3.7695770060963696e-08,0.0,3.4268881066168433e-09
1976,2.6853577139718254e-08,0.0,1.7140580066410394e-09
1977,2.6445517775641747e-08,0.0,2.3507127355770763e-09
1978,3.148513272321907e-08,0.0,2.3762365408686037e-09
1979,3.3356247541860284e-08,0.0,4.096381456264453e-09
1980,2.9562784220615868e-08,0.0,2.2740602734216964e-09
1981,3.415796712147312e-08,0.0,1.8976649140967083e-09
1982,3.1037512115972277e-08,0.0,2.483000915987077e-09
1983,3.34711742766558e-08,0.0,3.157658134966823e-09
1984,2.0876431250371752e-08,0.0,1.1598016991243298e-09
1985,2.5866899733273385e-08,5.414002135495366e-09,1.8046674155058895e-09
1986,3.416856841909066e-08,0.0,1.7983456945813714e-09
1987,3.116516467116526e-08,0.0,1.8332451112712533e-09
1988,3.597932263232906e-08,0.0,2.99827696004229e-09
1989,3.0733485090195245e-08,1.6464366536794728e-09,7.134558721588746e-09
1990,4.0320017546946474e-08,1.6345953479657283e-09,5.44865097484859e-10
1991,3.106576684785978e-08,0.0,4.10302547493302e-09
1992,2.4243753671271406e-08,2.2039776670368383e-09,2.7549720282848966e-09
1993,3.877445209354846e-08,0.0,3.877445031719162e-09
1994,2.6902124972139063e-08,0.0,1.5824779264761446e-09
1995,3.470368525881895e-08,0.0,1.0844901643380922e-09
1996,3.3096171137003694e-08,0.0,1.6014276571496566e-09
1997,3.6441196726855196e-08,1.438468344439059e-09,3.3564262480467733e-09
1998,4.5297227302398824e-08,0.0,2.3840645013706308e-09
1999,3.153438754566196e-08,4.570201161957499e-10,2.285100553223174e-09
2000,3.1368024622224766e-08,3.5344251969604557e-09,2.6508188977203417e-09
2001,3.504969470213837e-08,0.0,2.190605918883648e-09
2002,4.4250338504525644e-08,0.0,3.9430991805033955e-09
2003,3.958576755280774e-08,4.1669229178253886e-10,2.083461403401543e-09
2004,4.669078634833568e-08,8.809582507929292e-10,2.2023955992267474e-09
2005,3.557962102718193e-08,0.0,1.8014998381943315e-09
2006,4.529679031861633e-08,4.1178899179428186e-10,4.529678854225949e-09
2007,3.8746449604332156e-08,0.0,3.595031605740928e-09
2008,4.2148652568130274e-08,1.7029758714315335e-09,2.1287198670449925e-09
2009,4.291373301157364e-08,4.76819250749827e-10,4.76819250749827e-09
2010,3.448369056968659e-08,0.0,2.3618964561933353e-09
2011,3.47981448101109e-08,0.0,7.64794394481072e-10
2012,3.574465523570325e-08,0.0,1.3617010852229328e-09
2013,4.0721225502693414e-08,0.0,3.0680376017500066e-09
2014,3.529675751678951e-08,0.0,1.9489005964601347e-09
2015,4.1893276403470736e-08,0.0,3.32486305154589e-09
2016,4.059826608227013e-08,0.0,4.764082017771898e-09
2017,3.7482607240235666e-08,0.0,2.0124890642847504e-09
2018,4.1303465536657313e-08,0.0,3.614053500911041e-09
2019,4.464228453571195e-08,0.0,2.2958890344426663e-09
