year,eut_VERB été_VERB,eut_VERB eté_VERB,eut_VERB fêté_VERB
1859,4.3227460082562175e-06,4.582956236731661e-09,0.0
1860,4.146012997807702e-06,2.746310290291376e-09,0.0
1861,3.959994955948787e-06,4.2443675241088386e-09,4.715963730639317e-10
1862,4.3788322727777995e-06,9.035972525772706e-10,0.0
1863,4.001190518465592e-06,4.994620717013731e-09,0.0
1864,4.3464210648380686e-06,2.3973640850272204e-09,0.0
1865,4.186267233308172e-06,3.294791106611683e-09,0.0
1866,4.4880412133352365e-06,2.919367858567057e-09,0.0
1867,4.16662396673928e-06,6.308654931785895e-09,9.7056229719783e-10
1868,3.97264693674515e-06,5.9278488784286765e-09,0.0
1869,3.64896550308913e-06,2.441759683335931e-09,2.441759683335931e-09
1870,4.365331278677331e-06,2.8670243956696595e-09,0.0
1871,3.827872205874883e-06,9.559059321873065e-09,0.0
1872,3.8122427667985903e-06,5.442605477412599e-09,0.0
1873,3.871747594530461e-06,2.9930022904522957e-09,0.0
1874,3.624795454015839e-06,4.779687312606029e-09,0.0
1875,3.5359037156013073e-06,4.577221712764867e-09,0.0
1876,3.578636096790433e-06,2.418405919968336e-09,0.0
1877,3.4393760870443657e-06,1.2369631985365004e-09,0.0
1878,3.901251147908624e-06,7.2469061862534545e-09,0.0
1879,3.5709006169781787e-06,2.443730107160036e-09,0.0
1880,3.6382771213538945e-06,1.4119262203848848e-08,0.0
1881,3.5734101402340457e-06,5.5780060570498335e-09,0.0
1882,3.6964008813811233e-06,3.3276925659464496e-09,0.0
1883,3.898400336765917e-06,1.8958017378167824e-09,0.0
1884,3.7141146549402038e-06,2.6406787867472303e-09,0.0
1885,3.5180280519853113e-06,6.445635580831777e-09,0.0
1886,3.812061095231911e-06,2.5813855497602844e-09,0.0
1887,3.619635890572681e-06,8.48760173255414e-09,0.0
1888,3.784078899116139e-06,3.1703073499755874e-09,0.0
1889,3.6519481909635942e-06,1.2530273485467092e-09,0.0
1890,3.4561280699563213e-06,3.9326319978272295e-09,6.554386478008212e-10
1891,3.164800318700145e-06,1.1473596295275001e-08,0.0
1892,3.2803125122882193e-06,1.002961980134387e-08,0.0
1893,3.321234089526115e-06,2.463366621796581e-09,0.0
1894,3.232059498259332e-06,3.780923574225881e-09,0.0
1895,3.256672243878711e-06,6.018614495673091e-10,0.0
1896,3.255159981563338e-06,1.7691086373616827e-09,0.0
1897,3.082331431869534e-06,1.7480140668268973e-09,0.0
1898,3.5800410387309967e-06,1.6975064687230201e-09,0.0
1899,3.4950878671224928e-06,2.2110313580014918e-09,0.0
1900,3.3736655495886225e-06,2.595526460424935e-09,5.191053142894475e-10
1901,3.5734396988118533e-06,2.794369402536745e-09,0.0
1902,3.2456975986860925e-06,1.1293653123800595e-08,0.0
1903,3.416179424675647e-06,1.1880484152015924e-08,2.1600881083827517e-09
1904,3.394613258933532e-06,3.2247751136083025e-09,0.0
1905,3.373588242538972e-06,9.805441791854719e-09,0.0
1906,3.2485525025549578e-06,2.572092316910357e-09,0.0
1907,3.4184479318355443e-06,4.114274698707732e-09,5.142843373384665e-10
1908,3.091228336415952e-06,3.437972351250096e-09,0.0
1909,3.194971213815734e-06,7.701377313651392e-09,5.500983557560346e-10
1910,3.344903916513431e-06,2.67207544979442e-09,0.0
1911,3.3816297673183726e-06,2.128149656499545e-09,1.5961122423746588e-09
1912,3.315275762361125e-06,2.6047106693738442e-09,0.0
1913,3.0741430236957967e-06,2.6514948014977335e-09,5.30298971401777e-10
1914,3.340335752000101e-06,4.68772043404897e-09,0.0
1915,3.2562024898652453e-06,0.0,0.0
1916,3.480827899693395e-06,2.197492410260793e-09,0.0
1917,3.7176178011577576e-06,1.2063066989753679e-08,0.0
1918,3.6698972962767584e-06,3.44591288836682e-09,0.0
1919,3.7291786156856688e-06,2.762354567309444e-09,0.0
1920,3.4423364922986366e-06,2.2716695191604686e-09,0.0
1921,3.191155656168121e-06,1.5145494858259667e-09,0.0
1922,3.127506943201297e-06,7.377935484775833e-10,0.0
1923,3.2378641208197223e-06,0.0,3.1847844361720945e-09
1924,3.4253046123922104e-06,1.289162443462999e-09,0.0
1925,3.2202665352087934e-06,5.499089184013428e-09,0.0
1926,3.2100879252539016e-06,1.1146138456652466e-09,0.0
1927,3.188678419974167e-06,1.1149224876660924e-09,0.0
1928,3.29412773680815e-06,1.1426041224282812e-09,0.0
1929,3.118199856544379e-06,0.0,0.0
1930,3.2193545393965906e-06,1.0503603542488804e-09,0.0
1931,2.9574089239758905e-06,2.2810713318222042e-09,1.1405356659111021e-09
1932,3.08182166008919e-06,7.6716757391182e-09,0.0
1933,3.2989623832690995e-06,1.1470662197865522e-09,2.2941324395731044e-09
1934,2.8528143047878984e-06,0.0,0.0
1935,2.854435706467484e-06,0.0,0.0
1936,2.7377604965295177e-06,1.2124714565686645e-09,0.0
1937,3.0319413326651556e-06,2.5182236296217297e-09,2.5182236296217297e-09
1938,2.6474967853573617e-06,3.8895642262559704e-09,1.2965214457594243e-09
1939,2.849281599992537e-06,7.647025235257843e-09,4.588215141154706e-09
1940,2.7158234843227547e-06,5.0715658339584024e-09,0.0
1941,2.576661700004479e-06,0.0,0.0
1942,3.028143282790552e-06,0.0,0.0
1943,2.952590193672222e-06,5.806470415592457e-09,0.0
1944,3.0364608392119408e-06,0.0,0.0
1945,3.030299012607429e-06,4.357008087652048e-09,0.0
1946,2.702086248973501e-06,2.7842208538686464e-09,1.3921104269343232e-09
1947,2.4962303086795146e-06,1.1920870957027319e-09,0.0
1948,2.8734400530083803e-06,2.174377566888097e-09,0.0
1949,2.686915195226902e-06,9.817008317369869e-10,0.0
1950,2.4780392777756788e-06,4.2541445921528975e-09,0.0
1951,2.699466904232395e-06,0.0,0.0
1952,2.550788167354767e-06,0.0,3.1634410646574906e-09
1953,2.7387068257667124e-06,2.1547654771580937e-09,2.1547654771580937e-09
1954,2.305341240571579e-06,5.863521668203475e-09,0.0
1955,2.281641172885429e-06,1.8771215692936494e-08,1.8771215692936494e-09
1956,2.2204026208783034e-06,3.488456634670456e-09,0.0
1957,2.580714408395579e-06,7.951533653738352e-09,1.7670075402875796e-09
1958,2.3642071482754545e-06,8.272243445794913e-10,0.0
1959,2.684859055079869e-06,8.525822714489095e-09,0.0
1960,2.405681698292028e-06,1.3841666701708277e-09,0.0
1961,2.380439354965347e-06,1.111705483225478e-08,0.0
1962,2.3135457922762726e-06,6.341956404476434e-10,6.341956404476434e-10
1963,2.3814473024685867e-06,9.052474325699222e-09,0.0
1964,2.3532788873126265e-06,5.475571551727398e-09,0.0
1965,2.6342415822000476e-06,5.034279837445865e-08,1.6416130677043839e-09
1966,2.3818022327759536e-06,2.769537488234164e-09,0.0
1967,2.643645984790055e-06,3.944268467392931e-09,4.930335584241163e-10
1968,2.550675162638072e-06,1.3474247273492779e-09,4.4914158503495116e-10
1969,2.269970536872279e-06,7.2668124850849836e-09,9.083515606356229e-10
1970,2.221184104200802e-06,4.1388523719376735e-09,4.5987250119061684e-10
1971,2.2233846266317414e-06,1.541519245584766e-09,0.0
1972,2.1074642972962465e-06,5.130146973897354e-09,0.0
1973,1.977586180146318e-06,6.064523994098181e-09,1.6539611902288698e-09
1974,1.9194451397197554e-06,2.812785782069227e-09,1.1251143350321513e-09
1975,1.923055378938443e-06,2.2845920710778955e-09,5.711480177694739e-10
1976,1.9528833945514634e-06,2.856763492431469e-09,0.0
1977,1.7971199213207e-06,1.1753563455840776e-08,0.0
1978,1.8629694977789768e-06,3.5643548113029055e-09,0.0
1979,1.9633371266536415e-06,9.948355028654987e-09,0.0
1980,1.7999186638917308e-06,5.6851505725319385e-09,0.0
1981,1.8761579667625483e-06,8.223214109648325e-09,1.8976649140967083e-09
1982,1.7852776181825902e-06,4.345251713999687e-09,2.483000915987077e-09
1983,1.7638677718423423e-06,4.4207211225000265e-09,6.315316047889041e-10
1984,1.7066481632355135e-06,1.1018116197192285e-08,1.739702604197646e-09
1985,1.6849578514666064e-06,8.421781494405423e-09,1.2031116103372597e-09
1986,1.5903369785519317e-06,2.3977941854269602e-09,2.3977941854269602e-09
1987,1.6303658867400372e-06,3.0554083707556856e-09,1.2221633705067347e-09
1988,1.6256657318081125e-06,1.1993107618124554e-09,5.996553809062277e-10
1989,1.6738772501412313e-06,8.780995486290522e-09,2.1952488715726304e-09
1990,1.5964546946634073e-06,4.358920779878872e-09,1.089730194969718e-09
1991,1.4389896705324645e-06,1.0550637696837839e-08,0.0
1992,1.531213456473779e-06,6.61193322315512e-09,0.0
1993,1.512203652964672e-06,5.539207426075166e-10,5.539207426075166e-10
1994,1.5360586758106365e-06,0.0,1.5824779264761446e-09
1995,1.5106948012544308e-06,3.795715741716776e-09,5.422450821690461e-10
1996,1.4690430134578492e-06,8.540947504798169e-09,0.0
1997,1.529571363789728e-06,9.110299181713799e-09,1.438468344439059e-09
1998,1.4881330798743875e-06,3.814503379828693e-09,1.9072516899143466e-09
1999,1.5438139371326542e-06,5.941261704833778e-09,1.3710603763428253e-09
2000,1.4849003946437733e-06,1.767212509662386e-08,0.0
2001,1.5456914752576267e-06,4.381211837767296e-09,1.3143635069212678e-09
2002,1.396295260747138e-06,6.133709984368352e-09,0.0
2003,1.4963420653657522e-06,1.6250998768896352e-08,4.1669229178253886e-10
2004,1.4108546793067944e-06,6.607186797680242e-09,1.7619165015858584e-09
2005,1.4173300542097422e-06,1.8014998381943315e-09,0.0
2006,1.3473735407387721e-06,3.706100981659688e-09,2.0589450144825605e-09
2007,1.3073931768303737e-06,7.988958827809256e-09,1.5977917877663117e-09
2008,1.232954559782229e-06,4.257439734089985e-09,0.0
2009,1.2888424407719867e-06,4.76819250749827e-10,3.337734755248789e-09
2010,1.1932301049455418e-06,1.8895172093635892e-09,2.3618964561933353e-09
2011,1.0638290177666931e-06,7.64794394481072e-10,3.059177577924288e-09
2012,1.299743644267437e-06,1.3617010852229328e-09,2.0425516833455504e-09
2013,1.4051612424736959e-06,8.367375126105969e-10,3.0680376017500066e-09
2014,1.3499385431714472e-06,4.330890368553497e-10,4.547434873103384e-09
2015,1.4817806004430167e-06,2.2165753954528356e-10,3.989835573037226e-09
2016,1.6941489775490481e-06,2.0713400439298368e-10,3.1070099826280284e-09
2017,1.2507618976087542e-06,1.509366853724714e-09,2.264050280587071e-09
2018,1.2512368812167551e-06,1.5488800242380307e-09,2.8396134332808742e-09
2019,1.3140138435119297e-06,5.1019755087367e-10,1.2754939326953263e-09
