year,avait_VERB été_VERB,avait_VERB eté_VERB,avait_VERB fêté_VERB
1800,5.056445297668688e-05,1.7921738049153646e-07,3.144164484325529e-09
1801,5.325752863427624e-05,1.73826322225068e-07,0.0
1802,3.8792957639088854e-05,7.161088433349505e-08,0.0
1803,4.8109017370734364e-05,1.014176405078615e-07,0.0
1804,6.584022048627958e-05,1.1370514130248921e-07,0.0
1805,5.492155469255522e-05,8.52863308864471e-08,1.7057265822018053e-08
1806,5.6428845709888265e-05,1.2967511509032192e-07,2.881669125542885e-09
1807,9.621569188311696e-05,1.9074599322266295e-07,0.0
1808,6.825415039202198e-05,4.668112296712934e-07,0.0
1809,8.453066402580589e-05,5.24095071341435e-07,1.581321384946932e-08
1810,7.649640610907227e-05,9.126494404654295e-08,7.020380277111826e-09
1811,0.00010521198419155553,2.0307321335621964e-07,0.0
1812,0.00011577284021768719,2.1337666566978442e-07,2.6672082320544632e-09
1813,0.00011576010729186237,3.192073165791953e-07,0.0
1814,9.093897097045556e-05,1.4789382873914292e-07,3.1466771410748606e-09
1815,0.0001119887238019146,3.074834751259914e-07,0.0
1816,8.802954835118726e-05,2.2944279010062019e-07,0.0
1817,9.886613406706601e-05,1.665854512111764e-07,0.0
1818,0.00010814773122547194,2.2411813915823586e-07,0.0
1819,0.00010264825687045231,2.960400422580278e-07,0.0
1820,0.00011420775990700349,2.6106258133040683e-07,0.0
1821,0.00011471968173282221,2.504818041870749e-07,6.903041693817613e-09
1822,0.00012697141210082918,1.8647645561031823e-07,1.9048670196752937e-08
1823,0.00013324925384949893,1.6009953185402992e-07,0.0
1824,0.00013576012861449271,1.7768547877494711e-07,5.894778887238772e-09
1825,0.00013103027595207095,2.491940449544927e-07,7.044354433105582e-09
1826,0.00014358687622006983,4.765119570038223e-07,8.807984341885344e-10
1827,0.00015570278628729284,6.737826652170043e-07,1.8434546333878643e-08
1828,0.00015071374946273863,7.54880375097855e-07,4.586150570418113e-09
1829,0.00016280975250992924,3.2749531442277657e-07,1.3717081692732336e-08
1830,0.00015255209291353822,2.46309326712435e-07,2.5048406016026092e-08
1831,0.00014529757027048618,2.182768810143898e-07,6.236482441579483e-09
1832,0.0001543363614473492,1.6641862998767465e-07,4.058990921151917e-09
1833,0.0001483051892137155,1.760711541010096e-07,4.6334514003376626e-09
1834,0.00014552440552506596,1.0081293311259287e-07,2.9870498963191494e-08
1835,0.00014572708460036665,1.6185008178126736e-07,1.3613558280667348e-08
1836,0.0001437144965166226,1.438240531115298e-07,2.016224964762614e-09
1837,0.00014941375411581248,1.384620276212445e-07,9.045257876039159e-09
1838,0.00015231562429107726,1.4896701827638026e-07,1.2624323808552163e-08
1839,0.00015517718566115946,1.2095252088784036e-07,2.0974426639952526e-09
1840,0.00016632785263936967,1.3312649116414832e-07,5.732719632334238e-09
1841,0.00015052077651489526,1.7078659197977686e-07,8.988767952189392e-09
1842,0.00016829762898851186,2.1466448174578545e-07,9.391571076378114e-09
1843,0.00014998178812675178,1.6480281317399204e-07,1.2995204023980023e-08
1844,0.00017242370813619345,1.7179196731831325e-07,2.9089374464774664e-08
1845,0.0001593802444403991,1.6294265492433624e-07,1.1160455670733427e-08
1846,0.00015358816017396748,2.054929950645601e-07,1.6978054517835517e-08
1847,0.00016478401084896177,1.7905502147641528e-07,2.1033571329098777e-08
1848,0.00015304263797588646,2.2848429637178924e-07,9.65426583121598e-09
1849,0.00016757991397753358,2.639515628288791e-07,8.379414939696517e-10
1850,0.0001518155331723392,2.3422036576903338e-07,8.146795238417326e-09
1851,0.00015869553317315876,2.0444720405521366e-07,1.0319102017319892e-08
1852,0.00015196394815575331,1.2955985084772692e-07,1.6927417689771573e-08
1853,0.00015113585686776787,1.6124215562740574e-07,1.1943863675867306e-08
1854,0.00014630523219238967,1.776917173401671e-07,5.195664343204953e-09
1855,0.00015599052130710334,1.0242388270853553e-07,7.429711956774554e-09
1856,0.00014809246931690723,1.418549828713367e-07,5.177189343896771e-09
1857,0.00014731808914802969,8.884346414106403e-08,2.9777204701986193e-08
1858,0.0001519398356322199,1.1402265442939097e-07,2.300027723833864e-08
1859,0.00015217706095427275,1.0540799166847137e-07,1.8331824946926645e-08
1860,0.00015443144366145134,1.2175308938822127e-07,3.295572525985335e-08
1861,0.00014579166600015014,8.818852137437716e-08,2.4994607272788016e-08
1862,0.00015374120266642421,9.804030298710131e-08,3.072230825296174e-08
1863,0.00014727987581864,7.491931341974123e-08,8.990317823531768e-09
1864,0.00014485447900369763,8.34282687378618e-08,9.109982990196386e-09
1865,0.00014890902093611658,9.084209295906476e-08,9.413688495385486e-09
1866,0.00015474887914024293,8.70944703024179e-08,2.77339928800302e-08
1867,0.0001507681154180318,9.17181353088381e-08,1.3102591012170706e-08
1868,0.0001451433781767264,9.03996948409258e-08,1.975949714960734e-08
1869,0.00014414633915293962,8.936839890338888e-08,2.0999133099053324e-08
1870,0.00015457964036613703,1.0780011905353604e-07,1.0894693147633916e-08
1871,0.00015183397044893354,8.496941461544338e-08,6.37270636261178e-09
1872,0.00015214017184916884,7.982487915114689e-08,6.047339518033823e-09
1873,0.0001423513749614358,8.08110627303904e-08,1.3767810003173508e-08
1874,0.0001480711216572672,7.109785116199419e-08,8.364453130127458e-09
1875,0.0001440606138203293,6.980263123068653e-08,2.0025344937835143e-08
1876,0.00013807948562316597,7.678438862512849e-08,1.269663130187837e-08
1877,0.00013977251364849508,6.308512467967375e-08,8.040260901509555e-09
1878,0.00014393140736501664,4.7104890654736664e-08,1.8117265909722846e-08
1879,0.00013756062253378332,4.215434401544371e-08,2.5659165459046562e-08
1880,0.00014001879026181996,7.31634486328403e-08,2.1820676820993867e-08
1881,0.00014180198195390403,5.717456375009533e-08,2.8587281875047665e-08
1882,0.0001440937485313043,8.91821585469188e-08,1.5307385581309063e-08
1883,0.00013769775978289545,6.129759100304e-08,1.0110942305630033e-08
1884,0.0001373357663396746,7.393900602892245e-08,1.9805090900604227e-08
1885,0.00013548533024732023,6.123353557541122e-08,9.66845359329227e-09
1886,0.0001377536973450333,6.905206362262106e-08,3.355801325710672e-08
1887,0.00013077305629849434,6.985949596582941e-08,3.1991731930247624e-08
1888,0.00013835982827004045,7.291706793921549e-08,6.974675947901687e-09
1889,0.00013479379413183779,5.200063668553412e-08,1.8168895721260014e-08
1890,0.00013325591862667352,6.292211196523567e-08,2.0318598359381213e-08
1891,0.0001294839894399047,5.736798058819659e-08,1.529812720946211e-08
1892,0.0001269593194592744,7.020733505669341e-08,2.820830502514582e-08
1893,0.00013264428707771003,6.959010789842068e-08,1.4780200174868696e-08
1894,0.000134256188175641,5.608369946230596e-08,2.2685540557176864e-08
1895,0.0001359514717478305,6.379731587458082e-08,1.6852119699706236e-08
1896,0.0001326058991253376,7.371286159241208e-08,2.4767521367152767e-08
1897,0.00012708178837783635,7.574727334258569e-08,2.330685333618021e-08
1898,0.0001296555419685319,7.865113360594478e-08,2.0370077180587032e-08
1899,0.00013101079093758017,6.964748422433331e-08,2.1004797901014172e-08
1900,0.00012569615500979125,6.748368974740515e-08,1.6092265298084385e-08
1901,0.00012789493484888226,5.756401222356544e-08,3.7444550571308355e-08
1902,0.00011254566925344989,6.874397229239548e-08,2.258730624760119e-08
1903,0.00012522355245891958,8.370341220143018e-08,2.214090244478939e-08
1904,0.00012394315854180604,6.23456486437135e-08,1.9348650681649815e-08
1905,0.0001259209675481543,7.947569002908494e-08,1.2385822145688508e-08
1906,0.00012015323591185734,6.790323681116206e-08,1.800464666246171e-08
1907,0.00012085270282113925,6.47998277258921e-08,1.542852956504248e-08
1908,0.00012162220082245767,4.7640472899956876e-08,2.3083527977973972e-08
1909,0.00012182588397990912,6.436150812305641e-08,2.2554033307642385e-08
1910,0.00011865777923958376,5.7716828649745366e-08,2.2979847358328698e-08
1911,0.00012125079229008406,7.608134922065801e-08,1.4365010514438836e-08
1912,0.0001223448198288679,6.668059171488494e-08,3.4903123946605774e-08
1913,0.00011578812700463459,6.946916641936696e-08,2.3863453435524207e-08
1914,0.00011975987581536174,6.428874144148722e-08,2.1429579888376793e-08
1915,0.00012366854934953153,5.772573175022444e-08,4.476689596799588e-08
1916,0.0001232221839018166,5.0542325880087446e-08,4.504859418830165e-08
1917,0.00012104849156457931,7.566833204464274e-08,4.0575770299255964e-08
1918,0.0001196937810163945,6.432370724951397e-08,3.101321510712296e-08
1919,0.00011723248462658376,7.182121919413476e-08,1.9336480860943084e-08
1920,0.0001129511947510764,6.739286106949294e-08,3.256059599721084e-08
1921,0.00011309140973025933,6.739745117556595e-08,1.1359120755116692e-08
1922,0.00011488109885249287,5.6810101511928224e-08,2.2133805899215986e-08
1923,0.00011165641626575962,4.564857647437748e-08,1.0615948120573648e-08
1924,0.00011092340719187632,5.672314884463958e-08,2.836157442231979e-08
1925,0.00011110579362139106,4.7292164850887275e-08,2.639562701745035e-08
1926,0.00010986191045958549,4.346993875969929e-08,3.1209186346359274e-08
1927,0.00011334636656101793,4.2367055641534535e-08,2.6758140592164636e-08
1928,0.00011163813906023279,4.4561559775502246e-08,3.427812345080383e-08
1929,0.0001151182732428424,4.121950425428622e-08,2.4508894469477127e-08
1930,0.00011319628538331017,3.571225093423891e-08,3.676261073337628e-08
1931,0.00010805662896018475,5.47457119637329e-08,1.710803587684495e-08
1932,0.00011341914796503261,4.383814555808385e-08,3.06867029564728e-08
1933,0.0001173724012915045,4.12943848004943e-08,4.473558234963093e-08
1934,0.00010967099660774693,4.4331848414458364e-08,3.2350264689284813e-08
1935,0.00010506837134016678,3.111753699158726e-08,2.154291145473053e-08
1936,0.00010335349361412227,5.092380206406233e-08,3.273672888326473e-08
1937,0.00011254571290919557,4.658713592675667e-08,3.021868266728234e-08
1938,0.00010400435712654144,4.019216603978748e-08,2.7226949583791793e-08
1939,0.00010172226029681042,3.8235125288110794e-08,3.364691281149135e-08
1940,0.00010061226203106344,4.3108308034334186e-08,2.028626333583361e-08
1941,9.885467443382367e-05,2.3612020783048138e-08,2.6563522936839945e-08
1942,0.0001035090972436592,6.978687139280737e-08,2.1239483061208375e-08
1943,0.00011157133121741936,6.096794180621146e-08,2.6129116648121453e-08
1944,0.00010788272629724815,5.7837350908584995e-08,3.213186161588055e-08
1945,0.0001211662165587768,4.574858536443571e-08,3.921307367704685e-08
1946,0.00011078554234700277,5.707652661612883e-08,1.8097434661967782e-08
1947,0.00011270349205005914,5.1259746669529704e-08,1.907339353124371e-08
1948,0.00010309919889550656,4.240036233227329e-08,2.717971980814582e-08
1949,9.880622383207083e-05,3.141442661558358e-08,2.3560819073509265e-08
1950,9.804739966057241e-05,2.5524867552917385e-08,2.5524867552917385e-08
