year,grand_ADJ âne_NOUN,grand_ADJ ane_NOUN,grand_ADJ fan_NOUN
1879,7.94212251520321e-09,0.0,0.0
1880,1.4119262203848848e-08,0.0,1.2835692508872398e-09
1881,5.5780060570498335e-09,0.0,6.972507571312292e-10
1882,3.3276925659464496e-09,0.0,1.9966155395678697e-09
1883,3.791603475633565e-09,0.0,0.0
1884,1.8484751507230612e-08,6.601696966868076e-10,0.0
1885,3.86738152613475e-09,0.0,0.0
1886,3.2267319927115068e-09,0.0,6.453463874400711e-10
1887,5.876032105334161e-09,0.0,6.528924623161458e-10
1888,6.340614699951175e-09,6.340614699951175e-10,1.268122939990235e-09
1889,3.759081934617825e-09,0.0,1.8795409673089125e-09
1890,5.243509182406569e-09,0.0,0.0
1891,5.099376032546843e-09,6.374220040683554e-10,0.0
1892,6.268512375839919e-09,0.0,0.0
1893,8.621783287310336e-09,0.0,0.0
1894,1.8904617871129403e-09,6.301539290376468e-10,1.8904617871129403e-09
1895,1.8055843487019274e-09,0.0,0.0
1896,2.948514543632541e-09,0.0,1.179405795248556e-09
1897,1.631479840114025e-08,2.330685422435863e-09,1.1653427112179315e-09
1898,2.26334195829736e-09,2.26334195829736e-09,2.26334195829736e-09
1899,4.4220627160029835e-09,0.0,1.1055156790007459e-09
1900,2.07642125715779e-09,5.191053142894475e-10,1.5573159428683425e-09
1901,2.794369402536745e-09,0.0,5.588738916095792e-10
1902,1.9641135384773634e-09,0.0,0.0
1903,5.940242076007962e-09,5.400220270956879e-10,5.400220270956879e-10
1904,4.299700151477737e-09,0.0,5.374625189347171e-10
1905,9.805441791854719e-09,1.0321518084666081e-09,5.160759042333041e-10
1906,1.0802787109298606e-08,5.144184522798412e-10,5.144184522798412e-10
1907,1.1828539925318182e-08,0.0,5.142843373384665e-10
1908,2.9468334439286537e-09,1.4734167219643268e-09,9.822778146428846e-10
1909,1.1552065082298668e-08,0.0,1.1001967115120692e-09
1910,3.740905363258662e-09,2.67207544979442e-09,5.344150677544235e-10
1911,1.0108711201439746e-08,0.0,5.320374141248863e-10
1912,1.1981668990301841e-08,0.0,5.209421227725386e-10
1913,5.833288518886093e-09,0.0,0.0
1914,2.678697486047099e-09,0.0,0.0
1915,2.3561523843085297e-09,0.0,1.1780761921542648e-09
1916,6.592477230782379e-09,0.0,0.0
1917,1.0966424435210342e-09,0.0,2.1932848870420685e-09
1918,1.1486376294556067e-09,0.0,0.0
1919,4.603924352863942e-09,9.207848372660976e-10,0.0
1920,1.4387239843927091e-08,0.0,0.0
1921,9.844571380313027e-09,0.0,0.0
1922,1.549366501762961e-08,0.0,0.0
1923,9.554353752605493e-09,0.0,0.0
1924,5.156649773851996e-09,1.289162443462999e-09,0.0
1925,1.5397448649423495e-08,0.0,0.0
1926,1.5604593173179637e-08,1.1146138456652466e-09,0.0
1927,4.4596899506643695e-09,0.0,1.1149224876660924e-09
1928,7.998228745975666e-09,0.0,0.0
1929,1.1140405931087116e-08,0.0,1.1140406375176326e-09
1930,1.3654684494213143e-08,0.0,0.0
1931,1.0264820993199919e-08,0.0,0.0
1932,3.287861094491973e-09,0.0,0.0
1933,4.588264879146209e-09,0.0,0.0
1934,3.5944740517379614e-09,0.0,0.0
1935,0.0,0.0,0.0
1936,4.849885826274658e-09,0.0,0.0
1937,1.1332006444320086e-08,2.5182236296217297e-09,0.0
1938,2.5930428915188486e-09,0.0,1.2965214457594243e-09
1939,4.588215141154706e-09,0.0,0.0
1940,0.0,0.0,0.0
1941,1.1806010391524069e-08,0.0,0.0
1942,6.068423541449874e-09,0.0,0.0
1943,0.0,2.9032352077962287e-09,0.0
1944,6.4263723231761105e-09,0.0,0.0
1945,1.742803235060819e-08,0.0,0.0
1946,1.3921104269343232e-09,0.0,0.0
1947,2.5033829231801974e-08,0.0,0.0
1948,9.784699273041042e-09,1.0871887834440486e-09,0.0
1949,8.835307596655184e-09,0.0,9.817008317369869e-10
1950,7.444753258312176e-09,0.0,0.0
1951,2.6653504292539765e-08,0.0,0.0
1952,1.1599284199803606e-08,0.0,0.0
1953,0.0,0.0,0.0
1954,8.795282724349818e-09,0.0,0.0
1955,6.569925492527773e-09,0.0,0.0
1956,1.2209598665435806e-08,8.72114158667614e-10,0.0
1957,1.1485549400447326e-08,0.0,0.0
1958,9.926692356998501e-09,0.0,8.272243445794913e-10
1959,7.750747821333448e-10,0.0,0.0
1960,1.038124963770315e-08,0.0,1.3841666701708277e-09
1961,1.389631876236308e-08,0.0,0.0
1962,1.0147130247162295e-08,0.0,0.0
1963,7.1126584622049904e-09,0.0,0.0
1964,8.517555549758526e-09,0.0,0.0
1965,1.3132904541635071e-08,0.0,1.0944086747954884e-09
1966,7.200797291773142e-09,0.0,0.0
1967,1.1832804958089582e-08,0.0,9.860671168482327e-10
1968,1.0330256650092906e-08,0.0,4.4914158503495116e-10
1969,1.090021850558287e-08,9.083515606356229e-10,0.0
1970,2.1614008360870685e-08,0.0,4.5987250119061684e-10
1971,5.652237344833111e-09,0.0,5.138397485282553e-10
1972,9.747279428040656e-09,0.0,1.5390440033513642e-09
1973,9.37244681864513e-09,1.6539611902288698e-09,5.513203782392395e-10
1974,7.875800456247362e-09,5.625571675160757e-10,0.0
1975,7.4249242310031605e-09,0.0,1.1422960355389478e-09
1976,6.2848797277581525e-09,0.0,0.0
1977,9.990529292736028e-09,5.876781838942691e-10,0.0
1978,7.72276909088987e-09,0.0,5.940591352171509e-10
1979,7.607565244427406e-09,0.0,1.7555920051037788e-09
1980,4.548120546843393e-09,0.0,1.1370301367108482e-09
1981,7.590659656386833e-09,0.0,0.0
1982,7.449002747961231e-09,0.0,5.586751949948621e-09
1983,2.5261264191556165e-09,0.0,5.052252838311233e-09
1984,9.858314165001048e-09,1.739702604197646e-09,1.1598016991243298e-09
1985,8.421781494405423e-09,0.0,4.812446441349039e-09
1986,1.019062523255343e-08,0.0,1.7983456945813714e-09
1987,9.166225112267057e-09,0.0,1.2221633705067347e-09
1988,2.398621523624911e-09,0.0,8.395175166153734e-09
1989,1.92084268491044e-08,5.488122178931576e-10,3.292873196336643e-09
1990,6.538381391862913e-09,0.0,3.814055737905164e-09
1991,1.1722930182145319e-08,0.0,2.9307325455363298e-09
1992,4.958949695321735e-09,0.0,4.958949695321735e-09
1993,4.4313659408601325e-09,0.0,5.539207315052863e-09
1994,7.912389854425328e-09,0.0,1.5824779264761446e-09
1995,6.506940763983948e-09,0.0,2.7112254663563817e-09
1996,9.074756945892659e-09,0.0,4.804283193493575e-09
1997,8.151320507465698e-09,0.0,7.192341833217597e-09
1998,7.629006759657386e-09,0.0,1.239713631751016e-08
1999,5.484241505371301e-09,0.0,7.769341975327748e-09
2000,5.743440834038438e-09,0.0,1.3695897971288673e-08
2001,1.0076787404500465e-08,0.0,1.5772362971233633e-08
2002,9.63868718173444e-09,0.0,1.4458030939135114e-08
2003,5.416999737661854e-09,0.0,1.4167537920606321e-08
2004,6.607186797680242e-09,0.0,1.5416769555409715e-08
2005,6.7556245042510454e-09,0.0,2.477062288619436e-08
2006,7.000412693969338e-09,0.0,1.976587205021474e-08
2007,6.391167151065247e-09,0.0,3.475197307700739e-08
2008,7.2376473703172906e-09,0.0,3.789121194586187e-08
2009,5.245011536203492e-09,0.0,4.1483275925457974e-08
2010,3.7790344187271785e-09,0.0,6.566072469071926e-08
2011,4.971163480860241e-09,0.0,8.603936829665315e-08
2012,5.1063788752969685e-09,0.0,1.109786351705111e-07
2013,7.80955033974351e-09,0.0,1.1295956570123167e-07
2014,5.413613113347537e-09,0.0,1.1520168397005648e-07
2015,7.093041265449074e-09,0.0,1.3964424327994607e-07
2016,1.2220906064897008e-08,0.0,1.51207816934118e-07
2017,4.528100561174142e-09,0.0,2.256503428554879e-07
2018,1.4198066722315161e-08,0.0,2.194246659925625e-07
2019,6.377469219387422e-09,0.0,2.1989515097686763e-07
