year,ont_VERB été_VERB,ont_VERB eté_VERB,ont_VERB fêté_VERB
1800,0.0001890177372843027,5.596612595581973e-07,9.432493897065797e-09
1801,0.00018904446915257722,4.286128785224719e-07,4.7623651688866175e-09
1802,0.00018932127568405122,2.5958945570891956e-07,4.475680270843441e-09
1803,0.0001863237121142447,4.1542224948898365e-07,7.801356893821776e-09
1804,0.00019672226335387677,5.43807232133986e-07,2.4718509461507665e-09
1805,0.00018299320072401315,4.2358877294645936e-07,1.1371510844071508e-08
1806,0.00021534712868742645,7.492339477721544e-07,2.881669125542885e-09
1807,0.00023550866171717644,6.007075512570736e-07,1.1387820464392462e-08
1808,0.00021026900503784418,9.789439445739845e-07,1.1330369531492579e-08
1809,0.00020338503236416727,8.268051487902994e-07,6.7770917766551975e-09
1810,0.00020816597680095583,4.6568521838707966e-07,7.020380277111826e-09
1811,0.00019816687563434243,4.7634458155698667e-07,5.0141535368197765e-09
1812,0.00022650198661722243,5.921202159697714e-07,4.5342540389015085e-08
1813,0.00021321035455912352,5.262607487566129e-07,2.300593315851529e-08
1814,0.00022120510402601212,5.097617190585879e-07,2.2026739543434815e-08
1815,0.00021558099251706153,5.933891884524201e-07,2.697223555614414e-09
1816,0.00021581990586128086,5.492721015798452e-07,4.6352077731626196e-09
1817,0.0001938416389748454,3.4406903637318464e-07,6.227493631882908e-09
1818,0.00018814479699358344,3.707486087023426e-07,4.768470951432846e-09
1819,0.0001983820111490786,4.906397634840687e-07,3.1053151161586356e-09
1820,0.00018862127035390586,4.6160610622791864e-07,1.4239777357261119e-08
1821,0.00019279110711067915,4.0432101400256215e-07,5.916893086599373e-09
1822,0.00019297304970677942,3.338529950269731e-07,3.0076847679083585e-08
1823,0.00017291342373937368,3.290934671440482e-07,9.882686891060644e-10
1824,0.00017263197514694184,2.517912776056619e-07,9.263223965660927e-09
1825,0.00018235280003864318,4.024087445486657e-07,2.641632912414593e-09
1826,0.0001869063125923276,6.077509056012786e-07,1.2331177856594877e-08
1827,0.00021827792807016522,7.023562034191855e-07,6.452091083630762e-09
1828,0.0002091110363835469,9.392436481903133e-07,5.503380862137419e-09
1829,0.00021135022689122707,4.218002516154229e-07,1.5431716349212365e-08
1830,0.00021912554802838713,4.1016764384949056e-07,1.6698937344017395e-08
1831,0.00022855616407468915,3.2897443702495366e-07,1.4032085715598441e-08
1832,0.00021950075461063534,2.665403826540569e-07,1.8941957335982806e-08
1833,0.00020773732103407383,3.2086651913232345e-07,1.6217079235048004e-08
1834,0.00021811998158227652,2.510988679205184e-07,2.8003592333902816e-08
1835,0.00019790937949437648,2.62439158404959e-07,2.4958190181223472e-08
1836,0.0001867044484242797,2.869760180601588e-07,1.4785650037651976e-08
1837,0.00020507130830083042,2.4074302018561866e-07,2.7831563720326358e-09
1838,0.0001941728260135278,2.2408174515931023e-07,1.2624323808552163e-09
1839,0.00021500674483831972,2.4540076992707327e-07,6.9914751765765e-10
1840,0.00020987041352782398,2.2548698552782298e-07,9.554533164646273e-09
1841,0.0002298954495927319,3.2359565693695913e-07,8.346713542550788e-09
1842,0.00021592294797301292,3.515130799769395e-07,3.3541325272778977e-09
1843,0.00022125871328171343,2.23871936100295e-07,7.088293507706567e-09
