year,auront_VERB été_VERB,auront_VERB eté_VERB,auront_VERB fêté_VERB
1886,6.381184903148096e-06,1.2261581083805595e-08,0.0
1887,7.236007149913348e-06,1.1752064210668323e-08,0.0
1888,7.489534255000763e-06,8.876860135842435e-09,0.0
1889,5.908023922529537e-06,8.771191772893872e-09,1.2530273485467092e-09
1890,6.611409844481386e-06,1.2453334363726754e-08,0.0
1891,6.51381560601294e-06,1.5935549768641977e-08,0.0
1892,5.935654371569399e-06,2.2566645441202127e-08,0.0
1893,6.375192697305465e-06,2.3401982574000613e-08,0.0
1894,6.057039627194172e-06,7.561847148451761e-09,1.2603078580752936e-09
1895,6.105884494900238e-06,7.22233739480771e-09,0.0
1896,6.425992523872992e-06,4.1279202278587945e-09,0.0
1897,6.056286110833753e-06,7.574727511894253e-09,0.0
1898,6.109891728556249e-06,6.7900258748920805e-09,0.0
1899,6.430784651456634e-06,5.527578395003729e-09,0.0
1900,5.496287030837266e-06,3.633737311048435e-09,0.0
1901,6.611478056584019e-06,6.706486921359556e-09,1.1177477832191585e-09
1902,6.011169261910254e-06,5.892340837476695e-09,0.0
1903,6.63525042909896e-06,6.480264325148255e-09,1.0800440541913758e-09
1904,5.943797987129074e-06,4.837162670412454e-09,5.374625189347171e-10
1905,6.571710400748998e-06,5.676835002077496e-09,0.0
1906,6.199256858963054e-06,9.773950537805831e-09,0.0
1907,6.276326075749239e-06,9.771402353919711e-09,0.0
1908,5.7247152653872035e-06,9.822778146428846e-09,0.0
1909,5.938311915087979e-06,2.7504918342913243e-09,0.0
1910,5.767941729573067e-06,1.5498036631811374e-08,0.0
1911,5.842834980285261e-06,1.0640748282497725e-09,0.0
1912,6.0960646806051955e-06,8.856016364688912e-09,0.0
1913,5.959499958407832e-06,5.833288518886093e-09,0.0
1914,6.553433195222169e-06,9.37544086809794e-09,0.0
1915,9.007570952235255e-06,1.0602685840410686e-08,5.890381071793627e-09
1916,7.763740541122388e-06,8.789969641043172e-09,0.0
1917,7.879375516495202e-06,1.0966424213165737e-08,0.0
1918,7.871613888710272e-06,6.89182577673364e-09,0.0
1919,8.139738383761141e-06,4.603924352863942e-09,0.0
1920,7.180747161328327e-06,9.086678076641874e-09,0.0
1921,6.336117621685844e-06,4.543648568500203e-09,1.5145494858259667e-09
1922,5.9377625802881084e-06,8.853522359686394e-09,7.377935484775833e-10
1923,6.011811365169706e-06,1.0615948120573648e-09,0.0
1924,6.0693769228237215e-06,2.578324886925998e-09,0.0
1925,5.809237791254418e-06,8.798542339150117e-09,0.0
1926,5.5385162340826355e-06,1.1146138456652466e-09,0.0
1927,4.6436521188297775e-06,0.0,0.0
1928,5.542772669286933e-06,4.570416489713125e-09,0.0
1929,5.614764631900471e-06,2.2280812750352652e-09,0.0
1930,5.530147063836921e-06,1.0503603542488804e-09,0.0
1931,5.910255822527688e-06,3.4216069977333063e-09,0.0
1932,5.86225633014692e-06,6.575722188983946e-09,1.0959536611565568e-09
1933,6.057656719349325e-06,3.4411986593596566e-09,0.0
1934,5.41926874575438e-06,5.990790086229936e-09,0.0
1935,5.099685949971899e-06,2.393656828303392e-09,0.0
1936,5.195440280658659e-06,1.2124714565686645e-09,0.0
1937,5.987076747260289e-06,1.0072894518486919e-08,0.0
1938,5.480396339407889e-06,3.8895642262559704e-09,0.0
1939,5.879032869415823e-06,1.3764645423464117e-08,0.0
1940,5.477291324496036e-06,5.0715658339584024e-09,0.0
1941,5.292044079396874e-06,0.0,0.0
1942,4.481530595512595e-06,0.0,0.0
1943,3.846786512440303e-06,2.9032352077962287e-09,0.0
1944,4.341014573583379e-06,3.2131861615880553e-09,0.0
1945,5.5965770116017666e-06,8.714016175304096e-09,0.0
1946,4.541064299701247e-06,4.1763312808029696e-09,0.0
1947,5.00199757880182e-06,7.152522574216391e-09,1.1920870957027319e-09
1948,4.225903012411436e-06,3.2615663503321457e-09,0.0
1949,4.56785392088932e-06,0.0,0.0
1950,4.254144641890889e-06,1.0635361480382244e-09,3.190608444114673e-09
1951,3.957512490160298e-06,5.330700769690111e-09,0.0
1952,3.9806636777939275e-06,2.1089607837865287e-09,0.0
1953,3.935679160349537e-06,7.54167928107563e-09,0.0
1954,3.851356268569361e-06,5.863521668203475e-09,0.0
1955,3.4417023471178254e-06,3.754243138587299e-09,0.0
1956,3.489328719297191e-06,4.360570571293465e-09,0.0
1957,3.2627795008011162e-06,6.184526224473075e-09,0.0
1958,3.85734711016994e-06,0.0,8.272243445794913e-10
1959,3.886999820679193e-06,3.100299128533379e-09,0.0
1960,3.3953608635783894e-06,2.076250060767393e-09,0.0
1961,3.5810812732961494e-06,2.08444772553662e-09,0.0
1962,3.4658792174013797e-06,2.5367825617905737e-09,0.0
1963,3.2039292818808462e-06,3.2330267352165265e-09,0.0
1964,3.357742116349982e-06,4.258777774879263e-09,0.0
1965,3.308397481305292e-06,3.2832261354087677e-09,0.0
1966,3.3095971048169304e-06,1.1078149508847446e-09,0.0
1967,3.346218818478519e-06,1.4791006197611978e-09,0.0
1968,3.003858864758513e-06,3.5931326802796093e-09,0.0
1969,8.290524419862777e-06,2.0892086283197386e-08,0.0
1970,4.74910348202684e-06,5.058597540852361e-09,0.0
1971,3.4591691928653745e-06,2.0553589941130213e-09,1.0276794970565106e-09
1972,3.388461891518091e-06,1.5390440033513642e-09,5.130146862875051e-10
1973,3.076919028899283e-06,3.859242703185828e-09,0.0
1974,3.391094651306048e-06,2.812785782069227e-09,1.1251143350321513e-09
1975,3.173869572492549e-06,1.7134440533084216e-09,5.711480177694739e-10
1976,3.074448841289268e-06,5.713526873840635e-10,1.7140580066410394e-09
1977,2.8414240205165697e-06,1.1753563677885381e-09,0.0
1978,3.0106916710792575e-06,1.1881182704343018e-09,1.7821774056514528e-09
1979,3.0629228149336996e-06,5.266775904289034e-09,0.0
1980,2.9466136766131967e-06,4.548120546843393e-09,0.0
1981,2.5770289084903197e-06,1.8976649140967083e-09,6.325549528618524e-10
1982,3.327221293147886e-06,6.2075020679230875e-09,6.207502289967692e-10
1983,2.4124508399836486e-06,1.0736036948344463e-08,0.0
1984,2.4570399546064436e-06,1.1598016991243298e-09,0.0
1985,2.5421747977816267e-06,7.820225356169885e-09,0.0
1986,2.290492830070434e-06,0.0,0.0
1987,2.4571595531597268e-06,1.8332451112712533e-09,4.277571630240118e-09
1988,2.378233148192521e-06,5.996553809062277e-10,1.1993107618124554e-09
1989,2.738024249993032e-06,2.7440609784434855e-09,5.488122178931576e-10
1990,2.4736875730013708e-06,5.44865097484859e-10,2.724325431913144e-09
1991,2.400269977442804e-06,1.1722930404189924e-09,5.861465202094962e-10
1992,2.299299694641377e-06,1.65298330578878e-09,1.1019888335184191e-09
1993,2.3530553789896658e-06,0.0,5.539207426075166e-10
1994,2.423301339149475e-06,5.274926606624319e-10,0.0
1995,2.2692956918035634e-06,2.1689803286761844e-09,0.0
1996,2.3204686385724926e-06,1.067618438099771e-09,1.067618438099771e-09
1997,2.207569423262612e-06,4.79489448146353e-10,0.0
1998,2.1423204543680185e-06,8.582632382569955e-09,0.0
1999,2.195524530179682e-06,0.0,0.0
2000,2.199295977334259e-06,2.2090156370779823e-09,4.4180314962005696e-10
2001,2.0267484615033027e-06,1.7524847129024579e-09,0.0
2002,2.0797658635274274e-06,2.6287327870022636e-09,4.38122149670761e-10
2003,2.0484592369029997e-06,1.2500769308587678e-09,0.0
2004,2.042942242042045e-06,1.7619165015858584e-09,0.0
2005,2.0401985239004716e-06,3.602999676388663e-09,4.5037495954858286e-10
2006,1.8950529465655563e-06,0.0,0.0
2007,1.781138394107984e-06,7.988958938831558e-10,3.994479469415779e-10
2008,2.002699602599023e-06,4.6831836186811415e-09,8.514879357157668e-10
2009,1.7651848338573473e-06,0.0,0.0
2010,1.5838877516216598e-06,9.447586046817946e-10,4.723793023408973e-10
2011,1.5510030380028184e-06,0.0,0.0
2012,1.4393179981198045e-06,3.404252713057332e-10,0.0
2013,1.4746103715879144e-06,0.0,8.367375126105969e-10
2014,1.4016926570548094e-06,0.0,4.330890368553497e-10
2015,1.408633693245065e-06,2.2165753954528356e-10,1.5516027351836215e-09
2016,1.512285393800994e-06,2.0713400439298368e-10,0.0
2017,1.3830831449013203e-06,0.0,1.2578056374223934e-09
2018,1.2058030733896885e-06,0.0,0.0
2019,1.2198823924336466e-06,2.55098775436835e-10,5.1019755087367e-10
