year,aurait_VERB été_VERB,aurait_VERB eté_VERB,aurait_VERB fêté_VERB
1844,2.256182960991282e-05,2.7442807137845193e-08,0.0
1845,2.194982698711101e-05,1.9530798311961917e-08,0.0
1846,2.275703263876494e-05,3.6297908678761814e-08,0.0
1847,2.460496580170002e-05,3.128069891999985e-08,0.0
1848,2.4079348804662004e-05,3.057184372323718e-08,8.045221711050488e-10
1849,2.6202431399724446e-05,4.273501730267526e-08,0.0
1850,2.364267857046798e-05,5.0917471128286707e-08,0.0
1851,2.3936447178130038e-05,3.353708066811123e-08,5.8044946626978344e-09
1852,2.33982500503771e-05,2.669323606596663e-08,0.0
1853,2.08044184546452e-05,1.791579506971175e-08,0.0
1854,2.1112582544446923e-05,2.5458755104068587e-08,6.754363734984281e-09
1855,2.084989500872325e-05,2.2819829581521844e-08,1.5920811335945473e-09
1856,2.1089797883178107e-05,2.2779632402603056e-08,2.5885946719483854e-09
1857,2.138100899173878e-05,1.4156376515472857e-08,4.881509085841174e-10
1858,2.0262754333089106e-05,2.0064071293290908e-08,0.0
1859,2.0757226593559608e-05,9.675129142294736e-09,2.5460866748261424e-09
1860,2.002746805374045e-05,1.5562426014525954e-08,3.204028820036342e-09
1861,2.0384281015140004e-05,8.960331143725853e-09,5.187560159214399e-09
1862,2.052566378552001e-05,1.355395884417021e-08,4.517986262886353e-10
1863,2.0315121219027787e-05,1.748117206545885e-08,4.994620828036034e-10
1864,2.0557396055664867e-05,1.1507347075223606e-08,1.9178911792039344e-09
1865,2.021448381128721e-05,1.0355057256106193e-08,9.41368871743009e-10
1866,2.2167732822708786e-05,1.0704348518686402e-08,4.865612912574591e-10
1867,2.0489054804784246e-05,1.0190904120577216e-08,9.7056229719783e-10
1868,1.9811364836641587e-05,1.1361710683388537e-08,0.0
1869,2.0895113266305998e-05,1.8557372527538973e-08,4.883519144627257e-10
1870,2.1371946786530316e-05,1.204150201772336e-08,4.013834153937523e-09
1871,2.3312422854360193e-05,1.0621176826930423e-08,0.0
1872,2.227900222351309e-05,7.861540751719076e-09,0.0
1873,2.11240112548694e-05,8.979006871356887e-09,0.0
1874,2.1127412765054032e-05,5.974609251779839e-09,5.974609140757536e-10
1875,2.027537630056031e-05,6.293679799540541e-09,0.0
1876,2.0999019398004748e-05,4.836811839936672e-09,1.209202959984168e-09
1877,2.0889216102659702e-05,8.040260901509555e-09,2.4739263970730008e-09
1878,2.1730453227064572e-05,1.509772218355465e-08,0.0
1879,2.08883939194493e-05,5.498392852132383e-09,0.0
1880,2.1637768440996297e-05,6.417846254436199e-09,4.492492600149944e-09
1881,2.1785599528811872e-05,9.761510710859511e-09,0.0
1882,2.1926165572949685e-05,1.1314154946262533e-08,6.655385131892899e-10
1883,2.2022264602128416e-05,5.0554711528150165e-09,1.2638677882037541e-09
1884,2.135318936780095e-05,1.8484751507230612e-08,3.300848483434038e-09
1885,2.1987996660755016e-05,5.156508553483263e-09,0.0
1886,2.089050758513622e-05,9.680196200179125e-09,6.453463874400711e-10
1887,2.2174186597112566e-05,1.7628096316002484e-08,0.0
1888,2.1958816432743333e-05,9.510921827882157e-09,0.0
1889,2.133091038558632e-05,6.265136853755848e-09,0.0
1890,2.2432388504967093e-05,1.7041404731799048e-08,6.554386478008212e-10
1891,2.1959187506581657e-05,9.561330394092238e-09,4.461953917456185e-09
1892,2.1082887542434037e-05,1.002961980134387e-08,0.0
1893,2.199847949668765e-05,1.1700991287000306e-08,1.2316833108982905e-09
1894,2.1628142349072732e-05,1.2603078580752936e-08,0.0
1895,2.218581721535884e-05,1.2037228991346183e-08,0.0
1896,2.1320707674021833e-05,1.2973464080801023e-08,0.0
1897,2.159088762709871e-05,1.5732126712464378e-08,0.0
1898,2.2336922484100796e-05,1.3580051749784161e-08,5.6583548957434e-10
1899,2.1890868083573878e-05,1.326618814800895e-08,0.0
1900,1.9878618331858888e-05,9.863001082521805e-09,5.191053142894475e-10
1901,2.1275769540807232e-05,1.4530721514915967e-08,0.0
1902,1.9760946088354103e-05,9.329538919189417e-09,9.820567692386817e-10
1903,2.2015077774995007e-05,1.4040573148577096e-08,0.0
1904,2.1802705305162817e-05,8.061937784020756e-09,0.0
1905,2.2227388399187475e-05,1.7030505006232488e-08,0.0
1906,2.2242424165597185e-05,1.0802787109298606e-08,0.0
1907,2.2357482521329075e-05,1.0285686968813934e-08,3.0857059130084963e-09
1908,2.18831846723333e-05,1.1787333775714615e-08,0.0
1909,2.123984813806601e-05,7.151278680339601e-09,0.0
1910,2.1458901755977422e-05,1.1222716089775986e-08,5.344150677544235e-10
1911,2.1509740690817125e-05,1.2236860413850081e-08,5.320374141248863e-10
1912,2.2131705918582156e-05,7.293189607793238e-09,0.0
1913,2.0950521502527408e-05,1.5378670781274195e-08,0.0
1914,2.19887588173151e-05,1.2054139020278853e-08,2.678697486047099e-09
1915,2.3250511731021106e-05,9.424609537234119e-09,0.0
1916,2.1481586372829042e-05,1.2086208478478966e-08,3.2962386153911893e-09
1917,2.1319825464161113e-05,1.4256351654751143e-08,0.0
1918,2.085351661662571e-05,6.89182577673364e-09,1.1486376294556067e-09
1919,2.154820685973391e-05,1.1970202606903513e-08,0.0
1920,2.097432479786221e-05,9.843901693784574e-09,0.0
1921,2.0242710888851434e-05,1.2873671018098776e-08,7.572747429129834e-10
1922,2.014618985413108e-05,6.640141769764796e-09,5.164555005876537e-09
1923,2.015543941524811e-05,4.246379248229459e-09,1.0615948120573648e-09
1924,2.0901190509903245e-05,9.02413699321869e-09,0.0
1925,1.986600909731351e-05,1.0998178368026856e-08,0.0
1926,1.9271672499598935e-05,5.57306911730393e-09,1.1146138456652466e-09
1927,1.9818862710963003e-05,6.689535148041159e-09,3.3447675740205796e-09
1928,2.0517742086667567e-05,7.998228745975666e-09,1.1426041224282812e-09
1929,2.0583014702424407e-05,8.912325100141061e-09,2.2280812750352652e-09
1930,2.030241557804402e-05,1.0503603542488804e-09,0.0
1931,2.0156687241978943e-05,3.4216069977333063e-09,1.1405356659111021e-09
1932,2.1646181266987696e-05,1.0959536389520963e-08,1.4247397928102146e-08
1933,2.133657835656777e-05,6.882397318719313e-09,1.1470662197865522e-09
1934,2.085873347823508e-05,1.0783422155213884e-08,0.0
1935,1.9394605260458775e-05,7.180970484910176e-09,2.393656828303392e-09
1936,2.0727198716485873e-05,6.0623572828433225e-09,0.0
1937,2.1412455680547282e-05,1.3850230295986421e-08,3.777335333410292e-09
1938,2.0237403077771887e-05,5.186085783037697e-09,3.8895642262559704e-09
1939,2.058579229924362e-05,4.588215141154706e-09,3.058810094103137e-09
1940,2.012397271755617e-05,1.2678914806940611e-08,2.5357829169792012e-09
1941,1.993444857362192e-05,2.9515025978810172e-09,0.0
1942,1.9179253285983577e-05,0.0,0.0
1943,2.0072968254680745e-05,8.709705845433291e-09,0.0
1944,2.036838668573182e-05,1.6065930807940276e-08,0.0
1945,2.0706680516013876e-05,1.089252066321933e-08,0.0
1946,1.9211123799323104e-05,9.744772988540262e-09,0.0
1947,1.9072202121606097e-05,5.960435700558264e-09,4.7683483828109274e-09
1948,1.8714867110247724e-05,4.348755133776194e-09,2.174377566888097e-09
1949,1.901554423966445e-05,4.908504269707237e-09,9.817008317369869e-10
1950,1.8758650185191073e-05,4.2541445921528975e-09,6.381216888229346e-09
1951,1.9116960174869746e-05,4.264560704569931e-09,0.0
1952,1.9037588572246023e-05,7.381362632230548e-09,4.2179215675730575e-09
1953,2.0348526959423907e-05,4.3095309543161875e-09,4.3095309543161875e-09
1954,1.983824768103659e-05,6.840775057526116e-09,3.9090144454689835e-09
1955,1.9690067347255535e-05,1.0324168187025862e-08,9.385607846468247e-10
1956,1.951529884536285e-05,6.976913269340912e-09,1.744228317335228e-09
1957,1.9498927940730937e-05,5.301022731885041e-09,0.0
1958,1.9720200725714676e-05,3.3088973783179654e-09,8.272243445794913e-10
1959,1.996360151679255e-05,3.8753737996444215e-09,0.0
1960,1.935964792210143e-05,4.844583401109048e-09,6.920833350854139e-10
1961,1.92429270100547e-05,6.94815938118154e-09,2.779263708063695e-09
1962,1.9354381947778165e-05,7.610347907416326e-09,3.170978146727066e-09
1963,1.8818800526787527e-05,6.466053470433053e-09,0.0
1964,2.008013689192012e-05,3.041984220075733e-09,1.2167936658258327e-09
1965,1.9955446987296455e-05,6.5664522708175355e-09,2.188817349590977e-09
1966,1.9292043361929245e-05,3.8773522170743036e-09,1.1078149508847446e-09
1967,1.8688437194214202e-05,6.902469706915326e-09,3.944268467392931e-09
1968,1.8856761016650125e-05,5.838840522187638e-09,2.245707841908029e-09
1969,1.9738934497581795e-05,1.3171097990039016e-08,9.083515606356229e-10
1970,2.0069755919394083e-05,6.898087434592526e-09,1.3796175313274261e-09
1971,1.8400087355985306e-05,4.624557625731995e-09,2.569198631618974e-09
1972,1.9266266463091597e-05,8.208234980600082e-09,3.0780880067027283e-09
1973,1.911593062686734e-05,5.513203671370093e-09,2.205281512956958e-09
1974,1.9129194697597995e-05,3.937900228123681e-09,2.812785782069227e-09
1975,1.8678825654205866e-05,7.4249242310031605e-09,3.998036124386317e-09
1976,1.9381426682230085e-05,3.4281160132820787e-09,3.9994687561772935e-09
1977,1.840196637203917e-05,1.23412418062685e-08,7.052138428775834e-09
1978,1.863622856035363e-05,5.346532105932056e-09,2.3762365408686037e-09
1979,1.9168139260727912e-05,8.192762912528906e-09,5.851973350345929e-10
1980,1.8923023162642494e-05,5.116635559687666e-09,1.7055452605774235e-09
1981,1.886784957605414e-05,5.060439622894819e-09,3.795329828193417e-09
1982,1.910793434944935e-05,1.1173503899897241e-08,6.207502289967692e-10
1983,1.9835144485114142e-05,6.946847541655643e-09,3.78918940668882e-09
1984,1.9212695406167768e-05,5.219107812592938e-09,2.8995041922996734e-09
1985,1.9020593754248694e-05,6.015557829641693e-09,7.820225356169885e-09
1986,1.985853123187553e-05,3.5966913891627428e-09,5.395036861699509e-09
1987,1.9194687411072664e-05,9.166225112267057e-09,3.0554083707556856e-09
1988,1.9386858184589073e-05,8.395175221664886e-09,5.396898483667201e-09
1989,1.9191415049135685e-05,5.488121956886971e-09,4.939309850016116e-09
1990,1.896184949146118e-05,9.80757164370516e-09,5.448650863826288e-09
1991,1.9437204173300415e-05,1.0550637696837839e-08,2.344586080837985e-09
1992,1.8991124306921847e-05,3.856960972825618e-09,7.713921945651236e-09
1993,1.9774970496655442e-05,8.308811416668505e-09,4.985286850001103e-09
1994,1.976409475901164e-05,2.637463358823311e-09,7.384897138251745e-09
1995,1.9315311874379404e-05,2.7112254663563817e-09,3.253470381991974e-09
1996,1.9525139578036033e-05,9.60856638698715e-09,3.2028553142993132e-09
1997,1.995778984564822e-05,2.3974471297094624e-09,5.274384040632185e-09
1998,2.0310799300204962e-05,4.291316191284977e-09,6.198567881199324e-09
1999,2.058967038465198e-05,4.570201106446348e-09,2.7421207526856506e-09
2000,1.97432982531609e-05,2.6508188977203417e-09,8.394259509714175e-09
2001,1.987317591556348e-05,4.381211837767296e-09,5.257454027685071e-09
2002,1.901055838970933e-05,1.752488598683044e-09,9.63868718173444e-09
2003,2.0427505660336465e-05,2.9168460979889232e-09,5.000307723435071e-09
2004,1.9455523215583526e-05,2.642874807889939e-09,8.80958239690699e-09
2005,1.9989442080259323e-05,4.503749373441224e-09,1.216012357474483e-08
2006,1.9889819668605924e-05,1.6471559671771274e-09,7.412201963319376e-09
2007,2.0860370568698272e-05,2.7961355453243186e-09,5.991719120856942e-09
2008,2.071712697215844e-05,1.7029758714315335e-09,1.1495087548496485e-08
2009,2.085464439005591e-05,3.337734755248789e-09,3.337734755248789e-09
2010,2.208326077379752e-05,2.8342759250676863e-09,1.1809482280966677e-08
2011,2.094465889967978e-05,3.82397197240536e-10,1.0324724186716594e-08
2012,2.19016001210548e-05,1.0212758416727752e-09,1.191488419038933e-08
2013,2.3096186851034872e-05,5.578250084070646e-10,1.1435412616833673e-08
2014,2.41033540078206e-05,0.0,1.3209215943277286e-08
2015,2.3160331693361513e-05,0.0,1.0417904761084174e-08
2016,2.354906428081449e-05,6.214020409345267e-10,1.0563834251797743e-08
2017,2.392296119069215e-05,5.031222660711876e-10,1.3584300795344006e-08
2018,2.427146682748571e-05,0.0,1.4198066722315161e-08
2019,2.361041151743848e-05,2.55098775436835e-10,1.403043281555938e-08
