year,petit_ADJ âne_NOUN,petit_ADJ fan_NOUN,petit_ADJ ane_NOUN
1874,5.078417686377179e-08,2.3898436563030145e-09,7.169530746864439e-09
1875,6.122033968658513e-08,1.716458086775674e-09,0.0
1876,7.25521784872285e-08,6.04601479992084e-10,0.0
1877,8.473197965486179e-08,0.0,0.0
1878,5.193616270382506e-08,0.0,0.0
1879,6.720257772485638e-08,4.27652757650776e-09,6.10932526790009e-10
1880,5.904418731716987e-08,2.5671385017744797e-09,0.0
1881,5.926631374553182e-08,0.0,1.3945015142624584e-09
1882,8.452339272935205e-08,0.0,0.0
1883,8.341527141242366e-08,3.791603309100111e-09,0.0
1884,9.704494541296071e-08,6.601696966868076e-10,6.601696966868076e-10
1885,9.475084539189993e-08,1.2891271383708158e-09,0.0
1886,5.2918402104751294e-08,0.0,0.0
1887,1.0315700893492874e-07,0.0,3.264462256069578e-09
1888,8.496423475889969e-08,0.0,2.53624587998047e-09
1889,7.016953418315097e-08,0.0,6.265136742733546e-10
1890,6.292211196523567e-08,0.0,1.9663159434024635e-09
1891,8.031517495510343e-08,0.0,7.011641822707304e-09
1892,9.089342967172342e-08,0.0,1.8805537127519756e-09
1893,1.0530892069482434e-07,0.0,1.2316833108982905e-09
1894,8.822154939913673e-08,3.780923574225881e-09,1.8904617871129403e-09
1895,1.3301138324095518e-07,0.0,1.2037228991346183e-09
1896,7.48922701632182e-08,0.0,1.179405795248556e-09
1897,8.97313917613829e-08,0.0,5.826713556089658e-10
1898,6.337357327801385e-08,1.13167097914868e-09,4.52668391659472e-09
1899,6.688370035590196e-08,5.527578395003729e-10,0.0
1900,1.1420316892163385e-07,0.0,1.038210628578895e-09
1901,7.656572620362567e-08,0.0,0.0
1902,1.1833783730708092e-07,4.910283846193408e-10,0.0
1903,1.06924360920857e-07,0.0,0.0
1904,7.578221250525985e-08,0.0,5.374625189347171e-10
1905,8.77329042747732e-08,5.160759042333041e-10,2.0643036169332163e-09
1906,7.253300510212668e-08,0.0,0.0
1907,6.58283951793237e-08,0.0,1.028568674676933e-09
1908,9.18429752250205e-08,9.822778146428846e-10,1.4734167219643268e-09
1909,1.0836937691660609e-07,0.0,1.1001967115120692e-09
1910,9.40570551444253e-08,5.344150677544235e-10,2.67207544979442e-09
1911,1.0800359717677566e-07,0.0,3.1922244847493175e-09
1912,9.481146301393295e-08,5.209421227725386e-10,4.688478938419394e-09
1913,1.0393859600776878e-07,5.30298971401777e-10,3.7120927443012874e-09
1914,1.0580854903352588e-07,6.696743715117748e-10,0.0
1915,6.125996043770954e-08,5.890380960771324e-09,0.0
1916,9.998590799753515e-08,1.0987462051303964e-09,0.0
1917,1.195340246784582e-07,0.0,0.0
1918,1.2520150338701796e-07,1.1486376294556067e-09,1.1486376294556067e-09
1919,1.28909874774763e-07,0.0,9.207848372660976e-10
1920,1.3024238398884336e-07,1.514446346106979e-09,7.572231730534895e-10
1921,1.2419305650546164e-07,1.5145494858259667e-09,0.0
1922,1.3796739639637678e-07,0.0,3.6889677978990676e-09
1923,1.2208340649522142e-07,2.1231896241147297e-09,7.431163684401554e-09
1924,2.1529012084187116e-07,1.289162443462999e-09,2.578324886925998e-09
1925,1.341777760011098e-07,0.0,1.0998177923937646e-09
1926,1.1034676750121264e-07,0.0,1.1146138789719373e-08
1927,1.4271007664490298e-07,0.0,2.2298449753321847e-09
1928,6.855624690160766e-08,0.0,4.570416489713125e-09
1929,1.180883097973151e-07,0.0,1.1140406375176326e-09
1930,1.1448927761392724e-07,0.0,0.0
1931,1.1633463525839716e-07,0.0,4.5621426636444085e-09
1932,8.548438590327834e-08,0.0,4.38381475564853e-09
1933,7.341224028678539e-08,1.1470662197865522e-09,6.882397540763918e-09
1934,1.2101396329455838e-07,0.0,7.188948103475923e-09
1935,1.2207649469075932e-07,0.0,1.196828414151696e-09
1936,8.72979426524978e-08,0.0,3.6374143697059935e-09
1937,9.569249703744731e-08,0.0,6.295559185076627e-09
1938,9.853563065487236e-08,3.8895642262559704e-09,1.2965214457594243e-09
1939,1.0705835240543138e-07,0.0,0.0
1940,1.166460117385526e-07,0.0,0.0
1941,5.607854847156091e-08,0.0,5.9030051957620344e-09
1942,1.3350532412914617e-07,0.0,0.0
1943,7.83873517207212e-08,0.0,0.0
1944,1.2531426030193415e-07,0.0,0.0
1945,8.714016530575464e-08,0.0,0.0
1946,1.2389782177990583e-07,0.0,2.7842208538686464e-09
1947,1.0609575218367695e-07,0.0,2.3841741914054637e-09
1948,8.588791189367839e-08,1.0871887834440486e-09,1.0871887834440486e-09
1949,1.0700539276875531e-07,0.0,2.9451024952109606e-09
1950,9.465471606517895e-08,2.1270722960764488e-09,1.0635361480382244e-09
1951,9.16880549262089e-08,0.0,0.0
1952,2.203864036820491e-07,1.687168627029223e-08,3.163441175679793e-09
1953,1.0342874645630218e-07,0.0,0.0
1954,1.4658803593192715e-07,0.0,3.9090144454689835e-09
1955,9.010183310564912e-08,0.0,9.385607846468247e-09
1956,1.4302671491606134e-07,0.0,1.2209597999301991e-08
1957,1.2545753524939585e-07,0.0,7.0680302166614695e-09
1958,8.354966052337431e-08,3.3088973783179654e-09,9.926692245976199e-09
1959,9.223389807466731e-08,2.325224457422337e-09,6.200598368089061e-09
1960,1.2042249913912784e-07,1.3841666701708277e-09,9.68916652466234e-09
1961,1.2923576270251758e-07,0.0,8.337791068679934e-09
1962,7.800606605101734e-08,2.5367825617905737e-09,6.976151933901775e-09
1963,1.2414821526363085e-07,0.0,0.0
1964,9.004273393564688e-08,1.2167936658258327e-09,1.825190498738749e-09
1965,7.0589359524309e-08,3.2832261354087677e-09,2.188817349590977e-09
1966,9.693380709219213e-08,1.1078149508847446e-09,6.6468897053084675e-09
1967,8.923907168778555e-08,4.930335584241163e-10,5.916402645578245e-09
1968,1.1093796981054282e-07,2.24570789741918e-09,7.635406862327443e-09
1969,6.449295852917203e-08,0.0,4.541757775422539e-09
1970,8.415666885586148e-08,0.0,1.3796175035718505e-09
1971,8.683892016581041e-08,1.541519245584766e-09,2.5691987426412766e-09
1972,6.566587840151072e-08,5.130146862875051e-10,5.1301468073639e-09
1973,6.836372851148909e-08,0.0,4.961883459664307e-09
1974,9.057170136106407e-08,0.0,8.438357457229984e-09
1975,5.5401358167728176e-08,5.711480177694739e-10,2.8557400888473694e-09
1976,7.941802582234203e-08,0.0,2.8567633814091664e-09
1977,7.404745405725777e-08,0.0,4.701425415643001e-09
1978,6.891085868598879e-08,1.1881182704343018e-09,1.1881182704343018e-09
1979,8.894999581343654e-08,1.1703946700691858e-09,5.851973350345929e-09
1980,1.4667689063330158e-07,0.0,3.4110904656436958e-09
1981,7.843681260055746e-08,6.325549528618524e-10,4.427884725544118e-09
1982,6.331652346869276e-08,0.0,3.103751144983846e-09
1983,7.136307322852531e-08,6.315316047889041e-10,2.526126308133314e-09
1984,6.030968846548745e-08,0.0,2.8995041922996734e-09
1985,6.43664717081549e-08,6.015558051686298e-10,0.0
1986,7.373217331130277e-08,0.0,2.9972427872948515e-09
1987,7.14965602277573e-08,0.0,1.2221633705067347e-09
1988,6.776105632155804e-08,1.1993107618124554e-09,1.798966087207532e-09
1989,6.421102849429872e-08,0.0,1.6464366536794728e-09
1990,5.2307050246724884e-08,0.0,1.089730194969718e-09
1991,5.509777373235991e-08,2.9307325455363298e-09,1.0550637641326688e-08
1992,8.154717079378315e-08,0.0,2.7549720282848966e-09
1993,7.256362022367568e-08,0.0,2.2156829704300662e-09
1994,7.806891477724065e-08,5.274926606624319e-10,2.6374632478010085e-09
1995,7.971002924378467e-08,0.0,4.3379606018412176e-09
1996,7.686853065180799e-08,2.6690460952494277e-09,1.0676184380997711e-08
1997,6.616954395521901e-08,0.0,1.438468344439059e-09
1998,8.534951034810945e-08,4.768129224785866e-10,1.43043876743576e-09
1999,9.094700015310764e-08,2.285100553223174e-09,1.8280804647829996e-09
2000,6.715408029656089e-08,0.0,1.7672125984802278e-09
2001,6.308945241229047e-08,0.0,1.7524846851468823e-09
2002,7.141391211717973e-08,1.3143663935011318e-09,3.9430991805033955e-09
2003,8.958884090137786e-08,1.2500769308587678e-09,2.500153750695233e-09
2004,8.281007213284397e-08,8.809582507929292e-10,1.3214374039449694e-09
2005,6.12509956088303e-08,4.5037495954858286e-10,0.0
2006,1.0253545634775207e-07,8.235779835885637e-10,3.7061008706373855e-09
2007,7.749289987479813e-08,1.1983438685803094e-09,1.1983438408247338e-09
2008,7.365370374712299e-08,4.257439678578834e-10,1.7029758436759579e-09
2009,7.772154031471246e-08,1.430457752249481e-09,4.76819250749827e-10
2010,9.11692086269511e-08,9.447586046817946e-10,1.4171379625338432e-09
2011,9.865848027423851e-08,1.529588788962144e-09,1.529588788962144e-09
2012,1.0587225740543715e-07,1.3617010852229328e-09,2.382976926895708e-09
2013,1.22442587624505e-07,2.7891249310130206e-09,0.0
2014,1.2906053203920465e-07,1.5158115873603606e-09,4.330890368553497e-10
2015,1.5028381383785927e-07,2.21657536769726e-09,4.433150790905671e-10
2016,1.5431483690875325e-07,1.6570720351438695e-09,4.1426800878596737e-10
2017,8.779483562371126e-08,3.018733707449428e-09,5.031222660711876e-10
2018,1.3088036521224922e-07,3.355906774693551e-09,2.5814667070633845e-10
2019,1.30610571358325e-07,4.3366790158927415e-09,0.0
