year,eût_VERB ôté_VERB,eût_VERB oté_VERB,eût_VERB fauté_VERB
1896,1.9460195233023114e-08,1.179405795248556e-09,2.948514543632541e-09
1897,1.4566784223291052e-08,0.0,0.0
1898,2.4896761985360172e-08,0.0,0.0
1899,2.7085134135518274e-08,0.0,0.0
1900,1.7130474816440255e-08,0.0,0.0
1901,1.5089595351014395e-08,0.0,0.0
1902,9.820567470342212e-09,0.0,0.0
1903,1.2420506401156217e-08,0.0,0.0
1904,2.3110889202371254e-08,0.0,0.0
1905,2.0643035725242953e-08,5.160759042333041e-10,0.0
1906,2.8807432883581896e-08,5.144184522798412e-10,0.0
1907,1.3885677496716653e-08,5.142843373384665e-10,0.0
1908,1.7189861978295085e-08,4.911389073214423e-10,0.0
1909,2.0353638774395222e-08,0.0,0.0
1910,1.1222716089775986e-08,2.67207544979442e-09,0.0
1911,1.8089272302290738e-08,0.0,0.0
1912,1.0418842677495377e-08,5.209421227725386e-10,2.6047106693738442e-09
1913,1.4318072061314524e-08,5.30298971401777e-10,0.0
1914,2.5447626228469744e-08,0.0,4.68772043404897e-09
1915,7.068456930880984e-09,0.0,0.0
1916,1.538244731591476e-08,0.0,0.0
1917,8.773139548168274e-09,0.0,0.0
1918,9.189101035644853e-09,0.0,0.0
1919,7.366278698128781e-09,0.0,0.0
1920,5.300562211374427e-09,7.572231730534895e-10,0.0
1921,2.7261890522822796e-08,7.572747429129834e-10,0.0
1922,1.623145884366295e-08,0.0,7.377935595798135e-09
1923,1.8047112249064412e-08,0.0,0.0
1924,2.3204924204378585e-08,1.289162443462999e-09,0.0
1925,2.0896537833436923e-08,0.0,0.0
1926,1.671920735191179e-08,0.0,1.1146138456652466e-09
1927,2.6758140592164636e-08,0.0,0.0
1928,7.998228745975666e-09,0.0,1.1426041224282812e-09
1929,2.33948540540041e-08,0.0,0.0
1930,2.2057568216382606e-08,0.0,0.0
1931,2.737285598186645e-08,0.0,0.0
1932,2.301502632917618e-08,4.383814644626227e-09,0.0
1933,8.02946331646126e-09,0.0,0.0
1934,1.5576054224197833e-08,0.0,0.0
1935,2.0346082152400413e-08,0.0,0.0
1936,7.274828739411987e-09,0.0,0.0
1937,1.2591118148108649e-09,0.0,0.0
1938,3.8895642262559704e-09,0.0,0.0
1939,1.6823456405745674e-08,0.0,0.0
1940,1.0143131667916805e-08,2.5357829169792012e-09,0.0
1941,1.4757512545315876e-08,0.0,2.9515025978810172e-09
1942,9.102635090130207e-09,0.0,0.0
1943,1.4516175816936538e-08,0.0,0.0
1944,9.639558484764166e-09,0.0,0.0
1945,1.5249527862692958e-08,0.0,0.0
1946,1.3921104269343232e-09,1.3921104269343232e-09,0.0
1947,1.1920871401116528e-08,0.0,0.0
1948,9.784699273041042e-09,0.0,0.0
1949,8.835307596655184e-09,0.0,0.0
1950,1.808011518278363e-08,0.0,0.0
1951,1.5992101864981123e-08,0.0,0.0
1952,3.1634410646574906e-09,0.0,0.0
1953,9.69644453618912e-09,1.0773827385790469e-09,0.0
1954,2.5408594339637602e-08,0.0,0.0
1955,1.1262729415761896e-08,0.0,2.815682353940474e-09
1956,1.1337483840634377e-08,0.0,0.0
1957,1.236905244894615e-08,0.0,0.0
1958,2.6471179026543723e-08,0.0,8.272243445794913e-10
1959,1.1626121398933265e-08,0.0,0.0
1960,6.920833239831836e-09,0.0,0.0
1961,2.292892631317045e-08,0.0,0.0
1962,6.976152100435229e-09,0.0,1.9025869768540815e-09
1963,1.939815952312074e-08,0.0,1.939815863494232e-09
1964,1.5818317322668918e-08,0.0,6.083968329129164e-10
1965,1.3680108601477059e-08,0.0,0.0
1966,1.4401594583546284e-08,1.1078149508847446e-09,0.0
1967,2.218651040664099e-08,0.0,4.930335584241163e-10
1968,1.1677681044375277e-08,4.4914158503495116e-10,0.0
1969,1.3171097990039016e-08,0.0,4.5417578031781147e-10
1970,1.3796174869185052e-08,0.0,0.0
1971,1.5415192677892264e-08,5.138397485282553e-10,0.0
1972,1.0773308467548759e-08,0.0,0.0
1973,6.615844760915479e-09,0.0,0.0
1974,9.00091468025721e-09,0.0,0.0
1975,9.709516746170266e-09,0.0,0.0
1976,1.1427053969725876e-08,5.713526873840635e-10,1.142705374768127e-09
1977,9.990529292736028e-09,0.0,5.876781838942691e-10
1978,1.3069301196821925e-08,0.0,5.940591352171509e-10
1979,1.521513048885481e-08,0.0,0.0
1980,1.1370301145063877e-08,0.0,0.0
1981,1.3916208629893845e-08,0.0,0.0
1982,1.4277254933858785e-08,0.0,0.0
1983,7.57837881337764e-09,0.0,1.2630632095778083e-09
1984,4.059305780401701e-09,0.0,0.0
1985,6.617113967877231e-09,0.0,0.0
1986,1.0790073723399018e-08,5.994485463567401e-10,0.0
1987,1.5277041853778428e-08,0.0,0.0
1988,2.1587593934668803e-08,0.0,0.0
1989,1.2073869015694072e-08,0.0,5.488122178931576e-10
1990,7.083246433836621e-09,0.0,0.0
1991,6.4476117778156095e-09,0.0,0.0
1992,5.509944056569793e-09,5.509944167592096e-10,0.0
1993,6.647049133334804e-09,5.539207426075166e-10,0.0
1994,8.439882570598911e-09,0.0,0.0
1995,6.506940763983948e-09,0.0,0.0
1996,7.473328622609188e-09,0.0,2.135236876199542e-09
1997,3.3564262480467733e-09,0.0,4.79489448146353e-10
1998,6.675381136744818e-09,0.0,0.0
1999,6.398281460207045e-09,0.0,4.570201161957499e-10
2000,8.83606254831193e-09,8.836062992401139e-10,0.0
2001,7.448059946568719e-09,4.3812117822561447e-10,0.0
2002,8.762443215459825e-09,0.0,0.0
2003,8.750538071922165e-09,4.1669229178253886e-10,0.0
2004,6.166707589017051e-09,0.0,4.404791253964646e-10
2005,4.503749373441224e-09,0.0,4.5037495954858286e-10
2006,5.7650457740976435e-09,4.1178899179428186e-10,0.0
2007,9.586750948642475e-09,0.0,0.0
2008,7.663391698997657e-09,0.0,0.0
2009,9.059565542202108e-09,0.0,4.76819250749827e-10
2010,5.196172381261022e-09,0.0,0.0
2011,1.0324724186716594e-08,0.0,0.0
2012,1.327658516458996e-08,0.0,1.0212758416727752e-09
2013,2.0360612751346707e-08,0.0,0.0
2014,1.537466154388767e-08,0.0,0.0
2015,3.0588740429493555e-08,0.0,2.2165753954528356e-10
2016,2.83773591291947e-08,2.0713400439298368e-10,2.0713400439298368e-10
2017,1.0062445099379147e-08,0.0,2.515611330355938e-10
2018,3.071945542387766e-08,0.0,5.162933414126769e-10
2019,2.219359274135968e-08,0.0,0.0
