year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP pères_NOUN
1872,1.0280476914203973e-08,1.3304146229131675e-08,1.9956219454719815e-08
1873,2.334541804316359e-08,1.855661402316855e-08,1.3767810447262718e-08
1874,4.361464789326419e-08,3.823749850084823e-08,1.5533982988813477e-08
1875,1.94531928343622e-08,1.4303817408301e-08,1.94531928343622e-08
1876,3.506688628363008e-08,1.3905833817773328e-08,4.171750322967682e-08
1877,7.421779191219002e-09,4.329371083855449e-09,7.421779191219002e-09
1878,5.1332254003000344e-08,2.0532901601200138e-08,1.0266450800600069e-08
1879,2.3215436684154156e-08,9.16398767980553e-09,2.016077316202569e-08
1880,1.9253539207397807e-08,2.6954953824542827e-08,3.2731016341713826e-08
1881,2.370652651961791e-08,3.486253646878268e-08,6.9725074602899895e-09
1882,3.5939081044489285e-08,2.2628309892525067e-08,1.9966156061812512e-08
1883,1.8958017378167824e-08,1.200674426549142e-08,1.1374809816278031e-08
1884,1.7164412113856997e-08,4.621187876807653e-09,7.2618666635548834e-09
1885,4.576401479994274e-08,1.8692343728421434e-08,3.2228177904158883e-08
1886,2.774989482645651e-08,1.2906927693290271e-08,7.744156649280853e-09
1887,3.395040693021656e-08,2.7421483750345033e-08,2.0239665554644404e-08
1888,1.9655905347804037e-08,2.53624587998047e-09,1.3315290647852862e-08
1889,1.8168895721260014e-08,4.385595886446936e-09,1.7542383268231987e-08
1890,3.0150179242127706e-08,9.831579994568074e-09,1.7696843102044113e-08
1891,5.736798147637501e-09,0.0,1.6572971883732635e-08
1892,1.6298132621272998e-08,5.641661360300532e-09,1.2537024751679837e-08
1893,9.853466487186324e-09,4.926733243593162e-09,2.4017824618027817e-08
1894,1.827446460822557e-08,5.671385139294216e-09,1.764431090123253e-08
1895,1.5648398132839247e-08,4.213029924926559e-09,1.2639090662958097e-08
1896,1.0024948871034667e-08,4.717623180994224e-09,1.2383760406020627e-08
1897,3.379494017963225e-08,5.2440420894583895e-09,1.0488084400961384e-08
1898,2.2067583316243145e-08,5.6583548957434e-10,1.2448380548590876e-08
1899,2.266307141951529e-08,3.8693048765026106e-09,1.713549302451156e-08
1900,3.1665425836990835e-08,7.786579381274805e-09,8.305684806586555e-09
1901,1.956058603980182e-08,6.147612641171918e-09,5.58873880507349e-09
1902,7.365425602756659e-09,4.910283735171106e-09,1.178468123086418e-08
1903,9.1803746826713e-09,8.100330184390714e-09,1.5660639007819555e-08
1904,8.061937784020756e-09,4.837162670412454e-09,1.827372564378038e-08
1905,4.231822359201942e-08,4.1286072338664326e-09,1.1869745908388296e-08
1906,5.658602919567102e-09,1.0288369045596824e-09,7.201858220895474e-09
1907,5.65712765521198e-09,1.028568674676933e-09,1.6971383132169393e-08
1908,1.080505640516094e-08,2.9468334439286537e-09,1.8172140014982574e-08
1909,7.151278680339601e-09,1.1001967115120692e-09,2.585462199888866e-08
1910,1.1222716089775986e-08,4.275320542035388e-09,2.1911017888953666e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,2.128149700908466e-08
1912,5.730363294986773e-09,5.209421227725386e-10,1.458637982620914e-08
1913,5.302989602995467e-09,1.060597942803554e-09,1.2727175369153798e-08
1914,6.027069510139427e-09,6.696743715117748e-10,1.205413840965619e-08
1915,1.1780761921542648e-09,0.0,1.1780761921542648e-09
1916,1.2086208478478966e-08,1.0987462051303964e-09,1.5382446649780945e-08
1917,4.934890895924582e-08,2.1932848870420685e-09,1.9739564316445524e-08
1918,5.743188147278033e-09,3.44591288836682e-09,1.033773866510046e-08
1919,2.301962176431971e-08,1.8415696745321952e-09,1.2890987832747669e-08
1920,2.5745588771997063e-08,4.543339038320937e-09,1.590168663412328e-08
1921,1.060184651180407e-08,2.2718242842501013e-09,1.1359120755116692e-08
1922,4.426761179843197e-09,1.4755870969551665e-09,9.591316185719734e-09
1923,2.866305948145964e-08,4.246379248229459e-09,4.246379248229459e-09
1924,2.4494086758863887e-08,3.867487219366694e-09,1.1602462102189293e-08
1925,1.0998178368026856e-08,6.598906754362588e-09,2.1996355847875293e-09
1926,2.229227646921572e-08,7.802296586589819e-09,1.114613823460786e-08
1927,6.689535148041159e-09,7.804457524684949e-09,1.1149224765638621e-08
1928,9.14083297942625e-09,1.1426041224282812e-09,9.140832757381645e-09
1929,1.6710609784809094e-08,4.4561625500705304e-09,2.0052731475317387e-08
1930,5.2518016602221e-09,4.201441416995522e-09,9.453243188239924e-09
1931,6.843213995466613e-09,1.1405356659111021e-09,3.4216069977333063e-09
1932,3.616647248350091e-08,1.2055490161699822e-08,1.4247397261968331e-08
1933,8.02946331646126e-09,1.261772819560747e-08,1.7205992852709073e-08
1934,9.585264137967897e-09,2.3963160344919743e-09,1.1981580172459871e-09
1935,2.2739740757060645e-08,2.393656828303392e-09,1.3165112555668657e-08
1936,2.3036957230715416e-08,0.0,6.0623572828433225e-09
1937,2.392312481447334e-08,8.813782592653752e-09,8.813782481631449e-09
1938,5.186085783037697e-09,3.889564337278273e-09,3.889564337278273e-09
1939,1.5294050470515685e-08,0.0,9.176430282309411e-09
1940,1.0143131667916805e-08,1.7750480196809804e-08,1.5214697057785997e-08
1941,5.9030051957620344e-09,0.0,8.854508237732261e-09
1942,1.2136847082899749e-08,1.8205270180260413e-08,1.517105907566929e-08
1943,6.967764676346633e-08,2.9032352077962287e-09,2.6129116870166058e-08
1944,2.5705489292704442e-08,6.4263723231761105e-09,1.6065930807940276e-08
1945,2.6142048525912287e-08,2.178504043826024e-09,2.832055256973831e-08
1946,9.744772988540262e-09,6.960552134671616e-09,1.2528993842408909e-08
1947,5.960435700558264e-09,7.152522796260996e-09,9.536696765621855e-09
1948,1.0871888278529696e-08,0.0,1.1959077061973744e-08
1949,9.817008539414473e-09,2.945102384188658e-09,1.4725512254010198e-08
1950,2.3397795700930146e-08,1.0635361480382244e-09,8.508289184305795e-09
1951,3.5182626589858046e-08,8.529121298117559e-09,1.4925962243950153e-08
1952,2.8470971358274255e-08,2.1089607837865287e-09,5.272401848444019e-09
1953,1.8315507332999914e-08,5.386913692895234e-09,4.30953106533849e-09
1954,1.07497895029951e-08,1.9545072227344917e-09,1.759056478256582e-08
1955,2.0648336374051723e-08,9.385607846468247e-10,1.783265535237888e-08
1956,1.0465369904011368e-08,0.0,8.72114114258693e-09
1957,2.738861759610245e-08,8.835037701437898e-10,1.236905244894615e-08
1958,1.5717262158432277e-08,1.6544486891589827e-09,1.1581140491045971e-08
1959,9.300897829689347e-09,3.8753737996444215e-09,1.7826720100089233e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,1.0381249859747754e-08
1961,5.350082687982649e-08,1.3896318540318475e-09,9.032606829162404e-09
1962,6.976152100435229e-09,2.536782617301725e-09,8.87873907728931e-09
1963,1.2932106940866106e-08,6.466053248388448e-10,5.1728425987107585e-09
1964,1.9468698653213323e-08,3.041984220075733e-09,8.517555771803131e-09
1965,9.849678406226303e-09,2.188817405102128e-09,1.5321721891226048e-08
1966,2.6033651678858405e-08,2.8803187945847242e-08,1.1632057317356725e-08
1967,1.5284040699725665e-08,4.930335639752315e-09,1.133977156619892e-08
1968,2.1558795637588446e-08,4.042274182047834e-09,1.3474247384515081e-08
1969,1.6804504454626112e-08,3.179230406713529e-09,1.1808570010707342e-08
1970,1.7015283404475667e-08,1.5175792539290356e-08,1.0117194859660117e-08
1971,7.193756701440179e-09,8.22143619849669e-09,1.0276794970565106e-08
1972,2.1546616935097518e-08,7.695220183290274e-09,1.0773308412037608e-08
1973,1.1577728109557484e-08,5.513203782392395e-09,1.3231689299786353e-08
1974,9.00091468025721e-09,1.0688586127294286e-08,5.6255716751607565e-09
1975,1.0851811893530794e-08,1.7134440533084216e-09,1.5420996923865005e-08
1976,9.712995741040231e-09,2.285410749536254e-09,7.998937456843436e-09
1977,1.4104276857551667e-08,5.289103655048422e-09,1.8218023978278097e-08
1978,1.128712323605896e-08,3.5643548113029055e-09,1.485147782531726e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,1.2289143924704149e-08
1980,1.0233271119375331e-08,6.253665918443119e-09,1.1938816213419301e-08
1981,1.5813874654213578e-08,5.060439622894819e-09,1.2018544159886346e-08
1982,1.1173503899897241e-08,5.586752060970923e-09,1.1173504121941846e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,1.0736036948344463e-08
1984,6.958810416790584e-09,4.0593059469351545e-09,9.278413592994639e-09
1985,1.3234227935754461e-08,3.609334831011779e-09,8.421781050316213e-09
1986,1.1389522214244607e-08,2.9972427317837003e-09,1.0790073834421321e-08
1987,1.3443797186596385e-08,2.4443267410134695e-09,1.2832715778898773e-08
1988,1.679035044332977e-08,4.797243047249822e-09,1.1393452181707175e-08
1989,6.036934507847036e-09,6.585746614717891e-09,1.2073869015694072e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,1.4711357243513135e-08
1991,2.989347080983862e-08,5.861465202094962e-10,1.1136783939491579e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,1.046889380740268e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,9.970573089379542e-09
1994,8.967375286772494e-09,6.329911872438032e-09,1.3187316683094252e-08
1995,1.4098372247417501e-08,1.0844901643380922e-09,2.1689802842672634e-08
1996,1.7081895009596337e-08,1.49466583554414e-08,1.4946658577486005e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,1.7741109692437362e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,1.6688451953683625e-08
1999,8.226361813967742e-09,3.199140841125825e-09,1.0511462478213218e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,1.1486882001143783e-08
2001,1.4896119893137438e-08,4.819333099259637e-09,1.1391150689377127e-08
2002,6.571832411594869e-09,0.0,8.762443215459825e-09
2003,8.750538071922165e-09,2.9168460979889232e-09,1.2500769142054224e-08
2004,2.1583476339515073e-08,1.2333415178034102e-08,1.894060289164834e-08
2005,8.557123898356167e-09,3.6029997874109654e-09,1.6213498099659773e-08
2006,1.2765458912156191e-08,4.529678965248252e-09,1.1941880539989569e-08
2007,1.078509459517818e-08,3.994479552682506e-09,1.4779574231127413e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,2.1287198226360715e-08
2009,4.76819250749827e-09,1.430457752249481e-09,1.3350939465084366e-08
2010,8.97520635589899e-09,7.085689368580006e-09,1.9839930587295385e-08
2011,6.500752380844688e-09,7.64794394481072e-10,1.41486959925885e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,1.668083826622535e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,1.6176925354827176e-08
2014,1.0822894864759292e-06,1.5158116567492996e-09,2.1437906783106087e-08
2015,4.654808538617772e-09,0.0,1.9727521977097595e-08
2016,6.421154274960372e-09,6.21402013178951e-10,1.1599504134984784e-08
2017,6.037467414898856e-09,2.7671724078803805e-09,1.3584301017388611e-08
2018,6.711813327342497e-09,1.0325866828253538e-09,1.3423627154285356e-08
2019,4.591778068885333e-09,0.0,2.2193593962605007e-08
