year,en_ADP heures_NOUN,en_ADP peurs_NOUN
1900,1.801295408387915e-07,5.191053142894475e-10
1901,1.8275175883708528e-07,4.470991132876634e-09
1902,2.9412601298961505e-07,9.820567692386817e-10
1903,3.558745240717087e-07,3.7801539676252105e-09
1904,2.7410589176213307e-07,5.374625189347171e-10
1905,3.5557629340932095e-07,0.0
1906,2.1759900792339693e-07,1.0288369045596824e-09
1907,3.4817050575952635e-07,1.028568674676933e-09
1908,2.4998970094003425e-07,4.911389073214423e-10
1909,3.2565822583041637e-07,1.1001967115120692e-09
1910,2.859120546983007e-07,5.344150677544235e-10
1911,2.883642767903538e-07,1.5961122423746588e-09
1912,2.495312715344866e-07,5.209421227725386e-10
1913,2.858311398679092e-07,1.590896969716482e-09
1914,2.7925421319796584e-07,6.696743715117748e-10
1915,4.4295665047044963e-07,0.0
1916,3.197351345907151e-07,2.197492410260793e-09
1917,2.1823184259694983e-07,0.0
1918,2.848621258877415e-07,1.1486376294556067e-09
1919,3.305617664040028e-07,0.0
1920,3.346926442659992e-07,0.0
1921,3.475891103832396e-07,7.572747762196741e-09
1922,3.4528737297145895e-07,2.2133805899215986e-09
1923,2.9087697273055824e-07,0.0
1924,4.086645007950196e-07,1.289162443462999e-09
1925,4.597238498771361e-07,1.0998177923937646e-09
1926,3.9680253172136304e-07,2.229227691330493e-09
1927,3.3559167589292116e-07,2.2298449753321847e-09
1928,3.8277238179063033e-07,5.713020723163709e-09
1929,4.1219503943423774e-07,0.0
1930,4.49554222514692e-07,3.1510811737689437e-09
1931,3.4900390133429937e-07,2.2810713318222042e-09
1932,3.6604853570487705e-07,1.0959536611565568e-09
1933,5.769743001149408e-07,0.0
1934,4.0737372231092195e-07,2.3963160344919743e-09
1935,4.727472351362394e-07,0.0
1936,3.649539133121493e-07,0.0
1937,5.703776484455858e-07,0.0
1938,1.1357528015842888e-06,5.186085783037697e-09
1939,9.772897771043176e-07,0.0
1940,5.375859757350554e-07,0.0
1941,6.906515856996975e-07,0.0
1942,4.763712411204324e-07,0.0
1943,1.1380681721462338e-06,0.0
1944,5.719471527498854e-07,0.0
1945,3.986662360233595e-07,2.178504043826024e-09
1946,5.053361018525493e-07,1.3921104269343232e-09
1947,5.662413649076825e-07,0.0
1948,7.044983243442715e-07,0.0
1949,5.428805867069286e-07,1.9634016634739737e-09
1950,5.23259794604769e-07,0.0
1951,7.825468806288427e-07,0.0
1952,6.85412260281737e-07,3.1634410646574906e-09
1953,6.076438856528199e-07,2.1547654771580937e-09
1954,5.765796364798348e-07,2.9317608341017376e-09
1955,5.434266885373518e-07,1.8771215692936494e-09
1956,7.491460394248861e-07,1.744228317335228e-09
1957,6.246371455631561e-07,0.0
1958,7.213396298055841e-07,0.0
1959,6.735399598056802e-07,0.0
1960,7.529866465905144e-07,3.460416619915918e-09
1961,6.468736488685067e-07,0.0
1962,6.881022462934538e-07,6.341956404476434e-10
1963,7.979109604150381e-07,1.2932106496776896e-09
1964,6.990479715085485e-07,6.083968329129164e-10
1965,7.343482333332929e-07,1.0944086747954884e-09
1966,7.045703158681249e-07,5.539074754423723e-10
1967,7.124334864272441e-07,3.944268467392931e-09
1968,6.171205306770844e-07,1.3474247273492779e-09
1969,6.290334333414194e-07,1.3625273131978588e-09
1970,5.592049334701699e-07,4.1388523719376735e-09
1971,7.27083262042072e-07,7.193756701440179e-09
1972,7.243767350395558e-07,4.104117490300041e-09
1973,7.167165150256949e-07,3.3079223804577396e-09
1974,7.538265918149989e-07,1.1251143350321513e-09
1975,7.693363541783071e-07,3.4268881066168433e-09
1976,7.073346193209318e-07,0.0
1977,6.006071284758718e-07,1.7630346071939584e-09
1978,6.2435613878975e-07,1.1881182704343018e-09
1979,6.577618201220048e-07,2.925986564150662e-09
1980,6.276406492311537e-07,1.1370301367108482e-09
1981,6.331874908838131e-07,6.325549528618524e-10
1982,5.661242175047931e-07,6.207502289967692e-10
1983,6.024811343152692e-07,1.89459470334441e-09
1984,5.648234111532702e-07,2.3196033982486597e-09
1985,5.883215683510912e-07,2.4062232206745193e-09
1986,5.748711422448594e-07,2.3977941854269602e-09
1987,4.961983375295631e-07,1.8332451112712533e-09
1988,4.947156913015505e-07,3.597932174415064e-09
1989,4.5880701859957185e-07,4.390497743145261e-09
1990,6.418510689609747e-07,5.993515905799995e-09
1991,4.6305575285288114e-07,3.5168792322792797e-09
1992,4.0553190494563296e-07,4.4079553340736766e-09
1993,5.661070279217029e-07,2.7696036575264316e-09
1994,4.810732976423537e-07,5.274926717646622e-09
1995,4.86393832321852e-07,6.506940763983948e-09
1996,4.772254502682927e-07,4.804283193493575e-09
1997,5.451794908850616e-07,2.3974471297094624e-09
1998,4.853955570816026e-07,2.86087753487152e-09
1999,5.662479103385465e-07,4.113180906983871e-09
2000,5.959924749276979e-07,4.418031274155965e-09
2001,5.301266372548241e-07,3.5049694258049158e-09
2002,5.827024718296769e-07,5.6955880012310445e-09
2003,5.196153052833274e-07,5.416999737661854e-09
2004,4.880508651661231e-07,4.404791198453495e-09
2005,4.945117098031915e-07,4.503749373441224e-09
2006,4.019060617643788e-07,2.0589450144825605e-09
2007,4.401916489094049e-07,3.595031605740928e-09
2008,4.83645155369139e-07,2.9802078582719105e-09
2009,4.47256469415791e-07,6.198650481792356e-09
2010,5.79137041878397e-07,8.97520635589899e-09
2011,5.487399934167581e-07,6.118355155848576e-09
2012,4.806804834722733e-07,1.7021263287730903e-09
2013,4.897703488326854e-07,5.29933741333366e-09
2014,3.9627646375439696e-07,8.87832563023494e-09
2015,4.300156328795879e-07,5.54143841924315e-09
2016,4.3829555695928946e-07,4.764082017771898e-09
2017,5.066441348677841e-07,6.5405894034142875e-09
2018,4.837668885482316e-07,8.002547069452248e-09
2019,4.7422863724833064e-07,4.846876677788714e-09
