year,en_ADP autos_NOUN,en_ADP poteaux_NOUN
1895,1.8055843487019274e-09,1.6852119699706236e-08
1896,0.0,5.307326134129653e-09
1897,0.0,7.574727511894253e-09
1898,0.0,2.2633418694795182e-08
1899,0.0,2.04520400615138e-08
1900,0.0,2.0245106924221545e-08
1901,5.588738916095792e-10,1.620734302321125e-08
1902,5.892340837476695e-09,4.419255628107521e-09
1903,1.6200660812870638e-09,2.4841012802312434e-08
1904,1.6123875568041512e-09,1.1286712897629059e-08
1905,6.192911072844254e-09,1.651442893546573e-08
1906,5.144184633820714e-09,1.4403716441790948e-08
1907,5.65712765521198e-09,1.491424583832668e-08
1908,2.9468334439286537e-09,2.9468335327464956e-08
1909,6.60118004702781e-09,2.53045246978445e-08
1910,2.137660271017694e-09,2.6186338430989053e-08
1911,7.980561100850991e-09,1.1704822888702893e-08
1912,9.376957876838787e-09,1.8753915753677575e-08
1913,6.893886794756554e-09,1.4318072061314524e-08
1914,1.2723813114234872e-08,1.2054139020278853e-08
1915,7.539687629787295e-08,7.068456930880984e-09
1916,6.702352095544484e-08,1.2086208478478966e-08
1917,6.579854527899442e-08,2.0836205649743533e-08
1918,5.743188324913717e-08,1.378365155346728e-08
1919,5.524708868165362e-08,1.3811772170413406e-08
1920,5.2248399384779987e-08,9.086678076641874e-09
1921,6.512562578109282e-08,2.0446417892117097e-08
1922,1.0919344362037009e-07,5.164555005876537e-09
1923,1.2314499997501116e-07,1.5923921736771263e-08
1924,5.672314884463958e-08,1.933743654092268e-08
1925,8.468597201272132e-08,2.4195990988573612e-08
1926,5.795991953050361e-08,2.0063049888108253e-08
1927,8.919379723693055e-08,8.919379901328739e-09
1928,5.5987602110008083e-08,1.7139061725401916e-08
1929,6.238627747734427e-08,1.3368487650211591e-08
1930,7.877702756786675e-08,2.3107928015519974e-08
1931,1.2888052935977612e-07,1.596749932275543e-08
1932,1.227468118258912e-07,2.4110979879310435e-08
1933,1.6747166853292583e-07,3.326492148403304e-08
1934,1.1382500986201194e-07,1.4377896206951846e-08
1935,1.4601306475015008e-07,4.787313656606784e-09
1936,4.122403041151301e-08,3.6374142808881516e-08
1937,3.5255130370615007e-08,2.2664012888640173e-08
1938,2.2040865133021725e-08,0.0
1939,2.4470480752825097e-08,1.5294050470515685e-08
1940,3.803674530900025e-08,1.0143131667916805e-08
1941,2.6563522936839945e-08,5.312704587367989e-08
1942,3.034211815133858e-08,6.371844563091145e-08
1943,2.322588166236983e-08,2.9032352077962287e-09
1944,9.639558484764166e-09,1.927911696952833e-08
1945,2.6142048525912287e-08,2.832055301382752e-08
1946,1.9489545977080525e-08,1.3921104269343232e-08
1947,3.5762614203349585e-08,1.4305045148432782e-08
1948,2.0656587551570738e-08,1.9569398546082084e-08
1949,9.817008539414473e-09,2.846932467548413e-08
1950,1.4889506516624351e-08,1.4889506516624351e-08
1951,8.529121409139861e-09,2.2388944032059044e-08
1952,1.370824520563474e-08,8.435843135146115e-09
1953,1.1851209791302608e-08,2.3702419582605216e-08
1954,8.795282724349818e-09,1.5636057781875934e-08
1955,2.2525458831523792e-08,1.595553378308523e-08
1956,2.703553825256222e-08,6.976913269340912e-09
1957,2.8272120644601273e-08,2.6505113659425206e-09
1958,2.3162280982091943e-08,1.4062814024384807e-08
1959,4.1854036680888385e-08,1.6276571201956358e-08
1960,1.9378333604436193e-08,1.2457499920515147e-08
1961,1.389631876236308e-08,2.084447814354462e-08
1962,2.6002021868976044e-08,1.1415521861124489e-08
1963,2.0691370394843034e-08,1.0345685197421517e-08
1964,1.764350798794112e-08,1.764350798794112e-08
1965,1.094408652591028e-08,1.586892572902343e-08
1966,8.862519607077957e-09,1.495550172592175e-08
1967,1.6763140209263838e-08,1.873527466500491e-08
1968,6.737123747768692e-09,1.527081394669949e-08
1969,1.1354394757745467e-08,7.2668124850849836e-09
1970,1.1496812390987543e-08,1.609553734738256e-08
1971,9.762954888969944e-09,6.679916619845017e-09
1972,6.156176013405457e-09,1.4364410994005539e-08
1973,1.0475087464101307e-08,6.615844760915479e-09
1974,1.6314157136321228e-08,1.8564387360697765e-08
1975,1.599214449754527e-08,9.709516746170266e-09
1976,4.570821499072508e-09,2.3425460682346966e-08
1977,7.052138428775834e-09,8.815172591880582e-09
1978,9.504946163474415e-09,2.7920778578049976e-08
1979,6.437170796402825e-09,1.345953837272873e-08
1980,1.0801786132219604e-08,1.3644362084619388e-08
1981,6.958104314946922e-09,1.4548763971333756e-08
1982,8.690503427999374e-09,1.8622506203769262e-08
1983,3.34711742766558e-08,7.57837881337764e-09
1984,7.538710988796993e-09,1.797692661398287e-08
1985,1.8046674155058895e-09,5.5343132743246315e-08
1986,6.593933843390687e-09,9.591176741707841e-09
1987,6.721898593298192e-09,1.3443797186596385e-08
1988,5.99655392008458e-09,1.6190695006912392e-08
1989,3.2928733073589456e-09,9.329808037250586e-09
1990,8.172976073694826e-09,7.083246433836621e-09
1991,4.68917216167597e-09,1.1136783939491579e-08
1992,5.509944056569793e-09,8.815910668147353e-09
1993,9.416652346772025e-09,2.049506697687775e-08
1994,7.912389854425328e-09,1.2132331583813993e-08
1995,5.964695848348356e-09,1.3556126887692699e-08
1996,2.135236876199542e-09,1.5480466686312866e-08
1997,9.110299181713799e-09,1.4864173003559245e-08
1998,5.72175506974304e-09,1.3350762273489636e-08
1999,2.7421207526856506e-09,1.553868322901053e-08
2000,3.092622158362701e-09,9.277866475088103e-09
2001,1.664860427297299e-08,1.1391150245287918e-08
2002,4.81934359086722e-09,9.200564754507923e-09
2003,1.0833999475323708e-08,1.0000615446870142e-08
2004,7.488145215006625e-09,1.761916479381398e-08
2005,7.205999352777326e-09,1.4411998705554652e-08
2006,1.317724773741702e-08,7.823991232669414e-09
2007,1.0385647009059085e-08,8.38840730210677e-09
2008,1.830699147831183e-08,1.2346575317678798e-08
2009,7.1522885392028e-09,2.0026408975581944e-08
2010,8.030448306328708e-09,2.5980861906305108e-08
2011,7.265546830836911e-09,2.370862617340208e-08
2012,5.1063788752969685e-09,9.531907707582832e-09
2013,7.530637446961919e-09,1.2829975304384789e-08
2014,7.145969149746634e-09,1.3858849179371191e-08
2015,7.75801378694041e-09,5.098123256885856e-09
2016,6.421154274960372e-09,1.0149566520567532e-08
2017,7.54683426862357e-09,5.534344982294215e-09
2018,8.776987137082415e-09,1.7812119779136992e-08
2019,8.16316081397872e-09,1.581612352197226e-08
