year,en_ADP heure_NOUN,en_ADP peurs_NOUN
1872,1.5892408100626199e-06,6.047339295989218e-10
1873,1.4647753232566174e-06,0.0
1874,1.4828980283709825e-06,1.1949218281515073e-09
1875,1.3571462886829977e-06,1.1443054281912168e-09
1876,1.0320546834918787e-06,0.0
1877,1.2784014415956335e-06,0.0
1878,1.082808580576966e-06,0.0
1879,1.071575638889044e-06,6.10932526790009e-10
1880,1.0550938895903528e-06,6.417846254436199e-10
1881,1.0758578810055042e-06,0.0
1882,1.0795034768307232e-06,0.0
1883,1.0900860161200399e-06,0.0
1884,1.2067902162016253e-06,0.0
1885,1.0693310059650685e-06,0.0
1886,9.660835758040776e-07,6.453463874400711e-10
1887,9.780328582564835e-07,6.528924623161458e-10
1888,9.827953135754797e-07,0.0
1889,9.228546673512028e-07,1.2530273485467092e-09
1890,8.854976272232307e-07,1.3108772956016423e-09
1891,1.043459860738949e-06,6.374220040683554e-10
1892,9.208444566866092e-07,0.0
1893,8.788060199549363e-07,0.0
1894,9.004899652609311e-07,0.0
1895,9.635801916374476e-07,6.6204757231957956e-09
1896,8.804263984529825e-07,5.89702897624278e-10
1897,8.862431286615902e-07,5.826713556089658e-10
1898,9.132584750659589e-07,2.26334195829736e-09
1899,9.336079642707773e-07,5.527578395003729e-10
1900,9.349086553811503e-07,5.191053142894475e-10
1901,8.338398629348376e-07,4.470991132876634e-09
1902,6.506126055683126e-07,9.820567692386817e-10
1903,8.213734759010549e-07,3.7801539676252105e-09
1904,7.330988864850951e-07,5.374625189347171e-10
1905,7.219902045108029e-07,0.0
1906,7.520797566940018e-07,1.0288369045596824e-09
1907,6.881124363644631e-07,1.028568674676933e-09
1908,7.735437748124241e-07,4.911389073214423e-10
1909,7.442830565196346e-07,1.1001967115120692e-09
1910,7.711609555371979e-07,5.344150677544235e-10
1911,8.512598697052454e-07,1.5961122423746588e-09
1912,7.933948609206709e-07,5.209421227725386e-10
1913,8.044635251280852e-07,1.590896969716482e-09
1914,8.692373398844211e-07,6.696743715117748e-10
1915,1.3430068293018849e-06,0.0
1916,1.1657697314149118e-06,2.197492410260793e-09
1917,1.1777939334933762e-06,0.0
1918,1.2049208635289688e-06,1.1486376294556067e-09
1919,9.907645335260895e-07,0.0
1920,8.98066673471476e-07,0.0
1921,8.451186204183614e-07,7.572747762196741e-09
1922,8.705964091859641e-07,2.2133805899215986e-09
1923,7.781490012348513e-07,0.0
1924,6.961477083677892e-07,1.289162443462999e-09
1925,8.303624099426088e-07,1.0998177923937646e-09
1926,8.036365670704981e-07,2.229227691330493e-09
1927,9.16466262879112e-07,2.2298449753321847e-09
1928,8.055359330683132e-07,5.713020723163709e-09
1929,7.742582397440856e-07,0.0
1930,7.972234925546218e-07,3.1510811737689437e-09
1931,7.219590543172671e-07,2.2810713318222042e-09
1932,7.244253765747999e-07,1.0959536611565568e-09
1933,7.857403829802934e-07,0.0
1934,7.344708592427196e-07,2.3963160344919743e-09
1935,6.893731665513769e-07,0.0
1936,6.911087098160351e-07,0.0
1937,7.453941748281068e-07,0.0
1938,8.271806564152939e-07,5.186085783037697e-09
1939,7.279967917384056e-07,0.0
1940,7.176265626185341e-07,0.0
1941,8.824992505651608e-07,0.0
1942,7.464161058123864e-07,0.0
1943,9.783902896742802e-07,0.0
1944,7.96870153862983e-07,0.0
1945,9.476492550675175e-07,2.178504043826024e-09
1946,8.310899488606083e-07,1.3921104269343232e-09
1947,1.0085057056130609e-06,0.0
1948,7.816887546141515e-07,0.0
1949,7.647449251635408e-07,1.9634016634739737e-09
1950,6.498206062133249e-07,0.0
1951,6.642053449468222e-07,0.0
1952,6.769764127056987e-07,3.1634410646574906e-09
1953,6.625903665735677e-07,2.1547654771580937e-09
1954,6.058972417122277e-07,2.9317608341017376e-09
1955,6.128801715021837e-07,1.8771215692936494e-09
1956,6.72400005896634e-07,1.744228317335228e-09
1957,5.88413513469277e-07,0.0
1958,5.707847776648123e-07,0.0
1959,5.968075811324525e-07,0.0
1960,5.813499797113764e-07,3.460416619915918e-09
1961,5.405668161984067e-07,0.0
1962,6.544898951688083e-07,6.341956404476434e-10
1963,5.599601990979863e-07,1.2932106496776896e-09
1964,6.090052124818612e-07,6.083968329129164e-10
1965,5.537708034353273e-07,1.0944086747954884e-09
1966,6.203763973644527e-07,5.539074754423723e-10
1967,6.611580261051131e-07,3.944268467392931e-09
1968,6.027480026205012e-07,1.3474247273492779e-09
1969,5.718073339266994e-07,1.3625273131978588e-09
1970,5.173565682525805e-07,4.1388523719376735e-09
1971,5.025352720622323e-07,7.193756701440179e-09
1972,5.57133944312227e-07,4.104117490300041e-09
1973,4.4987743308411154e-07,3.3079223804577396e-09
1974,4.348567017586902e-07,1.1251143350321513e-09
1975,4.1408230799788726e-07,3.4268881066168433e-09
1976,4.0794580513647816e-07,0.0
1977,4.4310934299574e-07,1.7630346071939584e-09
1978,4.425740485203278e-07,1.1881182704343018e-09
1979,4.125641339669528e-07,2.925986564150662e-09
1980,3.78631028752352e-07,1.1370301367108482e-09
1981,4.0989561966853216e-07,6.325549528618524e-10
1982,4.438364271663886e-07,6.207502289967692e-10
1983,4.1049554511118913e-07,1.89459470334441e-09
1984,4.494231689022854e-07,2.3196033982486597e-09
1985,4.156750605943671e-07,2.4062232206745193e-09
1986,4.2500900576669665e-07,2.3977941854269602e-09
1987,4.033139191506052e-07,1.8332451112712533e-09
1988,4.1376222270628205e-07,3.597932174415064e-09
1989,4.390497849726671e-07,4.390497743145261e-09
1990,3.873990976899222e-07,5.993515905799995e-09
1991,3.727891737526079e-07,3.5168792322792797e-09
1992,3.906550318788504e-07,4.4079553340736766e-09
1993,4.1045527154892625e-07,2.7696036575264316e-09
1994,4.383464045076835e-07,5.274926717646622e-09
1995,4.1264851802225166e-07,6.506940763983948e-09
1996,4.270473823453358e-07,4.804283193493575e-09
1997,4.003736933100299e-07,2.3974471297094624e-09
1998,4.2627075913515e-07,2.86087753487152e-09
1999,4.1177511889145535e-07,4.113180906983871e-09
2000,3.998318618414487e-07,4.418031274155965e-09
2001,3.85984748163537e-07,3.5049694258049158e-09
2002,4.333028016390017e-07,5.6955880012310445e-09
2003,3.7710651668021455e-07,5.416999737661854e-09
2004,4.739555379273952e-07,4.404791198453495e-09
2005,4.2110059439437464e-07,4.503749373441224e-09
2006,4.348491700056911e-07,2.0589450144825605e-09
2007,5.112933649797924e-07,3.595031605740928e-09
2008,5.951900448053493e-07,2.9802078582719105e-09
2009,6.155736400614842e-07,6.198650481792356e-09
2010,6.783366757190379e-07,8.97520635589899e-09
2011,8.102996389425243e-07,6.118355155848576e-09
2012,8.936163453654444e-07,1.7021263287730903e-09
2013,9.817720183491474e-07,5.29933741333366e-09
2014,9.857106988420128e-07,8.87832563023494e-09
2015,1.0404604608993395e-06,5.54143841924315e-09
2016,1.074611191143049e-06,4.764082017771898e-09
2017,9.174434580927482e-07,6.5405894034142875e-09
2018,1.0718249541241676e-06,8.002547069452248e-09
2019,1.0527926406211918e-06,4.846876677788714e-09
