year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP page_NOUN
1837,1.3219993100221927e-08,0.0,6.470838520566957e-08
1838,1.2624323808552163e-09,1.2624323808552163e-09,8.584539945566405e-08
1839,6.9914749545318955e-09,6.9914751765765e-10,9.927894994987696e-08
1840,1.2102408852854296e-08,0.0,8.98126102932828e-08
1841,2.8250413564023802e-08,6.420548537278137e-10,7.961480008589206e-08
1842,2.683306021822318e-09,0.0,8.519496930148307e-08
1843,2.3627644285539873e-09,0.0,7.915260624713483e-08
1844,8.232841963717874e-09,5.488561272137815e-10,7.57421432240335e-08
1845,1.1160455670733427e-08,0.0,6.919482586908998e-08
1846,1.8148954339380907e-08,5.854501328173001e-10,9.07447699205477e-08
1847,2.1572894581822766e-09,0.0,8.952751073820764e-08
1848,6.43617736884039e-09,0.0,8.125673950365453e-08
1849,5.02764896381791e-09,0.0,8.547003460535052e-08
1850,6.788996032014438e-09,0.0,1.0930283877996771e-07
1851,1.6768540334055615e-08,0.0,8.90022562316517e-08
1852,6.510545436100301e-09,0.0,8.593919886834556e-08
1853,9.555090940693844e-09,0.0,9.734248607173868e-08
1854,5.195664343204953e-09,0.0,1.5379166368179042e-07
1855,5.837630823180007e-09,0.0,1.4434869655133298e-07
1856,7.765783571755946e-09,0.0,8.024643649573449e-08
1857,1.4644527812635033e-09,1.4644527812635033e-09,1.1910882263821421e-07
1858,8.31924928945682e-09,4.893676019968041e-10,1.3800165671318254e-07
1859,2.036869339860914e-09,0.0,7.434572779629889e-08
1860,2.288591982591015e-09,4.577183909670879e-10,1.3136518459133661e-07
1861,9.431927239234028e-09,4.715963730639317e-10,1.0092162389119252e-07
1862,9.939570055905733e-09,4.517986262886353e-10,7.680576885604751e-08
1863,1.4983863039219614e-09,0.0,1.2586444597673108e-07
1864,8.151037178549814e-09,0.0,1.4336236942025238e-07
1865,1.694463946932956e-08,0.0,1.0731605432079405e-07
1866,2.2868380966656332e-08,1.4596839292835284e-09,1.552130542425978e-07
1867,1.844068364675877e-08,0.0,1.8489211761618662e-07
1868,2.321740844024589e-08,0.0,1.1411109246406426e-07
1869,2.6859355628516823e-08,2.4417595723136287e-09,1.0011214202076957e-07
1870,1.8922360567330543e-08,5.734048791339319e-10,1.0149266227443832e-07
1871,7.434824311758348e-09,0.0,1.0727388732867382e-07
1872,1.7537283625301825e-08,6.047339295989218e-10,1.2155152406823078e-07
1873,3.591602570907071e-09,5.986004469882289e-10,1.0236067315982922e-07
1874,1.7326366119618797e-08,5.974609140757536e-10,1.0276327450098321e-07
1875,2.2886108563824337e-09,0.0,1.218685312665002e-07
1876,1.0278225381910033e-08,0.0,1.1487428452916504e-07
1877,1.1751150275074451e-08,6.184815992682502e-10,1.0204946609970733e-07
1878,1.0266450800600069e-08,0.0,1.6063976077118625e-07
1879,9.774920428640144e-09,1.221865053580018e-09,2.0038586800996683e-07
1880,1.4119262203848848e-08,6.417846254436199e-10,2.9008665292096225e-07
1881,6.2752567586699115e-09,0.0,1.8337695428805034e-07
1882,4.6587693702804245e-09,6.655385131892899e-10,1.9699939612927153e-07
1883,2.7173157945981075e-08,0.0,1.649347437515658e-07
1884,2.1125430293977843e-08,0.0,1.2081105627004263e-07
1885,1.6114089618213256e-08,6.445635691854079e-10,1.5082787652165308e-07
1886,2.5813855497602844e-09,6.453463874400711e-10,1.3165066947706805e-07
1887,4.570247291724172e-09,0.0,1.749751830648627e-07
1888,1.1413106904001324e-08,1.268122939990235e-09,2.111424681761065e-07
1889,8.14467782106476e-09,0.0,1.5537538711196675e-07
1890,2.6217545912032847e-09,0.0,1.71724925668304e-07
1891,1.0836173736095134e-08,6.374220040683554e-10,1.1919791731429541e-07
1892,7.522214851007902e-09,0.0,1.3853411751085787e-07
1893,6.774258043407144e-09,0.0,1.607346719612046e-07
1894,8.822155450616265e-09,0.0,1.5123693630769708e-07
1895,7.22233739480771e-09,0.0,1.5347467119397606e-07
1896,8.845543852942228e-09,5.89702897624278e-10,1.5155364896379808e-07
1897,6.409385022720926e-09,5.826713556089658e-10,1.9869093681457173e-07
1898,5.092519295146758e-09,0.0,1.9238407178434613e-07
1899,1.0502398950507086e-08,5.527578395003729e-10,2.3492208001130166e-07
1900,9.863001082521805e-09,0.0,1.770149163915491e-07
1901,7.824234593556412e-09,5.588738916095792e-10,2.280205468885299e-07
1902,4.419255628107521e-09,1.4730851538580225e-09,2.2390894471868705e-07
1903,8.640352433531007e-09,1.6200660812870638e-09,2.543503780927381e-07
1904,1.3436562973367927e-08,0.0,2.8163036525086227e-07
1905,1.3417973399043603e-08,0.0,2.410074392833472e-07
1906,1.5432553013283723e-09,0.0,2.556659802754879e-07
1907,8.742834012309686e-09,0.0,2.535421645966096e-07
1908,4.4202499438483756e-09,4.911389073214423e-10,2.8682511055144744e-07
1909,7.151278680339601e-09,5.500983557560346e-10,2.73948984386152e-07
1910,1.1222716089775986e-08,5.344150677544235e-10,2.7468935326346866e-07
1911,9.576673676292558e-09,0.0,2.8091575954292125e-07
1912,4.167536982180309e-09,2.0837684910901544e-09,3.4538462106992185e-07
1913,7.954484182448596e-09,0.0,3.102249097608478e-07
1914,7.366418142140674e-09,1.3393487430235496e-09,3.0269280321126857e-07
1915,1.0602685840410686e-08,0.0,1.4136913850659738e-07
1916,4.394984820521586e-09,1.0987462051303964e-09,2.8787149219944297e-07
1917,1.2063066989753679e-08,1.0966424435210342e-09,3.7066514535499806e-07
1918,8.040463406189247e-09,0.0,3.8249633238507386e-07
1919,6.4454939163738345e-09,9.207848372660976e-10,2.6242367529016875e-07
1920,7.572231730534895e-09,7.572231730534895e-10,3.89969929681655e-07
1921,6.058197943303867e-09,1.5145494858259667e-09,4.732967144316369e-07
1922,9.591316185719734e-09,0.0,4.360359928679003e-07
1923,1.2739137744688378e-08,0.0,4.2782270082142304e-07
1924,1.289162443462999e-09,0.0,4.782792538682301e-07
1925,1.8696901804560184e-08,0.0,3.959343928272574e-07
1926,1.2260752413340015e-08,0.0,4.3358480028565793e-07
1927,8.919379901328739e-09,1.1149224876660924e-09,4.693823582035961e-07
1928,3.4278122562625413e-09,0.0,5.838707253236208e-07
1929,3.342121912552898e-09,1.1140406375176326e-09,6.394593308201024e-07
1930,8.402882833991043e-09,0.0,5.356837621262045e-07
1931,1.0264820993199919e-08,0.0,5.32630169303161e-07
1932,1.2055489939655217e-08,1.0959536611565568e-09,5.282496866598763e-07
1933,9.176529758292418e-09,0.0,4.98973805163061e-07
1934,1.9170528275935794e-08,0.0,7.057150934741685e-07
1935,4.787313656606784e-09,1.196828414151696e-09,6.929636713337572e-07
1936,1.576212937948185e-08,1.2124714565686645e-09,6.159355159240931e-07
1937,1.1332006444320086e-08,0.0,5.401589544540286e-07
1938,2.5930428915188486e-09,0.0,6.495572371090219e-07
1939,1.070583532936098e-08,0.0,5.91879753208957e-07
1940,5.0715658339584024e-09,2.5357829169792012e-09,6.491604143121776e-07
1941,1.1806010391524069e-08,0.0,4.722404032264649e-07
1942,3.034211770724937e-09,0.0,6.887660695120701e-07
1943,2.9032352077962287e-09,0.0,6.503246656741624e-07
1944,1.2852744646352221e-08,3.2131861615880553e-09,6.779822534497271e-07
1945,4.357008087652048e-09,2.178504043826024e-09,7.581194272354708e-07
1946,4.1763312808029696e-09,0.0,9.174007455925448e-07
1947,9.536696765621855e-09,1.1920870957027319e-09,8.916811378156808e-07
1948,3.2615663503321457e-09,0.0,8.066940999640337e-07
1949,2.3560819073509265e-08,1.9634016634739737e-09,8.403359208486449e-07
1950,1.595304155443955e-08,0.0,8.306217589293396e-07
1951,1.2793682557799002e-08,0.0,8.859625038049046e-07
1952,6.326882129314981e-09,0.0,9.448144124846181e-07
1953,6.464296653518886e-09,0.0,9.513289600526775e-07
1954,7.818028890937967e-09,3.9090144454689835e-09,1.061297413507134e-06
1955,1.3139850985055546e-08,9.385607846468247e-10,1.0971775417090157e-06
1956,9.593255967388359e-09,1.744228317335228e-09,1.6299813427878007e-06
1957,1.767007518083119e-08,8.835037701437898e-10,1.1856620449890443e-06
1958,2.2335056470978998e-08,0.0,1.1390879279815636e-06
1959,1.705164542897819e-08,0.0,1.2377944651476014e-06
1960,1.4533750203327145e-08,6.920833350854139e-10,1.3800141136499633e-06
1961,1.945484662257968e-08,0.0,1.5529136434544455e-06
1962,1.4586500007851555e-08,1.2683912808952869e-09,1.5005068867424143e-06
1963,2.133797494252576e-08,6.466053248388448e-10,1.5085302322859206e-06
1964,1.7035111099517053e-08,3.0419841645645818e-09,1.5009150402534033e-06
1965,2.134096988015699e-08,1.0944086747954884e-09,1.660217928467489e-06
1966,2.215629990587331e-08,2.215629901769489e-09,1.5703276652345721e-06
1967,1.7256175155466735e-08,0.0,1.6368713655623424e-06
1968,1.3474247495537384e-08,8.982831700699023e-10,1.5356150839807015e-06
1969,1.3625273354023193e-08,1.8167030935156703e-09,1.797173545980968e-06
1970,9.197449912790034e-09,9.197450023812337e-10,1.7866046349013232e-06
1971,2.1581270104320538e-08,1.0276794970565106e-09,2.1956372719955652e-06
1972,1.3851396474251487e-08,2.0520586896388693e-09,2.3557634918347503e-06
1973,1.2129047988196362e-08,0.0,2.37508825051691e-06
1974,1.7439271360331077e-08,1.687671502548227e-09,2.285669872037488e-06
1975,1.8847885030481848e-08,0.0,2.47135749731342e-06
1976,1.4855169538918744e-08,1.7140580621521906e-09,3.1093012893279592e-06
1977,2.1744092748576804e-08,1.1753563677885381e-09,2.8026371907685643e-06
1978,2.0792070287711795e-08,0.0,2.5889096910702847e-06
1979,1.7555919384903973e-08,1.1703946700691858e-09,3.006743810374246e-06
1980,3.0699812469947574e-08,3.979605422976817e-09,2.708405798301783e-06
1981,2.5302197670384885e-08,0.0,3.4195920974866567e-06
1982,2.2347007799794483e-08,0.0,3.613387065115603e-06
1983,1.9577479193344516e-08,5.052252838311233e-09,4.207895173635734e-06
1984,1.3917620833581168e-08,5.799008495621649e-10,3.825025984838248e-06
1985,1.4437339324047116e-08,6.015558051686298e-10,4.234953031811983e-06
1986,1.7983456501724504e-08,5.994485463567401e-10,3.838268995082217e-06
1987,2.749867533680117e-08,1.2221633705067347e-09,4.185909588727554e-06
1988,2.6384837426007834e-08,5.396898261622596e-09,4.504611339939402e-06
1989,1.7013178421620978e-08,2.7440609784434855e-09,4.526603163412801e-06
1990,1.5256222951620657e-08,3.269190584909154e-09,4.0559757508162875e-06
1991,1.4653663171770859e-08,2.344586080837985e-09,4.566667669791968e-06
1992,1.4325855168806356e-08,1.1019888335184191e-09,4.5407449960066515e-06
1993,1.827938511667071e-08,1.661762283333701e-09,4.549904843997865e-06
1994,1.4242301560329906e-08,0.0,3.953557460079082e-06
1995,1.4640617607142303e-08,5.422450821690461e-10,3.961100237148685e-06
1996,1.4412848692302305e-08,6.4057106285986265e-09,3.948586901003637e-06
1997,2.157702461147437e-08,5.27438381858758e-09,4.667350452791652e-06
1998,2.0026142522056034e-08,4.768129224785866e-10,3.6600160484567823e-06
1999,2.102292562256025e-08,4.570201161957499e-10,4.137402896731146e-06
2000,1.590491294223284e-08,1.3254094488601709e-09,4.186085035939868e-06
2001,1.8839211080035057e-08,0.0,4.722508379018109e-06
2002,1.7086764003693133e-08,0.0,4.700612599606302e-06
2003,2.0001230893740285e-08,8.333845835650777e-10,4.372352314874206e-06
2004,1.5857247959161214e-08,0.0,5.047890653031573e-06
2005,2.522099862289906e-08,9.007499190971657e-10,5.168052595649897e-06
2006,1.8942293067425453e-08,8.235779835885637e-10,5.1523038990808345e-06
2007,1.677681460421354e-08,0.0,5.5227674238267355e-06
2008,1.9158479247494142e-08,0.0,4.4324204182544236e-06
2009,2.4317781566196572e-08,0.0,4.897887222909958e-06
2010,1.8895171649546683e-08,4.723793023408973e-10,4.550902350075603e-06
2011,1.5295887223487625e-08,3.82397197240536e-10,4.781494393313324e-06
2012,1.2936160587173617e-08,0.0,3.6864652344092974e-06
2013,1.1435412616833673e-08,0.0,3.040146275168354e-06
2014,1.2126492698882885e-08,0.0,2.5153810234712637e-06
2015,1.1304534197620342e-08,0.0,2.6248685074392597e-06
2016,1.2428039930512114e-08,0.0,2.339785783789239e-06
2017,1.3081178806828575e-08,0.0,2.6340965177951148e-06
2018,8.26069346260283e-09,0.0,2.567784932239192e-06
2019,1.3775333762566788e-08,5.1019755087367e-10,2.7188427473845422e-06
