year,en_ADP appât_NOUN,en_ADP papa_NOUN
1863,8.490855130105501e-09,0.0
1864,8.63051052846231e-09,9.589455896019672e-10
1865,6.118897832863013e-09,9.41368871743009e-10
1866,1.0217787504984699e-08,9.731225825149181e-10
1867,4.85281148598915e-10,1.455843445796745e-09
1868,7.903798504571569e-09,9.87974813071446e-10
1869,5.371870948067681e-09,0.0
1870,9.747882501187632e-09,1.1468097582678638e-09
1871,1.1683295220166201e-08,0.0
1872,9.071008832961525e-09,2.4189357183956872e-09
1873,1.7359413462259e-08,0.0
1874,5.974609251779839e-09,0.0
1875,1.716458086775674e-08,0.0
1876,1.0882827083946722e-08,1.813804439976252e-09
1877,1.793596560162314e-08,0.0
1878,1.2078177569208037e-08,0.0
1879,6.720257683667796e-09,0.0
1880,5.134277003548959e-09,0.0
1881,9.761510710859511e-09,2.0917522713936876e-09
1882,6.655385131892899e-10,1.3310770263785798e-09
1883,2.5277355764075082e-09,1.2638677882037541e-09
1884,1.1883054540362536e-08,4.621187876807653e-09
1885,3.2228177904158883e-09,1.9336907075562237e-09
1886,2.1296431285122708e-08,1.2906927748801422e-09
1887,3.9173548849191775e-09,1.9586774424595887e-09
1888,6.340614699951175e-09,1.268122939990235e-09
1889,1.0650732740202784e-08,2.506054641582267e-09
1890,6.554386366985909e-09,1.3108772956016423e-09
1891,5.736798147637501e-09,1.2748440081367107e-09
1892,8.149066310636499e-09,4.387958441043338e-09
1893,6.15841644346915e-09,2.463366621796581e-09
1894,1.1972924873759894e-08,5.671385139294216e-09
1895,1.745398137131815e-08,6.018614495673091e-09
1896,2.948514543632541e-09,8.255840455717589e-09
1897,9.322741689743452e-09,5.826713556089658e-10
1898,3.3950129374460403e-09,2.26334195829736e-09
1899,7.185851913504848e-09,0.0
1900,3.114631885736685e-09,1.038210628578895e-09
1901,5.029864968975062e-09,3.912117296778206e-09
1902,1.5712908307818907e-08,4.910283846193408e-10
1903,1.3500550899436803e-08,5.400220270956879e-10
1904,9.13686282189019e-09,1.6123875568041512e-09
1905,1.2901897328276846e-08,1.5482277682110634e-09
1906,5.658602919567102e-09,5.144184522798412e-10
1907,1.2342823652033985e-08,2.5714216866923323e-09
1908,3.437972351250096e-09,4.911389073214423e-10
1909,8.801573692096554e-09,0.0
1910,5.34415089958884e-09,2.67207544979442e-09
1911,4.788336838146279e-09,4.788336838146279e-09
1912,2.6047106693738442e-09,5.730363294986773e-09
1913,4.772690687104841e-09,4.242391771214216e-09
1914,4.018046340092951e-09,1.3393487430235496e-09
1915,1.6493066468115103e-08,2.3561523843085297e-09
1916,5.493730803607377e-09,4.394984820521586e-09
1917,5.483212106582869e-09,5.483212328627474e-09
1918,8.040463406189247e-09,0.0
1919,1.8415696745321952e-09,9.207848372660976e-10
1920,1.514446346106979e-09,7.572231730534895e-09
1921,6.815472630705699e-09,7.572747429129834e-10
1922,8.115729421831475e-09,0.0
1923,5.307974060286824e-09,0.0
1924,1.5469948877466777e-08,0.0
1925,2.0896537833436923e-08,2.1996355847875293e-09
1926,5.57306911730393e-09,1.1146138456652466e-09
1927,3.3447675740205796e-09,2.2298449753321847e-09
1928,1.0283437212876834e-08,2.2852082448565625e-09
1929,5.570202965543558e-09,0.0
1930,7.352522590764465e-09,0.0
1931,1.8248570654577634e-08,3.4216069977333063e-09
1932,7.6716757391182e-09,1.0959536611565568e-09
1933,1.0323596200123575e-08,2.2941324395731044e-09
1934,1.3179738189705859e-08,7.188948103475923e-09
1935,5.98414207075848e-09,8.377798899061872e-09
1936,6.0623572828433225e-09,3.6374143697059935e-09
1937,3.777335333410292e-09,2.5182236296217297e-09
1938,3.8895642262559704e-09,7.779128785578848e-09
1939,1.5294050470515685e-09,6.117620188206274e-09
1940,5.0715658339584024e-09,0.0
1941,2.9515025978810172e-09,2.9515025978810172e-09
1942,6.068423541449874e-09,0.0
1943,1.1612940831184915e-08,5.806470415592457e-09
1944,6.4263723231761105e-09,0.0
1945,1.9606536838523425e-08,4.357008087652048e-09
1946,9.744772988540262e-09,1.3921104269343232e-09
1947,7.152522574216391e-09,2.3841741914054637e-09
1948,6.523132700664291e-09,1.0871887834440486e-09
1949,3.043272656100271e-08,9.817008317369869e-10
1950,6.381216888229346e-09,3.190608444114673e-09
1951,1.8124383771578323e-08,4.264560704569931e-09
1952,1.370824520563474e-08,5.272401959466322e-09
1953,3.232148326759443e-09,7.541679392097933e-09
1954,1.4658803948464083e-08,3.9090144454689835e-09
1955,1.3139850985055546e-08,1.8771215692936494e-09
1956,1.3953826538681824e-08,4.360570571293465e-09
1957,8.835037590415595e-09,1.7670075402875796e-09
1958,2.1507833736222892e-08,2.4816730892496253e-09
1959,1.2401196514133517e-08,2.3252243464000344e-09
1960,8.997083078554624e-09,4.152500121534786e-09
1961,6.94815938118154e-09,6.948159270159238e-10
1962,3.805173953708163e-09,1.9025869213429303e-09
1963,3.879631726988464e-09,1.2932106496776896e-09
1964,7.300761772910391e-09,5.475571440705096e-09
1965,6.5664522708175355e-09,3.2832260243864653e-09
1966,1.1078149952936656e-08,3.3234448526542337e-09
1967,8.381570104631919e-09,2.9582012395223956e-09
1968,1.527081394669949e-08,3.1439910674890825e-09
1969,9.537691525451919e-09,9.083515606356229e-10
1970,3.6789800095249348e-09,2.2993624781975086e-09
1971,1.0276794526475896e-08,7.1937562573509695e-09
1972,1.128632298730281e-08,2.5650733759263744e-09
1973,8.269805285010534e-09,8.821125829783227e-09
1974,8.438357568252286e-09,6.18812873165453e-09
1975,1.0851811893530794e-08,4.569184142155791e-09
1976,1.1427053969725876e-08,2.285410749536254e-09
1977,7.639816779203557e-09,5.289103655048422e-09
1978,8.316828115084718e-09,2.9702956760857546e-09
1979,1.287434159280565e-08,2.9259866751729646e-09
1980,1.4212877097463661e-08,9.66475621755336e-09
1981,3.6688188487232765e-08,9.488324403950088e-09
1982,2.483000827169235e-08,5.586752060970923e-09
1983,8.841442245000053e-09,5.052252838311233e-09
1984,1.5077421977593986e-08,5.799008384599347e-09
1985,1.4437339324047116e-08,4.812446441349039e-09
1986,2.2179596825822046e-08,7.193382389747427e-09
1987,6.721898593298192e-09,4.888653593049241e-09
1988,1.679035044332977e-08,3.597932174415064e-09
1989,5.488121956886971e-09,1.5366742101008413e-08
1990,1.0897301727652575e-08,8.172976573295188e-09
1991,1.52398094144246e-08,7.6199047072123e-09
1992,9.91789939064347e-09,5.509944278614398e-09
1993,7.200969598386564e-09,3.323524566667402e-09
1994,6.329911705904578e-09,8.967375175750192e-09
1995,5.964695848348356e-09,7.0491861237087505e-09
1996,8.540947504798169e-09,2.6690460952494277e-09
1997,3.3564262480467733e-09,6.233362936924891e-09
1998,8.10582001520288e-09,6.675380914700213e-09
1999,7.312321859131998e-09,6.39828168225165e-09
2000,8.394259509714175e-09,8.836063214445744e-09
2001,1.1829271784336015e-08,9.20054432640427e-09
2002,9.63868718173444e-09,1.3143664823189738e-08
2003,7.500461585152607e-09,6.667076668520622e-09
2004,7.488145215006625e-09,6.607186797680242e-09
2005,8.106749049829887e-09,9.908249332113428e-09
2006,6.58862386870851e-09,5.7650457740976435e-09
2007,3.595031605740928e-09,1.5578469847454812e-08
2008,1.575252639440805e-08,1.4475294962679186e-08
2009,1.3350939020995156e-08,1.3827758049700378e-08
2010,1.0392344762522043e-08,1.228186230495254e-08
2011,1.4531093661673822e-08,2.141424276791426e-08
2012,1.3617010630184723e-08,2.5191470021113105e-08
2013,1.1156499724052082e-08,2.1755174550719403e-08
2014,1.9922095972901843e-08,1.6024294779981574e-08
2015,1.1747849804066846e-08,1.728928800126539e-08
2016,1.4292246497404903e-08,2.4648946217453727e-08
2017,1.8112402244696568e-08,2.238894158956839e-08
2018,1.5488799576246493e-08,2.0135439759982887e-08
2019,1.4285530980373551e-08,2.0918098808664354e-08
