year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP pages_NOUN
1856,4.294478458177764e-06,8.024643349813232e-08,1.2632341062079888e-07
1857,4.201514911983395e-06,8.396195760873582e-08,2.738526601042679e-07
1858,3.6208309666108107e-06,9.542668594209047e-08,1.0863960792084626e-07
1859,3.590491360228043e-06,4.735721281790006e-08,8.351164315634207e-08
1860,3.6782250845135422e-06,5.81302364022207e-08,1.1580275427469644e-07
1861,3.5539503642212367e-06,4.998921571131021e-08,9.479086759967004e-08
1862,3.514541504046065e-06,6.460720497480921e-08,1.83882045645678e-07
1863,3.601621074267314e-06,7.042415417490844e-08,1.6682033721071576e-07
1864,3.806055019595078e-06,9.253824750921069e-08,1.8219966468890902e-07
1865,3.691578058351297e-06,4.895118116410302e-08,1.1296426360996037e-07
1866,3.5786583794106264e-06,6.909170474633797e-08,1.3964308603897635e-07
1867,3.2596335586276837e-06,9.60856638698715e-08,1.47525470950427e-07
1868,3.302799768789555e-06,8.644779669886304e-08,1.8870318674313324e-07
1869,3.4326255899941316e-06,8.741499435416245e-08,2.0168934522502013e-07
1870,3.4083186619682238e-06,4.931282004960735e-08,3.044779934846531e-07
1871,2.677598786249291e-06,6.691341591924527e-08,2.4641131979308284e-07
1872,3.549788061718573e-06,7.256807244004904e-08,1.687207666911661e-07
1873,3.194730652467115e-06,5.926144391876775e-08,2.9810302093480345e-07
1874,2.8421216029528296e-06,9.141151885438958e-08,3.244212679609504e-07
1875,3.0209662327251863e-06,5.2065896039010795e-08,2.900814166650889e-07
1876,3.0725848318979843e-06,7.255217782109469e-08,2.696522658496292e-07
1877,2.8845981887570815e-06,7.916564426224681e-08,3.976836793206928e-07
1878,2.6759200864034938e-06,9.722932670097606e-08,5.477453401403487e-07
1879,3.0558844628103543e-06,8.247589144971812e-08,3.201286518095259e-07
1880,2.8514491532405373e-06,6.289489329347475e-08,3.6774258216354383e-07
1881,2.632121550050215e-06,5.647731349256446e-08,2.809920445212555e-07
1882,3.2192097023653332e-06,6.921600625986457e-08,4.0464742778745233e-07
1883,2.5176245799229946e-06,6.256145756999842e-08,6.654263855487841e-07
1884,2.7707321805792162e-06,5.149323545339257e-08,4.548569147999615e-07
1885,2.5892118173942436e-06,6.05889756699618e-08,4.499053827267119e-07
1886,2.774344011413632e-06,6.38892928561674e-08,5.317654511172165e-07
1887,2.4790326733636903e-06,8.030577025586183e-08,3.7541315445199785e-07
1888,2.69032284450077e-06,9.891358998537214e-08,4.799845323422147e-07
1889,2.4991629743453814e-06,6.891650272677907e-08,3.1576288622714443e-07
1890,2.4906669295887696e-06,7.209824937071119e-08,3.926077384308613e-07
1891,2.421566250632168e-06,5.6730556918793695e-08,5.277854362439882e-07
1892,2.2447543415182736e-06,4.513328932809202e-08,4.450643824593925e-07
1893,2.0784655134775676e-06,6.651089845544078e-08,4.483327136206583e-07
1894,2.0738366401928943e-06,5.860431362414431e-08,4.266141981901228e-07
1895,2.27804548558197e-06,6.259359164317857e-08,4.1708998033129774e-07
1896,2.2674075808026828e-06,6.486731918275979e-08,4.2163756042157274e-07
1897,2.140734522981802e-06,6.118049433734285e-08,4.5797969605576583e-07
1898,2.0415343442437006e-06,5.432020577789132e-08,4.3173249275607617e-07
1899,2.3077639070834266e-06,6.854197209804624e-08,4.2507077679942995e-07
1900,2.223328010586556e-06,6.177353306657807e-08,4.941882804088138e-07
1901,2.0192114789097104e-06,6.259387519413906e-08,5.035453949364666e-07
1902,1.8443025737724383e-06,7.365425691574501e-08,3.520673583778944e-07
1903,2.1347070742194774e-06,7.344299346456751e-08,5.524425441549852e-07
1904,1.939164803843596e-06,6.610789071714862e-08,3.735364648704831e-07
1905,2.1546168227359885e-06,6.089695575584031e-08,4.479538722734766e-07
1906,1.9753667857003165e-06,5.2985101084424e-08,4.460008038442709e-07
1907,1.9815374798781704e-06,7.045695465945911e-08,4.700558777770425e-07
1908,1.974869519472122e-06,5.7463252156608746e-08,5.407439460647367e-07
1909,2.161886641260935e-06,5.6660129699181994e-08,4.615325239210044e-07
1910,2.108801936628879e-06,4.649411078361254e-08,4.3501386737254677e-07
1911,2.2350891413225327e-06,7.980561189668833e-08,4.49039573857668e-07
1912,2.087936081807129e-06,6.35549386451828e-08,4.5165680989667223e-07
1913,2.094680894515477e-06,4.295421685007739e-08,3.8923943890267765e-07
1914,2.0291133751015877e-06,5.960101973068177e-08,6.368603253648075e-07
1915,2.1499890863196924e-06,5.065727737285641e-08,5.12463138369057e-07
1916,2.3249469904840225e-06,4.504859418830165e-08,4.757571030467034e-07
1917,2.2250874280871358e-06,5.8122050838882444e-08,5.066487857030566e-07
1918,2.0537640921247657e-06,4.364823169566989e-08,5.812106183000765e-07
1919,2.079132173093967e-06,5.5247089680854344e-08,4.115908242563471e-07
1920,2.0846352981607197e-06,4.0132829060013364e-08,5.785184806761379e-07
1921,1.9045460248889867e-06,3.6349187437778596e-08,4.7632581884338165e-07
1922,2.1403391201602062e-06,5.0907753901263675e-08,4.847303676225323e-07
1923,1.975628038053401e-06,5.732612162745454e-08,3.7368137029147874e-07
1924,2.1516120796150062e-06,6.059063428764944e-08,4.873033916386049e-07
1925,2.0280640455894172e-06,5.279125447898991e-08,4.3222840351297975e-07
1926,1.959491100933519e-06,5.9074534153324976e-08,4.2243865583380114e-07
1927,2.0113202481297776e-06,3.9022288067513955e-08,6.845624124229843e-07
1928,1.951567810465349e-06,4.341895665227469e-08,4.707528902248015e-07
1929,1.7323332031082828e-06,4.6789706109606755e-08,5.715028219555052e-07
1930,1.983080437639728e-06,5.7769820926978355e-08,4.810650289233109e-07
1931,1.8145922240364598e-06,4.219981875053236e-08,5.041167510100308e-07
1932,1.8992876675838488e-06,5.479768339089475e-08,4.4057338088876463e-07
1933,1.8123646441381425e-06,5.1617979668350245e-08,5.276504362328183e-07
1934,1.7696794429866713e-06,3.474658250013363e-08,4.7087610077767295e-07
1935,1.9005635749635985e-06,3.7101681726881e-08,5.553283681791754e-07
1936,1.8235571133118356e-06,3.758661559771781e-08,4.5952667715454254e-07
1937,1.7640156784182182e-06,2.266401277761787e-08,5.905234609082655e-07
1938,2.035538727795938e-06,6.093650684046992e-08,6.832668286715915e-07
1939,1.7894038819576963e-06,7.035263305255057e-08,5.87291514086985e-07
1940,1.9094445633527357e-06,5.832300775665544e-08,5.578722186427854e-07
1941,1.9214282929169713e-06,6.49330580415608e-08,5.04706948678546e-07
1942,1.957066615432268e-06,6.675266095435006e-08,6.311160238858804e-07
1943,2.3051686639519176e-06,1.4516176261025748e-08,4.645176427953146e-07
1944,2.5737620035215514e-06,4.4984606262232774e-08,5.783735357312025e-07
1945,1.777659349500027e-06,5.010559478435539e-08,4.5312885355031085e-07
1946,1.8682121663005091e-06,4.872386583087973e-08,3.8839880822649775e-07
1947,1.8525033738114871e-06,2.9802176948479087e-08,5.245182952418048e-07
1948,2.139587422789191e-06,5.979538375555649e-08,3.8269045843364324e-07
1949,2.457197069816175e-06,6.282885400832328e-08,3.985705259168526e-07
1950,2.018591658270452e-06,4.679559051368187e-08,3.105525507862694e-07
1951,2.130148004653165e-06,3.8381047118285494e-08,5.725172569359671e-07
1952,1.805270471777476e-06,4.956057786387191e-08,3.5957781430173696e-07
1953,1.8283185454492923e-06,3.1244099751859267e-08,4.600424420297955e-07
1954,1.9789385987678543e-06,4.9839935289952564e-08,3.9285595154758823e-07
1955,1.8743058944892255e-06,4.3173795205575516e-08,5.753377863015885e-07
1956,1.9203953343094327e-06,5.232684818778921e-08,6.392596958448848e-07
1957,1.992300894926302e-06,3.8874165220192936e-08,5.725104581522089e-07
1958,2.1565738279605284e-06,4.384288976311268e-08,4.442194861953297e-07
1959,1.960164127012831e-06,6.74315061566233e-08,4.4489293160587806e-07
1960,2.1987486888974672e-06,4.2217082940609885e-08,4.692324924171487e-07
1961,2.1726893919549184e-06,4.6552666776999985e-08,7.920901647917589e-07
1962,2.1816329081048025e-06,5.327243268737902e-08,5.40968878803838e-07
1963,2.398259084657184e-06,4.461576696979108e-08,5.696592804138589e-07
1964,2.037520971498452e-06,6.205647462564912e-08,5.597250839484147e-07
1965,2.0914148990414105e-06,8.098624099117657e-08,6.046607989862451e-07
1966,2.2566191546502523e-06,7.200797458306596e-08,4.946393832305773e-07
1967,2.3019736090645893e-06,6.853166428788526e-08,5.950914805374907e-07
1968,2.3889840576885035e-06,6.063411447931877e-08,5.555881203989088e-07
1969,2.265883040308836e-06,6.176790451339897e-08,5.295689327056152e-07
1970,2.1949715574010042e-06,8.92152657583356e-08,5.113782313159732e-07
1971,2.3759951091051335e-06,6.114692963077317e-08,6.911144505572508e-07
1972,2.3367817902908428e-06,5.027543836799708e-08,7.664439367616183e-07
1973,2.3227128167491173e-06,6.726108431331923e-08,6.599305217847018e-07
1974,2.0313939330662834e-06,4.6692244737300825e-08,5.805590017615714e-07
1975,2.2383289888239233e-06,6.51108731375416e-08,6.21409061096756e-07
1976,2.365400177950505e-06,6.684826581171421e-08,6.147755060026405e-07
1977,2.274314510941622e-06,7.816119840242663e-08,6.881711329675966e-07
1978,2.4356425001315074e-06,5.999997210182073e-08,7.324749353720961e-07
1979,2.5216152153006988e-06,6.55421010797852e-08,7.584157479811893e-07
1980,2.578784460638417e-06,7.561250203735881e-08,8.067228929320436e-07
1981,2.6288983008271316e-06,9.804601752705366e-08,8.621723859292274e-07
1982,2.493553665772197e-06,4.966001743156312e-08,1.0614829085708877e-06
1983,2.613909373394563e-06,6.631081828079033e-08,1.0319226588784147e-06
1984,2.6054945010400843e-06,7.30675077109666e-08,8.918875153973715e-07
1985,2.642032995936461e-06,6.67726937075841e-08,8.481936673021551e-07
1986,2.5692363578855293e-06,7.13343740188499e-08,9.501259294886211e-07
1987,2.666149384822347e-06,5.8052759432936085e-08,8.71402458635373e-07
1988,2.55453187492094e-06,5.996553742448896e-08,8.449144477395976e-07
1989,2.476240752002923e-06,5.707646977270997e-08,9.445058137824702e-07
1990,2.4322778244822985e-06,6.156975468352144e-08,8.20566827375302e-07
1991,2.670483581823646e-06,4.161640332345229e-08,8.956319033082139e-07
1992,2.6326513307139976e-06,7.438424520778142e-08,8.545923300129488e-07
1993,2.7258440695732133e-06,5.373031086719493e-08,8.569154088533537e-07
1994,2.861647772078868e-06,4.483687554568405e-08,8.218335838527935e-07
1995,2.8527513222798007e-06,4.9344302865961254e-08,9.033803065605639e-07
1996,2.929011088781408e-06,4.217092897107477e-08,9.57653750077725e-07
1997,3.0284554668469355e-06,6.856699052981696e-08,1.2145467529478537e-06
1998,3.0897476790414657e-06,7.581325212058232e-08,1.0427898606835129e-06
1999,2.8655160804191837e-06,1.50359616313267e-07,9.839643280162846e-07
2000,3.3550531952641904e-06,4.638933026601677e-08,9.542947889684683e-07
2001,3.3437409001635388e-06,4.2497753399706184e-08,1.001983133241957e-06
2002,3.414285856706556e-06,4.863155850243217e-08,1.1728529565324664e-06
2003,3.575636583263986e-06,3.708561352455675e-08,1.1663217622803757e-06
2004,3.5573093555285595e-06,4.0964559439027326e-08,1.306020664781915e-06
2005,3.698028876897297e-06,4.909087147897395e-08,1.2367296017279372e-06
2006,3.4326731110922992e-06,3.706100892841846e-08,1.1381847673241907e-06
2007,3.6261885725252796e-06,3.7947555014961054e-08,1.149611237094561e-06
2008,3.4110605611203937e-06,4.896055585956738e-08,1.0750035499551558e-06
2009,3.4173635867773555e-06,2.6701878041990312e-08,1.1429357700265541e-06
2010,3.719514552358305e-06,3.1649413423373574e-08,1.0434858530583568e-06
2011,3.4767554097925313e-06,3.250376226504592e-08,1.394984985692016e-06
2012,3.7402523958007805e-06,2.961699877013224e-08,1.1039991752448408e-06
2013,3.3636847547313664e-06,2.733342513439041e-08,9.78425018338669e-07
2014,3.336951067467453e-06,3.0965866204546444e-08,6.606773449435721e-07
2015,3.1823371955397306e-06,2.659890505074536e-08,6.040167688237119e-07
2016,3.2540751817577984e-06,2.4027545397764527e-08,5.414482951993094e-07
2017,4.03026069761836e-06,2.9181091765195788e-08,7.40344411220839e-07
2018,3.292144583610934e-06,1.6779533762445453e-08,7.388157877707968e-07
2019,3.057868980249623e-06,2.091809958582047e-08,7.744798867781455e-07
