year,en_ADP aile_NOUN,en_ADP pelles_NOUN
1866,1.0266443128958969e-07,5.352174259343201e-09
1867,1.4073152954097168e-07,4.367530337390235e-09
1868,1.4276235482668653e-07,1.2843672791973404e-08
1869,1.0108884396231588e-07,5.860222973552709e-09
1870,1.4048419272327806e-07,3.4404292748035914e-09
1871,1.5188283208900089e-07,0.0
1872,1.5662608721100924e-07,0.0
1873,2.1370035430123835e-07,5.986004469882289e-10
1874,1.1949218076123813e-07,5.974609140757536e-10
1875,1.8766609422016245e-07,2.8607636259891933e-09
1876,1.4873196030329439e-07,2.418405919968336e-09
1877,9.339071826985901e-08,4.329371083855449e-09
1878,1.425224924744839e-07,3.0195443923020093e-09
1879,9.408360746032685e-08,0.0
1880,1.2964049678210188e-07,6.417846254436199e-10
1881,9.691785241017215e-08,0.0
1882,7.8533544112247e-08,6.655385131892899e-09
1883,9.9845554324407e-08,8.21514056781325e-09
1884,1.313737740815668e-07,3.300848483434038e-09
1885,1.289127151693492e-07,0.0
1886,1.2261581527894805e-07,0.0
1887,9.662808686528024e-08,1.3057849246322917e-09
1888,1.3885945993052928e-07,3.804368819970705e-09
1889,1.0963989405254893e-07,5.6386229019267375e-09
1890,7.73417605515192e-08,0.0
1891,1.1409854216992699e-07,3.824531802365527e-09
1892,9.277397960971712e-08,3.1342561879199593e-09
1893,1.0530892247118118e-07,1.847525021858587e-09
1894,1.600590944228486e-07,7.561847148451761e-09
1895,1.5648397222456367e-07,0.0
1896,1.0378771264640818e-07,1.179405795248556e-09
1897,1.0196748501112296e-07,5.826713556089658e-10
1898,1.324055053375517e-07,1.6975064687230201e-09
1899,9.839089365470954e-08,5.527578395003729e-10
1900,9.863000993703963e-08,4.15284251431558e-09
1901,9.389081379040931e-08,0.0
1902,9.967876374306073e-08,2.455141867585553e-09
1903,8.046328003885606e-08,2.1600881083827517e-09
1904,1.5425174382244222e-07,4.299700151477737e-09
1905,1.0682771423020654e-07,8.773290538499623e-09
1906,1.7593111012459417e-07,0.0
1907,2.0211374973655438e-07,2.057137349353866e-09
1908,2.3967578255401634e-07,5.40252820258047e-09
1909,1.5402754571791633e-07,5.500983557560346e-10
1910,9.298822134518048e-08,5.344150677544235e-10
1911,1.3088120431881123e-07,2.6601871816467337e-09
1912,1.2085857115096132e-07,5.209421227725386e-10
1913,1.34695939346674e-07,2.121195885607108e-09
1914,1.6005217062797783e-07,6.696743715117748e-10
1915,1.366568368466048e-07,0.0
1916,2.1755174572923863e-07,6.592477230782379e-09
1917,1.052776754661977e-07,0.0
1918,1.3898515494048524e-07,0.0
1919,8.010828267401848e-08,1.8415696745321952e-09
1920,1.3099961071461053e-07,7.572231730534895e-10
1921,9.011569268579933e-08,5.300923255902035e-09
1922,1.8813735075395854e-07,7.377935484775833e-10
1923,1.1465223792583856e-07,0.0
1924,7.219309772210636e-08,2.578324886925998e-09
1925,6.488924952918751e-08,3.299453377181294e-09
1926,7.133528756586571e-08,2.229227691330493e-09
1927,5.3516278963883224e-08,2.2298449753321847e-09
1928,8.226749592665783e-08,2.2852082448565625e-09
1929,8.578112797863469e-08,3.342121912552898e-09
1930,8.82302675364599e-08,2.100720708497761e-09
1931,9.238338805062085e-08,4.5621426636444085e-09
1932,9.644391951724174e-08,0.0
1933,7.45593045081705e-08,1.261772819560747e-08
1934,8.746553348260022e-08,2.3963160344919743e-09
1935,9.454944205344873e-08,2.393656828303392e-09
1936,8.608547119592913e-08,1.2124714565686645e-09
1937,6.673292496373051e-08,3.777335333410292e-09
1938,5.8343465170196396e-08,0.0
1939,1.9729324751693866e-07,0.0
1940,1.3693227352007398e-07,0.0
1941,7.378756272657938e-08,0.0
1942,1.3957373834472264e-07,6.068423541449874e-09
1943,1.0451646836884265e-07,0.0
1944,6.105053707017305e-08,0.0
1945,1.590307974197458e-07,2.178504043826024e-09
1946,7.9350293447078e-08,4.1763312808029696e-09
1947,9.298279657343755e-08,7.152522574216391e-09
1948,1.1198044624904924e-07,6.523132700664291e-09
1949,7.657266642979721e-08,8.835307596655184e-09
1950,6.487570480828708e-08,1.0635361480382244e-09
1951,5.970384897580061e-08,3.1984206394497505e-09
1952,1.2759212530966124e-07,8.435843135146115e-09
1953,7.110726230052933e-08,2.1547654771580937e-09
1954,5.0817189567453624e-08,0.0
1955,9.761032160326977e-08,1.8771215692936494e-09
1956,7.761816078755146e-08,0.0
1957,1.1043797076837336e-07,3.534015080575159e-09
1958,7.114129463303698e-08,4.9633461784992505e-09
1959,7.053180439697826e-08,1.5501495642666896e-09
1960,7.543708591128961e-08,4.844583401109048e-09
1961,6.53126956962069e-08,2.779263708063695e-09
1962,6.659054357927019e-08,2.5367825617905737e-09
1963,6.983337463850603e-08,1.2932106496776896e-09
1964,5.1713729298796807e-08,1.2167936658258327e-09
1965,7.770301435616744e-08,3.2832261354087677e-09
1966,8.530175277243757e-08,1.6617224263271169e-09
1967,1.1684895140362528e-07,1.4791006197611978e-09
1968,9.701458125732643e-08,8.982831700699023e-10
1969,6.131372826123638e-08,1.3625273131978588e-09
1970,6.71413845632074e-08,2.7592350626548523e-09
1971,7.810363944482646e-08,2.0553589941130213e-09
1972,9.593374838967605e-08,3.0780880067027283e-09
1973,6.781240702302682e-08,5.513203782392395e-10
1974,5.1755259189434355e-08,5.625571564138454e-09
1975,7.996072115545871e-08,0.0
1976,8.341749418994127e-08,3.9994687561772935e-09
1977,4.995264557550172e-08,2.938390863960194e-09
1978,4.633661299102698e-08,1.1881182704343018e-09
1979,5.0326971035019596e-08,1.1703946700691858e-09
1980,8.641429039002446e-08,0.0
1981,6.894849136074299e-08,1.2651099057237047e-09
1982,5.338451991576676e-08,0.0
1983,3.9786492656013195e-08,1.89459470334441e-09
1984,7.074790064898195e-08,5.799008495621649e-10
1985,6.857735967980005e-08,4.812446441349039e-09
1986,7.553051878383954e-08,1.1988970927134801e-09
1987,5.621951615353282e-08,6.110816852533674e-10
1988,6.836071220206463e-08,0.0
1989,7.463846340982627e-08,2.7440609784434855e-09
1990,7.900544174432866e-08,1.089730194969718e-09
1991,7.150987269000098e-08,2.9307325455363298e-09
1992,8.044518184924243e-08,1.1019888335184191e-09
1993,6.702441002204296e-08,2.7696036575264316e-09
1994,7.27939867273264e-08,2.1099706426497278e-09
1995,5.4224509327127635e-08,4.880205572987961e-09
1996,8.167281206894472e-08,1.067618438099771e-09
1997,5.226434973693017e-08,0.0
1998,6.1508868220983e-08,2.86087753487152e-09
1999,4.4787972358628636e-08,2.7421207526856506e-09
2000,3.5786055674336126e-08,2.6508188977203417e-09
2001,5.301266403634486e-08,4.3812117822561447e-10
2002,5.0384047600715576e-08,8.76244299341522e-10
2003,6.125376650345515e-08,4.1669229178253886e-10
2004,8.633390669032792e-08,1.7619165015858584e-09
2005,5.5396121467765624e-08,1.3511248786457486e-09
2006,6.547444897364585e-08,2.8825228870488218e-09
2007,5.592271179466479e-08,1.1983438685803094e-09
2008,4.810906906183021e-08,8.514879357157668e-10
2009,4.0529637646002925e-08,3.814554005998616e-09
2010,2.6925620677520357e-08,9.447586046817946e-10
2011,5.0858826372568444e-08,1.1471915639660324e-09
2012,4.5276559695883734e-08,2.382976926895708e-09
2013,4.2952524315076346e-08,1.1156500168141292e-09
2014,3.486366653704387e-08,1.5158115873603606e-09
2015,2.925879433179901e-08,3.32486305154589e-09
2016,3.5419916305512444e-08,2.278474076078396e-09
2017,2.238894164507954e-08,1.2578056374223934e-09
2018,2.555652095503902e-08,1.0325866828253538e-09
2019,1.9387507654844427e-08,1.7856913725466939e-09
