year,en_ADP allié_NOUN,en_ADP palier_NOUN
1800,3.144164484325529e-09,0.0
1801,1.6668277424969347e-08,0.0
1802,4.475680270843441e-09,0.0
1803,0.0,0.0
1804,2.4718509461507665e-09,0.0
1805,3.1271653710973624e-08,0.0
1806,2.881669125542885e-09,0.0
1807,5.693910232196231e-09,0.0
1808,3.852325747288887e-08,0.0
1809,3.6144488291256494e-08,0.0
1810,1.6380887757350138e-08,0.0
1811,0.0,0.0
1812,1.3336041604361526e-08,0.0
1813,3.4508900625951355e-08,0.0
1814,1.2586708564299443e-08,0.0
1815,1.8880564667256294e-08,0.0
1816,6.952811659743929e-09,0.0
1817,2.80237220096069e-08,0.0
1818,8.344824387052086e-09,0.0
1819,1.6561680027393777e-08,0.0
1820,2.7292905713238724e-08,0.0
1821,1.7750679148775816e-08,0.0
1822,1.604098542884458e-08,0.0
1823,1.087095569118901e-08,0.0
1824,2.6105450245950124e-08,0.0
1825,1.4088708866211164e-08,0.0
1826,1.9377566218281572e-08,0.0
1827,5.530363722527909e-09,0.0
1828,3.8523666034961934e-08,0.0
1829,3.429270378774163e-08,0.0
1830,2.1917355041978226e-08,0.0
1831,6.392394169552063e-08,0.0
1832,2.705993829010822e-08,0.0
1833,2.3167257001688313e-09,1.1583628500844156e-09
1834,1.4001796166951408e-08,0.0
1835,3.2521278114927554e-08,0.0
1836,3.091544975575289e-08,0.0
1837,2.7135774516295896e-08,0.0
1838,4.3553918693817195e-08,0.0
1839,3.216078425793967e-08,0.0
1840,3.121147429396842e-08,0.0
1841,3.338685417020315e-08,0.0
1842,5.366611999235715e-08,6.708265054555795e-10
1843,2.3036953678001737e-08,0.0
1844,3.732221642849254e-08,1.097712254427563e-09
1845,3.236532197803399e-08,2.2320911785556063e-09
1846,2.751615646445771e-08,0.0
1847,3.937053350000497e-08,2.1572894581822766e-09
1848,5.229394162142853e-08,7.24069959545659e-09
1849,1.256912263158938e-08,0.0
1850,1.6972489191857676e-08,0.0
1851,3.418202609850596e-08,6.449438760824933e-10
1852,3.0599563993760626e-08,3.906327261660181e-09
1853,2.92624660058749e-08,0.0
1854,2.7537021551893304e-08,0.0
1855,4.0332722051061864e-08,5.306937111981824e-10
1856,8.801221973442352e-09,0.0
1857,2.1966791052818735e-08,0.0
1858,6.508588773490587e-08,7.829881631948865e-09
1859,4.175582080101492e-08,7.129042689513199e-09
1860,6.087654469411063e-08,8.696649622663699e-09
1861,3.5369726703038395e-08,9.431927239234028e-09
1862,3.3884898442693157e-08,4.066187830886747e-09
1863,2.8968800691586694e-08,1.4983863039219614e-09
1864,3.4522040670559306e-08,1.2466292886870178e-08
1865,4.9421867487353666e-08,1.8827376990770972e-08
1866,3.4545851790301896e-08,2.432806400776144e-09
1867,2.329349513274792e-08,1.4073153309368536e-08
1868,4.445886503390284e-08,4.00129813726835e-08
1869,4.492837657465998e-08,3.4184632902167778e-09
1870,3.2110673231500186e-08,2.5803219561026935e-08
1871,6.37270636261178e-09,1.4869648401472091e-08
1872,3.4469834986339265e-08,1.3908880158730597e-08
1873,1.2570609442263958e-08,2.6937019892425695e-08
1874,1.3144139998644278e-08,1.4339061493728877e-08
1875,2.7463329999033448e-08,1.2587359599081083e-08
1876,2.1161051577678336e-08,3.264847947548333e-08
1877,1.36065949618569e-08,1.9172929910382663e-08
1878,3.0799352401800206e-08,1.872117572077059e-08
1879,1.649517855639715e-08,3.665595116331133e-08
1880,1.4761046607247863e-08,4.6850275881027414e-08
1881,2.7890029841159958e-08,7.181682804002776e-08
1882,1.9966154951589488e-08,5.856738738430067e-08
1883,3.5388296737437486e-08,6.256145468341856e-08
1884,4.885255577846692e-08,7.129832546581838e-08
1885,1.5469526104539e-08,5.5432465728699754e-08
1886,3.4203360144147155e-08,4.5174246565693466e-08
1887,2.415702127223085e-08,3.7867764035581786e-08
1888,3.106901047544852e-08,4.248211893376208e-08
1889,2.4434033463194282e-08,3.696430539434914e-08
1890,4.129263386776216e-08,1.2387790199186455e-07
1891,3.1871099537283953e-08,7.457837369884146e-08
1892,2.193979398157353e-08,4.952124754709075e-08
1893,3.0176241949675386e-08,5.9120800699474785e-08
1894,1.2603078580752936e-08,1.1153724788215413e-07
1895,1.745398137131815e-08,8.426060560395854e-08
1896,5.307326134129653e-08,8.845543181257298e-08
1897,3.4960280004270317e-08,1.235263340504389e-07
1898,2.4330926606808134e-08,1.9577907917067705e-07
1899,2.2110313580014918e-08,9.728537975206564e-08
1900,2.491705508589348e-08,1.1679869327263503e-07
1901,3.968004597121322e-08,1.3412973154380836e-07
1902,3.437198614619774e-08,1.222660735433756e-07
1903,2.9161189019077938e-08,8.370341220143018e-08
1904,3.171028950532673e-08,1.0426772867333511e-07
1905,4.489860216949637e-08,1.0631163949170741e-07
1906,2.1605575717398295e-08,1.1625856843888727e-07
1907,2.828563872014911e-08,9.05140438156593e-08
1908,3.1432889624483096e-08,1.0559486440797627e-07
1909,1.265226234892225e-08,1.1001966981893929e-07
1910,2.1911017000775246e-08,7.374927690761979e-08
1911,2.0217422402879492e-08,1.1758026530195309e-07
1912,1.719108944087111e-08,1.1304444313964268e-07
1913,2.8636144122629048e-08,1.4371101997312508e-07
1914,3.281404303834279e-08,1.1585366621602589e-07
1915,2.1205371680821372e-08,6.479418912519463e-08
1916,1.7579939282086343e-08,6.9221012033438e-08
1917,2.9609346086090227e-08,7.23783983858084e-08
1918,3.790504266021344e-08,7.581008532042688e-08
1919,4.603924186330488e-09,1.243059557509696e-07
1920,2.7260034229925623e-08,1.4538684256493184e-07
1921,4.089283756059103e-08,1.3858127689836408e-07
1922,1.8444838545406128e-08,9.36997794909189e-08
1923,3.1847843473542525e-08,8.280439800500972e-08
1924,2.707241186783449e-08,1.0055467214442615e-07
1925,2.0896537833436923e-08,5.9390161011307896e-08
1926,2.452150482668003e-08,6.35329868714507e-08
1927,2.2298449309232637e-08,6.578042643923254e-08
1928,1.82816659588525e-08,7.312666716607907e-08
1929,4.344758419705386e-08,8.912324944709837e-08
1930,3.991369368350206e-08,9.558279367993805e-08
1931,2.9653927313688655e-08,1.2089678058657682e-07
1932,2.6302888755935783e-08,1.4356992616981756e-07
1933,1.9500125958415992e-08,9.405943357521096e-08
1934,3.714289675826876e-08,8.267290496632995e-08
1935,3.231436807027421e-08,8.258115968828861e-08
1936,3.394919900756577e-08,1.0912243197935823e-07
1937,1.6368453259474336e-08,9.065605155456069e-08
1938,2.852347158466273e-08,1.4261735259424313e-07
1939,2.7529290846928234e-08,9.023489866422096e-08
1940,1.0143131667916805e-08,6.846613587185857e-08
1941,2.9515025090631752e-08,1.534781404188834e-07
1942,9.102635090130207e-09,1.0923162108156248e-07
1943,3.774205836748479e-08,1.0161323160673419e-07
1944,4.4984606262232774e-08,4.177142010064472e-08
1945,4.1391576388605245e-08,8.496165548876888e-08
1946,2.9234318077442367e-08,6.26449718765798e-08
1947,3.337843779149807e-08,1.0967201546918659e-07
1948,1.7395020535104777e-08,9.78469871792953e-08
1949,2.5524220959027843e-08,7.657266820615405e-08
1950,2.6588404367089424e-08,7.019338710279044e-08
1951,3.5182626589858046e-08,6.503454841322309e-08
1952,5.061505703451985e-08,3.585233443459401e-08
1953,4.5250075686453783e-08,5.171437067463813e-08
1954,2.5408594339637602e-08,6.743050007251838e-08
1955,2.9095383435873146e-08,4.786659957289885e-08
1956,3.9245136917998025e-08,7.41297037087918e-08
1957,1.9437083054185678e-08,6.272876618140799e-08
1958,3.3088973339090444e-08,4.715178647529683e-08
1959,2.4802393028267034e-08,5.890568444133493e-08
1960,2.6991250123842292e-08,6.643999683753066e-08
1961,2.7097821542199085e-08,3.3351164663297794e-08
1962,2.72704117065814e-08,5.010145615047534e-08
1963,2.2631185814248056e-08,4.65555822781738e-08
1964,2.5552667481942848e-08,4.562976130273455e-08
1965,3.556828309658755e-08,3.830430489459857e-08
1966,2.99110034518435e-08,3.489617161900327e-08
1967,2.662381248796919e-08,4.486605298392732e-08
1968,2.784677910483424e-08,3.2338192984537883e-08
1969,2.9067249940339934e-08,6.403878605176772e-08
1970,3.219107469476512e-08,3.173120149968511e-08
1971,2.2608949379332444e-08,4.316254031966338e-08
1972,3.026786643545165e-08,4.360624927812751e-08
1973,2.866866033457427e-08,2.9771299703273968e-08
1974,2.418995848074701e-08,2.4752515648263085e-08
1975,4.454954449784054e-08,4.226495420311949e-08
1976,3.199575004941835e-08,2.3425460571324663e-08
1977,2.7620874476497193e-08,2.4682482946403184e-08
1978,1.7821774278559133e-08,1.900989232694883e-08
1979,2.340789395649523e-08,2.5163485517509798e-08
1980,2.5583177576393723e-08,2.6720208268216084e-08
1981,2.9730083284107423e-08,1.4548763971333756e-08
1982,3.1658262344969046e-08,2.4209258597807093e-08
1983,2.5261265079734585e-08,1.5788289786655696e-08
1984,2.4935737030773453e-08,2.3775934387959552e-08
1985,2.9476234453262862e-08,2.045289804186723e-08
1986,3.7165808208783346e-08,2.038125046510686e-08
1987,2.688759437319277e-08,2.0165694891716157e-08
1988,2.4585871061244546e-08,8.994830658082265e-09
1989,2.469655058234821e-08,7.683371272548811e-09
1990,3.105731100072617e-08,1.198703181159999e-08
1991,3.8099525312418336e-08,8.20605094986604e-09
1992,2.975369817193041e-08,7.713921945651236e-09
1993,1.772546376344053e-08,1.4401939196773128e-08
1994,2.479215582829042e-08,1.3714808844156323e-08
1995,3.741490972597461e-08,5.4224509327127635e-09
1996,3.4163790019192675e-08,9.60856638698715e-09
1997,3.740017817666086e-08,1.1507746866534774e-08
1998,4.3866787202695434e-08,1.0966696883940585e-08
1999,3.3819488459707614e-08,7.769341614505265e-09
2000,2.5624583344097118e-08,8.394259509714175e-09
2001,3.329720854594598e-08,4.8193328439083416e-08
2002,2.584920721915296e-08,1.5772396722013582e-08
2003,3.45854612726626e-08,7.91715315529018e-09
2004,3.655976749117329e-08,1.8500124099318782e-08
2005,4.053374524914943e-08,6.305249655724765e-09
2006,3.006059756671675e-08,6.1768350434476815e-09
2007,3.435252510231024e-08,8.38840730210677e-09
2008,2.0435710013089192e-08,1.2346575317678798e-08
2009,3.099325240896178e-08,1.0490023738540799e-08
2010,2.787037961526906e-08,1.322662068758973e-08
2011,3.1738967010142005e-08,2.1031845570673724e-08
2012,2.4170193652084393e-08,1.05531832161887e-08
2013,3.4306238461123684e-08,1.0877587830471214e-08
2014,3.26982226295236e-08,1.1043770342666903e-08
2015,2.8815480140886862e-08,1.684597350504191e-08
2016,4.080540050299675e-08,1.3463710146766061e-08
2017,2.9432651871275084e-08,9.81088424389931e-09
2018,3.4591653985671655e-08,9.29327992338358e-09
2019,1.989770481714004e-08,1.3265135989648513e-08
