year,en_ADP alliée_NOUN,en_ADP palier_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,1.1702034896643454e-08,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,8.645007376628655e-09,0.0
1807,0.0,0.0
1808,0.0,0.0
1809,2.259030518203531e-09,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,1.6183340889597275e-08,0.0
1816,0.0,0.0
1817,1.556873407970727e-09,0.0
1818,2.384235475716423e-09,0.0
1819,7.24573512300708e-09,0.0
1820,0.0,0.0
1821,1.1833785507064931e-08,0.0
1822,2.0051231786055723e-09,0.0
1823,9.882686891060644e-10,0.0
1824,4.210556348027694e-09,0.0
1825,8.805443041381977e-10,0.0
1826,0.0,0.0
1827,6.452091305675367e-09,0.0
1828,2.7516904310687096e-09,0.0
1829,8.57317605795771e-10,0.0
1830,1.461157062010443e-08,0.0
1831,0.0,0.0
1832,0.0,0.0
1833,1.1583628500844156e-09,1.1583628500844156e-09
1834,5.600718555598405e-09,0.0
1835,7.563087933704082e-10,0.0
1836,3.36037508930076e-09,0.0
1837,1.2524203896191466e-08,0.0
1838,1.2624323808552163e-09,0.0
1839,4.194885327990505e-09,0.0
1840,1.9109065441114126e-09,0.0
1841,2.5682194149112547e-09,0.0
1842,1.341653010911159e-09,6.708265054555795e-10
1843,1.1813822142769936e-09,0.0
1844,2.7442805805577564e-09,1.097712254427563e-09
1845,1.0602432709561072e-08,2.2320911785556063e-09
1846,1.7563503984519002e-09,0.0
1847,5.9325460100012606e-09,2.1572894581822766e-09
1848,8.04522137798358e-09,7.24069959545659e-09
1849,8.379414939696517e-10,0.0
1850,4.073397619208663e-09,0.0
1851,8.384270167027807e-09,6.449438760824933e-10
1852,9.114764054629632e-09,3.906327261660181e-09
1853,3.5831591027601917e-09,0.0
1854,2.5978321716024766e-09,0.0
1855,1.0613874223963649e-08,5.306937111981824e-10
1856,4.659470143053568e-09,0.0
1857,4.881509085841174e-10,0.0
1858,1.468102750479261e-09,7.829881631948865e-09
1859,7.638259802433822e-09,7.129042689513199e-09
1860,6.865775947773045e-09,8.696649622663699e-09
1861,1.2733101684148096e-08,9.431927239234028e-09
1862,1.671654992208005e-08,4.066187830886747e-09
1863,1.0988165932701577e-08,1.4983863039219614e-09
1864,5.274200631788517e-09,1.2466292886870178e-08
1865,6.118897832863013e-09,1.8827376990770972e-08
1866,3.8924903300596725e-09,2.432806400776144e-09
1867,1.2132028714972876e-08,1.4073153309368536e-08
1868,5.433861360870651e-09,4.00129813726835e-08
1869,9.767038289254515e-10,3.4184632902167778e-09
1870,6.880858549607183e-09,2.5803219561026935e-08
1871,4.248470908407853e-09,1.4869648401472091e-08
1872,4.8378714367913744e-09,1.3908880158730597e-08
1873,2.9930022904522957e-09,2.6937019892425695e-08
1874,5.974609251779839e-09,1.4339061493728877e-08
1875,5.721527140956084e-10,1.2587359599081083e-08
1876,7.255217759905008e-09,3.264847947548333e-08
1877,1.2369631985365004e-09,1.9172929910382663e-08
1878,8.4547240319921e-09,1.872117572077059e-08
1879,6.10932526790009e-10,3.665595116331133e-08
1880,3.2089231272180996e-09,4.6850275881027414e-08
1881,0.0,7.181682804002776e-08
1882,3.9932310791357395e-09,5.856738738430067e-08
1883,3.159669414998234e-09,6.256145468341856e-08
1884,5.281357573494461e-09,7.129832546581838e-08
1885,6.445635580831777e-09,5.5432465728699754e-08
1886,3.872078213618124e-09,4.5174246565693466e-08
1887,1.1752064210668323e-08,3.7867764035581786e-08
1888,1.9021844099853524e-09,4.248211893376208e-08
1889,1.7542383545787743e-08,3.696430539434914e-08
1890,2.6217545912032847e-09,1.2387790199186455e-07
1891,5.099376032546843e-09,7.457837369884146e-08
1892,8.149066310636499e-09,4.952124754709075e-08
1893,1.4164357686752282e-08,5.9120800699474785e-08
1894,7.561847148451761e-09,1.1153724788215413e-07
1895,8.426059849853118e-09,8.426060560395854e-08
1896,7.076434549446731e-09,8.845543181257298e-08
1897,0.0,1.235263340504389e-07
1898,7.921697076085366e-09,1.9577907917067705e-07
1899,8.291367592505594e-09,9.728537975206564e-08
1900,3.114631885736685e-09,1.1679869327263503e-07
1901,1.676621730339889e-09,1.3412973154380836e-07
1902,5.892340837476695e-09,1.222660735433756e-07
1903,1.83607493653426e-08,8.370341220143018e-08
1904,5.374625189347171e-09,1.0426772867333511e-07
1905,2.580379465655369e-09,1.0631163949170741e-07
1906,8.745113966313056e-09,1.1625856843888727e-07
1907,7.199980611716228e-09,9.05140438156593e-08
1908,6.384805573134145e-09,1.0559486440797627e-07
1909,7.701377313651392e-09,1.1001966981893929e-07
1910,6.412980813053082e-09,7.374927690761979e-08
1911,2.6601871816467337e-09,1.1758026530195309e-07
1912,2.0837684910901544e-09,1.1304444313964268e-07
1913,4.772690687104841e-09,1.4371101997312508e-07
1914,1.339348720819089e-08,1.1585366621602589e-07
1915,2.238344798399794e-08,6.479418912519463e-08
1916,6.592477230782379e-09,6.9221012033438e-08
1917,2.631941953268324e-08,7.23783983858084e-08
1918,1.722956355365568e-08,7.581008532042688e-08
1919,3.038589824200244e-08,1.243059557509696e-07
1920,6.815008557481406e-09,1.4538684256493184e-07
1921,9.087297137000405e-09,1.3858127689836408e-07
1922,4.426761179843197e-09,9.36997794909189e-08
1923,9.554353752605493e-09,8.280439800500972e-08
1924,1.2891624656674594e-08,1.0055467214442615e-07
1925,1.6497267552040284e-08,5.9390161011307896e-08
1926,6.687683296036084e-09,6.35329868714507e-08
1927,4.4596899506643695e-09,6.578042643923254e-08
1928,2.2852082448565625e-09,7.312666716607907e-08
1929,3.342121912552898e-09,8.912324944709837e-08
1930,5.2518016602221e-09,9.558279367993805e-08
1931,1.8248570654577634e-08,1.2089678058657682e-07
1932,1.2055489939655217e-08,1.4356992616981756e-07
1933,4.588264879146209e-09,9.405943357521096e-08
1934,2.3963160344919743e-09,8.267290496632995e-08
1935,1.555876849579363e-08,8.258115968828861e-08
1936,1.091224355320719e-08,1.0912243197935823e-07
1937,5.0364472592434595e-09,9.065605155456069e-08
1938,5.186085783037697e-09,1.4261735259424313e-07
1939,4.588215141154706e-09,9.023489866422096e-08
1940,5.0715658339584024e-09,6.846613587185857e-08
1941,1.4757512545315876e-08,1.534781404188834e-07
1942,6.068423541449874e-09,1.0923162108156248e-07
1943,2.9032352077962287e-09,1.0161323160673419e-07
1944,0.0,4.177142010064472e-08
1945,1.5249527862692958e-08,8.496165548876888e-08
1946,5.568441707737293e-09,6.26449718765798e-08
1947,3.5762612871081956e-09,1.0967201546918659e-07
1948,3.2615663503321457e-09,9.78469871792953e-08
1949,1.570721330779179e-08,7.657266820615405e-08
1950,1.0635361036293034e-08,7.019338710279044e-08
1951,1.8124383771578323e-08,6.503454841322309e-08
1952,7.381362632230548e-09,3.585233443459401e-08
1953,4.3095309543161875e-09,5.171437067463813e-08
1954,1.4658803948464083e-08,6.743050007251838e-08
1955,1.8771215692936494e-08,4.786659957289885e-08
1956,3.488456634670456e-09,7.41297037087918e-08
1957,7.068030161150318e-09,6.272876618140799e-08
1958,9.099467845885556e-09,4.715178647529683e-08
1959,8.525822714489095e-09,5.890568444133493e-08
1960,3.460416619915918e-09,6.643999683753066e-08
1961,1.111705483225478e-08,3.3351164663297794e-08
1962,3.170978146727066e-09,5.010145615047534e-08
1963,2.5864212993553792e-09,4.65555822781738e-08
1964,7.300761772910391e-09,4.562976130273455e-08
1965,7.1136563306595235e-09,3.830430489459857e-08
1966,6.092982118843793e-09,3.489617161900327e-08
1967,5.423369309198733e-09,4.486605298392732e-08
1968,5.3896989093971115e-09,3.2338192984537883e-08
1969,7.2668124850849836e-09,6.403878605176772e-08
1970,3.6789800095249348e-09,3.173120149968511e-08
1971,7.707596338946132e-09,4.316254031966338e-08
1972,4.104117490300041e-09,4.360624927812751e-08
1973,3.3079223804577396e-09,2.9771299703273968e-08
1974,2.812785782069227e-09,2.4752515648263085e-08
1975,5.711480177694739e-09,4.226495420311949e-08
1976,2.856763492431469e-09,2.3425460571324663e-08
1977,3.526069214387917e-09,2.4682482946403184e-08
1978,2.3762365408686037e-09,1.900989232694883e-08
1979,5.851973128301324e-09,2.5163485517509798e-08
1980,3.411090521154847e-09,2.6720208268216084e-08
1981,3.795329828193417e-09,1.4548763971333756e-08
1982,6.828252629986764e-09,2.4209258597807093e-08
1983,1.136756910824488e-08,1.5788289786655696e-08
1984,7.538710988796993e-09,2.3775934387959552e-08
1985,4.210890747202711e-09,2.045289804186723e-08
1986,7.1933827783254856e-09,2.038125046510686e-08
1987,4.888653482026939e-09,2.0165694891716157e-08
1988,5.396898483667201e-09,8.994830658082265e-09
1989,2.7440609784434855e-09,7.683371272548811e-09
1990,3.2691906959314565e-09,1.198703181159999e-08
1991,8.7921980806982e-09,8.20605094986604e-09
1992,5.509944056569793e-09,7.713921945651236e-09
1993,5.539207426075166e-10,1.4401939196773128e-08
1994,3.164955852952289e-09,1.3714808844156323e-08
1995,5.4224509327127635e-09,5.4224509327127635e-09
1996,3.736664311304594e-09,9.60856638698715e-09
1997,1.054876808126437e-08,1.1507746866534774e-08
1998,1.9072516899143466e-09,1.0966696883940585e-08
1999,5.941261704833778e-09,7.769341614505265e-09
2000,3.97622823555821e-09,8.394259509714175e-09
2001,7.886181485616817e-09,4.8193328439083416e-08
2002,4.381221607729913e-09,1.5772396722013582e-08
2003,4.583615265119079e-09,7.91715315529018e-09
2004,7.488145215006625e-09,1.8500124099318782e-08
2005,5.404499514582994e-09,6.305249655724765e-09
2006,7.412201963319376e-09,6.1768350434476815e-09
2007,5.592271090648637e-09,8.38840730210677e-09
2008,5.960415716543821e-09,1.2346575317678798e-08
2009,3.337734755248789e-09,1.0490023738540799e-08
2010,7.085689368580006e-09,1.322662068758973e-08
2011,5.353560705856353e-09,2.1031845570673724e-08
2012,6.808505315092361e-09,1.05531832161887e-08
2013,4.462600067256517e-09,1.0877587830471214e-08
2014,9.744502982300673e-09,1.1043770342666903e-08
2015,6.428068743957738e-09,1.684597350504191e-08
2016,4.971216327476213e-09,1.3463710146766061e-08
2017,4.024978128569501e-09,9.81088424389931e-09
2018,5.937373259712331e-09,9.29327992338358e-09
2019,4.846876677788714e-09,1.3265135989648513e-08
