year,en_ADP autos_NOUN,en_ADP poteau_NOUN
1904,1.6123875568041512e-09,2.1498500757388683e-09
1905,6.192911072844254e-09,5.160759042333041e-10
1906,5.144184633820714e-09,2.0576738091193647e-09
1907,5.65712765521198e-09,5.142843484406967e-09
1908,2.9468334439286537e-09,3.929111258571538e-09
1909,6.60118004702781e-09,4.950885035270858e-09
1910,2.137660271017694e-09,5.344150677544235e-10
1911,7.980561100850991e-09,1.5961122423746588e-09
1912,9.376957876838787e-09,2.0837684910901544e-09
1913,6.893886794756554e-09,1.060597942803554e-09
1914,1.2723813114234872e-08,6.696743604095445e-09
1915,7.539687629787295e-08,7.068456930880984e-09
1916,6.702352095544484e-08,3.2962386153911893e-09
1917,6.579854527899442e-08,3.289927441585405e-09
1918,5.743188324913717e-08,1.1486376294556067e-09
1919,5.524708868165362e-08,1.8415696745321952e-09
1920,5.2248399384779987e-08,8.329454459499175e-09
1921,6.512562578109282e-08,5.300923255902035e-09
1922,1.0919344362037009e-07,1.0329110011753073e-08
1923,1.2314499997501116e-07,7.431163684401554e-09
1924,5.672314884463958e-08,1.289162443462999e-09
1925,8.468597201272132e-08,0.0
1926,5.795991953050361e-08,0.0
1927,8.919379723693055e-08,2.2298449753321847e-09
1928,5.5987602110008083e-08,5.713020723163709e-09
1929,6.238627747734427e-08,3.342121912552898e-09
1930,7.877702756786675e-08,7.352522590764465e-09
1931,1.2888052935977612e-07,3.4216069977333063e-09
1932,1.227468118258912e-07,3.287861094491973e-09
1933,1.6747166853292583e-07,2.2941324395731044e-09
1934,1.1382500986201194e-07,2.3963160344919743e-09
1935,1.4601306475015008e-07,8.377798899061872e-09
1936,4.122403041151301e-08,9.699771652549316e-09
1937,3.5255130370615007e-08,3.777335333410292e-09
1938,2.2040865133021725e-08,1.2965214457594243e-09
1939,2.4470480752825097e-08,1.5294050470515685e-09
1940,3.803674530900025e-08,5.0715658339584024e-09
1941,2.6563522936839945e-08,8.854508237732261e-09
1942,3.034211815133858e-08,9.102635090130207e-09
1943,2.322588166236983e-08,2.9032352077962287e-09
1944,9.639558484764166e-09,0.0
1945,2.6142048525912287e-08,6.535512131478072e-09
1946,1.9489545977080525e-08,2.7842208538686464e-09
1947,3.5762614203349585e-08,4.7683483828109274e-09
1948,2.0656587551570738e-08,4.348755133776194e-09
1949,9.817008539414473e-09,3.9268033269479474e-09
1950,1.4889506516624351e-08,5.317680518146517e-09
1951,8.529121409139861e-09,3.1984206394497505e-09
1952,1.370824520563474e-08,1.5817205323287453e-08
1953,1.1851209791302608e-08,4.3095309543161875e-09
1954,8.795282724349818e-09,1.9545072227344917e-09
1955,2.2525458831523792e-08,9.385607846468247e-10
1956,2.703553825256222e-08,4.360570571293465e-09
1957,2.8272120644601273e-08,3.534015080575159e-09
1958,2.3162280982091943e-08,2.4816730892496253e-09
1959,4.1854036680888385e-08,3.8753737996444215e-09
1960,1.9378333604436193e-08,2.7683333403416555e-09
1961,1.389631876236308e-08,2.08444772553662e-09
1962,2.6002021868976044e-08,3.170978146727066e-09
1963,2.0691370394843034e-08,2.5864212993553792e-09
1964,1.764350798794112e-08,7.909158661334459e-09
1965,1.094408652591028e-08,3.830430195250756e-09
1966,8.862519607077957e-09,1.6617224263271169e-09
1967,1.6763140209263838e-08,4.930335695263466e-09
1968,6.737123747768692e-09,6.737123747768692e-09
1969,1.1354394757745467e-08,8.629339909305145e-09
1970,1.1496812390987543e-08,8.277704743875347e-09
1971,9.762954888969944e-09,2.0553589941130213e-09
1972,6.156176013405457e-09,4.6171320100540925e-09
1973,1.0475087464101307e-08,1.102640756478479e-09
1974,1.6314157136321228e-08,5.625571564138454e-09
1975,1.599214449754527e-08,6.282628195464213e-09
1976,4.570821499072508e-09,5.713526984862938e-09
1977,7.052138428775834e-09,2.938390863960194e-09
1978,9.504946163474415e-09,3.5643548113029055e-09
1979,6.437170796402825e-09,4.096381456264453e-09
1980,1.0801786132219604e-08,5.116635559687666e-09
1981,6.958104314946922e-09,3.795329828193417e-09
1982,8.690503427999374e-09,5.586751949948621e-09
1983,3.34711742766558e-08,3.157658134966823e-09
1984,7.538710988796993e-09,6.378909400694965e-09
1985,1.8046674155058895e-09,1.0226449020933615e-08
1986,6.593933843390687e-09,3.5966913891627428e-09
1987,6.721898593298192e-09,4.277571630240118e-09
1988,5.99655392008458e-09,2.99827696004229e-09
1989,3.2928733073589456e-09,7.134558721588746e-09
1990,8.172976073694826e-09,4.358920779878872e-09
1991,4.68917216167597e-09,6.4476117778156095e-09
1992,5.509944056569793e-09,4.4079553340736766e-09
1993,9.416652346772025e-09,4.985286850001103e-09
1994,7.912389854425328e-09,1.318731612798274e-08
1995,5.964695848348356e-09,7.0491861237087505e-09
1996,2.135236876199542e-09,1.1743802375008272e-08
1997,9.110299181713799e-09,6.7128524960935465e-09
1998,5.72175506974304e-09,6.198567881199324e-09
1999,2.7421207526856506e-09,4.113180906983871e-09
2000,3.092622158362701e-09,5.743440834038438e-09
2001,1.664860427297299e-08,6.571817756650944e-09
2002,4.81934359086722e-09,3.9430991805033955e-09
2003,1.0833999475323708e-08,5.000307723435071e-09
2004,7.488145215006625e-09,5.285749615779878e-09
2005,7.205999352777326e-09,6.305249655724765e-09
2006,1.317724773741702e-08,5.353256948836815e-09
2007,1.0385647009059085e-08,3.595031605740928e-09
2008,1.830699147831183e-08,4.257439734089985e-09
2009,7.1522885392028e-09,2.860915504498962e-09
2010,8.030448306328708e-09,7.558068837454357e-09
2011,7.265546830836911e-09,4.971163480860241e-09
2012,5.1063788752969685e-09,1.0212757750593937e-08
2013,7.530637446961919e-09,8.646287241731443e-09
2014,7.145969149746634e-09,6.279790909502481e-09
2015,7.75801378694041e-09,9.97458915463767e-09
2016,6.421154274960372e-09,1.0356700386182638e-08
2017,7.54683426862357e-09,7.2952728302766445e-09
2018,8.776987137082415e-09,6.195520096952123e-09
2019,8.16316081397872e-09,4.08158040698936e-09
