year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP pages_NOUN
1800,1.2576657937302116e-08,3.144164484325529e-09,1.5720821977538435e-08
1801,2.8574191901498125e-08,0.0,2.1430643926123594e-08
1802,1.1189200677108602e-08,0.0,6.265952379180817e-08
1803,3.900678446910888e-09,0.0,5.851017670366332e-09
1804,7.4155526164076946e-09,0.0,1.2359254952798437e-08
1805,0.0,2.842877711017877e-09,1.1371510844071508e-08
1806,2.305335300434308e-08,0.0,2.1900685620579452e-07
1807,5.693910232196231e-09,0.0,1.9928686700865228e-08
1808,3.3991110370834576e-08,0.0,6.798221985349073e-09
1809,0.0,0.0,4.066255088197579e-08
1810,0.0,0.0,3.7442028144596406e-08
1811,5.0141535368197765e-09,0.0,6.267692143069326e-08
1812,5.067695596494559e-08,0.0,8.00162425207418e-09
1813,2.8757416448144113e-09,0.0,2.300593315851529e-08
1814,0.0,0.0,5.034683381310856e-08
1815,0.0,0.0,2.6972235112054932e-08
1816,6.952811659743929e-09,0.0,4.8669679841850666e-08
1817,1.8682481339737933e-08,0.0,3.2694342011474475e-08
1818,2.384235475716423e-09,0.0,2.384235386898581e-08
1819,1.035105001712111e-09,0.0,5.796588009587822e-08
1820,1.779972080839798e-08,3.5599443393152796e-09,3.5599445169509636e-08
1821,1.8736827200882544e-08,0.0,2.859831660373402e-08
1822,1.2030739071633434e-08,0.0,4.411270992932259e-08
1823,4.941343334508019e-09,0.0,1.8085316533245077e-07
1824,1.0105335235266466e-08,8.421112696055388e-10,2.778967189698278e-08
1825,2.641632912414593e-09,8.805443041381977e-10,4.93104805654454e-07
1826,1.6735169694470642e-08,0.0,2.730475250345421e-07
1827,1.6591091167583727e-08,0.0,3.3182183667435083e-08
1828,5.503380862137419e-09,9.172301251858528e-10,1.9261832573391757e-08
1829,1.457439946506156e-08,8.57317605795771e-10,4.200856285052623e-08
1830,1.2524203008013046e-08,0.0,2.922313946385202e-08
1831,1.5591206548037917e-08,0.0,2.8064170543018463e-08
1832,1.2176972319366541e-08,0.0,1.461236635025287e-07
1833,1.9692167896323554e-08,0.0,7.876867158529421e-08
1834,2.5203233278148218e-08,9.334530925997342e-10,1.092140116121243e-07
1835,1.663879345414898e-08,0.0,1.4748022181265696e-07
1836,1.8818100855355624e-08,0.0,7.728862572164985e-08
1837,1.3219993100221927e-08,0.0,1.3846203072986896e-07
1838,1.2624323808552163e-09,1.2624323808552163e-09,2.3354999711955315e-08
1839,6.9914749545318955e-09,6.9914751765765e-10,3.8453113582193055e-08
1840,1.2102408852854296e-08,0.0,7.707323107508657e-08
1841,2.8250413564023802e-08,6.420548537278137e-10,4.044945578485226e-08
1842,2.683306021822318e-09,0.0,5.0311987020990045e-08
1843,2.3627644285539873e-09,0.0,6.497601878763248e-08
1844,8.232841963717874e-09,5.488561272137815e-10,5.488561360955657e-08
1845,1.1160455670733427e-08,0.0,6.417262388147549e-08
1846,1.8148954339380907e-08,5.854501328173001e-10,7.610851726624901e-08
1847,2.1572894581822766e-09,0.0,6.202207192274045e-08
1848,6.43617736884039e-09,0.0,9.091100761082771e-08
1849,5.02764896381791e-09,0.0,8.882179614033703e-08
1850,6.788996032014438e-09,0.0,8.7578046148451e-08
1851,1.6768540334055615e-08,0.0,9.029213932087998e-08
1852,6.510545436100301e-09,0.0,7.291810932841258e-08
1853,9.555090940693844e-09,0.0,1.230218023007268e-07
1854,5.195664343204953e-09,0.0,1.4963513700338993e-07
1855,5.837630823180007e-09,0.0,4.574579719474059e-07
1856,7.765783571755946e-09,0.0,1.2632341062079888e-07
1857,1.4644527812635033e-09,1.4644527812635033e-09,2.738526601042679e-07
1858,8.31924928945682e-09,4.893676019968041e-10,1.0863960792084626e-07
1859,2.036869339860914e-09,0.0,8.351164315634207e-08
1860,2.288591982591015e-09,4.577183909670879e-10,1.1580275427469644e-07
1861,9.431927239234028e-09,4.715963730639317e-10,9.479086759967004e-08
1862,9.939570055905733e-09,4.517986262886353e-10,1.83882045645678e-07
1863,1.4983863039219614e-09,0.0,1.6682033721071576e-07
1864,8.151037178549814e-09,0.0,1.8219966468890902e-07
1865,1.694463946932956e-08,0.0,1.1296426360996037e-07
1866,2.2868380966656332e-08,1.4596839292835284e-09,1.3964308603897635e-07
1867,1.844068364675877e-08,0.0,1.47525470950427e-07
1868,2.321740844024589e-08,0.0,1.8870318674313324e-07
1869,2.6859355628516823e-08,2.4417595723136287e-09,2.0168934522502013e-07
1870,1.8922360567330543e-08,5.734048791339319e-10,3.044779934846531e-07
1871,7.434824311758348e-09,0.0,2.4641131979308284e-07
1872,1.7537283625301825e-08,6.047339295989218e-10,1.687207666911661e-07
1873,3.591602570907071e-09,5.986004469882289e-10,2.9810302093480345e-07
1874,1.7326366119618797e-08,5.974609140757536e-10,3.244212679609504e-07
1875,2.2886108563824337e-09,0.0,2.900814166650889e-07
1876,1.0278225381910033e-08,0.0,2.696522658496292e-07
1877,1.1751150275074451e-08,6.184815992682502e-10,3.976836793206928e-07
1878,1.0266450800600069e-08,0.0,5.477453401403487e-07
1879,9.774920428640144e-09,1.221865053580018e-09,3.201286518095259e-07
1880,1.4119262203848848e-08,6.417846254436199e-10,3.6774258216354383e-07
1881,6.2752567586699115e-09,0.0,2.809920445212555e-07
1882,4.6587693702804245e-09,6.655385131892899e-10,4.0464742778745233e-07
1883,2.7173157945981075e-08,0.0,6.654263855487841e-07
1884,2.1125430293977843e-08,0.0,4.548569147999615e-07
1885,1.6114089618213256e-08,6.445635691854079e-10,4.499053827267119e-07
1886,2.5813855497602844e-09,6.453463874400711e-10,5.317654511172165e-07
1887,4.570247291724172e-09,0.0,3.7541315445199785e-07
1888,1.1413106904001324e-08,1.268122939990235e-09,4.799845323422147e-07
1889,8.14467782106476e-09,0.0,3.1576288622714443e-07
1890,2.6217545912032847e-09,0.0,3.926077384308613e-07
1891,1.0836173736095134e-08,6.374220040683554e-10,5.277854362439882e-07
1892,7.522214851007902e-09,0.0,4.450643824593925e-07
1893,6.774258043407144e-09,0.0,4.483327136206583e-07
1894,8.822155450616265e-09,0.0,4.266141981901228e-07
1895,7.22233739480771e-09,0.0,4.1708998033129774e-07
1896,8.845543852942228e-09,5.89702897624278e-10,4.2163756042157274e-07
1897,6.409385022720926e-09,5.826713556089658e-10,4.5797969605576583e-07
1898,5.092519295146758e-09,0.0,4.3173249275607617e-07
1899,1.0502398950507086e-08,5.527578395003729e-10,4.2507077679942995e-07
1900,9.863001082521805e-09,0.0,4.941882804088138e-07
1901,7.824234593556412e-09,5.588738916095792e-10,5.035453949364666e-07
1902,4.419255628107521e-09,1.4730851538580225e-09,3.520673583778944e-07
1903,8.640352433531007e-09,1.6200660812870638e-09,5.524425441549852e-07
1904,1.3436562973367927e-08,0.0,3.735364648704831e-07
1905,1.3417973399043603e-08,0.0,4.479538722734766e-07
1906,1.5432553013283723e-09,0.0,4.460008038442709e-07
1907,8.742834012309686e-09,0.0,4.700558777770425e-07
1908,4.4202499438483756e-09,4.911389073214423e-10,5.407439460647367e-07
1909,7.151278680339601e-09,5.500983557560346e-10,4.615325239210044e-07
1910,1.1222716089775986e-08,5.344150677544235e-10,4.3501386737254677e-07
1911,9.576673676292558e-09,0.0,4.49039573857668e-07
1912,4.167536982180309e-09,2.0837684910901544e-09,4.5165680989667223e-07
1913,7.954484182448596e-09,0.0,3.8923943890267765e-07
1914,7.366418142140674e-09,1.3393487430235496e-09,6.368603253648075e-07
1915,1.0602685840410686e-08,0.0,5.12463138369057e-07
1916,4.394984820521586e-09,1.0987462051303964e-09,4.757571030467034e-07
1917,1.2063066989753679e-08,1.0966424435210342e-09,5.066487857030566e-07
1918,8.040463406189247e-09,0.0,5.812106183000765e-07
1919,6.4454939163738345e-09,9.207848372660976e-10,4.115908242563471e-07
1920,7.572231730534895e-09,7.572231730534895e-10,5.785184806761379e-07
1921,6.058197943303867e-09,1.5145494858259667e-09,4.7632581884338165e-07
1922,9.591316185719734e-09,0.0,4.847303676225323e-07
1923,1.2739137744688378e-08,0.0,3.7368137029147874e-07
1924,1.289162443462999e-09,0.0,4.873033916386049e-07
1925,1.8696901804560184e-08,0.0,4.3222840351297975e-07
1926,1.2260752413340015e-08,0.0,4.2243865583380114e-07
1927,8.919379901328739e-09,1.1149224876660924e-09,6.845624124229843e-07
1928,3.4278122562625413e-09,0.0,4.707528902248015e-07
1929,3.342121912552898e-09,1.1140406375176326e-09,5.715028219555052e-07
1930,8.402882833991043e-09,0.0,4.810650289233109e-07
1931,1.0264820993199919e-08,0.0,5.041167510100308e-07
1932,1.2055489939655217e-08,1.0959536611565568e-09,4.4057338088876463e-07
1933,9.176529758292418e-09,0.0,5.276504362328183e-07
1934,1.9170528275935794e-08,0.0,4.7087610077767295e-07
1935,4.787313656606784e-09,1.196828414151696e-09,5.553283681791754e-07
1936,1.576212937948185e-08,1.2124714565686645e-09,4.5952667715454254e-07
1937,1.1332006444320086e-08,0.0,5.905234609082655e-07
1938,2.5930428915188486e-09,0.0,6.832668286715915e-07
1939,1.070583532936098e-08,0.0,5.87291514086985e-07
1940,5.0715658339584024e-09,2.5357829169792012e-09,5.578722186427854e-07
1941,1.1806010391524069e-08,0.0,5.04706948678546e-07
1942,3.034211770724937e-09,0.0,6.311160238858804e-07
1943,2.9032352077962287e-09,0.0,4.645176427953146e-07
1944,1.2852744646352221e-08,3.2131861615880553e-09,5.783735357312025e-07
1945,4.357008087652048e-09,2.178504043826024e-09,4.5312885355031085e-07
1946,4.1763312808029696e-09,0.0,3.8839880822649775e-07
1947,9.536696765621855e-09,1.1920870957027319e-09,5.245182952418048e-07
1948,3.2615663503321457e-09,0.0,3.8269045843364324e-07
1949,2.3560819073509265e-08,1.9634016634739737e-09,3.985705259168526e-07
1950,1.595304155443955e-08,0.0,3.105525507862694e-07
1951,1.2793682557799002e-08,0.0,5.725172569359671e-07
1952,6.326882129314981e-09,0.0,3.5957781430173696e-07
1953,6.464296653518886e-09,0.0,4.600424420297955e-07
1954,7.818028890937967e-09,3.9090144454689835e-09,3.9285595154758823e-07
1955,1.3139850985055546e-08,9.385607846468247e-10,5.753377863015885e-07
1956,9.593255967388359e-09,1.744228317335228e-09,6.392596958448848e-07
1957,1.767007518083119e-08,8.835037701437898e-10,5.725104581522089e-07
1958,2.2335056470978998e-08,0.0,4.442194861953297e-07
1959,1.705164542897819e-08,0.0,4.4489293160587806e-07
1960,1.4533750203327145e-08,6.920833350854139e-10,4.692324924171487e-07
1961,1.945484662257968e-08,0.0,7.920901647917589e-07
1962,1.4586500007851555e-08,1.2683912808952869e-09,5.40968878803838e-07
1963,2.133797494252576e-08,6.466053248388448e-10,5.696592804138589e-07
1964,1.7035111099517053e-08,3.0419841645645818e-09,5.597250839484147e-07
1965,2.134096988015699e-08,1.0944086747954884e-09,6.046607989862451e-07
1966,2.215629990587331e-08,2.215629901769489e-09,4.946393832305773e-07
1967,1.7256175155466735e-08,0.0,5.950914805374907e-07
1968,1.3474247495537384e-08,8.982831700699023e-10,5.555881203989088e-07
1969,1.3625273354023193e-08,1.8167030935156703e-09,5.295689327056152e-07
1970,9.197449912790034e-09,9.197450023812337e-10,5.113782313159732e-07
1971,2.1581270104320538e-08,1.0276794970565106e-09,6.911144505572508e-07
1972,1.3851396474251487e-08,2.0520586896388693e-09,7.664439367616183e-07
1973,1.2129047988196362e-08,0.0,6.599305217847018e-07
1974,1.7439271360331077e-08,1.687671502548227e-09,5.805590017615714e-07
1975,1.8847885030481848e-08,0.0,6.21409061096756e-07
1976,1.4855169538918744e-08,1.7140580621521906e-09,6.147755060026405e-07
1977,2.1744092748576804e-08,1.1753563677885381e-09,6.881711329675966e-07
1978,2.0792070287711795e-08,0.0,7.324749353720961e-07
1979,1.7555919384903973e-08,1.1703946700691858e-09,7.584157479811893e-07
1980,3.0699812469947574e-08,3.979605422976817e-09,8.067228929320436e-07
1981,2.5302197670384885e-08,0.0,8.621723859292274e-07
