year,en_ADP auto_NOUN,en_ADP poteau_NOUN
1800,3.144164484325529e-09,0.0
1801,2.3811825844433088e-09,1.4287095950749062e-08
1802,2.2378401354217203e-09,0.0
1803,3.900678446910888e-09,0.0
1804,2.4718509461507665e-09,0.0
1805,5.685755422035754e-09,0.0
1806,0.0,0.0
1807,8.540865792383556e-09,2.8469551160981155e-09
1808,2.2660739062985158e-08,0.0
1809,1.581321384946932e-08,0.0
1810,2.3401266702194334e-08,0.0
1811,5.0141535368197765e-09,0.0
1812,2.6672082320544632e-09,0.0
1813,5.751483289628823e-09,0.0
1814,6.293354282149721e-09,0.0
1815,8.091670444798638e-09,0.0
1816,2.3176038865813098e-09,2.3176038865813098e-09
1817,0.0,1.556873407970727e-09
1818,3.5763532135746345e-09,0.0
1819,5.175524897538253e-09,0.0
1820,3.5599443393152796e-09,0.0
1821,6.903041693817613e-09,0.0
1822,3.0076847679083585e-09,0.0
1823,3.9530747564242574e-09,0.0
1824,6.736890156844311e-09,0.0
1825,4.4027217427355936e-09,0.0
1826,1.0569580766173203e-08,0.0
1827,7.373818444733615e-09,2.7651818612639545e-09
1828,7.337841001486822e-09,0.0
1829,9.430493719264632e-09,0.0
1830,7.305785310052215e-09,0.0
1831,1.5591206103948707e-09,0.0
1832,6.764984683549358e-09,1.2176972319366541e-08
1833,9.266902800675325e-09,0.0
1834,5.600718555598405e-09,0.0
1835,4.5378527602224494e-09,0.0
1836,5.376600054063374e-09,0.0
1837,5.5663127440652715e-09,0.0
1838,4.418513555037862e-09,0.0
1839,1.2584655095793096e-08,2.0974426639952526e-09
1840,4.458782232319436e-09,0.0
1841,3.852329122366882e-09,0.0
1842,1.2074877098200432e-08,0.0
1843,8.269675610961258e-09,5.906911071384968e-10
1844,2.7442805805577564e-09,1.6465684371524958e-09
1845,1.0602432709561072e-08,3.348136878855712e-09
1846,9.952652257894101e-09,0.0
1847,2.6966118227278457e-09,0.0
1848,1.287235473768078e-08,4.02261068899179e-09
1849,1.75967720394965e-08,0.0
1850,6.788996032014438e-09,0.0
1851,9.029214709244116e-09,0.0
1852,6.510545436100301e-09,0.0
1853,7.166318205520383e-09,0.0
1854,1.4547860527347467e-08,5.195664454227256e-10
1855,9.021793090369101e-09,2.1227748447927297e-09
1856,7.248064981535407e-09,1.5531567143511893e-09
1857,6.345962033638131e-09,3.4170564155999728e-09
1858,3.9149408159744326e-09,4.893676019968041e-10
1859,5.09217357169689e-09,0.0
1860,3.661747127736703e-09,3.661747127736703e-09
1861,1.131831339762357e-08,4.715963730639317e-10
1862,5.873382252774562e-09,4.517986262886353e-10
1863,5.9935452156878455e-09,5.494082966350788e-09
1864,1.0548401263577034e-08,0.0
1865,3.765475486972036e-09,9.41368871743009e-10
1866,5.838735717134114e-09,9.731225825149181e-10
1867,8.73506067478047e-09,2.426405742994575e-09
1868,4.445886547799205e-09,9.87974813071446e-10
1869,1.0743742229202269e-08,9.767038289254515e-10
1870,9.747882501187632e-09,1.7202146374017957e-09
1871,4.248470908407853e-09,5.3105884134652115e-09
1872,4.8378714367913744e-09,1.2094678591978436e-09
1873,1.0176207432266438e-08,5.986004469882289e-10
1874,1.3741600912720031e-08,7.766991494406739e-09
1875,6.293679799540541e-09,4.005069165202713e-09
1876,2.418405919968336e-09,1.209202959984168e-09
1877,7.421779191219002e-09,1.8554447978047506e-09
1878,6.6429977074733415e-09,6.039088673581716e-10
1879,5.498392852132383e-09,1.832797580370027e-09
1880,1.2835692508872398e-08,0.0
1881,8.367009307619355e-09,2.091752326904839e-09
1882,9.317538740560849e-09,6.655385131892899e-10
1883,5.687405213450347e-09,1.8958017378167824e-09
1884,1.2543224237049344e-08,5.941527270181268e-09
1885,9.023890079618013e-09,1.2891271383708158e-09
1886,1.2906927471245666e-08,1.2906927748801422e-09
1887,3.4603299781110763e-08,7.1818169189441505e-09
1888,5.706553452000662e-09,7.60873763994141e-09
1889,8.771191772893872e-09,0.0
1890,1.3764211992395303e-08,6.554386478008212e-10
1891,8.92390783491237e-09,6.374220040683554e-10
1892,7.522214851007902e-09,4.387958441043338e-09
1893,1.8475249885518963e-08,4.310891643655168e-09
1894,9.452309157609307e-09,0.0
1895,1.3240951446391591e-08,3.611168697403855e-09
1896,1.2973464080801023e-08,1.179405795248556e-09
1897,9.322741689743452e-09,5.826713556089658e-10
1898,1.5277558773618694e-08,2.26334195829736e-09
1899,1.9346524382513053e-08,3.8693048765026106e-09
1900,2.699347589896206e-08,2.595526460424935e-09
1901,4.247441509619421e-08,3.353243460679778e-09
1902,6.825294535106607e-08,1.9641135384773634e-09
1903,7.776317323404669e-08,6.480264325148255e-09
1904,8.008191265673759e-08,2.1498500757388683e-09
1905,1.0527948451910518e-07,5.160759042333041e-10
1906,1.9907994497359027e-07,2.0576738091193647e-09
1907,1.661138404607243e-07,5.142843484406967e-09
1908,2.583390594779189e-07,3.929111258571538e-09
1909,2.596464221404915e-07,4.950885035270858e-09
1910,2.4850300750500764e-07,5.344150677544235e-10
1911,2.6655075169301767e-07,1.5961122423746588e-09
1912,3.578872274090372e-07,2.0837684910901544e-09
1913,4.120422936182422e-07,1.060597942803554e-09
1914,6.201184730159071e-07,6.696743604095445e-09
1915,9.224336388058418e-07,7.068456930880984e-09
1916,1.2503731845470156e-06,3.2962386153911893e-09
1917,1.023167368607858e-06,3.289927441585405e-09
1918,8.396541080202269e-07,1.1486376294556067e-09
1919,1.073635164772213e-06,1.8415696745321952e-09
1920,1.0563263295182423e-06,8.329454459499175e-09
1921,1.0124763054619734e-06,5.300923255902035e-09
1922,1.36565584440973e-06,1.0329110011753073e-08
1923,1.1083050353022372e-06,7.431163684401554e-09
1924,1.2814274494843403e-06,1.289162443462999e-09
1925,1.2482931648349904e-06,0.0
1926,1.4467688238539722e-06,0.0
1927,1.2866205416628418e-06,2.2298449753321847e-09
1928,1.406545674598192e-06,5.713020723163709e-09
1929,1.6487801222098142e-06,3.342121912552898e-09
1930,1.5545332772148868e-06,7.352522590764465e-09
1931,1.523755599919241e-06,3.4216069977333063e-09
1932,1.5814611540321266e-06,3.287861094491973e-09
1933,1.6403046423363321e-06,2.2941324395731044e-09
1934,1.6870064705187815e-06,2.3963160344919743e-09
1935,1.4709021467496086e-06,8.377798899061872e-09
1936,1.1748848294246272e-06,9.699771652549316e-09
1937,1.086613551137816e-06,3.777335333410292e-09
1938,1.282259709967093e-06,1.2965214457594243e-09
1939,1.143994978747287e-06,1.5294050470515685e-09
1940,1.0016342528729183e-06,5.0715658339584024e-09
1941,8.94305269838469e-07,8.854508237732261e-09
1942,1.0043241047696938e-06,9.102635090130207e-09
1943,1.1641973447495957e-06,2.9032352077962287e-09
1944,1.0732042312611156e-06,0.0
1945,1.4116706630318276e-06,6.535512131478072e-09
1946,1.2528993309501857e-06,2.7842208538686464e-09
1947,9.655905603977999e-07,4.7683483828109274e-09
1948,1.0154342771073743e-06,4.348755133776194e-09
1949,1.0955781108989981e-06,3.9268033269479474e-09
1950,8.433841554023047e-07,5.317680518146517e-09
1951,1.1748864814364879e-06,3.1984206394497505e-09
1952,8.794366710418444e-07,1.5817205323287453e-08
1953,9.103884019978636e-07,4.3095309543161875e-09
1954,9.450042668390779e-07,1.9545072227344917e-09
1955,8.456432691872351e-07,9.385607846468247e-10
1956,8.285084529546793e-07,4.360570571293465e-09
1957,6.776473640002223e-07,3.534015080575159e-09
1958,7.742819976286341e-07,2.4816730892496253e-09
1959,7.200444986921184e-07,3.8753737996444215e-09
1960,7.723650199409349e-07,2.7683333403416555e-09
1961,8.198827732286418e-07,2.08444772553662e-09
1962,6.563924808133947e-07,3.170978146727066e-09
1963,7.907983228250259e-07,2.5864212993553792e-09
1964,8.614899211778493e-07,7.909158661334459e-09
1965,5.395434996557924e-07,3.830430195250756e-09
1966,5.96558365373312e-07,1.6617224263271169e-09
1967,5.729049803449016e-07,4.930335695263466e-09
1968,5.874771940028722e-07,6.737123747768692e-09
1969,4.618967759384418e-07,8.629339909305145e-09
1970,5.385106724986599e-07,8.277704743875347e-09
1971,4.804401596558705e-07,2.0553589941130213e-09
1972,5.053194875870304e-07,4.6171320100540925e-09
1973,6.086576771480168e-07,1.102640756478479e-09
1974,6.131873266923549e-07,5.625571564138454e-09
1975,5.774306188754963e-07,6.282628195464213e-09
1976,4.199442322772029e-07,5.713526984862938e-09
1977,5.224459078689847e-07,2.938390863960194e-09
1978,4.7405919012533104e-07,3.5643548113029055e-09
1979,4.248532725625864e-07,4.096381456264453e-09
1980,5.082524952015888e-07,5.116635559687666e-09
1981,4.775789772537564e-07,3.795329828193417e-09
1982,4.5314765895199116e-07,5.586751949948621e-09
1983,5.816405916903022e-07,3.157658134966823e-09
1984,4.4188445080806105e-07,6.378909400694965e-09
1985,4.379326155046215e-07,1.0226449020933615e-08
1986,4.861527456156978e-07,3.5966913891627428e-09
1987,4.5770019418966967e-07,4.277571630240118e-09
1988,4.971142990584099e-07,2.99827696004229e-09
1989,4.75820186807141e-07,7.134558721588746e-09
1990,5.688391828684303e-07,4.358920779878872e-09
1991,5.169812169469878e-07,6.4476117778156095e-09
1992,5.030579082188069e-07,4.4079553340736766e-09
1993,5.01298282884477e-07,4.985286850001103e-09
1994,5.296026435175349e-07,1.318731612798274e-08
1995,4.430142461764319e-07,7.0491861237087505e-09
1996,4.4466308324331294e-07,1.1743802375008272e-08
1997,4.670227093939161e-07,6.7128524960935465e-09
1998,4.5630997380641247e-07,6.198567881199324e-09
1999,4.6067628023394036e-07,4.113180906983871e-09
2000,4.360597216646056e-07,5.743440834038438e-09
2001,5.835774308238229e-07,6.571817756650944e-09
2002,4.7448629825197486e-07,3.9430991805033955e-09
2003,5.500338291497542e-07,5.000307723435071e-09
2004,5.087533638814534e-07,5.285749615779878e-09
2005,5.01717718037753e-07,6.305249655724765e-09
2006,6.563916468138586e-07,5.353256948836815e-09
2007,5.764033854660511e-07,3.595031605740928e-09
2008,4.512885984908621e-07,4.257439734089985e-09
2009,4.706205984916778e-07,2.860915504498962e-09
2010,5.106420042366722e-07,7.558068837454357e-09
2011,6.103059373430142e-07,4.971163480860241e-09
2012,7.118292657537495e-07,1.0212757750593937e-08
2013,6.822199711820076e-07,8.646287241731443e-09
2014,7.490275102384203e-07,6.279790909502481e-09
2015,5.758662631194511e-07,9.97458915463767e-09
2016,5.261203721573793e-07,1.0356700386182638e-08
