year,en_ADP anneau_NOUN,en_ADP panneau_NOUN
1858,1.6149131454312737e-07,7.829881631948865e-09
1859,1.0235268632641237e-07,5.092173349652285e-10
1860,1.3640007523463282e-07,1.8308735638683515e-09
1861,9.90352404528494e-08,9.431927461278633e-10
1862,1.1340145533722534e-07,9.035972525772706e-10
1863,8.341017121438199e-08,4.994620828036034e-10
1864,1.0212770717998865e-07,4.794727948009836e-10
1865,9.743168050135864e-08,4.706844247692743e-09
1866,1.0850316556343387e-07,4.865612912574591e-10
1867,1.674220015956962e-07,2.91168689159349e-09
1868,1.5560603117137362e-07,8.397785578040384e-09
1869,1.8557372527538973e-07,1.953407657850903e-09
1870,2.0527895117083972e-07,2.2936195165357276e-09
1871,2.1242354364403582e-07,6.37270636261178e-09
1872,1.445314126158337e-07,4.23313739617015e-09
1873,1.1373408170811672e-07,3.591602570907071e-09
1874,1.7087381820601877e-07,2.3898436563030145e-09
1875,1.1843561509294886e-07,3.432916173551348e-09
1876,1.8440344717873813e-07,6.04601479992084e-10
1877,1.4472469445081515e-07,1.1751150275074451e-08
1878,1.5278894238690555e-07,2.4156354694326865e-09
1879,1.2646303559904482e-07,4.887460214320072e-09
1880,1.1680479872211436e-07,1.2835692508872398e-09
1881,1.624594290206005e-07,2.091752326904839e-09
1882,1.6239140165907884e-07,2.6621540527571597e-09
1883,1.301783782992061e-07,4.423537092179686e-09
1884,2.5152465354949527e-07,6.601696966868076e-10
1885,2.4557871824981703e-07,1.9336907075562237e-09
1886,2.2651657616279408e-07,1.5488312854472497e-08
1887,4.028346438644803e-07,2.6115698492645834e-09
1888,1.826097104640212e-07,1.268122939990235e-09
1889,2.8631674808821117e-07,5.012109394186837e-09
1890,1.389529984408e-07,4.588070479094597e-09
1891,2.339338749379749e-07,1.9122659011827636e-09
1892,1.567128151691577e-07,6.268512375839919e-09
1893,2.5680597559585294e-07,1.2316833108982905e-09
1894,2.0290956115331937e-07,6.301539290376468e-09
1895,2.997269916704681e-07,1.8055843487019274e-09
1896,2.1229304536518612e-07,1.179405795248556e-09
1897,3.9912987404022715e-07,6.992056378329892e-09
1898,3.870314628784399e-07,6.7900258748920805e-09
1899,2.8964510079276806e-07,1.6582735185011188e-09
1900,2.808359624850709e-07,5.710158568206225e-09
1901,3.2582349263066135e-07,3.353243460679778e-09
1902,3.987150591910904e-07,3.2407873384876495e-08
1903,3.42913978101933e-07,1.1340462569009446e-08
1904,3.9503495941062283e-07,8.061937784020756e-09
1905,3.313207344035618e-07,6.708986699521802e-09
1906,2.1194040300542838e-07,3.600929110447737e-09
1907,1.7177096367504419e-07,8.228549397415463e-09
1908,1.841770966848344e-07,1.964555629285769e-09
1909,2.1068767352971918e-07,6.60118004702781e-09
1910,2.287296467784472e-07,5.344150788566537e-09
1911,2.122829272366289e-07,1.2236860413850081e-08
1912,2.2348416450768127e-07,4.167536982180309e-09
1913,2.720433656122623e-07,5.302989602995467e-09
1914,2.417524456177489e-07,1.5402510655793122e-08
1915,2.438617627831263e-07,1.1780761921542648e-09
1916,2.966614829347236e-07,1.0987462051303964e-09
1917,2.7635388732960564e-07,6.57985488317081e-09
1918,2.1709250574986072e-07,9.189101035644853e-09
1919,1.7955304087990953e-07,6.445493971884986e-09
1920,1.976352450583363e-07,1.2115570768855832e-08
1921,2.597452350983076e-07,6.058197943303867e-09
1922,2.3240497171173047e-07,3.6889677978990676e-09
1923,2.1019577900460718e-07,1.0615948120573648e-09
1924,2.3720589581444074e-07,1.289162443462999e-09
1925,1.6937194402544264e-07,4.399271169575059e-09
1926,1.6942129832386854e-07,1.2260752413340015e-08
1927,1.4493991784547688e-07,2.2298449753321847e-09
1928,3.0850310395180713e-07,5.713020723163709e-09
1929,2.0721155635783362e-07,1.0026365515614089e-08
1930,2.8464765478020126e-07,1.260432402894196e-08
1931,2.7829071314044995e-07,7.983749661377715e-09
1932,2.498774449577468e-07,9.863582839386709e-09
1933,2.959430958071607e-07,6.882397318719313e-09
1934,2.564058263487823e-07,4.7926320689839486e-09
1935,2.7646737521536124e-07,8.377798899061872e-09
1936,2.5098159994740854e-07,8.487299751891442e-09
1937,1.9264410866526305e-07,2.5182236296217297e-09
1938,2.8134516583122604e-07,1.4261735792331365e-08
1939,1.8964622938710818e-07,1.2235240376412548e-08
1940,3.1950864354257646e-07,5.0715658339584024e-09
1941,5.106099365548289e-07,5.9030051957620344e-09
1942,3.2769486324468744e-07,3.034211770724937e-09
1943,3.7161410659791727e-07,2.9032352077962287e-09
1944,2.1207029021752533e-07,2.2492303131116387e-08
1945,2.461709698309278e-07,1.742803235060819e-08
1946,2.867747355139727e-07,4.1763312808029696e-09
1947,1.8358140607688256e-07,4.7683483828109274e-09
1948,3.805160702086141e-07,1.0871888278529696e-08
1949,3.4065018894580135e-07,1.9634016634739737e-09
1950,2.935359759703715e-07,5.317680518146517e-09
1951,3.123790577319596e-07,8.529121409139861e-09
1952,8.499112027493538e-07,1.1599284199803606e-08
1953,3.630779872310086e-07,1.1851209791302608e-08
1954,3.3910700381056813e-07,1.2704297169818801e-08
1955,2.2900883323018206e-07,4.6928039232341234e-09
1956,3.5582257851274335e-07,6.976913269340912e-09
1957,3.5516850971362146e-07,1.3252556385623393e-08
1958,4.376016704554786e-07,1.1581140491045971e-08
1959,4.58844283457438e-07,9.300897829689347e-09
1960,4.117895855415554e-07,1.2457499920515147e-08
1961,3.77979858967592e-07,1.528595028332802e-08
1962,3.126584431356605e-07,1.3952304034337004e-08
1963,2.7998009954899317e-07,2.5864213881732212e-08
1964,2.464007309299632e-07,1.0951143103454797e-08
1965,3.529467846874468e-07,2.134096988015699e-08
1966,4.1044543763746333e-07,1.6617224929404983e-08
1967,3.1209023632072785e-07,1.232583901611406e-08
1968,2.7307808636578557e-07,8.084548142051062e-09
1969,3.974037952048093e-07,1.4533624970169967e-08
1970,3.200712512807513e-07,5.058597540852361e-09
1971,2.88777926016337e-07,1.2845993824228685e-08
1972,3.124259535525198e-07,1.1799337507056862e-08
1973,2.502994504993694e-07,9.372446430067072e-09
1974,4.472329351301596e-07,1.912694452821384e-08
1975,2.530185838622856e-07,1.5420996035686585e-08
1976,2.7196387009098544e-07,1.8283285996290033e-08
1977,2.7855946882482385e-07,3.114694280270669e-08
1978,1.9663357875288057e-07,2.198018833610149e-08
1979,2.5104966994149436e-07,2.2237498953359136e-08
1980,2.3763929846154497e-07,1.762396628635088e-08
1981,2.8338462243482354e-07,1.771153890217647e-08
1982,2.4457560243718035e-07,1.0552754226011984e-08
1983,2.8734689294651616e-07,1.0736036948344463e-08
1984,2.2732113791334996e-07,1.1018116474748041e-08
1985,2.33403653737696e-07,1.5038895129215746e-08
1986,3.171082880726317e-07,1.9182353483415682e-08
1987,3.0370759418474336e-07,2.0165694891716157e-08
1988,2.4585870050941594e-07,1.679035044332977e-08
1989,2.2665945209610072e-07,1.0427432250992297e-08
1990,2.479136185229436e-07,1.5801088049105516e-08
1991,1.9518678584518057e-07,2.8135033858234237e-08
1992,2.314176583695371e-07,1.2672871252394913e-08
1993,1.7337718816179404e-07,2.1048988330107932e-08
1994,1.6510520595147682e-07,2.004472143823932e-08
1995,2.2394722520857613e-07,1.138714633697191e-08
1996,1.644132368028295e-07,1.4946657245218375e-08
1997,9.158248559515414e-08,1.4864173003559245e-08
1998,1.7403671392912656e-07,1.2397135762398648e-08
1999,1.1014184764235324e-07,1.6452723627935484e-08
2000,1.1575242808703479e-07,2.960081080249921e-08
2001,1.6298108107548614e-07,1.1829271784336015e-08
2002,1.8182069538852375e-07,9.63868718173444e-09
2003,1.4792576052968798e-07,1.91678459771083e-08
2004,1.5240577511121955e-07,6.342899738775998e-08
2005,1.3376136109854997e-07,2.206837301788056e-08
2006,1.2230132995227905e-07,2.0177660431386357e-08
2007,1.1583990300323421e-07,2.0371844655642235e-08
2008,1.4773316081573284e-07,3.1079309792403365e-08
2009,1.1205252548052158e-07,2.3840961871357536e-08
2010,1.0297868868747173e-07,2.3618964561933353e-08
2011,1.2313189756696374e-07,2.2943832583832702e-08
2012,1.7327646162357269e-07,2.4170194734551842e-08
2013,1.0570784070296213e-07,1.5340187786705428e-08
2014,8.70508998218611e-08,2.1870995681183558e-08
2015,1.0595230293120039e-07,1.1747849804066846e-08
2016,9.96314568624257e-08,9.942432654952427e-09
2017,7.496521448047133e-08,8.049956534694758e-09
2018,7.486253394972664e-08,9.293280478495092e-09
2019,7.321335004917273e-08,2.219359274135968e-08
