year,ancien_ADJ âge_NOUN,ancien_ADJ age_NOUN,ancien_ADJ page_NOUN
1845,2.2320911785556063e-09,3.9061593959388574e-09,9.095771824618737e-08
1846,4.6836010625384006e-09,0.0,5.561776306173272e-08
1847,5.3932236454556914e-09,1.0786447290911383e-09,3.289866512545814e-08
1848,8.045221711050488e-10,8.045221711050488e-10,4.2639674679989525e-08
1849,6.703531951757213e-09,0.0,2.262441967104678e-08
1850,3.394498016007219e-09,0.0,4.412847331991543e-08
1851,4.514607354622058e-09,0.0,4.966067668199514e-08
1852,2.018269107395554e-08,0.0,4.557381672043448e-08
1853,1.4929829816878737e-08,5.971931837933653e-10,3.224843259097554e-08
1854,1.2469595134234623e-08,0.0,4.624141392017833e-08
1855,8.491099379170919e-09,0.0,4.617035287424187e-08
1856,2.070875637638636e-09,5.177189232874468e-10,3.572260681705686e-08
1857,1.2203773103180993e-08,0.0,3.758761835115365e-08
1858,6.8511463169329545e-09,0.0,6.263905305559092e-08
1859,6.110608019582742e-09,0.0,6.314294864750991e-08
1860,3.204028764525191e-09,0.0,4.6229557237875696e-08
1861,3.301174722469824e-09,0.0,5.376198797257814e-08
1862,9.487771457372673e-09,0.0,6.144461361934361e-08
1863,4.994620717013731e-09,0.0,6.443061062455513e-08
1864,2.1096802527154068e-08,1.4384183844029508e-09,6.376988181955312e-08
1865,3.6242703060906933e-08,9.41368871743009e-10,6.354240000838729e-08
1866,4.18442696603627e-08,0.0,7.055138750988732e-08
1867,1.067618526917613e-08,0.0,3.591080499631971e-08
1868,2.4699371437009177e-09,0.0,5.483260090421993e-08
1869,1.12320943657096e-08,0.0,6.153234211048186e-08
1870,2.465641024684828e-08,5.734048791339319e-10,4.4152174805134337e-08
1871,1.274541272522356e-08,0.0,2.867717863175301e-08
1872,1.499740136523542e-07,6.047339295989218e-10,4.2936108446411936e-08
1873,7.183205141814142e-09,5.986004469882289e-10,7.123345646675716e-08
1874,5.974609251779839e-09,1.1949218281515073e-09,9.55937490831893e-08
1875,9.726596061909731e-08,2.2886108563824337e-09,5.7787422569344216e-08
1876,6.166935406781704e-08,0.0,4.1112901083550923e-08
1877,9.029831460338755e-08,0.0,7.792868172984413e-08
1878,6.280652087298222e-08,1.4493813149663026e-08,3.9857984690527815e-08
1879,1.588424503040642e-08,0.0,4.643087381239752e-08
1880,1.1552122813895949e-08,0.0,3.7865293345262785e-08
1881,1.8128519130300447e-08,0.0,8.71563466398051e-08
1882,1.8635077481121698e-08,0.0,5.0580926114207614e-08
1883,3.09647596452578e-08,0.0,5.687404991405742e-08
1884,1.2543224237049344e-08,1.9805090900604227e-09,5.0172897836375796e-08
1885,4.1252068427866107e-08,1.933690763067375e-09,6.703461252755005e-08
1886,1.2906927970846027e-08,6.453463874400711e-10,1.1229027213621734e-07
1887,1.566941953967671e-08,0.0,9.466940387170553e-08
1888,1.2047167707862627e-08,6.340614699951175e-10,7.418518843671507e-08
1889,3.4458253139746375e-08,0.0,4.448247253874271e-08
1890,1.8352281472289178e-08,1.9663159434024635e-09,6.554386811075119e-08
1891,3.569563133964948e-08,4.461953917456185e-09,4.079500715015172e-08
1892,1.8805536683430546e-08,1.2537024751679837e-09,6.519252693237831e-08
1893,4.249307394843527e-08,6.158416554491453e-10,8.252278166365201e-08
1894,1.449354058991048e-08,0.0,5.545354464508989e-08
1895,1.5046536461227333e-08,1.2037228991346183e-09,8.305687693166419e-08
1896,3.597187614445829e-08,5.89702897624278e-10,5.897029087265082e-08
1897,1.1070755867592652e-08,5.826713556089658e-10,3.903897960455538e-08
1898,5.6583546736987955e-09,5.6583548957434e-10,4.809601816813114e-08
1899,1.492446166651007e-08,2.2110313580014918e-09,4.4220625383672996e-08
1900,9.863001082521805e-09,3.114631885736685e-09,5.865890007061836e-08
1901,1.5089595351014395e-08,1.676621730339889e-09,4.5268785164864767e-08
1902,3.535404502486017e-08,4.910283846193408e-10,4.2228441632374825e-08
1903,1.296052865029651e-08,0.0,5.022205007421121e-08
1904,1.5586412160928376e-08,0.0,4.03096898082822e-08
1905,1.8062657147766004e-08,1.0321518084666081e-09,3.5609238058231796e-08
1906,3.189394259806022e-08,2.0576738091193647e-09,8.385020472401195e-08
1907,8.485691438409049e-08,5.142843206851211e-09,4.7828443594521985e-08
1908,1.24258147993217e-07,2.9468334439286537e-09,6.384806017223355e-08
1909,5.941062397596397e-08,1.1001967115120692e-09,5.941062131142871e-08
1910,2.6186338430989053e-08,0.0,4.809735454358588e-08
1911,4.203095471666529e-08,5.320374141248863e-10,4.149891918991955e-08
1912,1.927485904218429e-08,0.0,6.87643583741071e-08
1913,1.2196876397752021e-08,0.0,6.310557676414419e-08
1914,8.772734361173207e-08,0.0,5.357395088667616e-08
1915,1.6257450852208422e-07,0.0,5.065727715081181e-08
1916,8.789969641043172e-09,0.0,2.0876177453388323e-08
1917,1.315970976634162e-08,2.1932848870420685e-09,3.72858446340274e-08
1918,2.2972752589112133e-09,1.1486376294556067e-09,4.709414369585829e-08
1919,1.6574126959767455e-08,0.0,2.3940406601585806e-08
1920,2.3473917920568965e-08,0.0,1.514446301698058e-08
1921,1.2116395886607734e-08,0.0,8.102840010071333e-08
1922,3.6889677090812256e-08,4.426761179843197e-09,3.688967858961334e-08
1923,1.2739137744688378e-08,1.0615948120573648e-09,6.581887523893215e-08
1924,2.836157442231979e-08,1.289162443462999e-09,5.285566073709447e-08
1925,1.53974497152376e-07,1.0998177923937646e-09,5.719052609265418e-08
1926,8.805449169813073e-08,1.1146138456652466e-09,3.3438414370756675e-08
1927,2.006860555514578e-08,0.0,3.34476758512281e-08
1928,2.2852082781632532e-08,4.570416489713125e-09,5.713020723163709e-08
1929,1.0026365515614089e-08,1.1140406375176326e-09,4.456162616683912e-08
1930,1.7856125467119455e-08,0.0,4.4115133435163045e-08
1931,2.623232031595535e-08,1.1405356659111021e-09,2.9653927313688655e-08
1932,3.507051737905442e-08,0.0,4.9317913419777426e-08
1933,1.7205993074753678e-08,0.0,3.785318458682241e-08
1934,2.3963160344919743e-08,5.990790086229936e-09,3.834105655187159e-08
1935,2.8723881939640705e-08,4.787313656606784e-09,3.8298510141032693e-08
1936,5.334874497719966e-08,4.849885826274658e-09,3.273672888326473e-08
1937,2.5182236296217297e-08,6.295558963032022e-09,3.0218684332616874e-08
1938,6.093650650740301e-08,9.075650231338273e-09,5.963998606084431e-08
1939,7.18820363232453e-08,1.988226649984881e-08,5.047036566452334e-08
1940,2.5357829613881222e-08,0.0,3.296517903095264e-08
1941,2.3612020783048138e-08,0.0,2.9515026866988592e-08
1942,1.8205270180260413e-08,0.0,4.247896523423833e-08
1943,1.4516175816936538e-08,0.0,4.3548528338988035e-08
1944,3.213186161588055e-08,0.0,2.2492303131116387e-08
1945,2.178504132643866e-08,2.178504043826024e-09,1.5249528306782167e-08
1946,2.0881657292193267e-08,5.568441707737293e-09,3.062643116891195e-08
1947,2.8610090296865565e-08,2.3841741914054637e-09,2.622591699363852e-08
1948,9.241104947932399e-08,0.0,4.022598587560822e-08
1949,1.2762110479513922e-08,0.0,2.0615717910565934e-08
1950,8.508289184305795e-09,3.190608444114673e-09,2.4461330738745346e-08
1951,1.1727541604500402e-08,3.1984206394497505e-09,1.7058242041123606e-08
1952,2.319856839960721e-08,2.1089607837865287e-09,2.8470970803162743e-08
1953,3.016671668021331e-08,6.464296320451979e-09,1.4005975268460702e-08
1954,1.07497895029951e-08,0.0,1.7590564560521216e-08
1955,1.595553378308523e-08,1.8771215692936494e-09,2.1586897602787758e-08
1956,1.4825940475304833e-08,1.744228317335228e-09,2.9651881394698876e-08
1957,1.5903067751565914e-08,2.6505113104313693e-09,2.473810534198151e-08
1958,1.3235589346738408e-08,8.272243445794913e-10,2.978007640486169e-08
1959,2.325224457422337e-08,3.875373910666724e-09,4.2629113572445476e-08
1960,1.730208309957959e-08,1.3841666701708277e-09,1.3149583422134015e-08
1961,9.03260666262895e-09,6.948159270159238e-09,2.987708558332969e-08
1962,9.512934440181198e-09,5.707760597495337e-09,2.3465238641051656e-08
1963,1.4225316924409981e-08,1.2932106496776896e-09,3.362347633650842e-08
1964,1.2776333768727e-08,1.2167936658258327e-09,3.224503319909644e-08
1965,1.0396882466068291e-08,2.736021686988721e-09,4.04931222997007e-08
1966,7.754704767215514e-09,4.431259803538978e-09,3.378835522482859e-08
1967,1.1832804958089582e-08,0.0,3.2047181908190225e-08
1968,7.186265332803643e-09,1.796566312384229e-09,2.4702787593255948e-08
1969,1.4987801222332564e-08,4.541757803178115e-09,2.4979668528102295e-08
1970,1.0117195081704722e-08,1.3796175035718505e-09,2.851209510157382e-08
1971,2.1581270104320538e-08,7.707596338946132e-09,2.466430859549007e-08
1972,3.5911027485013847e-09,3.0780880067027283e-09,2.3598675458202933e-08
1973,3.859242703185828e-09,0.0,3.197658271503201e-08
1974,9.563471792262135e-09,1.1251143350321513e-09,1.462648607786221e-08
1975,5.140332159925265e-09,1.1422960355389478e-09,3.198428855100133e-08
1976,3.9994687561772935e-09,2.8567634369203176e-09,1.8283285774245428e-08
1977,1.1753563455840776e-08,2.3507127910882275e-09,2.2919448783298435e-08
1978,7.128709622605811e-09,3.5643548113029055e-09,3.920790381251038e-08
1979,8.192762912528906e-09,0.0,2.282269595532682e-08
1980,1.3075846183596695e-08,3.411090521154847e-09,2.5583177798438328e-08
1981,8.223214109648325e-09,1.2651099057237047e-09,2.3404533699977748e-08
1982,7.449002858983533e-09,3.7245013739806154e-09,1.924325643276603e-08
1983,5.683784443100137e-09,0.0,2.6524327068067066e-08
1984,6.378909234161512e-09,2.3196033982486597e-09,2.3775934998582215e-08
1985,7.218669662023558e-09,1.2031116103372597e-09,2.8273122176791787e-08
1986,1.4386765556650971e-08,0.0,2.6975183864408336e-08
1987,1.0388388815840699e-08,1.2221633705067347e-09,3.727598196778814e-08
1988,1.9788627625416666e-08,5.996553809062277e-10,2.938311416400552e-08
1989,3.2928733073589456e-09,3.292873196336643e-09,3.12822971970661e-08
1990,4.90378582185258e-09,5.44865097484859e-10,2.3974064289333796e-08
1991,7.033758464558559e-09,0.0,1.4653663449326615e-08
1992,8.815910668147353e-09,2.2039776670368383e-09,1.5427843669257868e-08
1993,9.970573089379542e-09,0.0,2.3264670745426486e-08
1994,1.0549853379782093e-08,1.5824779819872958e-09,1.0549853324270941e-08
1995,4.880205572987961e-09,3.253470381991974e-09,1.6267352243026778e-08
1996,3.736664311304594e-09,1.6014276571496566e-09,8.007138507792888e-09
1997,1.006927874414032e-08,4.79489448146353e-10,1.3905194440333446e-08
1998,7.152193948201102e-09,2.86087753487152e-09,1.668845217572823e-08
1999,5.484241505371301e-09,4.570201161957499e-10,1.7366764026860437e-08
2000,1.0161472552283612e-08,1.3254094488601709e-09,1.237048796731699e-08
2001,5.257454027685071e-09,2.1906058911280724e-09,1.5772362083055214e-08
2002,8.324320788233308e-09,8.76244299341522e-10,1.5334275516032392e-08
2003,4.583615265119079e-09,4.1669229178253886e-10,2.1251306492331423e-08
2004,7.047666006343434e-09,4.404791253964646e-10,2.2464434895619334e-08
2005,4.954124666056714e-09,0.0,1.5763123695222703e-08
2006,1.1118302722934459e-08,1.6471559671771274e-09,1.5647981743693862e-08
2007,1.0385647009059085e-08,3.994479469415779e-10,1.677681410461318e-08
2008,8.51487946817997e-09,4.257439678578834e-10,1.9158478581360328e-08
2009,8.105927040702454e-09,0.0,2.5748239984579868e-08
2010,5.196172381261022e-09,4.723793023408973e-10,1.5588516810716158e-08
2011,2.2943831279320648e-09,3.82397197240536e-10,1.3766299045148145e-08
2012,1.5319137958158535e-08,3.404252713057332e-10,1.361701096325163e-08
2013,5.29933741333366e-09,0.0,1.3666712816995386e-08
2014,5.413613113347537e-09,0.0,1.9922094834923243e-08
2015,5.098123256885856e-09,2.2165753954528356e-10,1.418608219783124e-08
2016,6.8354220061905835e-09,0.0,2.5684615989618464e-08
2017,3.773417134311785e-09,5.031222660711876e-10,7.546833935556663e-09
2018,4.904786632398128e-09,7.744400121190154e-10,9.551427093690279e-09
2019,3.5713827450933877e-09,2.55098775436835e-10,1.1734543725605562e-08
