year,en_ADP appât_NOUN,en_ADP papas_NOUN
1997,3.3564262480467733e-09,2.3974471297094624e-09
1998,8.10582001520288e-09,0.0
1999,7.312321859131998e-09,4.570201161957499e-10
2000,8.394259509714175e-09,4.4180314962005696e-10
2001,1.1829271784336015e-08,8.762423564512289e-10
2002,9.63868718173444e-09,0.0
2003,7.500461585152607e-09,0.0
2004,7.488145215006625e-09,8.809582507929292e-10
2005,8.106749049829887e-09,0.0
2006,6.58862386870851e-09,4.1178899179428186e-10
2007,3.595031605740928e-09,1.5977917877663117e-09
2008,1.575252639440805e-08,8.514879357157668e-10
2009,1.3350939020995156e-08,9.53638501499654e-10
2010,1.0392344762522043e-08,1.4171379625338432e-09
2011,1.4531093661673822e-08,1.529588788962144e-09
2012,1.3617010630184723e-08,1.3617010852229328e-09
2013,1.1156499724052082e-08,1.3945624655065103e-09
2014,1.9922095972901843e-08,0.0
2015,1.1747849804066846e-08,8.866301581811342e-10
2016,1.4292246497404903e-08,0.0
2017,1.8112402244696568e-08,5.031222660711876e-10
2018,1.5488799576246493e-08,0.0
2019,1.4285530980373551e-08,5.1019755087367e-10
