year,premier_ADJ are_NOUN,premier_ADJ bar_NOUN
1984,0.0,5.219107812592938e-09
1985,6.015558051686298e-10,9.02333674446254e-09
1986,0.0,1.019062523255343e-08
1987,0.0,9.777306964053878e-09
1988,1.798966087207532e-09,7.795519785247507e-09
1989,5.488122178931576e-10,2.140367705294466e-08
1990,0.0,1.743568273093743e-08
1991,0.0,9.37834432335194e-09
1992,0.0,1.322386644631024e-08
1993,0.0,1.661762283333701e-08
1994,0.0,1.3714808844156323e-08
1995,0.0,1.2471636778865758e-08
1996,0.0,1.2811421257197253e-08
1997,0.0,1.4864173003559245e-08
1998,0.0,9.536258005482523e-09
1999,0.0,1.1882523409667556e-08
2000,8.836062992401139e-10,1.8113929911578452e-08
2001,4.3812117822561447e-10,1.270551397425379e-08
2002,0.0,1.6210520370485426e-08
2003,0.0,1.5417615462087753e-08
2004,0.0,1.5416770082765652e-08
2005,9.007499190971657e-10,1.1259373877692269e-08
2006,2.4707338397433887e-09,1.8942294122137326e-08
2007,0.0,1.9972397791168106e-08
2008,0.0,2.0435710179622646e-08
2009,0.0,3.0993250854649546e-08
2010,0.0,3.9207481539182965e-08
2011,0.0,8.412738372598483e-08
2012,0.0,8.238291515638707e-08
2013,2.789125042035323e-10,6.944921437934681e-08
2014,0.0,7.535749513287726e-08
2015,0.0,8.001837215054763e-08
2016,2.0713400439298368e-10,6.752568737500297e-08
2017,0.0,7.773239230068896e-08
2018,0.0,7.873473695241273e-08
2019,2.55098775436835e-10,6.224410331601149e-08
