year,nombreux_ADJ arts_NOUN,nombreux_ADJ chars_NOUN
1915,1.1780761921542648e-09,0.0
1916,0.0,1.0987462051303964e-09
1917,0.0,1.0966424435210342e-09
1918,1.1486376294556067e-09,4.594550517822427e-09
1919,2.762354511798293e-09,3.775218004875569e-08
1920,2.2716695191604686e-09,7.572231730534895e-09
1921,0.0,9.844571380313027e-09
1922,2.951174138399182e-09,5.902348387820666e-09
1923,6.369568872344189e-09,4.246379248229459e-09
1924,1.289162443462999e-09,1.4180787211159895e-08
1925,2.1996355847875293e-09,6.598906754362588e-09
1926,0.0,6.687683296036084e-09
1927,0.0,1.0034302277972529e-08
1928,0.0,0.0
1929,3.342121912552898e-09,1.0026365515614089e-08
1930,0.0,6.302162347537887e-09
1931,4.5621426636444085e-09,1.0264820993199919e-08
1932,0.0,3.287861094491973e-09
1933,0.0,9.176529758292418e-09
1934,0.0,8.38710612072191e-09
1935,2.393656828303392e-09,8.377798899061872e-09
1936,1.2124714565686645e-09,6.0623572828433225e-09
1937,1.2591118148108649e-09,7.554670666820584e-09
1938,1.2965214457594243e-09,1.0372171566075394e-08
1939,9.176430282309411e-09,7.647025235257843e-09
1940,1.2678914362851401e-08,7.100192078723921e-08
1941,5.9030051957620344e-09,6.493305448884712e-08
1942,3.034211770724937e-09,3.3376331032286544e-08
1943,0.0,3.4838823381733164e-08
1944,3.2131861615880553e-09,4.819779064746399e-08
1945,2.178504043826024e-09,1.0021118868053236e-07
1946,9.744772988540262e-09,3.062643116891195e-08
1947,1.1920870957027319e-09,5.1259746669529704e-08
1948,3.2615663503321457e-09,1.0871888278529696e-08
1949,0.0,2.7487622844546422e-08
1950,7.444753036267571e-09,1.0635361036293034e-08
1951,4.264560704569931e-09,1.7058242818279723e-08
1952,1.0544803918932644e-09,2.003512733494972e-08
1953,4.3095309543161875e-09,1.8315507332999914e-08
1954,9.772536113672459e-10,5.863521668203475e-09
1955,9.385607846468247e-10,1.8771215692936494e-08
1956,2.616342476002842e-09,9.593255967388359e-09
1957,2.6505113659425206e-09,5.301022731885041e-09
1958,1.6544486891589827e-09,1.7371711180658167e-08
1959,2.325224457422337e-09,1.4726420971555854e-08
1960,6.920833350854139e-10,2.2146666722733244e-08
1961,1.3896318540318475e-09,6.94815938118154e-09
1962,3.170978146727066e-09,1.77574772664002e-08
1963,1.939815863494232e-09,1.2932106940866106e-08
1964,6.083968440151466e-09,1.3993127545575135e-08
1965,5.47204326295514e-09,1.641613067704384e-08
1966,2.215629901769489e-09,1.163205709531212e-08
1967,6.902469595893024e-09,1.4791006641701188e-08
1968,6.737123747768692e-09,2.1558795637588446e-08
1969,6.358460868938209e-09,1.4533624970169967e-08
1970,1.3796175035718505e-09,2.0234390163409444e-08
1971,1.0276794970565106e-09,9.762954888969944e-09
1972,9.234264464197395e-09,8.208234980600082e-09
1973,3.859242703185828e-09,2.1501493918663073e-08
1974,1.6876715580593782e-09,2.5315072704756858e-08
1975,3.4268881066168433e-09,9.709516746170266e-09
1976,6.2848797277581525e-09,7.427584769459372e-09
1977,5.876781727920388e-09,1.1753563455840776e-08
1978,3.5643548113029055e-09,1.3663360221016774e-08
1979,2.9259866751729646e-09,1.580032815695631e-08
1980,5.116635559687666e-09,1.591842213599648e-08
1981,4.427884725544118e-09,1.8976647808699454e-08
1982,4.966001831974154e-09,1.9864007327896616e-08
1983,3.789189739755727e-09,2.462973291983417e-08
1984,5.799008384599347e-09,1.797692661398287e-08
1985,4.812446441349039e-09,1.3234227935754461e-08
1986,5.994485352545098e-09,1.1988970705090196e-08
1987,6.110816852533674e-10,1.099947066762752e-08
1988,6.596209356501959e-09,8.395175221664886e-09
1989,4.390497743145261e-09,7.683371272548811e-09
1990,5.9935161278446e-09,1.8525414091641323e-08
1991,5.861465202094962e-09,9.96449056600568e-09
1992,7.713921945651236e-09,1.2672871640972971e-08
1993,6.093128224193833e-09,1.0524494165053966e-08
1994,8.967375175750192e-09,1.5824779708850656e-08
1995,1.084490158786977e-08,6.506940763983948e-09
1996,4.270473752399084e-09,9.074756945892659e-09
1997,8.151320729510303e-09,1.7741109914481967e-08
1998,1.0489884516573511e-08,1.2397135762398648e-08
1999,1.0968482788697997e-08,7.769341614505265e-09
2000,5.743440834038438e-09,1.9439339027371716e-08
2001,4.8193329327261836e-09,1.445799924226776e-08
2002,7.009954394732176e-09,8.762443215459825e-09
2003,7.083768960303161e-09,1.1667384391955693e-08
2004,1.0131019578807354e-08,9.250062049659391e-09
2005,1.531274873567412e-08,9.457874483587148e-09
2006,6.588624035241963e-09,8.64756888319107e-09
2007,7.190063211481856e-09,6.391167151065247e-09
2008,1.3198063086861112e-08,9.79211112195344e-09
2009,1.2397300741540107e-08,9.059565542202108e-09
2010,1.1337103367203838e-08,2.172944846279279e-08
2011,1.2619107508937688e-08,1.1089518636708817e-08
2012,8.851056776393307e-09,1.5319137958158535e-08
2013,1.1993237514218436e-08,1.0319762822064149e-08
2014,8.661781028540538e-09,1.407539329534302e-08
2015,1.573768493301486e-08,1.1304534197620342e-08
2016,9.942432044329763e-09,9.735297901158901e-09
2017,1.0062445099379147e-08,6.792150397672003e-09
2018,8.260693129535923e-09,1.1100306451794495e-08
2019,8.418259866971312e-09,9.183556137770665e-09
