year,grands_ADJ ans_NOUN,grands_ADJ chants_NOUN
1862,0.0,2.2589932147099034e-09
1863,0.0,2.9967726078439227e-09
1864,0.0,2.3973640850272204e-09
1865,0.0,2.3534221238463715e-09
1866,0.0,1.9462451650298362e-09
1867,9.7056229719783e-10,2.426405742994575e-09
1868,4.93987406535723e-10,1.9265508299781686e-08
1869,1.953407657850903e-09,1.4650557433881772e-09
1870,5.734048791339319e-10,3.4404292748035914e-09
1871,0.0,2.6552942955504477e-08
1872,0.0,1.5723081503438152e-08
1873,5.986004469882289e-10,1.1972008939764578e-09
1874,5.974609140757536e-10,2.9873046258899194e-09
1875,1.1443054281912168e-09,0.0
1876,6.04601479992084e-10,8.464420275799966e-09
1877,6.184815992682502e-10,0.0
1878,2.4156354694326865e-09,3.0195443923020093e-09
1879,6.10932526790009e-10,4.27652757650776e-09
1880,6.417846254436199e-10,1.0268554007097919e-08
1881,0.0,6.2752567586699115e-09
1882,0.0,3.9932310791357395e-09
1883,0.0,1.2638677882037541e-09
1884,6.601696966868076e-10,6.601696966868076e-10
1885,0.0,6.445635691854079e-10
1886,0.0,0.0
1887,0.0,6.528924623161458e-10
1888,6.340614699951175e-10,1.9021844099853524e-09
1889,6.265136742733546e-10,5.6386229019267375e-09
1890,0.0,0.0
1891,6.374220040683554e-10,6.374220040683554e-10
1892,0.0,0.0
1893,0.0,8.621783287310336e-09
1894,2.520615716150587e-09,6.301539290376468e-10
1895,0.0,3.611168697403855e-09
1896,0.0,5.307326134129653e-09
1897,5.826713556089658e-10,3.4960281336537946e-09
1898,0.0,0.0
1899,0.0,1.1055156790007459e-09
1900,5.191053142894475e-10,1.038210628578895e-09
1901,0.0,2.794369402536745e-09
1902,0.0,0.0
1903,5.400220270956879e-10,0.0
1904,5.374625189347171e-10,0.0
1905,0.0,3.6125313851442797e-09
1906,5.144184522798412e-10,5.144184522798412e-10
1907,0.0,1.131425531042396e-08
1908,4.911389073214423e-10,1.964555629285769e-09
1909,5.500983557560346e-10,2.7504918342913243e-09
1910,5.344150677544235e-10,8.550641084070776e-09
1911,0.0,1.0640748282497725e-09
1912,0.0,7.293189607793238e-09
1913,0.0,3.181793939432964e-09
1914,0.0,2.0090231700464756e-09
1915,1.1780761921542648e-09,1.1780761921542648e-09
1916,0.0,9.888715624128963e-09
1917,0.0,4.386569774084137e-09
1918,2.2972752589112133e-09,1.1486376294556067e-09
1919,9.207848372660976e-10,7.366278698128781e-09
1920,0.0,1.514446346106979e-09
1921,0.0,4.543648568500203e-09
1922,0.0,4.426761179843197e-09
1923,1.0615948120573648e-09,1.1677542488541803e-08
1924,0.0,3.867487219366694e-09
1925,0.0,5.499089184013428e-09
1926,0.0,0.0
1927,0.0,5.574612327308159e-09
1928,1.1426041224282812e-09,3.4278122562625413e-09
1929,0.0,1.3368487650211591e-08
1930,0.0,7.352522590764465e-09
1931,0.0,5.7026783295555106e-09
1932,0.0,1.0959536611565568e-09
1933,2.2941324395731044e-09,4.588264879146209e-09
1934,0.0,5.990790086229936e-09
1935,1.196828414151696e-09,3.590485242455088e-09
1936,0.0,9.699771652549316e-09
1937,2.5182236296217297e-09,6.295559185076627e-09
1938,0.0,1.2965214457594243e-09
1939,0.0,0.0
1940,0.0,5.0715658339584024e-09
1941,0.0,1.7709016475464523e-08
1942,0.0,9.102635090130207e-09
1943,0.0,0.0
1944,0.0,6.4263723231761105e-09
1945,0.0,2.178504043826024e-09
1946,0.0,5.568441707737293e-09
1947,0.0,3.5762612871081956e-09
1948,0.0,9.784699273041042e-09
1949,0.0,7.853606653895895e-09
1950,0.0,9.571825110299415e-09
1951,1.0661401761424827e-09,5.330700769690111e-09
1952,0.0,6.326882129314981e-09
1953,0.0,0.0
1954,0.0,4.886268278880834e-09
1955,0.0,1.8771215692936494e-08
1956,0.0,2.616342476002842e-09
1957,0.0,1.7670075402875796e-09
1958,0.0,5.790570245522986e-09
1959,0.0,6.200598257066758e-09
1960,6.920833350854139e-10,9.689166802218097e-09
1961,0.0,1.111705483225478e-08
1962,6.341956404476434e-10,6.341956293454132e-09
1963,0.0,1.3578711488548834e-08
1964,0.0,1.0951143103454797e-08
1965,1.0944086747954884e-09,8.755269398363907e-09
1966,3.3234448526542337e-09,1.0524241922382771e-08
1967,0.0,5.916402479044791e-09
1968,8.982831700699023e-10,9.431973424511852e-09
1969,4.5417578031781147e-10,9.083515273289322e-09
1970,2.2993624781975086e-09,5.058597540852361e-09
1971,0.0,2.569198631618974e-09
1972,5.130146862875051e-10,5.643161493651405e-09
1973,1.102640756478479e-09,3.3079223804577396e-09
1974,0.0,1.012602890426706e-08
1975,0.0,3.4268881066168433e-09
1976,0.0,7.427584769459372e-09
1977,1.1753563677885381e-09,6.464460078348111e-09
1978,0.0,1.544553818177974e-08
1979,1.7555920051037788e-09,4.681578680276743e-09
1980,5.685150683554241e-10,9.096241093686785e-09
1981,2.5302198114474095e-09,7.590659656386833e-09
1982,0.0,1.6139505731871395e-08
1983,0.0,5.052252838311233e-09
1984,0.0,5.799008384599347e-09
1985,0.0,1.0828004270990732e-08
1986,0.0,1.6185110141009318e-08
1987,0.0,7.944062296871834e-09
1988,0.0,1.6190695006912392e-08
1989,0.0,7.683371272548811e-09
1990,5.44865097484859e-10,8.717841559757744e-09
1991,1.1722930404189924e-09,4.68917216167597e-09
1992,5.509944167592096e-10,6.060938417817852e-09
1993,0.0,1.0524494165053966e-08
1994,5.274926606624319e-10,1.3714808844156323e-08
1995,0.0,8.675921314704738e-09
1996,0.0,1.1743802375008272e-08
1997,0.0,3.883864607701071e-08
1998,4.768129224785866e-10,1.2397135762398648e-08
1999,4.570201161957499e-10,8.226361813967742e-09
2000,4.4180314962005696e-10,7.95245647111642e-09
2001,0.0,4.381211837767296e-09
2002,4.38122149670761e-10,9.200564754507923e-09
2003,4.1669229178253886e-10,7.500461585152607e-09
2004,0.0,1.5857247959161214e-08
2005,0.0,1.216012357474483e-08
2006,8.235779835885637e-10,9.471146533712727e-09
2007,3.994479469415779e-10,7.190063211481856e-09
2008,0.0,6.811903485726134e-09
2009,0.0,5.245011536203492e-09
2010,0.0,4.723792912386671e-09
2011,0.0,4.5887662558641296e-09
2012,0.0,3.744677901096338e-09
2013,0.0,5.578249862026041e-09
2014,0.0,5.413613113347537e-09
2015,6.649726325136385e-10,3.546520632724537e-09
2016,0.0,3.72841224560716e-09
2017,5.031222660711876e-10,3.773417134311785e-09
2018,0.0,3.3559066636712487e-09
2019,0.0,2.04079020349468e-09
