year,nombreux_ADJ ans_NOUN,nombreux_ADJ chants_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,0.0,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,2.8469551160981155e-09,0.0
1808,0.0,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,2.5070767684098882e-09
1812,0.0,0.0
1813,2.8757416448144113e-09,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,0.0,0.0
1818,0.0,0.0
1819,0.0,0.0
1820,0.0,0.0
1821,0.0,0.0
1822,0.0,1.0025615893027862e-09
1823,1.9765373782121287e-09,0.0
1824,0.0,0.0
1825,0.0,1.6730341556581152e-08
1826,0.0,0.0
1827,0.0,0.0
1828,0.0,0.0
1829,0.0,5.143905745796928e-09
1830,0.0,0.0
1831,0.0,0.0
1832,0.0,0.0
1833,0.0,0.0
1834,0.0,9.334530925997342e-10
1835,1.5126175867408165e-09,0.0
1836,0.0,0.0
1837,0.0,0.0
1838,0.0,0.0
1839,0.0,6.9914751765765e-10
1840,0.0,7.64362617644565e-09
1841,6.420548537278137e-10,4.494383976094696e-09
1842,0.0,5.366612043644636e-09
1843,5.906911071384968e-10,4.134837805480629e-09
1844,0.0,3.841992946007622e-09
1845,0.0,2.2320911785556063e-09
1846,0.0,1.8734404250153602e-08
1847,5.393223645455691e-10,0.0
1848,0.0,1.206783295515379e-08
1849,0.0,8.379414495607307e-09
1850,0.0,2.7155984128057753e-09
1851,0.0,1.9348316282474798e-09
1852,6.510545436100301e-10,8.463708844885787e-09
1853,0.0,1.3138249599364826e-08
1854,1.0391328908454511e-09,5.7152309551611324e-09
1855,0.0,2.1227748447927297e-09
1856,0.0,2.0708757375587084e-08
1857,0.0,3.905207268672939e-09
1858,4.893676019968041e-10,2.936205500958522e-09
1859,0.0,4.073738679721828e-09
1860,9.154367819341758e-10,4.119465657481669e-09
1861,4.715963730639317e-10,1.4147891747029462e-09
1862,2.2589932147099034e-09,7.680577063240435e-09
1863,9.989241656072068e-10,8.990317823531768e-09
1864,9.589455896019672e-10,4.794728170054441e-09
1865,1.882737743486018e-09,1.8827377989971694e-09
1866,0.0,1.5083399418358567e-08
1867,9.7056229719783e-10,1.9896527092555516e-08
1868,0.0,7.903798504571569e-09
1869,0.0,5.860222973552709e-09
1870,0.0,4.013834153937523e-09
1871,0.0,9.559059321873065e-09
1872,6.047339295989218e-10,1.7537283625301825e-08
1873,0.0,1.9155214303623325e-08
1874,5.974609140757536e-10,5.974609140757536e-10
1875,0.0,2.2886108563824337e-09
1876,3.02300739996042e-09,2.418405919968336e-09
1877,2.4739263970730008e-09,1.5462040536817767e-08
1878,7.2469061862534545e-09,2.4156354694326865e-09
1879,6.10932526790009e-10,7.331190321480108e-09
1880,0.0,1.9253538763308597e-09
1881,0.0,6.2752567586699115e-09
1882,0.0,3.9932310791357395e-09
1883,1.8958017378167824e-09,6.319338941018771e-10
1884,0.0,6.601696966868076e-09
1885,1.2891271383708158e-09,2.5782542767416317e-09
1886,0.0,9.034849313138693e-09
1887,6.528924512139156e-09,6.528924512139156e-09
1888,1.268122939990235e-09,1.0779045211961602e-08
1889,0.0,5.012109394186837e-09
1890,0.0,5.898947996740844e-09
1891,1.2748440081367107e-09,8.286486163910922e-09
1892,0.0,2.193979398157353e-08
1893,0.0,1.4780200174868696e-08
1894,1.2603078580752936e-09,8.192000855444803e-09
1895,0.0,1.3842813118003505e-08
1896,2.358811590497112e-09,4.717623180994224e-09
1897,4.078699600285063e-09,4.661370844871726e-09
1898,1.13167097914868e-09,1.0185038590293516e-08
1899,0.0,5.527578395003729e-09
1900,1.038210628578895e-09,4.671947717582725e-09
1901,3.353243460679778e-09,2.794369458047896e-09
1902,2.455141867585553e-09,2.9461704187383475e-09
1903,1.6200660812870638e-09,1.0260418292773466e-08
1904,0.0,4.837162670412454e-09
1905,0.0,1.186974607492175e-08
1906,5.144184522798412e-10,6.6874399351490865e-09
1907,1.028568674676933e-09,5.65712765521198e-09
1908,5.40252820258047e-09,6.875944702500192e-09
1909,1.6502950117569526e-09,1.1001967337165297e-08
1910,4.809735720812114e-09,1.8170112525695004e-08
1911,2.6601871816467337e-09,1.4365010514438836e-08
1912,1.5628263128064646e-09,3.646594803896619e-09
1913,0.0,1.0605979705591295e-08
1914,6.696743715117748e-10,1.2054138687211946e-08
1915,2.3561523843085297e-09,9.424609537234119e-09
1916,1.0987462051303964e-09,9.888715624128963e-09
1917,0.0,9.869782324756216e-09
1918,0.0,8.040463406189247e-09
1919,9.207848372660976e-10,3.1306683467846597e-08
1920,0.0,2.0445025228355007e-08
1921,7.572747429129834e-10,1.5145495524393482e-08
1922,3.6889677978990676e-09,1.2542490601674672e-08
1923,5.307974060286824e-09,1.2739137744688378e-08
1924,2.578324886925998e-09,6.445812328337297e-09
1925,1.0998177923937646e-09,2.9695080838720855e-08
1926,1.1146138456652466e-09,1.4489979882625903e-08
1927,1.1149224876660924e-09,1.2264147142282411e-08
1928,1.1426041224282812e-09,2.2852082892654835e-08
1929,0.0,2.6736975300423182e-08
1930,1.0503603542488804e-09,7.352522590764465e-09
1931,2.2810713318222042e-09,1.4826963656844327e-08
1932,1.0959536611565568e-09,1.2055489939655217e-08
1933,0.0,2.064719240024715e-08
1934,0.0,1.4377896206951846e-08
1935,0.0,2.0346082152400413e-08
1936,0.0,1.6974600836050513e-08
1937,2.5182236296217297e-09,1.2591118148108649e-08
1938,1.2965214457594243e-09,1.815129979654273e-08
1939,0.0,1.070583532936098e-08
1940,5.0715658339584024e-09,4.3108308034334186e-08
1941,0.0,1.4757512545315876e-08
1942,6.068423541449874e-09,3.6410540360520827e-08
1943,0.0,2.322588166236983e-08
1944,6.4263723231761105e-09,1.2852744646352221e-08
1945,2.178504043826024e-09,1.742803235060819e-08
1946,0.0,1.5313214696277555e-08
1947,1.1920870957027319e-09,1.549713246618012e-08
1948,2.174377566888097e-09,2.174377655705939e-08
1949,2.945102384188658e-09,1.9634017078828947e-08
1950,0.0,2.0207187034770868e-08
1951,1.0661401761424827e-09,2.238894425410365e-08
1952,1.0544803918932644e-09,1.370824520563474e-08
1953,1.0773827385790469e-09,2.2625037399137682e-08
1954,9.772536113672459e-10,2.6385848173049453e-08
1955,1.8771215692936494e-09,1.595553333899602e-08
1956,8.72114158667614e-10,3.8373023425464226e-08
1957,5.301022731885041e-09,2.4738105619537265e-08
1958,1.6544486891589827e-09,9.926692190465047e-09
1959,2.325224457422337e-09,2.9452841943111707e-08
1960,2.076250060767393e-09,2.4222916228389124e-08
1961,6.948159270159238e-10,1.320150300188061e-08
1962,5.7077609305622445e-09,1.8391674405648928e-08
1963,0.0,1.939815952312074e-08
1964,0.0,1.4601523545820783e-08
1965,1.0944086747954884e-09,3.0643441562006046e-08
1966,1.1078149508847446e-09,2.9911004117977313e-08
1967,9.860671168482327e-10,2.4651678420806178e-08
1968,4.4914158503495116e-10,2.874506185857051e-08
1969,2.2708788183223305e-09,1.952955819284341e-08
1970,4.598724956395017e-09,2.8052223211005867e-08
1971,5.138397485282553e-10,2.723350611688602e-08
1972,1.0260293725750103e-09,1.7955514408640738e-08
1973,1.6539611902288698e-09,2.4258095976392724e-08
1974,1.6876715580593782e-09,2.700274492895005e-08
1975,1.1422960355389478e-09,2.5701660799626325e-08
1976,0.0,2.5710871598416674e-08
1977,0.0,1.82180240893004e-08
1978,5.940591352171509e-10,2.7326720442033547e-08
1979,1.7555920051037788e-09,1.9311512389208474e-08
1980,5.685150683554241e-10,3.467942022439274e-08
1981,0.0,3.921840718845715e-08
1982,6.207502289967692e-10,2.6692259624816472e-08
1983,1.2630632095778083e-09,4.104955309003344e-08
1984,0.0,3.7113654371978555e-08
1985,1.2031116103372597e-09,3.5491794059261395e-08
1986,1.7983456945813714e-09,3.1770774455708306e-08
1987,1.8332451112712533e-09,3.0554083707556856e-08
1988,0.0,4.077656606815694e-08
1989,5.488122178931576e-10,2.5245361356951435e-08
1990,1.6345953479657283e-09,3.650596269721973e-08
1991,1.7584396161396398e-09,2.4618154625954958e-08
1992,0.0,3.691662597837819e-08
1993,0.0,2.8249957040316076e-08
1994,1.0549853213248639e-09,3.112206670152773e-08
1995,5.422450821690461e-10,3.199246023655178e-08
1996,0.0,2.989331449043675e-08
1997,1.917957792585412e-09,2.4453962410575514e-08
1998,0.0,2.9562400527538557e-08
1999,0.0,3.8846710737061585e-08
2000,8.836062992401139e-10,4.418031640529563e-08
2001,0.0,5.958448062726163e-08
2002,4.38122149670761e-10,4.9507802024617575e-08
2003,4.1669229178253886e-10,3.041853702256958e-08
2004,4.404791253964646e-10,5.550036821788673e-08
2005,0.0,3.557962102718193e-08
2006,0.0,4.035532191748459e-08
2007,0.0,4.8333200913797114e-08
2008,4.257439678578834e-10,3.618823640749724e-08
2009,4.76819250749827e-10,6.437059840713744e-08
2010,0.0,3.448369040315313e-08
2011,0.0,2.4473421483817148e-08
2012,6.808505426114664e-10,2.5531896208352833e-08
2013,2.789125042035323e-10,1.840822605458925e-08
2014,0.0,2.252063020791173e-08
2015,2.2165753954528356e-10,1.9505863591007255e-08
2016,8.285360175719347e-10,1.5120782514976838e-08
2017,2.515611330355938e-10,1.9873329648589788e-08
2018,1.0325866828253538e-09,2.1426173391070336e-08
2019,2.55098775436835e-10,1.9897704539584282e-08
