year,êtes_VERB à_ADP,êtes_VERB las_ADJ,etes_VERB à_ADP
1860,9.470193731431209e-07,4.577183909670879e-10,5.492620580582752e-09
1861,9.95539949144586e-07,1.4147891747029462e-09,9.431927461278633e-10
1862,1.0490764452697476e-06,4.517986262886353e-10,4.517986262886353e-10
1863,9.704548347144737e-07,2.4973103585068657e-09,4.994620828036034e-10
1864,1.043812289935886e-06,0.0,1.4384183844029508e-09
1865,9.889080274660955e-07,2.3534221238463715e-09,4.706844358715045e-10
1866,9.273858267988544e-07,4.865612801552288e-09,1.9462451650298362e-09
1867,8.924320127334795e-07,2.426405742994575e-09,1.455843445796745e-09
1868,7.192456905613653e-07,4.93987406535723e-10,4.93987406535723e-10
1869,8.902655395104375e-07,5.371870948067681e-09,9.767038289254515e-10
1870,8.171019771907595e-07,5.734048791339319e-10,1.7202146374017957e-09
1871,6.882522711748607e-07,0.0,0.0
1872,8.030866638364387e-07,1.2094678591978436e-09,0.0
1873,7.66807147556392e-07,0.0,5.986004469882289e-10
1874,7.283048262252123e-07,5.974609140757536e-10,0.0
1875,8.788265404291451e-07,5.721527140956084e-10,5.721527140956084e-10
1876,9.069022439689434e-07,0.0,0.0
1877,7.669171964153065e-07,6.184815992682502e-10,0.0
1878,7.355610023296322e-07,3.6234530931267273e-09,1.8117265465633636e-09
1879,7.673312438782887e-07,0.0,0.0
1880,9.293041216551501e-07,1.9253538763308597e-09,6.417846254436199e-10
1881,7.774345931466087e-07,0.0,2.091752326904839e-09
1882,9.277607091462414e-07,6.655385131892899e-10,0.0
1883,7.70327403643023e-07,6.319338941018771e-10,1.2638677882037541e-09
1884,6.449857892221189e-07,1.3203393933736152e-09,0.0
1885,5.588366320807836e-07,2.5782542767416317e-09,6.445635691854079e-10
1886,5.343467819329817e-07,0.0,0.0
1887,6.052313210602733e-07,0.0,0.0
1888,5.142238705957425e-07,0.0,0.0
1889,6.164894443827507e-07,6.265136742733546e-10,6.265136742733546e-10
1890,5.518793386727339e-07,6.554386366985909e-09,0.0
1891,5.073879378869606e-07,0.0,6.374220040683554e-10
1892,4.5446714125318977e-07,1.2537024751679837e-09,6.268512375839919e-10
1893,4.58186178775577e-07,0.0,0.0
1894,5.961256306363794e-07,6.301539290376468e-10,1.2603078580752936e-09
1895,5.531106808120967e-07,6.018614495673091e-10,3.0093072478365457e-09
1896,4.823769472750428e-07,0.0,1.7691086373616827e-09
1897,5.168295160729031e-07,5.826713556089658e-10,0.0
1898,4.7190678742481396e-07,3.3950129374460403e-09,0.0
1899,5.505468152477988e-07,2.2110313580014918e-09,0.0
1900,5.076850015939272e-07,1.038210628578895e-09,5.191053142894475e-10
1901,5.253414769867959e-07,2.235495566438317e-09,2.235495566438317e-09
1902,4.880822075392643e-07,0.0,0.0
1903,5.146409876033431e-07,1.0800440541913758e-09,0.0
1904,5.084395411358855e-07,0.0,5.374625189347171e-10
1905,5.062704531155759e-07,5.160759042333041e-10,5.160759042333041e-10
1906,5.73576585338742e-07,1.5432553013283723e-09,1.5432553013283723e-09
1907,4.947415277456457e-07,5.142843373384665e-10,0.0
1908,5.957514872534375e-07,1.964555629285769e-09,0.0
1909,5.275443299979088e-07,6.60118004702781e-09,5.500983557560346e-10
1910,5.985448865430953e-07,0.0,1.068830135508847e-09
1911,5.144801775713859e-07,1.5961122423746588e-09,0.0
1912,5.610546622847323e-07,5.209421227725386e-10,3.125652625612929e-09
1913,5.244656904324074e-07,1.590896969716482e-09,0.0
1914,5.678838874700887e-07,2.678697486047099e-09,6.696743715117748e-10
1915,4.252854921560356e-07,7.068456930880984e-09,2.3561523843085297e-09
1916,4.2081978790520225e-07,0.0,0.0
1917,4.3646369363159465e-07,1.0966424435210342e-09,1.0966424435210342e-09
1918,4.6634687578261946e-07,0.0,0.0
1919,5.211642246649717e-07,0.0,0.0
1920,4.831084083889436e-07,0.0,0.0
1921,5.172186661184242e-07,7.572747429129834e-10,7.572747429129834e-10
1922,6.013017355144257e-07,1.4755870969551665e-09,7.377935484775833e-10
1923,5.414133283920819e-07,1.0615948120573648e-09,0.0
1924,6.432920827137423e-07,0.0,1.289162443462999e-09
1925,6.54391612897598e-07,2.1996355847875293e-09,1.0998177923937646e-09
1926,5.851722448824148e-07,2.229227691330493e-09,1.1146138456652466e-09
1927,6.611490448449331e-07,2.2298449753321847e-09,0.0
1928,5.518778039004246e-07,0.0,1.1426041224282812e-09
1929,6.383452841873805e-07,1.1140406375176326e-09,0.0
1930,6.480723300228419e-07,3.1510811737689437e-09,1.0503603542488804e-09
1931,5.029762064623355e-07,0.0,1.1405356659111021e-09
1932,5.030427132624027e-07,2.1919073223131136e-09,1.0959536611565568e-09
1933,5.563271088249166e-07,5.735331320977366e-09,0.0
1934,5.247932222118834e-07,2.3963160344919743e-09,0.0
1935,5.002742682336248e-07,4.787313656606784e-09,0.0
1936,4.668015094466682e-07,2.424942913137329e-09,1.2124714565686645e-09
1937,4.784624820786121e-07,0.0,0.0
1938,4.913816269436211e-07,0.0,3.8895642262559704e-09
1939,4.5729211706202477e-07,1.5294050470515685e-09,0.0
1940,3.5500960393619607e-07,0.0,2.5357829169792012e-09
1941,4.988039563613711e-07,0.0,0.0
1942,5.006449441680161e-07,0.0,0.0
1943,4.1516264559504634e-07,0.0,0.0
1944,5.590944169853174e-07,0.0,0.0
1945,5.032344461142202e-07,2.178504043826024e-09,0.0
1946,5.526678137357521e-07,4.1763312808029696e-09,2.7842208538686464e-09
1947,6.71145016895025e-07,3.5762612871081956e-09,1.1920870957027319e-09
1948,5.870819563824625e-07,1.0871887834440486e-09,1.0871887834440486e-09
1949,5.242282554718258e-07,0.0,0.0
1950,6.636465741394204e-07,0.0,0.0
1951,6.418163707166968e-07,0.0,2.1322803522849654e-09
1952,5.768008008999459e-07,0.0,1.0544803918932644e-09
1953,6.324236778709746e-07,4.3095309543161875e-09,0.0
1954,6.342376082102419e-07,1.9545072227344917e-09,2.9317608341017376e-09
1955,6.635625027229253e-07,0.0,9.385607846468247e-10
1956,6.25305858648062e-07,8.72114158667614e-10,0.0
1957,5.866464789505699e-07,3.534015080575159e-09,0.0
1958,6.336538262985414e-07,8.272243445794913e-10,0.0
1959,6.169595394567295e-07,2.325224457422337e-09,1.5501495642666896e-09
1960,5.536666662919743e-07,0.0,0.0
1961,6.329773327706789e-07,0.0,0.0
1962,6.418059683710453e-07,6.341956404476434e-10,3.805173953708163e-09
1963,6.336732099043729e-07,1.2932106496776896e-09,7.759263453976928e-09
1964,8.17685361198528e-07,1.2167936658258327e-09,0.0
1965,5.444683210953372e-07,0.0,1.2038495533772675e-08
1966,5.605543833553384e-07,2.769537488234164e-09,1.1078149508847446e-09
1967,6.093894739933603e-07,1.9721342336964653e-09,0.0
1968,5.978074568702141e-07,8.982831700699023e-10,2.245707841908029e-09
1969,5.427400537882932e-07,1.3625273131978588e-09,4.5417578031781147e-10
1970,5.454087954603892e-07,1.8394900047624674e-09,1.8394900047624674e-09
1971,5.90401896261028e-07,1.0276794970565106e-09,1.0276794970565106e-09
1972,5.530298494704766e-07,0.0,2.0520587451500205e-09
1973,4.824053121410543e-07,0.0,6.615844760915479e-09
1974,4.556713122383371e-07,5.625571675160757e-10,1.1251143350321513e-09
1975,4.2893216800621303e-07,0.0,0.0
1976,5.130747240400524e-07,1.7140580066410394e-09,2.856763492431469e-09
1977,4.466354255328042e-07,0.0,1.7630346071939584e-09
1978,5.14455223310506e-07,5.940591352171509e-10,0.0
1979,5.389667308008939e-07,5.851973350345929e-10,7.607565244427406e-09
1980,5.520281547433115e-07,0.0,3.411090521154847e-09
1981,4.839045573135081e-07,0.0,3.1627747087981106e-09
1982,5.040491828367522e-07,0.0,1.8622506869903077e-09
1983,5.020676212552644e-07,0.0,6.315316047889041e-10
1984,4.75518703524358e-07,1.1598016991243298e-09,2.3196033982486597e-09
1985,4.764322056871606e-07,2.4062232206745193e-09,1.8046674155058895e-09
1986,5.383047891882597e-07,0.0,5.994485463567401e-10
1987,5.120864443597384e-07,0.0,0.0
1988,5.354922336664458e-07,0.0,1.1993107618124554e-09
1989,5.515562975233479e-07,5.488122178931576e-10,5.488122178931576e-10
1990,4.871093892688805e-07,0.0,1.6345953479657283e-09
1991,4.976383820576302e-07,5.861465202094962e-10,5.8614650910726596e-09
1992,5.344645614968613e-07,1.65298330578878e-09,1.65298330578878e-09
1993,5.755236429649813e-07,5.539207426075166e-10,0.0
1994,5.44372426247719e-07,1.0549853213248639e-09,5.274926606624319e-10
1995,4.912740223517176e-07,0.0,0.0
1996,5.145921022631228e-07,5.338092190498855e-10,4.270473752399084e-09
1997,5.092177843835088e-07,9.58978896292706e-10,0.0
1998,5.416594603957492e-07,9.536258449571733e-10,1.43043876743576e-09
1999,4.963238211530552e-07,4.570201161957499e-10,4.570201161957499e-10
2000,4.992375579604413e-07,8.836062992401139e-10,1.3254094488601709e-09
2001,5.073443389846943e-07,8.762423564512289e-10,4.8193329327261836e-09
2002,5.047166951044346e-07,0.0,1.3143663935011318e-09
2003,5.304493129187904e-07,0.0,8.333845835650777e-10
2004,5.272535190670169e-07,0.0,1.3214374039449694e-09
2005,5.728769565394032e-07,4.5037495954858286e-10,1.3511248786457486e-09
2006,7.189835855569982e-07,1.6471559671771274e-09,8.235779835885637e-10
2007,8.464302254651557e-07,1.997239706952314e-09,1.5977917877663117e-09
2008,8.915078524296405e-07,1.2772318758180745e-09,1.7029758714315335e-09
2009,1.0594923196549644e-06,4.76819250749827e-10,1.430457752249481e-09
2010,1.288650764763588e-06,9.447586046817946e-10,1.4171379625338432e-09
2011,1.8301529962627683e-06,3.4415748029203996e-09,1.529588788962144e-09
2012,2.1283387923176633e-06,3.4042526575461807e-09,1.0212758416727752e-09
2013,1.9013465362149873e-06,6.136075203500013e-09,5.578250084070646e-10
2014,1.9588617305998923e-06,3.4647122948427977e-09,4.330890368553497e-10
2015,2.0882357603113633e-06,4.43315073539452e-09,4.433150790905671e-10
2016,2.138865738743334e-06,2.0713399884186856e-09,4.1426800878596737e-10
2017,1.9662018075905507e-06,2.7671724911471074e-09,7.54683426862357e-10
2018,2.0548475276882527e-06,3.872199894061623e-09,2.5814667070633845e-10
2019,2.081350885418942e-06,2.04079020349468e-09,0.0
