year,sommes_VERB également_ADV,sommes_VERB egalement_ADV,sommes_VERB légalement_ADV
1864,1.332934402853425e-07,4.794727948009836e-10,4.794727948009836e-10
1865,1.33203698737816e-07,4.706844358715045e-10,0.0
1866,1.420758906078845e-07,0.0,1.9462451650298362e-09
1867,1.499518731407079e-07,0.0,4.85281148598915e-10
1868,1.3683451527413126e-07,0.0,1.0867722721741302e-08
1869,1.8508536925310182e-07,0.0,6.348574999037737e-09
1870,1.3417674438187532e-07,1.1468097582678638e-09,8.027668307875047e-09
1871,1.5294494914996903e-07,0.0,0.0
1872,1.8383911992714275e-07,0.0,6.047339295989218e-10
1873,1.7898153714668297e-07,5.986004469882289e-10,0.0
1874,1.218820244730523e-07,0.0,4.779687312606029e-09
1875,1.57914143983362e-07,0.0,0.0
1876,1.5054577318096563e-07,0.0,0.0
1877,1.8554447933638585e-07,0.0,2.4739263970730008e-09
1878,1.2198958643239166e-07,0.0,6.039088673581716e-10
1879,1.4723474350830656e-07,0.0,7.331190321480108e-09
1880,1.3734191384173755e-07,0.0,2.5671385017744797e-09
1881,1.485144167645558e-07,0.0,6.972507571312292e-10
1882,1.3710094037833187e-07,0.0,0.0
1883,1.383935170906625e-07,0.0,1.8958017378167824e-09
1884,1.4457715735716192e-07,0.0,1.9805090900604227e-09
1885,1.308464021576583e-07,6.445635691854079e-10,0.0
1886,1.1874373484488387e-07,0.0,5.162771099520569e-09
1887,1.619173275457797e-07,0.0,0.0
1888,1.3759134276369878e-07,1.268122939990235e-09,0.0
1889,1.5224281924020033e-07,0.0,6.265136742733546e-10
1890,1.612379065818459e-07,0.0,0.0
1891,1.466070642663908e-07,0.0,0.0
1892,1.2913135094549943e-07,0.0,2.5074049503359674e-09
1893,1.0346139589501036e-07,0.0,5.542574843531156e-09
1894,1.3989416913773312e-07,0.0,0.0
1895,1.2759463174916164e-07,0.0,1.2037228991346183e-09
1896,1.533227589334274e-07,5.89702897624278e-10,5.307326134129653e-09
1897,1.4566784045655368e-07,0.0,5.826713556089658e-10
1898,1.5956560162067035e-07,0.0,0.0
1899,1.3432016032766114e-07,0.0,1.6582735185011188e-09
1900,1.2406617599935998e-07,0.0,0.0
1901,1.5536694775164506e-07,0.0,0.0
1902,1.1833783730708092e-07,0.0,0.0
1903,1.4310583651422348e-07,0.0,1.6200660812870638e-09
1904,1.236163740259144e-07,0.0,0.0
1905,1.641121372131238e-07,0.0,0.0
1906,1.743878499382845e-07,1.5432553013283723e-09,0.0
1907,1.6457099150102295e-07,5.142843373384665e-10,3.0857059130084963e-09
1908,1.98911251914069e-07,4.911389073214423e-10,9.822778146428846e-10
1909,1.6117881784794008e-07,5.500983557560346e-10,2.2003934230241384e-09
1910,1.3413817612217827e-07,0.0,2.67207544979442e-09
1911,1.6759177867697872e-07,1.0640748282497725e-09,0.0
1912,1.588873459468232e-07,0.0,5.209421227725386e-10
1913,1.7287746345573396e-07,5.30298971401777e-10,5.30298971401777e-10
1914,1.841604557739629e-07,0.0,0.0
1915,2.1323178600596293e-07,1.1780761921542648e-09,0.0
1916,1.9337933565566345e-07,0.0,0.0
1917,1.9191243438854144e-07,0.0,8.773139548168274e-09
1918,2.0330885774910712e-07,0.0,0.0
1919,1.8784010080707958e-07,0.0,0.0
1920,1.5674520170705364e-07,0.0,3.028892692213958e-09
1921,1.711440944518472e-07,7.572747429129834e-10,3.0290989716519334e-09
1922,1.6600354513229831e-07,0.0,7.377935484775833e-10
1923,1.9214866142647224e-07,0.0,1.0615948120573648e-09
1924,1.8048274341708748e-07,0.0,0.0
1925,1.5617412429946853e-07,0.0,0.0
1926,1.7722359757499362e-07,0.0,1.1146138456652466e-09
1927,1.6723836893106636e-07,2.2298449753321847e-09,1.1149224876660924e-09
1928,1.5425155197590357e-07,0.0,3.4278122562625413e-09
1929,1.626499397389125e-07,0.0,0.0
1930,1.8696414372243453e-07,0.0,3.1510811737689437e-09
1931,2.189828478549316e-07,0.0,1.1405356659111021e-09
1932,1.6877686448424356e-07,0.0,0.0
1933,2.1564845553712075e-07,1.1470662197865522e-09,0.0
1934,1.5935501096464577e-07,1.1981580172459871e-09,0.0
1935,1.8670523616037826e-07,1.196828414151696e-09,2.393656828303392e-09
1936,2.0854508875345346e-07,0.0,1.2124714565686645e-09
1937,2.2286279488525906e-07,0.0,2.5182236296217297e-09
1938,2.411529749224428e-07,1.2965214457594243e-09,2.5930428915188486e-09
1939,1.697639646636162e-07,0.0,0.0
1940,1.8257637179885933e-07,0.0,0.0
1941,2.1250818349471956e-07,0.0,0.0
1942,1.9418955332639598e-07,0.0,3.034211770724937e-09
1943,1.4225852851268428e-07,0.0,0.0
1944,2.0243072640369064e-07,0.0,3.2131861615880553e-09
1945,2.483494654370588e-07,0.0,2.178504043826024e-09
1946,2.0603233963356615e-07,0.0,2.7842208538686464e-09
1947,1.8834975890058558e-07,0.0,1.1920870957027319e-09
1948,1.9678117268995265e-07,0.0,4.348755133776194e-09
1949,2.2186438286553312e-07,9.817008317369869e-10,3.9268033269479474e-09
1950,2.1696136798254884e-07,0.0,0.0
1951,2.462783754708653e-07,0.0,1.0661401761424827e-09
1952,2.1933192329015583e-07,0.0,1.0544803918932644e-09
1953,2.75809981076236e-07,1.0773827385790469e-09,0.0
1954,2.5213142862412496e-07,0.0,0.0
1955,1.8114222655185586e-07,9.385607846468247e-10,0.0
1956,1.953535786469729e-07,1.744228317335228e-09,1.744228317335228e-09
1957,2.2529346210831136e-07,0.0,8.835037701437898e-10
1958,1.9687939811774413e-07,8.272243445794913e-10,0.0
1959,2.2399660792871146e-07,1.5501495642666896e-09,0.0
1960,2.2354291218107392e-07,6.920833350854139e-10,6.920833350854139e-10
1961,2.3832186002437084e-07,0.0,0.0
1962,2.4860469238774385e-07,0.0,6.341956404476434e-10
1963,2.295448950917489e-07,6.466053248388448e-10,1.2932106496776896e-09
1964,2.451839122841193e-07,6.083968329129164e-10,3.041984220075733e-09
1965,2.484307799477392e-07,5.472043373977442e-10,1.0944086747954884e-09
1966,2.254403455026477e-07,1.1078149508847446e-09,0.0
1967,2.677172119547322e-07,9.860671168482327e-10,9.860671168482327e-10
1968,2.407398937975813e-07,0.0,0.0
1969,2.7886392217624234e-07,0.0,5.904285060864822e-09
1970,2.6304707034796593e-07,1.3796175313274261e-09,4.5987250119061684e-10
1971,2.5383684487678693e-07,5.138397485282553e-10,1.0276794970565106e-09
1972,2.339346991675484e-07,5.130146862875051e-10,0.0
1973,2.569152854903223e-07,1.6539611902288698e-09,0.0
1974,2.2108496011696843e-07,0.0,1.1251143350321513e-09
1975,2.415956146251119e-07,5.140332159925265e-09,5.711480177694739e-10
1976,2.891044630359829e-07,5.713526873840635e-10,5.713526873840635e-10
1977,2.391850273397722e-07,1.1753563677885381e-09,1.1753563677885381e-09
1978,2.5306920292678114e-07,1.1881182704343018e-09,5.940591352171509e-10
1979,2.35249331126397e-07,1.7555920051037788e-09,1.7555920051037788e-09
1980,2.950593227524223e-07,5.685150683554241e-10,3.97960553399912e-09
1981,2.4100344830912945e-07,0.0,2.5302198114474095e-09
1982,2.6133585606658016e-07,2.483000915987077e-09,2.483000915987077e-09
1983,2.8797842333005974e-07,0.0,6.315316269933646e-09
1984,3.3576259284018306e-07,1.739702604197646e-09,6.378909400694965e-09
1985,2.707000987811625e-07,0.0,6.015558051686298e-10
1986,3.434840039062692e-07,0.0,1.1988970927134801e-09
1987,3.165403086313745e-07,0.0,6.110816852533674e-10
1988,2.76441141977557e-07,5.996553809062277e-10,0.0
1989,3.3093377282966685e-07,0.0,2.7440609784434855e-09
1990,2.4682390176167246e-07,1.089730194969718e-09,1.089730194969718e-09
1991,3.311727709842671e-07,1.7584396161396398e-09,2.344586080837985e-09
1992,2.3251963909842743e-07,2.2039776670368383e-09,3.30596661157756e-09
1993,2.642202048264153e-07,5.539207426075166e-10,0.0
1994,3.7029985833214596e-07,5.274926606624319e-10,1.0549853213248639e-09
1995,3.079952080042858e-07,1.0844901643380922e-09,2.1689803286761844e-09
1996,2.5516081336718344e-07,1.6014276571496566e-09,0.0
1997,3.3036823765542067e-07,4.79489448146353e-10,4.79489448146353e-10
1998,2.8704138799184875e-07,1.43043876743576e-09,9.536258449571733e-10
1999,2.760401400792034e-07,4.570201161957499e-10,2.7421207526856506e-09
2000,2.8805564511458215e-07,8.836062992401139e-10,4.4180314962005696e-10
2001,2.7864507501362823e-07,4.3812117822561447e-10,8.762423564512289e-10
2002,3.0274239293248684e-07,4.38122149670761e-10,4.38122149670761e-10
2003,2.8751767899848346e-07,4.1669229178253886e-10,8.333845835650777e-10
2004,2.7573992156249005e-07,4.404791253964646e-10,4.404791253964646e-10
2005,2.3644685143153765e-07,4.5037495954858286e-10,1.8014998381943315e-09
2006,2.6436853772793256e-07,0.0,8.235779835885637e-10
2007,2.760185395800363e-07,0.0,1.997239706952314e-09
2008,2.7375335776014253e-07,0.0,8.514879357157668e-10
2009,2.5366784939251374e-07,0.0,3.814554005998616e-09
2010,2.598086155103374e-07,0.0,2.8342759250676863e-09
2011,2.248495576395726e-07,0.0,4.5887662558641296e-09
2012,2.1685089279799286e-07,0.0,5.7872298064864935e-09
2013,2.733342512328818e-07,0.0,3.904775169871755e-09
2014,2.3495080370139476e-07,0.0,6.063246349441442e-09
2015,2.2963720880397887e-07,0.0,3.546520632724537e-09
2016,2.313686877641885e-07,0.0,5.799752234025846e-09
2017,2.407440149454487e-07,2.515611330355938e-10,3.2702947017071438e-09
2018,2.6356775606473093e-07,0.0,4.64663996169179e-09
2019,2.209155383070538e-07,0.0,7.1427654901867754e-09
