year,moins_ADV égaux_ADJ,moins_ADV egaux_ADJ,moins_ADV légaux_ADJ
1883,7.709593319304986e-08,0.0,3.791603475633565e-09
1884,1.485381773136396e-07,0.0,9.242375753615306e-09
1885,1.4696048822315788e-07,0.0,2.5782542767416317e-09
1886,1.0325542376676822e-07,0.0,2.5813855497602844e-09
1887,9.466941008895446e-08,0.0,3.264462256069578e-09
1888,9.447516191585237e-08,0.0,4.4384300679212174e-09
1889,9.836264780460624e-08,0.0,5.6386229019267375e-09
1890,8.717334054608727e-08,0.0,9.831579994568074e-09
1891,2.058873036503428e-07,1.2748440081367107e-09,6.3742202627281586e-09
1892,1.4041467011338682e-07,0.0,1.8805537127519756e-09
1893,1.1516238629383224e-07,0.0,6.158416554491453e-10
1894,1.802240205961425e-07,0.0,1.071261657159539e-08
1895,1.2940020610585634e-07,0.0,5.416753268150387e-09
1896,1.0378771264640818e-07,5.89702897624278e-10,2.948514543632541e-09
1897,1.5965194677391992e-07,0.0,2.9133566670225264e-09
1898,1.2448380459773034e-07,0.0,7.921697076085366e-09
1899,1.4703358885981288e-07,0.0,8.291367592505594e-09
1900,1.2147064865075663e-07,0.0,1.5573159428683425e-09
1901,1.5145482734624238e-07,0.0,2.794369402536745e-09
1902,9.329539096825101e-08,4.910283846193408e-10,4.419255628107521e-09
1903,1.0638434133625196e-07,0.0,1.5120615870500842e-08
1904,1.3812787358347123e-07,0.0,4.837162670412454e-09
1905,1.2385821435145772e-07,0.0,6.192911072844254e-09
1906,1.0802787642205658e-07,0.0,1.2860461140462576e-08
1907,1.1314255488059644e-07,0.0,5.65712765521198e-09
1908,1.5618216764323734e-07,4.911389073214423e-10,3.437972351250096e-09
1909,1.5567783862024953e-07,0.0,2.7504918342913243e-09
1910,1.6673750735662907e-07,0.0,8.01622590529405e-09
1911,1.9366162007372623e-07,0.0,1.5961122423746588e-09
1912,1.4273814485932235e-07,5.209421227725386e-10,1.5628263128064646e-09
1913,1.7711985833557264e-07,0.0,4.242391771214216e-09
1914,1.2522910708412383e-07,0.0,4.018046340092951e-09
1915,1.9673872486691835e-07,0.0,4.712304768617059e-09
1916,1.4173825491070602e-07,0.0,2.197492410260793e-09
1917,1.5572322809020989e-07,1.0966424435210342e-09,5.483212106582869e-09
1918,1.64255183676687e-07,0.0,1.033773866510046e-08
1919,1.1878124439590465e-07,0.0,5.524709134618888e-09
1920,1.2418459505170176e-07,0.0,3.028892692213958e-09
1921,1.628140751108731e-07,7.572747429129834e-10,1.5145494858259667e-09
1922,1.6452796103294531e-07,0.0,3.6889677978990676e-09
1923,1.3376094898376323e-07,1.0615948120573648e-09,2.1231896241147297e-09
1924,1.0828964747133796e-07,0.0,1.2891624656674594e-08
1925,1.1218141793278846e-07,0.0,0.0
1926,1.1926367449177633e-07,1.1146138456652466e-09,2.229227691330493e-09
1927,1.1372209485216445e-07,0.0,5.574612327308159e-09
1928,1.496811421475286e-07,1.1426041224282812e-09,2.2852082448565625e-09
1929,1.2811467797746445e-07,0.0,0.0
1930,2.1742459921370028e-07,0.0,1.0503603542488804e-09
1931,1.0835088914973312e-07,0.0,1.1405356659111021e-09
1932,1.6110519140966062e-07,0.0,6.575722188983946e-09
1933,1.605892663292252e-07,0.0,5.735331320977366e-09
1934,1.1981580883002607e-07,0.0,1.1981580172459871e-09
1935,1.8191792605648516e-07,0.0,4.787313656606784e-09
1936,1.8429565784572333e-07,1.2124714565686645e-09,1.091224355320719e-08
1937,2.1530811977754638e-07,1.2591118148108649e-09,3.777335333410292e-09
1938,2.1003647532324976e-07,0.0,2.5930428915188486e-09
1939,1.9270503059942712e-07,1.5294050470515685e-09,3.058810094103137e-09
1940,1.8511215671423997e-07,0.0,0.0
1941,1.2986610897769424e-07,0.0,8.854508237732261e-09
1942,1.2136847260535433e-07,0.0,1.2136847082899749e-08
1943,8.709705667797607e-08,0.0,2.0322646676618206e-08
1944,1.83151612986876e-07,0.0,3.2131861615880553e-09
1945,1.4595977404496807e-07,0.0,4.357008087652048e-09
1946,1.865427918801288e-07,0.0,2.7842208538686464e-09
1947,1.5854757862143742e-07,0.0,4.7683483828109274e-09
1948,1.728630110164886e-07,1.0871887834440486e-09,3.2615663503321457e-09
1949,1.796512520968463e-07,0.0,9.817008539414473e-09
1950,1.5527628249856207e-07,1.0635361480382244e-09,2.1270722960764488e-09
1951,1.3539980159293918e-07,0.0,8.529121409139861e-09
1952,2.456939398598479e-07,0.0,3.1634410646574906e-09
1953,9.911921239336152e-08,0.0,9.69644453618912e-09
1954,1.4365627976076212e-07,0.0,1.07497895029951e-08
1955,1.389069979040869e-07,0.0,9.385607846468247e-09
1956,1.30817127796945e-07,8.72114158667614e-10,3.488456634670456e-09
1957,1.767007518083119e-07,0.0,7.951533653738352e-09
1958,1.4724592745096743e-07,0.0,4.1361216673863055e-09
1959,1.3021256961565086e-07,1.5501495642666896e-09,3.8753737996444215e-09
1960,1.155779187911321e-07,0.0,8.305000243069571e-09
1961,1.5494394745019235e-07,0.0,7.64297514166401e-09
1962,1.4713339169247774e-07,6.341956404476434e-10,4.43936931660005e-09
1963,1.0798309091342162e-07,0.0,5.819448034571906e-09
1964,1.08294635481343e-07,6.083968329129164e-10,4.258777774879263e-09
1965,9.521355792685426e-08,0.0,9.302473458205895e-09
1966,1.1798228882753392e-07,0.0,8.308612464702492e-09
1967,1.2227232559780532e-07,4.930335584241163e-10,1.9721342336964653e-09
1968,9.342144835500221e-08,0.0,6.737123747768692e-09
1969,1.4442790075008816e-07,9.083515606356229e-10,5.904285060864822e-09
1970,1.329031533714442e-07,0.0,8.7375777724219e-09
1971,1.0996170374255598e-07,0.0,1.1818314327172175e-08
1972,1.2876668620265264e-07,0.0,3.5911027485013847e-09
1973,1.190852003674081e-07,0.0,6.064523994098181e-09
1974,1.0969864661092288e-07,1.1251143350321513e-09,8.438357568252286e-09
1975,1.7477128722021007e-07,0.0,5.140332159925265e-09
1976,1.4226681344098324e-07,0.0,1.085570122683066e-08
1977,9.050243932051671e-08,5.876781838942691e-10,6.464460078348111e-09
1978,1.3663360221016774e-07,0.0,5.346532105932056e-09
1979,9.538716483348253e-08,0.0,8.192762912528906e-09
1980,7.390696055153967e-08,0.0,6.822181042309694e-09
1981,8.223214109648325e-08,0.0,1.0120879245789638e-08
1982,9.249178134496105e-08,0.0,9.311253101884631e-09
1983,6.631081816976803e-08,6.315316047889041e-10,1.2630632539867293e-08
1984,9.916304577473056e-08,5.799008495621649e-10,6.378909400694965e-09
1985,7.639759047606276e-08,0.0,1.142956040922627e-08
1986,8.572114040816814e-08,0.0,8.392279760016663e-09
1987,7.944061763964783e-08,0.0,7.332980445085013e-09
1988,7.975416593808404e-08,0.0,8.994830658082265e-09
1989,1.0921363013949303e-07,0.0,1.2622680678475717e-08
1990,7.301192539443946e-08,0.0,9.262707045820662e-09
1991,7.385445854879436e-08,5.861465202094962e-10,7.6199047072123e-09
1992,8.154717079378315e-08,0.0,4.958949695321735e-09
1993,7.145577285427862e-08,0.0,9.970573700002205e-09
1994,5.6969206241319625e-08,5.274926606624319e-10,1.5297286992677073e-08
1995,4.9344301089604414e-08,0.0,7.591431483433553e-09
1996,6.832758003838535e-08,1.6014276571496566e-09,1.2277611816102763e-08
1997,6.233362626062444e-08,0.0,1.2946214766884623e-08
1998,4.7681293580126294e-08,0.0,1.0013071261028017e-08
1999,5.347135356714716e-08,0.0,1.0511462811280126e-08
2000,4.9040149718848625e-08,0.0,9.719669513685858e-09
2001,7.535684432014023e-08,0.0,9.638665865452367e-09
2002,6.17752249354453e-08,0.0,1.4019908789464353e-08
2003,5.2086537749573836e-08,0.0,8.750538071922165e-09
2004,4.801222530659288e-08,0.0,1.4095332012686868e-08
2005,4.999161973273658e-08,0.0,1.0808999029165989e-08
2006,4.4884998828820244e-08,0.0,2.2236605445868918e-08
2007,5.392547208771248e-08,0.0,1.7975157362570826e-08
2008,4.12971665753048e-08,0.0,1.3198063086861112e-08
2009,5.24501189147486e-08,0.0,1.2874119548200724e-08
2010,5.763027388638875e-08,0.0,1.4643758206034363e-08
2011,5.659478574671084e-08,0.0,9.942326961720482e-09
2012,4.085103100237575e-08,0.0,1.0893608681783462e-08
2013,5.020424964641279e-08,0.0,1.0040849929282558e-08
2014,5.00217822718696e-08,0.0,1.6240838007774983e-08
2015,4.6326427138865256e-08,0.0,1.573768493301486e-08
2016,4.494807726018735e-08,0.0,1.118523584864306e-08
2017,5.282783632765131e-08,0.0,1.1823373391450787e-08
2018,3.717311969353432e-08,0.0,1.2391040193904246e-08
2019,4.5407581694689725e-08,0.0,1.3520234709574197e-08
