year,termes_NOUN égaux_ADJ,termes_NOUN egaux_ADJ,termes_NOUN légaux_ADJ
1877,1.3111809948895825e-07,6.184815992682502e-10,1.608052180301911e-08
1878,1.8056874750982388e-07,0.0,1.9325083755461492e-08
1879,1.0202573008655236e-07,6.10932526790009e-10,9.774920428640144e-09
1880,1.3605834681129636e-07,6.417846254436199e-10,7.701415505323439e-09
1881,1.01798612206494e-07,0.0,1.045876096839038e-08
1882,8.785108462916469e-08,0.0,2.5290463057103807e-08
1883,1.232271102935556e-07,0.0,2.5909288936531993e-08
1884,1.663627671177892e-07,0.0,5.941527270181268e-09
1885,1.2891271694570605e-07,0.0,1.5469526104539e-08
1886,1.0712749798358345e-07,2.5813855497602844e-09,1.936039240035825e-08
1887,1.2535535631741368e-07,0.0,7.1818169189441505e-09
1888,9.257297506337636e-08,2.3460273723685532e-08,1.8387781963724592e-08
1889,1.3595347070349817e-07,1.2530273485467092e-09,1.628935564212952e-08
1890,1.1011369593916243e-07,0.0,1.5730527991308918e-08
1891,1.2302244556394726e-07,6.374220040683554e-10,1.1473596295275001e-08
1892,1.2474339428081294e-07,6.268512375839919e-10,1.191017329205124e-08
1893,1.4225942379653134e-07,0.0,1.2932674486876294e-08
1894,1.0397539540463185e-07,0.0,1.071261657159539e-08
1895,1.0412203010901067e-07,6.018614495673091e-10,6.018614495673091e-09
1896,1.7101383775752765e-07,0.0,1.6511680911435178e-08
1897,1.2003029326024262e-07,0.0,1.631479840114025e-08
1898,8.544115814856923e-08,1.6975064687230201e-09,1.3014216371232123e-08
1899,1.210539721796522e-07,0.0,1.713549302451156e-08
1900,1.1939421540319017e-07,1.038210628578895e-09,9.863001082521805e-09
1901,1.3021761446907476e-07,5.588738916095792e-10,1.4530721514915967e-08
1902,1.330686956180216e-07,0.0,1.4239823542538943e-08
1903,9.396383404691733e-08,1.0800440541913758e-09,3.7801541452608944e-08
1904,1.456523364140594e-07,4.837162670412454e-09,8.599400302955473e-09
1905,1.0992416576982578e-07,2.580379465655369e-09,2.2191263937543226e-08
1906,1.044269453132074e-07,0.0,1.4918134283448126e-08
1907,1.0645685932786364e-07,2.5714217422034835e-09,1.697138252154673e-08
1908,1.208201751978777e-07,4.911389073214423e-10,2.3083527977973972e-08
1909,1.1222006435218645e-07,0.0,9.901770070541716e-09
1910,7.855901174025348e-08,1.6032452032632705e-09,7.481810726517324e-09
1911,1.0534341043921813e-07,5.320374141248863e-10,5.852411444351446e-09
1912,8.230885839566326e-08,0.0,1.1981668990301841e-08
1913,8.643873172786698e-08,0.0,1.4318072061314524e-08
1914,1.0513887360730223e-07,2.0090231700464756e-09,2.9465672568562695e-08
1915,2.0616333529233088e-07,0.0,1.6493066468115103e-08
1916,1.0547963569251806e-07,0.0,2.197492321442951e-08
1917,9.650453591802943e-08,0.0,1.6449636319748606e-08
1918,1.1945832056881045e-07,0.0,9.189101035644853e-09
1919,9.760319130691641e-08,0.0,9.207848705727883e-09
1920,9.692456615084666e-08,0.0,4.543339038320937e-09
1921,9.087296604093353e-08,0.0,8.330022005509363e-09
1922,9.443757420513066e-08,0.0,1.549366501762961e-08
1923,9.872831441271046e-08,3.1847844361720945e-09,1.1677542488541803e-08
1924,1.0055467214442615e-07,1.289162443462999e-09,1.0313299547703991e-08
1925,8.248633776020142e-08,0.0,8.798542339150117e-09
1926,1.1814906741847153e-07,0.0,1.4489979882625903e-08
1927,1.0145794959726118e-07,0.0,8.919379901328739e-09
1928,1.028343703524115e-07,1.1426041224282812e-09,1.5996457491951332e-08
1929,8.800920880958074e-08,1.1140406375176326e-09,2.5622934884950155e-08
1930,1.0188495735974357e-07,0.0,1.7856125467119455e-08
1931,9.58049923838189e-08,0.0,1.5397230868074985e-07
1932,8.329247691563069e-08,0.0,2.1919072779041926e-08
1933,6.53827711971644e-08,0.0,1.387950163689311e-07
1934,9.585264137967897e-08,0.0,7.188948103475923e-09
1935,7.540018742702159e-08,0.0,2.5133395809007197e-08
1936,6.062357016389797e-08,0.0,1.091224355320719e-08
1937,9.317427185351335e-08,0.0,2.5182236740306507e-08
1938,8.427389275311725e-08,0.0,1.4261735792331365e-08
1939,7.647025057622159e-08,0.0,9.176430282309411e-09
1940,7.100192078723921e-08,0.0,5.0715658339584024e-09
1941,7.37875680556499e-08,0.0,1.7709016475464523e-08
1942,7.58552971547033e-08,0.0,6.068423541449874e-09
1943,9.00002916637277e-08,0.0,1.1612940831184915e-08
1944,4.819779064746399e-08,0.0,6.4263723231761105e-09
1945,6.099811145077183e-08,0.0,4.357008087652048e-09
1946,5.4292307538617024e-08,0.0,2.9234318077442367e-08
1947,9.536697120893223e-08,0.0,8.344609447874518e-09
1948,5.0010683594337024e-08,0.0,2.9354097819123126e-08
1949,5.4975245689092844e-08,0.0,1.1780409536754632e-08
1950,6.062155932795577e-08,0.0,9.571825110299415e-09
1951,5.224086763178093e-08,0.0,1.8124383771578323e-08
1952,5.694194271654851e-08,0.0,2.6362009464264702e-08
1953,3.878577814475648e-08,1.0773827385790469e-09,1.8315507332999914e-08
1954,4.49536656788041e-08,0.0,8.795282724349818e-09
1955,3.0972504561077585e-08,0.0,1.783265446420046e-08
1956,4.360570926564833e-08,1.744228317335228e-09,2.0058624983221307e-08
1957,5.03597163969971e-08,0.0,1.8553580005686854e-08
1958,6.535072571978162e-08,0.0,7.445019267748876e-09
1959,3.4878365084978213e-08,0.0,1.3176271629333769e-08
1960,2.4914999841030294e-08,0.0,1.591791587429725e-08
1961,6.739714564218957e-08,0.0,1.389631876236308e-08
1962,5.5175021884679154e-08,1.2683912808952869e-09,1.9025868880362395e-08
1963,3.7503109950876024e-08,0.0,2.198458126656533e-08
1964,5.049693641012709e-08,0.0,1.4601523545820783e-08
1965,4.268193976031398e-08,0.0,9.302473458205895e-09
1966,3.212663202134536e-08,0.0,1.5509408868297214e-08
1967,3.303324902503846e-08,0.0,1.035370456037299e-08
1968,2.784677910483424e-08,0.0,1.0779397818794223e-08
1969,8.538504658872625e-08,1.3625273131978588e-09,1.2716921737876419e-08
1970,3.219107469476512e-08,4.5987250119061684e-10,1.7015283404475667e-08
1971,3.853797991837382e-08,0.0,1.3873672877195986e-08
1972,2.924183739594355e-08,0.0,1.7442499000708267e-08
1973,2.866866033457427e-08,0.0,2.7566018800939673e-08
1974,4.387946006545462e-08,1.6876715580593782e-09,1.5751600912494723e-08
1975,2.9128548462153958e-08,0.0,1.3707552426467373e-08
1976,2.628222439682304e-08,0.0,1.9425991482080462e-08
1977,3.584836960612847e-08,0.0,1.1165885105413054e-08
1978,5.1089084962541165e-08,0.0,8.316828115084718e-09
1979,3.920822067016161e-08,5.851973350345929e-10,1.404473604083023e-08
1980,4.3207144528878416e-08,1.1370301367108482e-09,9.664756106531058e-09
1981,1.8344094243616382e-08,0.0,1.8344094243616382e-08
1982,3.47620137119975e-08,1.2415004579935385e-09,1.3035754697909852e-08
1983,1.4525227243211702e-08,0.0,1.6419821946556112e-08
1984,2.0296528902008504e-08,0.0,1.2177918229383522e-08
1985,4.090579608373446e-08,6.015558051686298e-10,1.564045071233977e-08
1986,2.45773907892044e-08,0.0,1.019062523255343e-08
1987,2.5665430669619127e-08,0.0,8.555143260480236e-09
1988,3.1182079140990027e-08,0.0,1.9188972188999287e-08
1989,3.5123981945162086e-08,0.0,1.2622680678475717e-08
1990,2.2339468941368068e-08,0.0,1.8525414091641323e-08
1991,3.57549367890897e-08,0.0,1.4653663171770859e-08
1992,2.4243753671271406e-08,0.0,6.61193322315512e-09
1993,3.0465642453236796e-08,1.661762283333701e-09,1.3294098266669607e-08
1994,2.9012095836833396e-08,0.0,1.002236071911966e-08
1995,3.0907969517102174e-08,5.422450821690461e-10,1.3556126887692699e-08
1996,3.3096171137003694e-08,0.0,1.3879040139386234e-08
1997,4.315404922294874e-08,4.79489448146353e-10,2.3494983736327413e-08
1998,3.3853716274734325e-08,0.0,1.5258013519314773e-08
1999,2.7878227726318983e-08,0.0,1.5995704316651427e-08
2000,2.385736941334926e-08,4.4180314962005696e-10,7.95245647111642e-09
2001,3.3735329196815655e-08,1.3143635069212678e-09,1.621048362210331e-08
2002,2.891606243338174e-08,0.0,1.7963008858146168e-08
2003,3.000184634061043e-08,4.1669229178253886e-10,1.6667691227212345e-08
2004,3.259545522382723e-08,0.0,1.5857247959161214e-08
2005,3.2426996199319547e-08,0.0,1.3961623857028371e-08
2006,1.976587071794711e-08,0.0,9.471146533712727e-09
2007,2.6363563776499177e-08,7.988958938831558e-10,1.757570977645173e-08
2008,2.6396126173722223e-08,0.0,1.4049550856043425e-08
2009,2.4317781566196572e-08,0.0,1.3827758493789588e-08
2010,1.0392344762522043e-08,0.0,1.842279218067233e-08
2011,1.3001504761689375e-08,0.0,1.2619107536693264e-08
2012,1.0212757750593937e-08,0.0,1.191488419038933e-08
2013,1.589801357226861e-08,0.0,1.7850400269026068e-08
2014,1.1260315346817151e-08,0.0,1.0610681222544827e-08
2015,1.2856137487915476e-08,0.0,1.2412821881468972e-08
2016,2.092053463798038e-08,2.0713400439298368e-10,6.8354220061905835e-09
2017,1.9621769098421282e-08,0.0,1.0565567976072998e-08
2018,2.4007640320178325e-08,0.0,1.290733386838383e-08
2019,1.607122257496485e-08,0.0,1.0714148679369373e-08
