year,armes_NOUN égales_ADJ,armes_NOUN egales_ADJ,armes_NOUN légales_ADJ
1847,3.462449456037575e-07,5.393223645455691e-10,3.775256551818984e-09
1848,2.469882929290179e-07,8.045221711050488e-10,2.333114323960217e-08
1849,2.639515628288791e-07,0.0,3.351765798242923e-08
1850,2.2267906274464622e-07,0.0,2.0366988096043315e-08
1851,2.8828992526541697e-07,1.2898877521649865e-09,1.3543821175687754e-08
1852,2.0247796328476397e-07,6.510545436100301e-10,1.8229528109259263e-08
1853,2.0961481084214029e-07,1.1943863675867306e-09,1.1346670270029335e-08
1854,2.026309147140637e-07,0.0,5.7152309551611324e-09
1855,2.3934285309223924e-07,5.306937111981824e-10,1.0613874223963649e-08
1856,2.5316455776192015e-07,0.0,1.4496129630003907e-08
1857,2.0551152601910871e-07,0.0,8.78671624349181e-09
1858,1.7372549621086364e-07,1.9574704079872163e-09,4.4532452392331834e-08
1859,2.1692657981020602e-07,0.0,2.953460587207246e-08
1860,2.9202433893260604e-07,4.577183909670879e-10,3.295572525985335e-08
1861,2.9286135827533144e-07,0.0,1.3676294763342867e-08
1862,3.2755400525275036e-07,0.0,1.2650361647104091e-08
1863,3.251498128520325e-07,0.0,2.3474717281146695e-08
1864,2.7809423386315757e-07,0.0,1.1507347075223606e-08
1865,2.8711750132970337e-07,4.706844358715045e-10,2.7770381549885315e-08
1866,2.549581097355258e-07,9.731225825149181e-10,1.6056523222118813e-08
1867,2.5525787350488827e-07,4.85281148598915e-10,2.3778776281346836e-08
1868,3.2356174983760866e-07,4.93987406535723e-10,4.198892966655876e-08
1869,2.495478383934824e-07,4.883519144627257e-10,4.541672637969896e-08
1870,2.792481836877414e-07,0.0,1.204150201772336e-08
1871,2.9208237606326293e-07,1.0621177271019633e-09,1.4869648623516696e-08
1872,2.2254208431604638e-07,0.0,1.9956219787786722e-08
1873,2.3824297556984675e-07,0.0,1.496501056408306e-08
1874,2.491412089966616e-07,0.0,3.4652732239237594e-08
1875,2.769219236142817e-07,5.721527140956084e-10,2.2313955128083762e-08
1876,2.230979418982315e-07,0.0,3.3253080289341597e-08
1877,1.7503029425824934e-07,0.0,1.2369632429454214e-08
1878,2.246541015438197e-07,6.039088673581716e-10,1.3285995414946683e-08
1879,3.0057879030209733e-07,6.10932526790009e-10,3.787781821529279e-08
1880,2.8238522986612224e-07,0.0,2.3104245627791897e-08
1881,2.2800099941377994e-07,0.0,2.9284532132578533e-08
1882,2.389283224601968e-07,0.0,1.9966154951589488e-08
1883,2.2054493342693604e-07,1.8958017378167824e-09,3.2860562271253e-08
1884,2.7066957386523427e-07,0.0,3.036780782394999e-08
1885,2.610482567888539e-07,0.0,6.1878104418156e-08
1886,2.891151780204382e-07,6.453463874400711e-10,1.2906927970846027e-08
1887,2.65727237547253e-07,0.0,2.7421483750345033e-08
1888,2.3206649757412379e-07,0.0,2.8532765483646472e-08
1889,2.0800254674213647e-07,0.0,2.1301465480405568e-08
1890,2.7725053541871603e-07,0.0,2.94947390955258e-08
1891,2.307467639184324e-07,0.0,1.4023283867459213e-08
1892,2.0372665687773406e-07,0.0,2.7581453565517222e-08
1893,2.0938615818977269e-07,0.0,1.970693297437265e-08
1894,2.4008863874769304e-07,0.0,2.6466464575491955e-08
1895,2.2810549182850082e-07,0.0,2.6481902892783182e-08
1896,2.1170333752706938e-07,0.0,3.066455178668548e-08
1897,2.2258045362377743e-07,0.0,2.4472196713531957e-08
1898,2.1275414496813028e-07,0.0,2.7160103499568322e-08
1899,2.592434213966044e-07,0.0,1.0502398950507086e-08
1900,2.071230227329579e-07,0.0,1.764958135197503e-08
1901,2.2299067836684117e-07,5.588738916095792e-10,2.4031576728589243e-08
1902,2.1457940135860554e-07,0.0,1.9641134940684424e-08
1903,2.5111023660429055e-07,1.6200660812870638e-09,4.266173903033632e-08
1904,2.891548263050936e-07,0.0,2.203596238814498e-08
1905,2.4203959014812426e-07,0.0,2.4771644291377015e-08
1906,2.448631732931972e-07,0.0,3.343719967574543e-08
1907,2.3194223786049406e-07,0.0,1.902852098112362e-08
1908,2.0529606103991682e-07,0.0,1.7189861978295085e-08
1909,2.420432849703502e-07,5.500983557560346e-10,2.3654228797909127e-08
1910,2.463653459017223e-07,5.344150677544235e-10,2.6186338430989053e-08
1911,2.0483440721363877e-07,0.0,3.085817112946643e-08
1912,2.1983757392263215e-07,5.209421227725386e-10,1.719108944087111e-08
1913,1.9090762748419365e-07,0.0,1.1666577037772186e-08
1914,1.6005218128611887e-07,1.3393487430235496e-09,9.37544086809794e-09
1915,3.51066717030335e-07,0.0,4.712304768617059e-09
1916,3.7796868923578586e-07,0.0,8.789969641043172e-09
1917,4.0246777643915266e-07,1.0966424435210342e-09,6.57985488317081e-09
1918,3.5722629831980157e-07,0.0,2.986458014220261e-08
1919,2.2467149562999111e-07,9.207848372660976e-10,2.025726608678724e-08
1920,2.5064088049475686e-07,0.0,1.741613253614105e-08
1921,2.256678754974928e-07,0.0,6.058197943303867e-09
1922,2.1174675168822432e-07,0.0,2.4347187377316004e-08
1923,1.6348559483958525e-07,0.0,3.290944050604594e-08
1924,1.791935773098885e-07,0.0,2.4494086758863887e-08
1925,1.8366957021953567e-07,0.0,6.598906754362588e-09
1926,1.7833821175372577e-07,0.0,1.114613823460786e-08
1927,1.6946822256613814e-07,2.2298449753321847e-09,1.4493992672726108e-08
1928,1.5767936645261216e-07,2.2852082448565625e-09,1.4853853258500749e-08
1929,1.7824649489739386e-07,0.0,8.912325100141061e-09
1930,2.468346735895466e-07,0.0,1.575540586884472e-08
1931,1.8134517176804366e-07,0.0,1.2545892325022123e-08
1932,1.6220114673615171e-07,0.0,1.6439305028370654e-08
1933,1.7894232939852373e-07,0.0,1.261772819560747e-08
1934,2.2525370013681822e-07,0.0,1.4377896206951846e-08
1935,1.603750092726841e-07,0.0,7.180970484910176e-09
1936,2.0127026800764725e-07,0.0,2.3036957230715416e-08
1937,1.6620275289369602e-07,0.0,1.6368453259474336e-08
1938,1.1798345411762057e-07,0.0,1.2965214679638848e-08
1939,1.6058753260494996e-07,0.0,3.058810094103137e-09
1940,1.3186071612381056e-07,0.0,3.0429394115571995e-08
1941,1.8299316195680149e-07,0.0,1.4757512545315876e-08
1942,1.274368912618229e-07,3.034211770724937e-09,1.517105907566929e-08
1943,2.177426381422265e-07,0.0,0.0
1944,2.634812688029342e-07,0.0,3.2131861615880553e-09
1945,2.1567190344740084e-07,0.0,1.5249527862692958e-08
1946,1.9907179193978664e-07,0.0,8.352662561605939e-09
1947,2.1338358635603072e-07,0.0,2.26496545963073e-08
1948,2.2396089605081215e-07,1.0871887834440486e-09,1.9569398546082084e-08
1949,2.189192827017905e-07,0.0,1.570721330779179e-08
1950,2.3929564463287534e-07,0.0,1.4889506516624351e-08
1951,2.0683118862052652e-07,0.0,6.396841278899501e-09
1952,2.2038639713173325e-07,0.0,5.272402070488624e-09
1953,2.564170813457167e-07,1.0773827385790469e-09,3.232148326759443e-09
1954,2.0620051088826585e-07,1.9545072227344917e-09,5.863521668203475e-09
1955,1.8677359037155838e-07,0.0,1.1262729415761896e-08
1956,1.7093437065796024e-07,0.0,8.72114114258693e-09
1957,1.731667396143166e-07,0.0,7.068030161150318e-09
1958,2.374133885041374e-07,8.272243445794913e-10,1.0753916868111446e-08
1959,2.3097229018276266e-07,7.750747821333448e-10,1.2401196514133517e-08
1960,1.8617041064317164e-07,6.920833350854139e-10,1.038124963770315e-08
1961,2.1817220385855762e-07,6.948159270159238e-10,1.111705483225478e-08
1962,1.9850322985348612e-07,6.341956404476434e-10,6.341956293454132e-09
1963,1.6747077324907877e-07,0.0,1.0992290633282664e-08
1964,2.0137935052844114e-07,6.083968329129164e-10,5.475571551727398e-09
1965,1.7510538441456447e-07,0.0,7.660860390501512e-09
1966,1.9608324919317965e-07,5.539074754423723e-10,1.38476865529924e-08
1967,2.2975363833666052e-07,0.0,8.874604162656397e-09
1968,2.1244396464226156e-07,1.7965663401398047e-09,1.0779397818794223e-08
1969,2.0846668746798969e-07,4.5417578031781147e-10,5.904285060864822e-09
1970,3.3616680639170227e-07,8.27770510469783e-09,9.197449912790034e-09
1971,3.9514276295449235e-07,1.1304474689666222e-08,1.3359833239690033e-08
1972,4.186199760169984e-07,1.0260293725750103e-08,9.234264020108185e-09
1973,3.120473479611974e-07,4.410563025913916e-09,1.3231689521830958e-08
1974,2.087087125346443e-07,5.625571675160757e-10,1.012602890426706e-08
1975,1.7420013875835139e-07,1.7134440533084216e-09,9.709516746170266e-09
1976,2.2682701228404767e-07,0.0,3.9994687561772935e-09
1977,2.1744092748576804e-07,1.1753563677885381e-09,5.876781727920388e-09
1978,2.0851476278949121e-07,2.3762365408686037e-09,1.6039596317796168e-08
1979,2.118414386131917e-07,1.1703946700691858e-09,1.2289143924704149e-08
1980,1.944321468272392e-07,1.1370301367108482e-09,7.390696055153967e-09
1981,1.948269243712275e-07,1.2651099057237047e-09,1.0120879245789638e-08
1982,2.122965838680102e-07,3.7245013739806154e-09,2.483000915987077e-09
1983,2.014585760434784e-07,6.315316047889041e-10,6.946847541655643e-09
1984,2.0644469600483717e-07,5.799008495621649e-09,6.958810416790584e-09
1985,2.231772100458329e-07,6.015558051686298e-10,9.624892882698077e-09
1986,2.1340368050459801e-07,0.0,4.7955883708539204e-09
1987,2.4687699351488845e-07,2.4443267965246207e-09,7.944062296871834e-09
1988,2.476576810295228e-07,1.798966087207532e-09,4.197587610832443e-09
1989,2.4147738031388144e-07,1.0976244357863152e-09,2.7440609784434855e-09
1990,2.3647145042104967e-07,5.44865097484859e-10,7.628111475810329e-09
1991,2.5790447466533806e-07,1.7584395606284886e-09,4.68917216167597e-09
1992,2.3196865583940962e-07,2.2039776670368383e-09,3.856960972825618e-09
1993,2.5092609234889096e-07,2.2156829704300662e-09,9.416652346772025e-09
1994,2.969783565731632e-07,1.0549853213248639e-09,5.802419433820205e-09
1995,2.2936967525311047e-07,5.422450821690461e-10,1.2471637056421514e-08
1996,2.3380843572340382e-07,0.0,3.736664311304594e-09
1997,3.0303732501124614e-07,0.0,9.110299181713799e-09
1998,2.67968857770029e-07,0.0,1.0966696883940585e-08
1999,2.71012936536863e-07,4.570201161957499e-10,7.769341614505265e-09
2000,2.4961877898022067e-07,0.0,2.6508188977203417e-09
2001,2.7601635110841016e-07,0.0,1.5334240544007116e-08
2002,2.7338822405909013e-07,0.0,6.571832411594869e-09
2003,2.5084875687753083e-07,0.0,6.667076668520622e-09
2004,2.3741824861645e-07,0.0,8.369103632333008e-09
2005,2.4050024194366415e-07,0.0,1.261049931144953e-08
2006,2.5160306904581375e-07,0.0,4.117890028965121e-09
2007,2.7242350597589393e-07,0.0,4.393927444112933e-09
2008,2.5246617951779626e-07,0.0,6.811903485726134e-09
2009,2.636810449985205e-07,9.53638501499654e-10,1.43045770784056e-08
2010,2.560295797593426e-07,4.723793023408973e-10,5.668551850135373e-09
2011,2.845035282916797e-07,0.0,4.206369030868018e-09
2012,2.40340227719571e-07,0.0,6.468080293586809e-09
2013,2.2117761488971155e-07,8.367375126105969e-10,6.136075203500013e-09
2014,2.50975091375949e-07,8.661780737106994e-10,5.846701789380404e-09
2015,2.431583254747238e-07,0.0,5.319781060109108e-09
2016,2.2329045634705835e-07,0.0,7.45682449121432e-09
2017,2.2791438425429078e-07,0.0,7.043711836018929e-09
2018,2.553070714839123e-07,0.0,2.0651733656507076e-09
2019,2.4412952370767016e-07,0.0,4.591778068885333e-09
