year,ordres_NOUN égaux_ADJ,ordres_NOUN légaux_ADJ
1893,7.390100087434348e-09,1.2932674486876294e-08
1894,1.5123694296903523e-08,5.041231432301174e-09
1895,6.6204757231957956e-09,3.611168697403855e-09
1896,5.89702897624278e-10,1.179405795248556e-09
1897,5.826713556089658e-10,1.7480140668268973e-09
1898,3.960848538042683e-09,2.26334195829736e-09
1899,5.527578395003729e-10,2.2110313580014918e-09
1900,1.5573159428683425e-09,7.786579381274805e-09
1901,0.0,3.353243460679778e-09
1902,9.820567692386817e-10,4.910283735171106e-09
1903,5.400220270956879e-10,7.560307935250421e-09
1904,1.0749250378694342e-09,5.912087708281888e-09
1905,0.0,1.5998352864698973e-08
1906,0.0,6.6874399351490865e-09
1907,1.028568674676933e-09,1.4399961223432456e-08
1908,0.0,1.4734167663732478e-08
1909,0.0,8.251475058784763e-09
1910,8.550641084070776e-09,9.085056262847502e-09
1911,3.7242617878519013e-09,8.51259862599818e-09
1912,3.125652625612929e-09,2.0837684910901544e-09
1913,5.30298971401777e-10,7.954484182448596e-09
1914,0.0,2.276892807628883e-08
1915,0.0,0.0
1916,0.0,1.0987462051303964e-09
1917,0.0,0.0
1918,0.0,5.743188147278033e-09
1919,0.0,1.8415696745321952e-09
1920,0.0,3.786115865267448e-09
1921,7.572747429129834e-10,2.2718242842501013e-09
1922,0.0,6.640141769764796e-09
1923,0.0,0.0
1924,0.0,5.156649773851996e-09
1925,0.0,2.1996355847875293e-09
1926,0.0,3.343841648018042e-09
1927,0.0,5.574612327308159e-09
1928,0.0,9.14083297942625e-09
1929,7.798284684668033e-09,7.798284684668033e-09
1930,2.100720708497761e-09,8.402882833991043e-09
1931,0.0,4.5621426636444085e-09
1932,0.0,6.575722188983946e-09
1933,4.588264879146209e-09,9.176529758292418e-09
1934,1.1981580172459871e-09,1.1981580172459871e-09
1935,1.0771455727365264e-08,1.4361940969820353e-08
1936,0.0,0.0
1937,1.2591118148108649e-09,3.777335333410292e-09
1938,0.0,2.5930428915188486e-09
1939,0.0,4.588215141154706e-09
1940,1.2678914806940611e-08,5.0715658339584024e-09
1941,0.0,2.9515025978810172e-09
1942,0.0,3.034211770724937e-09
1943,0.0,0.0
1944,0.0,3.2131861615880553e-09
1945,0.0,0.0
1946,0.0,2.7842208538686464e-09
1947,0.0,1.4305045148432782e-08
1948,0.0,1.0871887834440486e-09
1949,0.0,6.8719057111366055e-09
1950,2.1270722960764488e-09,1.1698897850465073e-08
1951,0.0,6.396841278899501e-09
1952,1.0544803918932644e-09,2.6362009464264702e-08
1953,0.0,2.5857186614075545e-08
1954,0.0,7.818028890937967e-09
1955,0.0,9.385607846468247e-10
1956,0.0,1.657016923672927e-08
1957,1.7670075402875796e-09,2.6505113659425206e-09
1958,0.0,5.790570245522986e-09
1959,7.750747821333448e-10,4.650448914844674e-09
1960,0.0,1.038124963770315e-08
1961,0.0,6.25334317660986e-09
1962,3.805173953708163e-09,2.5367825617905737e-09
1963,0.0,4.526237162849611e-09
1964,2.4335873316516654e-09,1.0951143103454797e-08
1965,0.0,5.472043373977442e-10
1966,1.1078149508847446e-09,2.215629901769489e-09
1967,1.4791006197611978e-09,2.9582012395223956e-09
1968,1.3474247273492779e-09,3.1439910674890825e-09
1969,1.8167031212712459e-09,8.175163657142548e-09
1970,0.0,8.277704743875347e-09
1971,1.541519245584766e-09,1.3359833239690033e-08
1972,0.0,2.565073486948677e-09
1973,0.0,6.064523994098181e-09
1974,0.0,3.3753431161187564e-09
1975,2.2845920710778955e-09,3.998036124386317e-09
1976,1.142705374768127e-09,5.142174241967723e-09
1977,2.938390863960194e-09,6.464460078348111e-09
1978,2.3762365408686037e-09,2.970295565063452e-09
1979,0.0,9.948355028654987e-09
1980,3.97960553399912e-09,5.6851505725319385e-09
1981,6.325549528618524e-10,3.1627747087981106e-09
1982,0.0,5.586751949948621e-09
1983,1.89459470334441e-09,1.2630632095778083e-09
1984,0.0,2.3196033982486597e-09
1985,0.0,4.210890747202711e-09
1986,0.0,2.3977941854269602e-09
1987,6.110816852533674e-10,4.888653482026939e-09
1988,0.0,2.398621523624911e-09
1989,5.488122178931576e-10,8.780995486290522e-09
1990,0.0,1.6345953479657283e-09
1991,0.0,1.1722930404189924e-09
1992,1.1019888335184191e-09,8.264915862810085e-09
1993,1.1078414852150331e-09,3.323524566667402e-09
1994,0.0,5.274926717646622e-09
1995,0.0,6.506940763983948e-09
1996,1.6014276571496566e-09,4.270473752399084e-09
1997,0.0,7.671831170341648e-09
1998,4.768129224785866e-10,3.814503379828693e-09
1999,0.0,2.7421207526856506e-09
2000,4.4180314962005696e-10,1.7672125984802278e-09
2001,0.0,6.133696661692056e-09
2002,4.38122149670761e-10,4.81934359086722e-09
2003,4.1669229178253886e-10,2.5001538617175356e-09
2004,4.404791253964646e-10,1.3214374039449694e-09
2005,0.0,8.106749049829887e-09
2006,0.0,9.882935358973555e-09
2007,0.0,8.787854888225866e-09
2008,0.0,7.2376473703172906e-09
2009,0.0,2.384096253749135e-09
2010,0.0,2.8342759250676863e-09
2011,3.82397197240536e-10,5.353560705856353e-09
2012,0.0,3.063827413996023e-09
2013,0.0,5.578249862026041e-09
2014,0.0,3.2481677347817595e-09
2015,2.2165753954528356e-10,1.5516027351836215e-09
2016,2.0713400439298368e-10,2.6927420293532123e-09
2017,2.515611330355938e-10,4.528100561174142e-09
2018,0.0,2.581466596041082e-09
2019,2.55098775436835e-10,2.04079020349468e-09
