year,deux_DET égales_ADJ,deux_DET egales_ADJ,deux_DET légales_ADJ
1880,2.1820676820993867e-08,0.0,0.0
1881,2.091752193678076e-08,0.0,0.0
1882,3.3276926103553706e-08,0.0,0.0
1883,3.5388296737437486e-08,6.319338941018771e-10,0.0
1884,3.234831424947515e-08,0.0,0.0
1885,3.996294140051759e-08,0.0,0.0
1886,8.583106847481758e-08,0.0,0.0
1887,4.374379614091595e-08,0.0,6.528924623161458e-10
1888,2.8532765483646472e-08,0.0,0.0
1889,3.633779144252003e-08,0.0,0.0
1890,6.88210590737981e-08,0.0,0.0
1891,8.031517495510343e-08,6.374220040683554e-10,0.0
1892,5.578975859066304e-08,0.0,0.0
1893,4.741980674793922e-08,0.0,4.310891643655168e-09
1894,5.734400687629204e-08,0.0,0.0
1895,4.995450098022047e-08,0.0,0.0
1896,6.309821287686646e-08,0.0,0.0
1897,4.8944393427063915e-08,1.1653427112179315e-09,0.0
1898,3.960848360406999e-08,0.0,0.0
1899,4.8089930260175606e-08,0.0,0.0
1900,3.1665425836990835e-08,5.191053142894475e-10,0.0
1901,3.1855812210324075e-08,0.0,0.0
1902,2.8479647085077886e-08,0.0,0.0
1903,3.510143287144274e-08,0.0,0.0
1904,5.2671325079245435e-08,0.0,0.0
1905,3.509316215399849e-08,0.0,0.0
1906,3.137952475640304e-08,0.0,5.144184522798412e-10
1907,4.422845378826423e-08,0.0,0.0
1908,4.125566732682273e-08,4.911389073214423e-10,0.0
1909,2.1453836041018803e-08,0.0,0.0
1910,6.573305455503942e-08,0.0,0.0
1911,6.597264246011036e-08,0.0,1.5961122423746588e-09
1912,3.0735584743979416e-08,0.0,0.0
1913,3.606033160963307e-08,0.0,0.0
1914,6.227971738326232e-08,0.0,0.0
1915,3.180805663305364e-08,0.0,0.0
1916,2.197492321442951e-08,0.0,0.0
1917,1.864292187292449e-08,2.1932848870420685e-09,0.0
1918,8.270190932080368e-08,0.0,0.0
1919,2.3940405213807026e-08,0.0,0.0
1920,4.164727585020955e-08,0.0,0.0
1921,3.559191341651058e-08,0.0,0.0
1922,2.1396012073182646e-08,0.0,0.0
1923,4.777176698667063e-08,0.0,0.0
1924,5.0277336072213075e-08,0.0,0.0
1925,1.9796720707176974e-08,0.0,0.0
1926,4.7928395474627905e-08,0.0,0.0
1927,1.0034302277972529e-08,0.0,0.0
1928,2.170947865920425e-08,0.0,0.0
1929,3.8991423423340166e-08,0.0,0.0
1930,3.886333388436469e-08,0.0,0.0
1931,3.307553342324354e-08,0.0,0.0
1932,2.7398842306070037e-08,0.0,0.0
1933,3.785318369864399e-08,0.0,0.0
1934,1.7972370258689807e-08,1.1981580172459871e-09,0.0
1935,2.752705441366743e-08,0.0,0.0
1936,2.9099314957647948e-08,0.0,0.0
1937,1.2591118370153254e-08,0.0,1.2591118148108649e-09
1938,1.2965214679638848e-08,3.8895642262559704e-09,0.0
1939,1.988226472349197e-08,0.0,4.588215141154706e-09
1940,3.296517903095264e-08,0.0,0.0
1941,2.3612020783048138e-08,0.0,0.0
1942,4.5513175450651033e-08,0.0,0.0
1943,2.0322646676618206e-08,0.0,2.9032352077962287e-09
1944,1.2852744646352221e-08,0.0,0.0
1945,2.6142048525912287e-08,0.0,0.0
1946,2.5057987684817817e-08,1.3921104269343232e-09,0.0
1947,2.8610090296865565e-08,0.0,0.0
1948,8.697510267552389e-09,0.0,0.0
1949,1.7670615193310368e-08,0.0,9.817008317369869e-10
1950,3.296961992305114e-08,0.0,0.0
1951,2.0256663901818683e-08,0.0,0.0
1952,8.646739502182754e-08,0.0,0.0
1953,3.878577814475648e-08,1.0773827385790469e-09,0.0
1954,2.247683283940205e-08,0.0,0.0
1955,1.8771215692936494e-08,0.0,0.0
1956,2.441919733087161e-08,0.0,0.0
1957,3.6223653410161205e-08,0.0,0.0
1958,2.6471179026543723e-08,0.0,0.0
1959,1.4726420971555854e-08,0.0,0.0
1960,1.868625076895114e-08,0.0,2.7683333403416555e-09
1961,1.111705483225478e-08,0.0,0.0
1962,1.7123282347597524e-08,0.0,0.0
1963,1.0992290633282664e-08,0.0,0.0
1964,1.2776333768727e-08,0.0,0.0
1965,2.0246559984116175e-08,0.0,0.0
1966,7.754704434148607e-09,0.0,0.0
1967,1.627010703941778e-08,9.860671168482327e-10,0.0
1968,9.431973424511852e-09,0.0,0.0
1969,6.358460868938209e-09,4.5417578031781147e-10,0.0
1970,8.7375777724219e-09,1.3796175313274261e-09,0.0
1971,8.735275613958038e-09,5.138397485282553e-10,5.138397485282553e-10
1972,7.69522046084603e-09,0.0,5.130146862875051e-10
1973,1.2129047988196362e-08,0.0,0.0
1974,6.750686232237513e-09,0.0,0.0
1975,1.313640396460869e-08,0.0,0.0
1976,3.9994687561772935e-09,0.0,0.0
1977,8.22749424145286e-09,0.0,5.876781838942691e-10
1978,4.752473081737207e-09,0.0,0.0
1979,2.925986564150662e-09,0.0,0.0
1980,8.527726080842513e-09,5.116635559687666e-09,0.0
1981,8.223214109648325e-09,0.0,0.0
1982,1.1173503899897241e-08,0.0,0.0
1983,8.209910973278056e-09,1.2630632095778083e-09,0.0
1984,2.8995041922996734e-09,5.799008495621649e-10,0.0
1985,4.210890747202711e-09,0.0,0.0
1986,4.196139880008332e-09,0.0,0.0
1987,3.6664902225425067e-09,0.0,0.0
1988,5.396898483667201e-09,0.0,0.0
1989,3.841685636274406e-09,0.0,0.0
1990,6.538381391862913e-09,1.089730194969718e-09,0.0
1991,5.8614650910726596e-09,0.0,0.0
1992,4.4079553340736766e-09,0.0,0.0
1993,4.985286850001103e-09,0.0,0.0
1994,3.164955852952289e-09,0.0,0.0
1995,2.7112254663563817e-09,0.0,0.0
1996,6.4057106285986265e-09,0.0,0.0
1997,2.3974471297094624e-09,0.0,0.0
1998,2.3840645013706308e-09,0.0,0.0
1999,3.1991407301035224e-09,0.0,4.570201161957499e-10
2000,6.627047355323157e-09,4.4180314962005696e-10,0.0
2001,6.571817756650944e-09,0.0,0.0
2002,6.571832411594869e-09,0.0,0.0
2003,8.333845613606172e-09,0.0,0.0
2004,6.607186797680242e-09,0.0,0.0
2005,3.1526248278623825e-09,0.0,4.5037495954858286e-10
2006,4.529678854225949e-09,0.0,4.1178899179428186e-10
2007,7.190063211481856e-09,0.0,0.0
2008,4.257439734089985e-09,4.257439678578834e-10,0.0
2009,3.337734755248789e-09,0.0,9.53638501499654e-10
2010,1.0864724231396394e-08,0.0,0.0
2011,3.823971805871906e-09,0.0,0.0
2012,7.489355802192676e-09,0.0,0.0
2013,6.136075203500013e-09,0.0,0.0
2014,7.145969149746634e-09,0.0,0.0
2015,5.763096222466402e-09,0.0,2.2165753954528356e-10
2016,6.628288140575478e-09,0.0,0.0
2017,3.5218559180094644e-09,0.0,0.0
2018,7.744399788123246e-09,0.0,0.0
2019,5.3570743396846865e-09,0.0,0.0
