year,seras_VERB à_ADP,seras_VERB a_ADP,seras_VERB là_ADV
1857,7.224633691294002e-08,4.881509085841174e-10,1.2691923956253959e-08
1858,1.1598012150670911e-07,1.468102750479261e-09,1.8106600663259087e-08
1859,7.841946825237756e-08,5.092173349652285e-10,2.4442432078330967e-08
1860,1.0664838612228777e-07,0.0,1.4646988510946812e-08
1861,6.838147470489275e-08,0.0,8.960331143725853e-09
1862,6.054101930885736e-08,0.0,1.671654992208005e-08
1863,7.192254258825415e-08,4.495158911765884e-09,1.548332484446746e-08
1864,9.397666644872515e-08,9.589455896019672e-10,2.6371003158942585e-08
1865,5.17752880568878e-08,0.0,1.7415324293779122e-08
1866,8.466166434573097e-08,9.731225825149181e-10,9.731225603104576e-09
1867,8.152723296461772e-08,9.7056229719783e-10,2.1837651686951176e-08
1868,6.91582400236257e-08,1.4819622196071691e-09,2.222943251695142e-08
1869,1.1036753022608536e-07,4.883519144627257e-10,2.539429999615095e-08
1870,7.855646799725946e-08,0.0,1.3761717099214366e-08
1871,6.903765381593985e-08,0.0,1.805600113868877e-08
1872,7.619647846013322e-08,0.0,1.0280476914203973e-08
1873,6.345164393906089e-08,0.0,1.496501056408306e-08
1874,6.094101223652615e-08,1.7923826867161097e-09,2.3898437007119355e-08
1875,6.980263123068653e-08,1.716458086775674e-09,2.1741803024610817e-08
1876,8.887641911314859e-08,0.0,9.673623679873344e-09
1877,8.844286725206985e-08,0.0,1.2988113695655557e-08
1878,6.582606459915041e-08,0.0,2.8383716710322915e-08
1879,1.0141479833691847e-07,0.0,2.077170613290491e-08
1880,6.35366745882493e-08,0.0,1.8611753915820373e-08
1881,5.020205406935929e-08,6.972507571312292e-10,2.091752193678076e-08
1882,9.051323957010027e-08,0.0,2.4624924321869912e-08
1883,8.657494277031219e-08,1.2638677882037541e-09,2.5909288936531993e-08
1884,8.978307874940583e-08,2.6406787867472303e-09,3.8289840631478e-08
1885,4.898683059195719e-08,0.0,1.0957580620640783e-08
1886,4.711028722681476e-08,6.453463874400711e-10,3.033127882190456e-08
1887,6.071899605331055e-08,0.0,1.566941953967671e-08
1888,5.326116436776829e-08,2.53624587998047e-09,1.9655905347804037e-08
1889,6.327788071303075e-08,6.265136742733546e-10,1.4409814674820609e-08
1890,5.767860145056147e-08,0.0,5.243509182406569e-09
1891,3.952016314201501e-08,1.9122659011827636e-09,1.6572972327821844e-08
1892,5.5162907131034444e-08,6.268512375839919e-10,2.2566645441202127e-08
1893,4.865148994781521e-08,1.2316833108982905e-09,1.23168328869383e-08
1894,4.852185142567578e-08,1.2603078580752936e-09,1.827446460822557e-08
1895,4.935263930860856e-08,6.018614495673091e-10,2.467631965430428e-08
1896,7.548197089590758e-08,0.0,2.1229304536518612e-08
1897,4.136966680334808e-08,5.826713556089658e-10,2.2141511735185304e-08
1898,5.714938566825367e-08,5.6583548957434e-10,9.05336783318944e-09
1899,6.798921248218903e-08,1.1055156790007459e-09,1.9346524382513053e-08
1900,5.2429637520390315e-08,0.0,3.6856476981483866e-08
1901,6.706486743723872e-08,5.588738916095792e-10,1.4530721514915967e-08
1902,3.5845072687834545e-08,0.0,1.4730851205513318e-08
1903,4.3741785304973746e-08,1.6200660812870638e-09,1.4580594509538969e-08
1904,4.568431322127253e-08,0.0,2.1498500757388683e-08
1905,6.244518147013878e-08,1.0321518084666081e-09,2.631987072732045e-08
1906,5.7100447037328195e-08,2.0576737536082135e-09,2.36632491379396e-08
1907,5.554270998686661e-08,0.0,2.108565766434367e-08
1908,7.072399910157401e-08,0.0,2.89771957540097e-08
1909,5.666013080940502e-08,5.500983557560346e-10,1.8153246017504898e-08
1910,1.0100444569616229e-07,2.137660271017694e-09,4.9700602744451317e-08
1911,5.001151848205154e-08,5.320374141248863e-10,2.7665945978583295e-08
1912,4.5842906359894187e-08,3.125652625612929e-09,3.542406545875565e-08
1913,5.88631863251976e-08,0.0,1.4318072061314524e-08
1914,4.620753202289052e-08,6.696743715117748e-10,2.8795998474606677e-08
1915,2.709575319670421e-08,0.0,9.424609537234119e-09
1916,3.84561182897869e-08,1.0987462051303964e-09,1.2086208478478966e-08
1917,8.334482259897413e-08,0.0,1.315970976634162e-08
1918,4.020231614276781e-08,0.0,1.722956355365568e-08
1919,8.194984957299312e-08,0.0,2.025726608678724e-08
1920,5.4520068459851245e-08,7.572231730534895e-10,3.8618381381638756e-08
1921,6.739745117556595e-08,3.7863738810983705e-09,3.862101038976107e-08
1922,6.345024416987144e-08,7.377935484775833e-10,3.6151885041135756e-08
1923,8.386599148479945e-08,0.0,3.290944050604594e-08
1924,1.1344629768927916e-07,0.0,6.445812061883771e-08
1925,6.048998102414771e-08,4.399271169575059e-09,2.3096173862313663e-08
1926,6.35329868714507e-08,0.0,4.56991671171636e-08
1927,1.1818178080602593e-07,2.2298449753321847e-09,3.3447673075670536e-08
1928,5.141718517620575e-08,1.1426041224282812e-09,4.34189573184085e-08
1929,8.021092412491271e-08,1.1140406375176326e-09,2.2280811862174232e-08
1930,6.617270287279098e-08,0.0,4.7266215830177316e-08
1931,5.7026781519198266e-08,1.1405356659111021e-09,3.877821086462063e-08
1932,8.329247691563069e-08,0.0,3.7262424257278326e-08
1933,5.850037609889114e-08,0.0,2.1794258842078307e-08
1934,8.02765853791243e-08,0.0,4.4331848414458364e-08
1935,5.744776387928141e-08,0.0,3.8298509252854274e-08
1936,6.911087524485993e-08,0.0,3.273672888326473e-08
1937,4.784624962894668e-08,0.0,2.5182236740306507e-08
1938,7.519824407609121e-08,0.0,3.5006078036303734e-08
1939,8.258787431714154e-08,0.0,2.4470480752825097e-08
1940,4.81798743123818e-08,0.0,2.5357829613881222e-08
1941,7.083606590185809e-08,0.0,1.7709016475464523e-08
1942,6.068423630267716e-08,0.0,3.3376331032286544e-08
1943,3.4838823381733164e-08,0.0,4.064529335323641e-08
1944,7.390327994016843e-08,0.0,2.8918675454292497e-08
1945,8.931866801731303e-08,0.0,4.357008265287732e-08
1946,7.378185529205439e-08,0.0,3.201854070766785e-08
1947,1.3112958185956813e-07,0.0,3.5762614203349585e-08
1948,6.958008214041911e-08,0.0,2.717971980814582e-08
1949,5.693864935096826e-08,0.0,5.006674186347482e-08
1950,1.0529007710147198e-07,0.0,5.636741562398129e-08
1951,9.168805803483338e-08,1.0661401761424827e-09,3.5182626589858046e-08
1952,8.541291407482277e-08,0.0,2.4253049346611988e-08
1953,7.110725874781565e-08,0.0,4.3095308654983455e-08
1954,9.6748109967848e-08,9.772536113672459e-10,3.224936762080688e-08
1955,4.035811329572425e-08,0.0,2.627970197011109e-08
1956,7.325758843990116e-08,0.0,4.971050771018781e-08
1957,6.979679767482594e-08,0.0,3.003912851795576e-08
1958,7.52774127477096e-08,0.0,3.8052320405768114e-08
1959,5.658045765244424e-08,0.0,3.797866554577922e-08
1960,7.128458179295194e-08,0.0,2.8375417571169237e-08
1961,8.963125708305597e-08,6.948159270159238e-10,3.61304266505158e-08
1962,7.420089076504155e-08,6.341956404476434e-10,2.8538803320543593e-08
1963,7.435961180135564e-08,0.0,3.620989730279689e-08
1964,7.057403195176448e-08,0.0,4.076258619534201e-08
1965,7.9344630421474e-08,2.188817349590977e-09,2.5171399187229326e-08
1966,7.200797114137458e-08,0.0,4.3204781974282014e-08
1967,8.923907302005318e-08,9.860671168482327e-10,3.69775179365206e-08
1968,9.342144835500221e-08,0.0,3.1439910230801615e-08
1969,7.811823365955206e-08,0.0,3.633406109315729e-08
1970,6.25426608280577e-08,1.3796175313274261e-09,2.713247759800197e-08
1971,6.936836882687203e-08,0.0,3.5454942093338104e-08
1972,5.3866543225922214e-08,0.0,3.026786643545165e-08
1973,6.119655893144227e-08,0.0,4.6310912438229934e-08
1974,5.62557183059198e-08,1.1251143350321513e-09,2.2502286256553816e-08
1975,4.569184142155791e-08,0.0,2.798625331479343e-08
1976,6.227744364650789e-08,0.0,3.6566571992580066e-08
1977,5.230335986539103e-08,1.1753563677885381e-09,3.0559267116814226e-08
1978,7.306927329864266e-08,1.1881182704343018e-09,2.4356424432880885e-08
1979,5.208256226296726e-08,0.0,2.867466974976196e-08
1980,5.571447658780926e-08,0.0,5.400893243745486e-08
1981,5.3134616706529414e-08,0.0,3.921840630027873e-08
1982,7.014477887423709e-08,0.0,4.345251625181845e-08
1983,6.69423485533116e-08,6.315316047889041e-10,3.031351525351056e-08
1984,6.78483971228161e-08,1.1598016991243298e-09,3.537395087960249e-08
1985,7.940536761452677e-08,6.015558051686298e-10,3.66949031160857e-08
1986,7.013547786982599e-08,0.0,3.596691300344901e-08
1987,7.210763897091965e-08,0.0,3.972030881982391e-08
1988,7.015967895540598e-08,0.0,3.1182079140990027e-08
1989,4.335616665684938e-08,1.6464366536794728e-09,2.1952487827547884e-08
1990,7.737084217751544e-08,0.0,2.9967580417178397e-08
1991,6.857914058855386e-08,0.0,3.985796226402272e-08
1992,7.162927317949652e-08,0.0,3.691662442406596e-08
1993,7.200969776022248e-08,5.539207426075166e-10,2.9357799746776436e-08
1994,7.226649501035354e-08,1.0549853213248639e-09,3.2177052133874895e-08
1995,8.025227060670659e-08,5.422450821690461e-10,3.687266669771816e-08
1996,7.793614287265882e-08,1.6014276571496566e-09,3.6299027783570637e-08
1997,7.240290500476476e-08,9.58978896292706e-10,4.219507232505748e-08
1998,6.580018663271403e-08,0.0,5.531029856342684e-08
1999,7.038109828272354e-08,9.140402323914998e-10,3.838968964942069e-08
2000,9.366226549900603e-08,2.2090156370779823e-09,3.2251630699420275e-08
2001,7.097563070601609e-08,0.0,3.329720854594598e-08
2002,8.762442860188457e-08,1.752488598683044e-09,4.381221430094229e-08
2003,6.917092321145901e-08,0.0,3.500215228768866e-08
2004,7.444096894460017e-08,0.0,5.1976535075937136e-08
2005,9.592986316420138e-08,4.5037495954858286e-10,4.548786947111694e-08
2006,1.0130009542308471e-07,0.0,5.723866891571561e-08
2007,1.278233412449481e-07,0.0,8.068848700304443e-08
2008,1.541193199727786e-07,1.7029758714315335e-09,9.877260254143039e-08
2009,1.5496625849209522e-07,0.0,1.0537705463775637e-07
2010,2.139878176876664e-07,0.0,1.5871944469836308e-07
2011,2.0764167629749863e-07,0.0,1.736083277137368e-07
2012,2.866380839350313e-07,3.404252713057332e-10,2.0629771313451783e-07
2013,3.132187487153715e-07,0.0,2.2034087976408046e-07
2014,3.876146763559518e-07,4.330890368553497e-10,2.5812107651290717e-07
2015,3.750445500827482e-07,0.0,2.5512781576253474e-07
2016,3.628987883530499e-07,4.1426800878596737e-10,2.605745805794868e-07
2017,4.6664590058753674e-07,2.515611330355938e-10,3.008671285442688e-07
2018,4.212953683691012e-07,0.0,4.354418251750758e-06
2019,4.3188222775825125e-07,2.55098775436835e-10,2.093850753226434e-06
