year,corps_NOUN égaux_ADJ,corps_NOUN egaux_ADJ,corps_NOUN légaux_ADJ
1800,2.8297480980654655e-07,0.0,0.0
1801,1.0239084957675004e-07,0.0,0.0
1802,2.416867346255458e-07,0.0,0.0
1803,2.106366423504369e-07,0.0,3.900678446910888e-09
1804,9.39303390623536e-08,0.0,0.0
1805,5.970043304159844e-08,0.0,0.0
1806,1.7578182109900808e-07,0.0,0.0
1807,5.124519120158766e-08,0.0,0.0
1808,6.571614363792833e-08,0.0,0.0
1809,3.6144488291256494e-08,0.0,0.0
1810,6.786367379163494e-08,0.0,0.0
1811,2.0808737133393151e-07,0.0,0.0
1812,9.601949813031752e-08,0.0,0.0
1813,7.189353823378042e-08,0.0,0.0
1814,0.0,0.0,0.0
1815,0.0,0.0,0.0
1816,3.7081662185300956e-08,0.0,0.0
1817,2.80237220096069e-08,0.0,0.0
1818,4.172412104708201e-08,0.0,0.0
1819,3.622867339458935e-08,0.0,0.0
1820,1.779972080839798e-08,0.0,0.0
1821,8.678109963966563e-08,0.0,0.0
1822,1.9048670196752937e-08,0.0,0.0
1823,2.569498569471307e-08,0.0,0.0
1824,3.03160057057994e-08,0.0,0.0
1825,3.3460683113162304e-08,0.0,1.7610886082763955e-09
1826,3.082794464148719e-08,0.0,0.0
1827,3.6869092667757286e-08,0.0,0.0
1828,6.053718948351161e-08,0.0,0.0
1829,3.600733933240008e-08,0.0,0.0
1830,8.453837097022188e-08,0.0,0.0
1831,9.354723218280014e-09,0.0,0.0
1832,3.111892965534935e-08,0.0,1.0823975493678972e-08
1833,1.6217079235048004e-08,0.0,0.0
1834,1.8669062740173104e-08,0.0,0.0
1835,2.193295500774184e-08,0.0,7.563087933704082e-10
1836,3.2259599436201825e-08,0.0,6.720750067579218e-10
1837,4.5922078584226256e-08,0.0,0.0
1838,3.5348108440302894e-08,0.0,0.0
1839,3.076248944466897e-08,0.0,0.0
1840,5.987507023519356e-08,0.0,0.0
1841,2.1829865914924085e-08,0.0,3.2102742686390684e-09
1842,4.159124245006751e-08,0.0,0.0
1843,3.839492279666956e-08,0.0,0.0
1844,2.6345094994439933e-08,0.0,0.0
1845,3.906159662392383e-08,0.0,3.348136878855712e-09
1846,2.1661655580373917e-08,0.0,0.0
1847,2.534815024546333e-08,0.0,1.0786447290911383e-09
1848,2.896279838182636e-08,0.0,4.02261068899179e-09
1849,3.77073661184113e-08,1.6758829879393033e-09,2.011059585527164e-08
1850,3.2587180953669304e-08,0.0,3.394498016007219e-09
1851,1.3543821175687754e-08,0.0,6.449438760824933e-10
1852,2.4740073101270355e-08,0.0,6.510545436100301e-10
1853,1.851298847554972e-08,0.0,0.0
1854,1.4028294081924741e-08,0.0,3.117398783558656e-09
1855,1.9104973603134567e-08,0.0,0.0
1856,1.5531567143511893e-08,0.0,3.1063134287023786e-09
1857,5.369659827891837e-09,0.0,0.0
1858,3.4255731584664773e-09,0.0,2.4468380654951716e-09
1859,5.601390462572908e-09,0.0,3.055304009791371e-09
1860,1.9224172476128842e-08,0.0,1.1442959468865865e-08
1861,7.781340372048362e-08,0.0,0.0
1862,8.584174260306554e-09,0.0,4.517986262886353e-10
1863,3.146611149418277e-08,0.0,0.0
1864,2.5412058235474433e-08,0.0,3.3563094525845827e-09
1865,1.694463946932956e-08,0.0,4.706844358715045e-10
1866,4.670988573707291e-08,0.0,2.919367858567057e-09
1867,2.426405742994575e-09,0.0,4.85281148598915e-10
1868,9.385760613156435e-09,0.0,0.0
1869,2.5882650689368347e-08,0.0,0.0
1870,3.383088653663435e-08,0.0,0.0
1871,2.0180236148803488e-08,0.0,0.0
1872,2.9027228620748247e-08,0.0,1.2094678591978436e-09
1873,1.5563610844537834e-08,0.0,2.9930022904522957e-09
1874,2.2106053876314036e-08,0.0,5.974609140757536e-10
1875,7.15190893174622e-08,0.0,0.0
1876,2.0556450763820067e-08,0.0,0.0
1877,1.7317484335421796e-08,0.0,0.0
1878,4.831270938865373e-09,0.0,0.0
1879,2.3215436684154156e-08,0.0,6.720257683667796e-09
1880,1.4119262203848848e-08,0.0,0.0
1881,1.3945015142624584e-09,0.0,4.183504653809678e-09
1882,1.9966155395678697e-09,0.0,3.9932310791357395e-09
1883,3.4756364897248204e-08,6.319338941018771e-10,0.0
1884,2.970763546272792e-08,0.0,3.300848483434038e-09
1885,1.8047780159236027e-08,0.0,0.0
1886,7.098810428374236e-09,0.0,3.2267319927115068e-09
1887,2.0239665943222462e-08,0.0,0.0
1888,4.1848057463766963e-08,6.340614699951175e-10,1.268122939990235e-09
1889,5.012109394186837e-09,0.0,0.0
1890,3.9326319978272295e-09,0.0,0.0
1891,1.9122659011827636e-09,0.0,0.0
1892,2.5074049503359674e-09,0.0,1.2537024751679837e-09
1893,4.310891643655168e-09,0.0,1.2316833108982905e-09
1894,1.071261657159539e-08,7.561847148451761e-09,0.0
1895,2.4074457982692365e-09,0.0,2.4074457982692365e-09
1896,5.307326134129653e-09,0.0,5.89702897624278e-10
1897,2.9133566670225264e-09,0.0,0.0
1898,4.52668391659472e-09,0.0,5.6583548957434e-10
1899,3.8693048765026106e-09,0.0,1.1055156790007459e-09
1900,1.8168686111152965e-08,0.0,0.0
1901,1.7883964531506535e-08,0.0,0.0
1902,7.856454153909453e-09,0.0,0.0
1903,2.7001101354784396e-09,0.0,0.0
1904,1.6123875568041512e-08,0.0,5.374625189347171e-10
1905,9.805441791854719e-09,0.0,1.0837593933388234e-08
1906,3.4980455865252225e-08,2.572092316910357e-09,0.0
1907,7.71426478252124e-09,0.0,2.5714217422034835e-09
1908,2.357466755142923e-08,0.0,4.911389073214423e-10
1909,4.400786846048277e-09,0.0,0.0
1910,1.6566866989364826e-08,0.0,1.6032452032632705e-09
1911,1.5961122423746588e-09,0.0,4.788336838146279e-09
1912,1.0418842677495377e-08,0.0,2.0837684910901544e-09
1913,1.590896836489719e-08,0.0,5.30298971401777e-10
1914,3.3483718020477227e-09,6.696743715117748e-10,0.0
1915,3.2986132936230206e-08,0.0,0.0
1916,0.0,0.0,0.0
1917,0.0,0.0,0.0
1918,1.2635013924011673e-08,0.0,1.1486376294556067e-09
1919,9.207848372660976e-10,0.0,0.0
1920,6.815008557481406e-09,0.0,3.786115865267448e-09
1921,3.7863738810983705e-09,0.0,0.0
1922,7.377935484775833e-10,0.0,0.0
1923,3.1847844361720945e-09,0.0,0.0
1924,1.0313299547703991e-08,0.0,0.0
1925,5.499089184013428e-09,0.0,1.0998177923937646e-09
1926,6.687683296036084e-09,0.0,0.0
1927,2.7873062080630007e-08,0.0,1.1149224876660924e-09
1928,3.4278122562625413e-09,0.0,0.0
1929,4.4561625500705304e-09,1.1140406375176326e-09,0.0
1930,3.1510811737689437e-09,0.0,3.1510811737689437e-09
1931,1.9389105432310316e-08,0.0,0.0
1932,1.0959536611565568e-09,0.0,0.0
1933,0.0,0.0,2.2941324395731044e-09
1934,2.995395220750652e-08,1.1981580172459871e-09,3.5944740517379614e-09
1935,7.180970484910176e-09,0.0,0.0
1936,3.6374143697059935e-09,0.0,0.0
1937,1.2591118148108649e-09,0.0,1.2591118148108649e-09
1938,2.5930428915188486e-09,0.0,0.0
1939,6.117620188206274e-09,0.0,0.0
1940,2.5357829169792012e-09,0.0,0.0
1941,5.9030051957620344e-09,0.0,0.0
1942,3.034211770724937e-09,0.0,9.102635090130207e-09
1943,0.0,0.0,2.9032352077962287e-09
1944,0.0,0.0,0.0
1945,2.3963544037997053e-08,0.0,0.0
1946,1.8097434661967782e-08,0.0,2.7842208538686464e-09
1947,7.152522574216391e-09,0.0,1.1920870957027319e-09
1948,1.0871887834440486e-09,0.0,2.174377566888097e-09
1949,3.9268033269479474e-09,0.0,9.817008317369869e-10
1950,2.3397795700930146e-08,0.0,0.0
1951,7.462981344019681e-09,0.0,3.1984206394497505e-09
1952,3.1634410646574906e-09,0.0,0.0
1953,0.0,0.0,0.0
1954,2.052232517257835e-08,0.0,0.0
1955,1.3139850985055546e-08,9.385607846468247e-10,0.0
1956,1.5698054411927842e-08,0.0,8.72114158667614e-10
1957,3.534015080575159e-09,0.0,1.7670075402875796e-09
1958,3.4743422361316334e-08,4.1361216673863055e-09,8.272243445794913e-10
1959,8.525822714489095e-09,0.0,3.100299128533379e-09
1960,3.3220000972278285e-08,1.3841666701708277e-09,0.0
1961,3.47407969059077e-09,1.3896318540318475e-09,6.948159270159238e-10
1962,1.3952304200870458e-08,6.341956404476434e-10,3.805173953708163e-09
1963,7.1126584622049904e-09,0.0,6.466053248388448e-10
1964,3.041984220075733e-09,0.0,3.041984220075733e-09
1965,1.4227312661319047e-08,0.0,0.0
1966,1.9386762417639147e-08,0.0,0.0
1967,2.021437595089992e-08,9.860671168482327e-10,0.0
1968,1.7965662735264232e-08,4.4914158503495116e-10,0.0
1969,1.2262746373892242e-08,0.0,2.7250546263957176e-09
1970,5.058597540852361e-09,0.0,4.5987250119061684e-10
1971,2.0553589052951793e-08,0.0,2.0553589941130213e-09
1972,1.0260293947794707e-08,0.0,0.0
1973,1.1577728109557484e-08,0.0,2.7566018356850464e-09
1974,3.3753431161187564e-09,1.6876715580593782e-09,5.625571675160757e-10
1975,3.4268881066168433e-09,0.0,1.1422960355389478e-09
1976,1.428381679602353e-08,9.712995741040231e-09,5.713526873840635e-10
1977,1.1753563455840776e-08,1.1753563677885381e-09,2.3507127355770763e-09
1978,2.970295565063452e-09,5.940591352171509e-10,0.0
1979,2.3407893401383717e-09,0.0,5.851973350345929e-10
1980,4.548120546843393e-09,0.0,1.7055452605774235e-09
1981,6.325549528618524e-10,0.0,1.8976649140967083e-09
1982,8.069752865935698e-09,0.0,6.207502289967692e-10
