year,dernières_ADJ oies_NOUN,dernières_ADJ lois_NOUN
1881,0.0,1.8058794637454412e-07
1882,0.0,1.3710094037833187e-07
1883,0.0,1.0553296192483685e-07
1884,0.0,1.0430681385287244e-07
1885,0.0,1.9594732236782875e-07
1886,6.453463874400711e-10,1.4842966322703433e-07
1887,0.0,1.2666113491377473e-07
1888,0.0,1.11594815166427e-07
1889,1.8795409673089125e-09,1.3971255441447283e-07
1890,0.0,1.5796071295426373e-07
1891,0.0,1.2365987345219764e-07
1892,6.268512375839919e-10,8.587861799469465e-08
1893,0.0,1.262475421981435e-07
1894,0.0,8.570093257276312e-08
1895,0.0,1.7935471419150417e-07
1896,0.0,9.907008546861107e-08
1897,0.0,1.0954221352221793e-07
1898,0.0,1.0185038945564884e-07
1899,0.0,8.070264811976813e-08
1900,0.0,8.772880022434038e-08
1901,0.0,1.0003842731975965e-07
1902,0.0,8.200174050898568e-08
1903,0.0,7.614310248982292e-08
1904,0.0,1.0319280363546568e-07
1905,0.0,1.2024568718516093e-07
1906,0.0,1.1008555134139897e-07
1907,0.0,1.2651395309148938e-07
1908,4.911389073214423e-10,1.35554344637967e-07
1909,0.0,1.292731184321383e-07
1910,1.068830135508847e-09,1.330693493173385e-07
1911,5.320374141248863e-10,1.090676704507132e-07
1912,0.0,1.5784546292252344e-07
1913,0.0,1.1401427713053636e-07
1914,0.0,1.1049627346437774e-07
1915,0.0,1.284103063881048e-07
1916,0.0,5.8233549538044826e-08
1917,0.0,1.030843890248434e-07
1918,0.0,9.303964532136888e-08
1919,0.0,5.800944435918609e-08
1920,0.0,1.1812681321998753e-07
1921,0.0,1.128339377487464e-07
1922,0.0,7.968170478989123e-08
1923,0.0,7.749642350063368e-08
1924,1.289162443462999e-09,1.1602462279824977e-07
1925,1.0998177923937646e-09,9.348450902280092e-08
1926,0.0,9.697140512798796e-08
1927,0.0,8.807887752482202e-08
1928,0.0,8.569531217972326e-08
1929,0.0,7.909688548579652e-08
1930,0.0,1.2184180775420828e-07
1931,0.0,1.243183902488454e-07
1932,0.0,6.685317543997371e-08
1933,0.0,5.5059178549754506e-08
1934,0.0,9.70508011732818e-08
1935,0.0,8.976213194955562e-08
1936,0.0,1.52771406192187e-07
1937,0.0,9.317427185351335e-08
1938,5.186085783037697e-09,9.205302120562919e-08
1939,0.0,6.117620188206274e-08
1940,0.0,8.368083825871508e-08
1941,2.9515025978810172e-09,4.132103725851266e-08
1942,0.0,3.944475324146879e-08
1943,0.0,3.774205836748479e-08
1944,0.0,2.2492303131116387e-08
1945,0.0,6.753362669087437e-08
1946,0.0,2.5057987684817817e-08
1947,0.0,3.695469885656166e-08
1948,0.0,6.19697573256417e-08
1949,0.0,4.810334175431308e-08
1950,0.0,4.5732054587688253e-08
1951,0.0,4.371174711081949e-08
1952,0.0,4.428817490520487e-08
1953,0.0,3.878577814475648e-08
1954,0.0,4.202190595492539e-08
1955,0.0,4.5050917663047585e-08
1956,0.0,2.8779767902165077e-08
1957,0.0,2.47381048978923e-08
1958,8.272243445794913e-10,2.3989505493204888e-08
1959,2.325224457422337e-09,2.4802393028267034e-08
1960,0.0,2.422291700554524e-08
1961,6.948159270159238e-10,2.709782087606527e-08
1962,0.0,3.170978146727066e-08
1963,0.0,2.7804029301137234e-08
1964,1.2167936658258327e-09,4.562976130273455e-08
1965,0.0,4.9248392031131516e-08
1966,5.539074754423723e-10,3.821961414018915e-08
1967,0.0,3.1554147739143446e-08
1968,0.0,3.6829611360644776e-08
1969,1.3625273131978588e-09,4.9505160859553143e-08
1970,9.197450023812337e-10,3.678979965116014e-08
1971,3.083038491169532e-09,3.1858064630796434e-08
1972,0.0,2.975485102751918e-08
1973,5.513203782392395e-10,2.921997932503473e-08
1974,0.0,3.54411007208455e-08
1975,5.711480177694739e-10,2.627280792921738e-08
1976,0.0,3.713792295911844e-08
1977,1.7630346071939584e-09,2.9971587878208084e-08
1978,0.0,3.26732525479656e-08
1979,0.0,2.691907674545746e-08
1980,0.0,2.785723829390463e-08
1981,0.0,2.4669642328944974e-08
1982,6.207502289967692e-10,2.9796010991844923e-08
1983,0.0,3.4734238596456635e-08
1984,5.799008495621649e-10,3.36342509399401e-08
1985,0.0,4.4515129360434e-08
1986,0.0,2.8174081734277934e-08
1987,0.0,5.6830597117141224e-08
1988,0.0,3.058242370457265e-08
1989,0.0,3.5123981945162086e-08
1990,5.44865097484859e-10,2.887784944505256e-08
1991,0.0,6.799299967497063e-08
1992,0.0,4.1324582866764104e-08
1993,5.539207426075166e-10,3.10195602537533e-08
1994,0.0,4.325439917352014e-08
1995,0.0,3.145021310047014e-08
1996,1.067618438099771e-09,4.217092808289635e-08
1997,4.79489448146353e-10,2.6851409984374186e-08
1998,0.0,3.003921378308405e-08
1999,9.140402323914998e-10,3.97607493596297e-08
2000,8.836062992401139e-10,3.004261373007466e-08
2001,4.3812117822561447e-10,3.1982846593336944e-08
2002,0.0,5.301277994362863e-08
2003,4.1669229178253886e-10,3.4168767371056674e-08
2004,0.0,3.832168360418109e-08
2005,0.0,3.918261981539217e-08
2006,0.0,4.570857825569874e-08
2007,3.994479469415779e-10,3.994479413904628e-08
2008,0.0,5.236650935103171e-08
2009,9.53638501499654e-10,4.291373301157364e-08
2010,9.447586046817946e-10,5.290648275035892e-08
2011,7.64794394481072e-10,3.6327733710095345e-08
2012,1.0212758416727752e-09,2.3489343803362317e-08
2013,2.789125042035323e-10,3.5979713430833726e-08
2014,4.330890368553497e-10,3.529675751678951e-08
2015,8.866301581811342e-10,3.9455041900282595e-08
2016,2.0713400439298368e-10,3.41771091427745e-08
2017,0.0,4.201070780140981e-08
2018,2.5814667070633845e-10,4.672454778642532e-08
2019,0.0,3.3417940414892655e-08
