year,meilleures_ADJ âmes_NOUN,meilleures_ADJ ames_NOUN,meilleures_ADJ lames_NOUN
1852,2.539112742283578e-08,5.859490670445666e-09,9.114764054629632e-09
1853,1.0749477752369785e-08,5.971931837933653e-10,4.180352064508952e-09
1854,2.182179059673217e-08,0.0,1.558699391779328e-09
1855,1.6982198758341838e-08,0.0,1.4859423913549108e-08
1856,1.7602443946884705e-08,4.141751386299575e-09,2.5885946719483854e-09
1857,1.8061584228235006e-08,4.881509085841174e-10,3.4170564155999728e-09
1858,1.3212924976357954e-08,0.0,4.404308473482388e-09
1859,1.8331824946926645e-08,1.018434669930457e-09,9.675129142294736e-09
1860,1.6020143434047895e-08,0.0,5.950338888283113e-09
1861,1.9335450573976232e-08,1.4147891747029462e-09,6.6023493339173456e-09
1862,1.8523744316212287e-08,0.0,4.066187830886747e-09
1863,2.6471489888990618e-08,6.99246927027275e-09,4.495158911765884e-09
1864,3.0206784629172034e-08,5.274200631788517e-09,1.1507347075223606e-08
1865,4.047886292823932e-08,3.294791106611683e-09,9.413688495385486e-09
1866,3.3572728597164314e-08,0.0,1.3623716377253459e-08
1867,2.814630661873707e-08,4.85281148598915e-10,7.279217228983725e-09
1868,1.679557115608077e-08,0.0,2.9639244392143382e-09
1869,3.271957993433716e-08,0.0,3.4184632902167778e-09
1870,2.5803219116937726e-08,0.0,1.1468097582678638e-08
1871,3.18635318130589e-09,0.0,8.496941816815706e-09
1872,1.5723081503438152e-08,1.2094678591978436e-09,8.4662747923403e-09
1873,3.831042860724665e-08,5.986004469882289e-10,8.979006871356887e-09
1874,2.0313670745508716e-08,0.0,2.9873046258899194e-09
1875,1.2015206607429718e-08,1.1443054281912168e-09,8.58229043387837e-09
1876,1.3301232115736639e-08,0.0,7.859819461941697e-09
1877,1.793596560162314e-08,0.0,1.1132669008873108e-08
1878,9.058632954861423e-09,0.0,4.831270938865373e-09
1879,1.4662380642960215e-08,0.0,6.109325489944695e-09
1880,1.6044616302224313e-08,0.0,3.8507077526617195e-09
1881,1.3945014920579979e-08,0.0,1.2550513517339823e-08
1882,9.983077475794744e-09,0.0,8.652000893505374e-09
1883,1.2638677659992936e-08,0.0,6.319338829996468e-09
1884,7.2618666635548834e-09,0.0,6.601696966868076e-09
1885,1.6758653131887513e-08,0.0,3.2228177904158883e-09
1886,2.710454793941608e-08,0.0,8.38950331427668e-09
1887,4.570247291724172e-09,0.0,5.876032105334161e-09
1888,7.60873763994141e-09,0.0,6.340614699951175e-10
1889,1.0650732740202784e-08,0.0,1.6915869593958632e-08
1890,1.3108772733971819e-08,0.0,1.9663159989136147e-09
1891,1.8485238229004608e-08,0.0,1.3385862196457765e-08
1892,8.149066310636499e-09,0.0,6.268512375839919e-09
1893,1.4164357686752282e-08,0.0,3.695050043717174e-09
1894,1.6384001710889606e-08,0.0,4.411077725308132e-09
1895,7.824199066419624e-09,0.0,4.213029924926559e-09
1896,1.2383760683576384e-08,0.0,2.948514543632541e-09
1897,1.5149455023788505e-08,0.0,1.7480140668268973e-09
1898,2.1501747937691107e-08,0.0,4.52668391659472e-09
1899,1.9899282222013426e-08,0.0,7.185851913504848e-09
1900,1.7130474816440255e-08,0.0,4.671947717582725e-09
1901,1.4530721514915967e-08,0.0,2.235495566438317e-09
1902,1.1293653123800595e-08,0.0,4.910283735171106e-09
1903,2.214090244478939e-08,0.0,3.2401321625741275e-09
1904,8.599400302955473e-09,0.0,3.2247751136083025e-09
1905,8.257214467732865e-09,0.0,1.5482277682110634e-09
1906,1.594697174311932e-08,0.0,4.115347618238729e-09
1907,2.262851062084792e-08,0.0,5.142843373384665e-10
1908,5.893666887857307e-09,9.822778146428846e-10,1.4734167219643268e-09
1909,1.1001967337165297e-08,0.0,2.2003934230241384e-09
1910,1.7101282168141552e-08,0.0,3.740905363258662e-09
1911,1.9153347352585115e-08,0.0,5.852411444351446e-09
1912,2.0837685354990754e-08,0.0,7.814131564032323e-09
1913,1.1666577037772186e-08,0.0,2.121195885607108e-09
1914,2.4108278040557707e-08,0.0,5.357394972094198e-09
1915,1.5314990164938536e-08,0.0,1.1780761921542648e-09
1916,1.2086208478478966e-08,0.0,4.394984820521586e-09
1917,2.1932848426331475e-08,0.0,1.0966424435210342e-09
1918,2.412139110674616e-08,0.0,6.89182577673364e-09
1919,1.4732557396257562e-08,0.0,0.0
1920,6.057785384427916e-09,7.572231730534895e-10,3.786115865267448e-09
1921,8.330022005509363e-09,0.0,1.5145494858259667e-09
1922,1.0329110011753073e-08,0.0,1.1066902949607993e-08
1923,2.441668023323018e-08,0.0,2.1231896241147297e-09
1924,1.4180787211159895e-08,0.0,2.578324886925998e-09
1925,2.969508017258704e-08,0.0,4.399271169575059e-09
1926,1.0031524944054127e-08,0.0,1.1146138456652466e-09
1927,1.3379070296082318e-08,0.0,5.574612327308159e-09
1928,1.1426041446327417e-08,0.0,6.8556245125250825e-09
1929,2.0052731031228177e-08,0.0,7.798284684668033e-09
1930,9.453243521306831e-09,0.0,4.201441416995522e-09
1931,1.710803587684495e-08,0.0,6.843213995466613e-09
1932,3.287861094491973e-09,0.0,3.287861094491973e-09
1933,1.261772819560747e-08,0.0,0.0
1934,4.7926320689839486e-09,0.0,1.0783422155213884e-08
1935,8.377798899061872e-09,1.196828414151696e-09,7.180970484910176e-09
1936,2.0612015205756506e-08,0.0,2.424942913137329e-09
1937,1.2591118148108649e-09,0.0,0.0
1938,1.0372171566075394e-08,0.0,1.2965214457594243e-09
1939,1.2235240376412548e-08,0.0,1.5294050470515685e-09
1940,0.0,0.0,1.0143131667916805e-08
1941,2.9515025978810172e-09,0.0,0.0
1942,0.0,0.0,0.0
1943,1.1612940831184915e-08,0.0,0.0
1944,1.2852744646352221e-08,0.0,1.6065930807940276e-08
1945,4.357008087652048e-09,0.0,2.178504043826024e-09
1946,5.568441707737293e-09,0.0,1.3921104269343232e-09
1947,2.5033829231801974e-08,1.1920870957027319e-09,1.1920870957027319e-09
1948,4.348755133776194e-09,0.0,0.0
1949,1.0798709482173763e-08,0.0,7.853606653895895e-09
1950,6.381216888229346e-09,0.0,5.317680518146517e-09
1951,1.2793682557799002e-08,0.0,2.1322803522849654e-09
1952,3.1634410646574906e-09,0.0,1.0544803918932644e-09
1953,6.464296653518886e-09,0.0,2.1547654771580937e-09
1954,2.9317608341017376e-09,0.0,6.840775057526116e-09
1955,6.569925492527773e-09,0.0,5.631364707880948e-09
1956,6.976913269340912e-09,0.0,2.616342476002842e-09
1957,1.7670075402875796e-09,0.0,3.534015080575159e-09
1958,1.6544486891589827e-09,0.0,7.445019267748876e-09
1959,1.0851047171911432e-08,0.0,5.425523585955716e-09
1960,4.152500121534786e-09,0.0,2.7683333403416555e-09
1961,4.86371165564492e-09,0.0,6.948159270159238e-10
1962,1.2683912808952869e-09,1.2683912808952869e-09,5.0735651235811474e-09
1963,6.466053248388448e-10,0.0,6.466053470433053e-09
1964,1.8251904432275978e-09,1.8251904432275978e-09,3.041984220075733e-09
1965,2.73602163147757e-09,0.0,7.1136563306595235e-09
1966,5.539074976468328e-09,0.0,3.3234448526542337e-09
1967,8.381570104631919e-09,2.465167847631733e-09,3.944268467392931e-09
1968,8.084548142051062e-09,0.0,1.7965663401398047e-09
1969,7.2668124850849836e-09,1.8167031212712459e-09,3.1792304344691047e-09
1970,6.438214850135182e-09,4.5987250119061684e-10,4.598724956395017e-09
1971,7.707596338946132e-09,2.0553589941130213e-09,1.0276794970565106e-09
1972,1.5390440033513642e-09,5.130146862875051e-10,6.669190977248718e-09
1973,7.718485406371656e-09,0.0,2.7566018356850464e-09
1974,2.2502286700643026e-09,0.0,2.2502286700643026e-09
1975,2.8557400888473694e-09,5.711480177694739e-10,2.2845920710778955e-09
1976,6.2848797277581525e-09,0.0,3.9994687561772935e-09
1977,5.876781838942691e-10,0.0,4.11374712072643e-09
1978,5.346532105932056e-09,0.0,3.5643548113029055e-09
1979,3.5111840102075575e-09,0.0,2.3407893401383717e-09
1980,1.7055452605774235e-09,0.0,3.97960553399912e-09
1981,1.8976649140967083e-09,0.0,6.958104314946922e-09
1982,0.0,0.0,4.345251713999687e-09
1983,3.157658134966823e-09,0.0,2.5261264191556165e-09
1984,5.799008495621649e-10,1.1598016991243298e-09,1.1598016991243298e-09
1985,3.0077789148208467e-09,0.0,6.015558051686298e-10
1986,2.3977941854269602e-09,0.0,2.3977941854269602e-09
1987,2.4443267410134695e-09,0.0,1.2221633705067347e-09
1988,3.597932174415064e-09,0.0,2.99827696004229e-09
1989,2.7440609784434855e-09,0.0,0.0
1990,2.724325431913144e-09,0.0,2.179460389939436e-09
1991,0.0,0.0,2.344586080837985e-09
1992,3.30596661157756e-09,0.0,4.958949695321735e-09
1993,1.661762283333701e-09,0.0,3.323524566667402e-09
1994,2.637463358823311e-09,0.0,1.0549853213248639e-09
1995,5.422450821690461e-10,1.0844901643380922e-09,0.0
1996,3.2028553142993132e-09,0.0,3.736664311304594e-09
1997,1.917957792585412e-09,0.0,4.79489448146353e-10
1998,2.86087753487152e-09,0.0,3.337690568372409e-09
1999,5.0272213059088244e-09,0.0,3.1991407301035224e-09
2000,2.2090156370779823e-09,0.0,1.3254094488601709e-09
2001,2.6287270138425356e-09,0.0,2.190605918883648e-09
2002,2.1906108038649563e-09,0.0,1.3143663935011318e-09
2003,8.333845835650777e-10,0.0,2.9168460979889232e-09
2004,3.0833537945085254e-09,0.0,8.809582507929292e-10
2005,4.053374524914943e-09,0.0,5.854874363109275e-09
2006,2.4707338397433887e-09,0.0,4.529678854225949e-09
2007,2.7961355453243186e-09,0.0,8.38840730210677e-09
2008,6.811903485726134e-09,0.0,5.960415716543821e-09
2009,3.337734755248789e-09,4.76819250749827e-10,2.860915504498962e-09
2010,5.196172381261022e-09,0.0,1.4171379625338432e-09
2011,2.6767803529281764e-09,0.0,8.030340836739924e-09
2012,2.7234021704458655e-09,0.0,9.19148224198807e-09
2013,4.741512515948898e-09,2.789125042035323e-10,7.530637446961919e-09
2014,3.4647122948427977e-09,0.0,7.795602385840539e-09
2015,4.876465897751814e-09,0.0,1.7067630864175953e-08
2016,6.214019965256057e-09,0.0,1.3670844012381167e-08
2017,4.779661555431858e-09,2.515611330355938e-10,7.2952728302766445e-09
2018,4.3884935685412074e-09,0.0,1.4972506789945328e-08
2019,1.3775333762566788e-08,0.0,1.2754938438774843e-08
