year,diverses_ADJ âmes_NOUN,diverses_ADJ ames_NOUN,diverses_ADJ lames_NOUN
1849,2.513824481908955e-09,0.0,2.1786478399121734e-08
1850,6.788996032014438e-09,0.0,3.4623880651452055e-08
1851,1.2898877521649865e-09,0.0,7.094382858952031e-09
1852,0.0,0.0,2.2135854038651814e-08
1853,3.5831591027601917e-09,0.0,4.777545470346922e-09
1854,9.352196350675968e-09,0.0,2.338049043260071e-08
1855,2.653468555990912e-09,0.0,2.600399184871094e-08
1856,2.5885946719483854e-09,1.0354378465748937e-09,1.5531567143511893e-08
1857,3.905207268672939e-09,0.0,2.782460128969433e-08
1858,2.4468380654951716e-09,0.0,7.34051397444091e-08
1859,4.582956236731661e-09,0.0,2.4442432078330967e-08
1860,4.119465657481669e-09,0.0,6.865775947773045e-09
1861,1.4147891747029462e-09,4.715963730639317e-10,1.5562680033553988e-08
1862,7.228778020618165e-09,0.0,9.035972525772706e-10
1863,7.991393324857654e-09,0.0,4.994620828036034e-10
1864,4.794728170054441e-09,0.0,9.589456340108882e-09
1865,1.4120533631256649e-09,0.0,1.4591217123438582e-08
1866,5.838735717134114e-09,0.0,1.4110277390955162e-08
1867,4.367530337390235e-09,0.0,6.79393608038481e-09
1868,0.0,0.0,2.321740844024589e-08
1869,5.371870948067681e-09,0.0,2.3440891894210836e-08
1870,3.4404292748035914e-09,0.0,2.3509599600401998e-08
1871,2.1242354542039266e-09,0.0,1.1683295220166201e-08
1872,3.628403577593531e-09,0.0,2.53988243770209e-08
1873,1.1972008939764578e-09,0.0,2.0352414864532875e-08
1874,2.9873046258899194e-09,0.0,3.883495836021211e-08
1875,1.1443054281912168e-09,0.0,1.8881038954532414e-08
1876,0.0,0.0,2.5997863417615008e-08
1877,1.8554447978047506e-09,0.0,1.9791411176584006e-08
1878,3.0195443923020093e-09,6.039088673581716e-10,1.5701630218245555e-08
1879,6.10932526790009e-10,0.0,1.0385853066452455e-08
1880,6.417846254436199e-10,0.0,1.0268554007097919e-08
1881,2.091752326904839e-09,0.0,2.3009274485730202e-08
1882,5.324308105514319e-09,0.0,2.2628309892525067e-08
1883,1.2638677882037541e-09,0.0,3.791603475633565e-09
1884,0.0,0.0,9.902545450302114e-09
1885,0.0,0.0,7.7347630522695e-09
1886,0.0,0.0,2.3877817056927597e-08
1887,1.3057849246322917e-09,0.0,1.7628096316002484e-08
1888,4.4384300679212174e-09,0.0,1.3315291091942072e-08
1889,1.2530273485467092e-09,0.0,1.2530273707511697e-08
1890,0.0,0.0,1.0487018364813139e-08
1891,7.649063604731055e-09,0.0,2.2309770031370135e-08
1892,0.0,0.0,2.1312942521944933e-08
1893,0.0,0.0,1.539604177480669e-08
1894,1.6384001710889606e-08,0.0,6.9316934414587195e-09
1895,2.4074457982692365e-09,0.0,1.745398137131815e-08
1896,8.255840455717589e-09,0.0,2.6536630670648265e-08
1897,5.826713334045053e-09,0.0,9.905413378419325e-09
1898,5.6583548957434e-10,0.0,3.960848538042683e-09
1899,7.185851913504848e-09,0.0,7.185851913504848e-09
1900,2.595526460424935e-09,0.0,1.9206897405865675e-08
1901,8.38310842965484e-09,0.0,1.2295225282343836e-08
1902,1.276673788908056e-08,0.0,5.155797921929661e-08
1903,1.4040573148577096e-08,5.400220270956879e-10,3.0241231741001684e-08
1904,4.299700151477737e-09,0.0,2.4723275870996986e-08
1905,1.5482277682110634e-09,0.0,9.805441791854719e-09
1906,3.600929110447737e-09,0.0,1.4403716441790948e-08
1907,5.65712765521198e-09,0.0,1.491424583832668e-08
1908,2.9468334439286537e-09,0.0,2.161011281032188e-08
1909,1.0451868703853506e-08,0.0,9.351672325408344e-09
1910,4.809735720812114e-09,0.0,1.7635697346918278e-08
1911,1.5961122423746588e-09,0.0,1.1172785363555704e-08
1912,5.730363294986773e-09,0.0,9.897900277167082e-09
1913,1.0075680734189518e-08,0.0,1.96210621083992e-08
1914,4.68772043404897e-09,0.0,1.2723813114234872e-08
1915,3.534228465440492e-09,0.0,9.424609537234119e-09
1916,5.493730803607377e-09,0.0,3.2962386153911893e-09
1917,2.0836205649743533e-08,0.0,2.1932848870420685e-09
1918,3.44591288836682e-09,0.0,5.743188147278033e-09
1919,9.207848372660976e-10,0.0,6.4454939163738345e-09
1920,3.028892692213958e-09,0.0,1.2872794385998532e-08
1921,2.2718242842501013e-09,0.0,1.817459427400081e-08
1922,9.591316185719734e-09,0.0,2.951174193910333e-09
1923,1.0615948120573648e-08,0.0,9.554353752605493e-09
1924,9.02413699321869e-09,0.0,7.734974438733389e-09
1925,7.698724324711748e-09,0.0,9.898360353588487e-09
1926,0.0,0.0,1.4489979882625903e-08
1927,1.1149224876660924e-09,0.0,1.2264147031260109e-08
1928,6.8556245125250825e-09,0.0,7.998228745975666e-09
1929,1.0026365515614089e-08,0.0,1.4482528065684619e-08
1930,2.100720708497761e-09,0.0,1.2604324695075775e-08
1931,1.3686427990933225e-08,0.0,1.0264820993199919e-08
1932,2.1919073223131136e-09,0.0,2.1919072779041926e-08
1933,0.0,0.0,1.8353059516584835e-08
1934,0.0,0.0,3.1152108448395666e-08
1935,1.0771455727365264e-08,0.0,1.196828414151696e-09
1936,4.849885826274658e-09,0.0,8.487299751891442e-09
1937,1.2591118148108649e-09,0.0,1.1332006444320086e-08
1938,2.5930428915188486e-09,0.0,1.1668692678767911e-08
1939,3.058810094103137e-09,0.0,1.3764645423464117e-08
1940,0.0,0.0,2.2822046474857416e-08
1941,0.0,0.0,0.0
1942,1.517105907566929e-08,0.0,1.8205270180260413e-08
1943,0.0,0.0,1.4516175816936538e-08
1944,3.2131861615880553e-09,0.0,3.213186161588055e-08
1945,2.178504043826024e-09,0.0,1.3071024262956144e-08
1946,2.7842208538686464e-09,0.0,1.3921104269343232e-09
1947,4.7683483828109274e-09,0.0,1.1920871401116528e-08
1948,1.0871887834440486e-09,0.0,8.697510267552389e-09
1949,9.817008317369869e-10,0.0,6.8719057111366055e-09
1950,1.0635361036293034e-08,0.0,2.4461330738745346e-08
1951,7.462981344019681e-09,0.0,4.264560704569931e-09
1952,1.0544804140977249e-08,0.0,7.381362632230548e-09
1953,5.386913581872932e-09,0.0,7.54167928107563e-09
1954,2.14995790059902e-08,9.772536113672459e-10,2.6385848173049453e-08
1955,6.569925492527773e-09,0.0,1.0324168187025862e-08
1956,6.976913269340912e-09,0.0,5.232684952005684e-09
1957,4.417518795207798e-09,0.0,1.8553580005686854e-08
1958,3.3088973783179654e-09,0.0,2.7298403537656668e-08
1959,3.100299128533379e-09,0.0,2.015194411342236e-08
1960,4.152500121534786e-09,0.0,5.536666680683311e-09
1961,3.47407969059077e-09,0.0,2.08444772553662e-09
1962,3.805173953708163e-09,2.5367825617905737e-09,1.2683912586908264e-08
1963,5.819448034571906e-09,0.0,1.3578711488548834e-08
1964,4.867174663303331e-09,6.083968329129164e-10,9.125952438182594e-09
1965,9.302473458205895e-09,5.472043373977442e-10,6.5664522708175355e-09
1966,6.6468897053084675e-09,0.0,3.3234448526542337e-09
1967,7.888536934785861e-09,0.0,5.916402479044791e-09
1968,4.940557296606585e-09,0.0,5.838840522187638e-09
1969,6.8126366770115965e-09,0.0,9.537691525451919e-09
1970,5.518470125309705e-09,0.0,4.598724956395017e-09
1971,8.221435976452085e-09,0.0,7.707596338946132e-09
1972,2.565073486948677e-09,0.0,8.721249500354133e-09
1973,1.6539611902288698e-09,0.0,3.3079223804577396e-09
1974,4.500457340128605e-09,0.0,1.518904291231138e-08
1975,2.2845920710778955e-09,0.0,1.028066431985053e-08
1976,3.4281160132820787e-09,0.0,1.7140580510499603e-08
1977,2.3507127355770763e-09,0.0,4.11374712072643e-09
1978,2.970295565063452e-09,0.0,5.346532105932056e-09
1979,5.851973128301324e-09,0.0,5.266775904289034e-09
1980,2.8425752862659692e-09,0.0,5.6851505725319385e-09
1981,1.2651099057237047e-09,0.0,1.2651099057237047e-09
1982,2.483000915987077e-09,0.0,3.1037510339615437e-09
1983,5.052252838311233e-09,0.0,5.052252838311233e-09
1984,2.3196033982486597e-09,0.0,2.3196033982486597e-09
1985,1.2031116103372597e-09,0.0,6.015558051686298e-10
1986,1.7983456945813714e-09,0.0,0.0
1987,1.8332451112712533e-09,0.0,0.0
1988,5.396898483667201e-09,0.0,3.597932174415064e-09
1989,1.0976244357863152e-09,0.0,2.7440609784434855e-09
1990,6.538381391862913e-09,0.0,2.179460389939436e-09
1991,3.5168792322792797e-09,0.0,5.861465202094962e-10
1992,3.30596661157756e-09,0.0,2.7549720282848966e-09
1993,5.539207426075166e-10,0.0,2.2156829704300662e-09
1994,3.164955852952289e-09,0.0,2.1099706426497278e-09
1995,2.1689803286761844e-09,0.0,2.1689803286761844e-09
1996,2.135236876199542e-09,5.338092190498855e-10,1.067618438099771e-09
1997,1.917957792585412e-09,0.0,0.0
1998,1.43043876743576e-09,0.0,2.3840645013706308e-09
1999,1.3710603763428253e-09,0.0,9.140402323914998e-10
2000,1.7672125984802278e-09,0.0,1.3254094488601709e-09
2001,0.0,0.0,8.762423564512289e-10
2002,4.81934359086722e-09,0.0,3.066854992184176e-09
2003,1.6667691671301554e-09,0.0,0.0
2004,3.0833537945085254e-09,4.404791253964646e-10,1.7619165015858584e-09
2005,4.503749373441224e-09,0.0,1.8014998381943315e-09
2006,7.000412693969338e-09,8.235779835885637e-10,1.2353669198716943e-09
2007,3.994479469415779e-10,0.0,0.0
2008,2.554463751636149e-09,0.0,1.7029758714315335e-09
2009,1.430457752249481e-09,0.0,0.0
2010,4.723793023408973e-10,0.0,9.447586046817946e-10
2011,2.6767803529281764e-09,0.0,1.529588788962144e-09
2012,1.3617010852229328e-09,0.0,3.4042526575461807e-09
2013,5.578250084070646e-10,0.0,1.6734750252211938e-09
2014,2.5985342766432495e-09,0.0,1.9489005964601347e-09
2015,3.103205470367243e-09,0.0,2.21657536769726e-09
2016,1.6570720351438695e-09,0.0,1.4499380585064614e-09
2017,3.773417134311785e-09,0.0,1.7609279590047322e-09
2018,1.5488800242380307e-09,0.0,1.5488800242380307e-09
2019,1.53059265262101e-09,0.0,1.53059265262101e-09
