year,plus_ADV égales_ADJ,plus_ADV egales_ADJ,plus_ADV légales_ADJ
1800,2.483890000348765e-07,0.0,6.288328968651058e-09
1801,3.5717738455787185e-07,7.143547975374531e-09,4.7623651688866175e-09
1802,1.8350289110458107e-07,0.0,1.1189200677108602e-08
1803,2.5939510805983446e-07,0.0,5.851017448321727e-09
1804,9.640218934237055e-08,0.0,3.460591457837836e-08
1805,1.449867568226182e-07,0.0,4.264316544322355e-08
1806,1.5272846098923765e-07,0.0,2.881669125542885e-08
1807,3.644102548605588e-07,0.0,8.540865792383556e-09
1808,1.3823051858707913e-07,4.5321479902327155e-09,6.798221985349073e-09
1809,2.5301142159150913e-07,0.0,0.0
1810,1.3572734758326988e-07,0.0,2.3401266702194334e-08
1811,1.5543875520052097e-07,0.0,0.0
1812,2.053750307595692e-07,0.0,1.600324850414836e-08
1813,1.7542024011163448e-07,0.0,2.300593315851529e-08
1814,1.7306724942045548e-07,0.0,2.2026739543434815e-08
1815,1.6183341244868643e-07,0.0,4.045835311217161e-08
1816,1.3905622608945123e-07,0.0,2.0858434979231788e-08
1817,1.5413046128287533e-07,0.0,2.0239355080775567e-08
1818,1.2159600260019943e-07,0.0,4.768470951432846e-09
1819,1.7079231895422708e-07,0.0,3.8298885840504227e-08
1820,1.293446416639199e-07,0.0,4.6279275522920216e-08
1821,1.824375317482918e-07,0.0,4.7335142028259725e-08
1822,1.1830226753772877e-07,0.0,7.017931125119503e-09
1823,1.4824030358795426e-07,0.0,9.882686891060644e-10
1824,1.8358025499765063e-07,0.0,2.0210670470532932e-08
1825,1.9107811510821193e-07,0.0,1.0566531649658373e-08
1826,1.2507338453815464e-07,0.0,2.1139161532346407e-08
1827,1.511632774509053e-07,1.8434546111834038e-09,3.041700225026034e-08
1828,1.4950850868444832e-07,0.0,2.2013523448549677e-08
1829,1.9804036810455727e-07,0.0,3.086343269842473e-08
1830,1.6385831713705556e-07,0.0,1.5655253093882493e-08
1831,3.196197155830305e-07,0.0,3.274153215215847e-08
1832,1.312406965325863e-07,0.0,1.0823975493678972e-08
1833,9.730248251571538e-08,0.0,3.359252431778259e-08
1834,1.0267984151823839e-07,0.0,2.0535967593104942e-08
1835,1.792451769233594e-07,0.0,3.2521278114927554e-08
1836,1.2836632379276125e-07,0.0,1.2097349788575684e-08
1837,1.0575994480177542e-07,0.0,2.2265250976261086e-08
1838,1.218247263068406e-07,0.0,2.398621568033832e-08
1839,2.0904511188746255e-07,0.0,2.586845759822154e-08
1840,1.834470282346956e-07,1.2739377330817092e-09,1.52872523528913e-08
1841,1.2006425720301195e-07,0.0,1.7977535904378783e-08
1842,1.40202743637019e-07,0.0,3.890793820460203e-08
1843,1.1282200063078562e-07,0.0,1.3585895075607368e-08
1844,1.2184605679976812e-07,5.488561272137815e-10,1.0428266250528395e-08
1845,1.171847898717715e-07,5.580227946389016e-10,8.928364714222425e-09
1846,1.6334058727807133e-07,0.0,2.86870562860031e-08
1847,1.2188685616365547e-07,0.0,4.0449176452739266e-08
1848,1.3435520429538883e-07,0.0,1.609044275596716e-08
1849,1.0558062513155164e-07,0.0,1.4245005175439474e-08
1850,1.6836710869938543e-07,1.3577992064028876e-09,1.2220192857625989e-08
1851,1.012561909874421e-07,6.449438760824933e-10,4.1921353499674296e-08
1852,1.0807505645971105e-07,0.0,6.510545436100301e-09
1853,8.420423824873069e-08,0.0,2.448492075757258e-08
1854,8.572846610377383e-08,1.558699391779328e-09,1.558699302961486e-08
1855,8.066544410212373e-08,0.0,9.552486801567284e-09
1856,1.0768553693196736e-07,0.0,1.1907535402144731e-08
1857,1.0055908461481522e-07,0.0,1.0739319655783675e-08
1858,9.200110895335456e-08,0.0,1.1255455234504552e-08
1859,9.114990007219603e-08,0.0,1.4258085379026397e-08
1860,1.2175308938822127e-07,0.0,3.204028686809579e-08
1861,1.0375120496064483e-07,9.431927461278633e-10,2.3108222890755314e-08
1862,1.1701584412548982e-07,4.517986262886353e-10,1.7168348520613108e-08
1863,1.0938219929812476e-07,0.0,9.989241434027463e-09
1864,2.1000909100621357e-07,0.0,5.753673537611803e-09
1865,1.3179163715903996e-07,0.0,2.4946274379544775e-08
1866,1.1190909532388105e-07,0.0,1.702964524952222e-08
1867,1.2229085655235394e-07,0.0,1.3102591012170706e-08
1868,1.3930444708876166e-07,1.4819622196071691e-09,1.0867722721741302e-08
1869,1.3038996371506073e-07,4.883519144627257e-10,5.371870948067681e-09
1870,1.0034585073981361e-07,0.0,9.17447806614291e-09
1871,1.4232377054668177e-07,0.0,1.0621176826930423e-08
1872,9.796689681706994e-08,0.0,4.8378714367913744e-09
1873,1.700025222817203e-07,0.0,1.2570609442263958e-08
1874,1.1530995891462226e-07,0.0,6.572069999322139e-09
1875,7.609631325067312e-08,0.0,1.0298748520654044e-08
1876,1.1366508090304706e-07,1.813804439976252e-09,3.627608879952504e-09
1877,9.7101612084316e-08,0.0,3.710889595609501e-09
1878,7.18651520514868e-08,0.0,4.22736201599605e-09
1879,7.697749992985337e-08,0.0,1.1607718342077078e-08
1880,1.2450621511561621e-07,0.0,2.3104245627791897e-08
1881,7.94865897546515e-08,0.0,1.1156012114099667e-08
1882,8.518892968822911e-08,6.655385131892899e-10,8.652000893505374e-09
1883,9.921362220666197e-08,0.0,4.423537092179686e-09
1884,1.1354919138284458e-07,0.0,1.386356363042296e-08
1885,1.1150950030014428e-07,0.0,9.023890079618013e-09
1886,8.64764189145717e-08,0.0,1.4197620856748472e-08
1887,9.205783868537765e-08,0.0,1.1099172247952538e-08
1888,1.198376224920139e-07,0.0,1.0779045211961602e-08
1889,8.64588898252805e-08,1.2530273485467092e-09,1.3156786771162388e-08
1890,9.569404113562996e-08,6.554386478008212e-10,7.209825181320184e-09
1891,8.541454832311501e-08,0.0,3.824531802365527e-09
1892,9.716194426800939e-08,0.0,8.775916882086676e-09
1893,9.791882149556841e-08,0.0,1.7859408174558666e-08
1894,8.318031774479095e-08,0.0,6.301539290376468e-09
1895,6.620476256102847e-08,0.0,9.027921521465032e-09
1896,9.258335609274582e-08,0.0,7.66613794667137e-09
1897,1.1944763400606462e-07,1.1653427112179315e-09,1.1653426668090106e-08
1898,1.0071871514583108e-07,5.6583548957434e-10,1.0185038590293516e-08
1899,8.95467735517741e-08,0.0,3.3165470370022376e-09
1900,8.876700974269625e-08,5.191053142894475e-10,7.786579381274805e-09
1901,5.6446264551368586e-08,0.0,7.824234593556412e-09
1902,9.182230797932789e-08,0.0,8.347482705062248e-09
1903,7.992326089834023e-08,0.0,4.320176216765503e-09
1904,1.1716682735141148e-07,0.0,2.364835083312755e-08
1905,7.276670288547393e-08,0.0,9.28936660926638e-09
1906,1.033981078535362e-07,0.0,1.2860461140462576e-08
1907,6.891410464504588e-08,0.0,9.257117739025489e-09
1908,8.889614377949329e-08,0.0,2.0136695866312948e-08
1909,1.1717094849927889e-07,0.0,6.60118004702781e-09
1910,1.0260769300884931e-07,0.0,3.740905363258662e-09
1911,7.18250490194805e-08,0.0,1.2236860413850081e-08
1912,7.762037768088703e-08,0.0,2.031674206648404e-08
1913,6.999946577934679e-08,0.0,1.1666577037772186e-08
1914,7.366418230958516e-08,0.0,2.0090231700464756e-09
1915,6.479419312199752e-08,0.0,7.068456930880984e-09
1916,7.801097723358907e-08,0.0,3.2962386153911893e-09
1917,5.9218692172180454e-08,0.0,9.869782324756216e-09
1918,5.283732917860107e-08,0.0,1.2635013924011673e-08
1919,6.629650783906982e-08,0.0,5.524709134618888e-09
1920,8.708066445706208e-08,0.0,8.329454459499175e-09
1921,7.572747762196741e-08,0.0,2.2718242842501013e-09
1922,5.6072309462251724e-08,0.0,4.426761179843197e-09
1923,1.0085150847771729e-07,0.0,2.1231896241147297e-09
1924,9.410885581928596e-08,0.0,6.445812328337297e-09
1925,7.808706214973427e-08,0.0,1.5397448649423495e-08
1926,7.244990030130793e-08,0.0,6.687683296036084e-09
1927,9.030872405446644e-08,0.0,6.689535148041159e-09
1928,5.0274582719112004e-08,0.0,5.713020723163709e-09
1929,9.469345485513259e-08,0.0,8.912325100141061e-09
1930,8.087774716614149e-08,0.0,9.453243521306831e-09
1931,6.044839295782367e-08,0.0,2.2810713318222042e-09
1932,6.794912366103745e-08,0.0,4.383814644626227e-09
1933,8.373583426646292e-08,3.4411986593596566e-09,1.605892663292252e-08
1934,8.98618495170922e-08,0.0,4.7926320689839486e-09
1935,8.617164581892212e-08,0.0,5.98414207075848e-09
1936,1.0063513400382362e-07,0.0,7.274828739411987e-09
1937,9.94698368117497e-08,0.0,7.554670666820584e-09
1938,9.464606876008475e-08,0.0,9.075650453382877e-09
1939,9.329370698196726e-08,0.0,4.588215141154706e-09
1940,9.889553354014424e-08,0.0,0.0
1941,1.121570960549434e-07,0.0,0.0
1942,1.1833425617169269e-07,0.0,0.0
1943,9.870999662098257e-08,0.0,0.0
1944,9.318240046241044e-08,3.2131861615880553e-09,6.4263723231761105e-09
1945,8.714016530575464e-08,0.0,6.535512131478072e-09
1946,9.744773166175946e-08,0.0,1.3921104269343232e-09
1947,8.821444197337769e-08,0.0,8.344609447874518e-09
1948,6.305695166020087e-08,0.0,1.195907639583993e-08
1949,7.755436826073492e-08,9.817008317369869e-10,7.853606653895895e-09
1950,1.1379836450942094e-07,0.0,1.595304155443955e-08
1951,1.172754195977177e-07,0.0,3.1984206394497505e-09
1952,1.2021077111512568e-07,0.0,5.272402070488624e-09
1953,1.2389901371534506e-07,0.0,1.723812381726475e-08
1954,8.59983160239608e-08,0.0,3.9090144454689835e-09
1955,9.385608024103931e-08,2.815682353940474e-09,7.508486277174597e-09
1956,1.0029312846882021e-07,0.0,5.232684952005684e-09
1957,1.1485548867540274e-07,8.835037701437898e-10,7.951533653738352e-09
1958,7.445019178931034e-08,0.0,5.790570245522986e-09
1959,1.0386001747519913e-07,1.5501495642666896e-09,7.750747599288843e-09
1960,7.266874746392205e-08,0.0,3.460416619915918e-09
1961,9.58845944865061e-08,0.0,1.598076693198891e-08
1962,1.0147130069526611e-07,1.2683912808952869e-09,5.0735651235811474e-09
1963,8.987814226202318e-08,0.0,1.0992290633282664e-08
1964,8.395875994438029e-08,0.0,5.475571551727398e-09
1965,8.481666924353704e-08,5.472043373977442e-10,3.830430195250756e-09
1966,8.862519962349324e-08,0.0,5.539074976468328e-09
1967,7.001076340884538e-08,0.0,5.916402479044791e-09
1968,7.949805791440667e-08,4.4914158503495116e-10,8.982831367632116e-09
1969,9.537691170180551e-08,4.5417578031781147e-10,8.629339909305145e-09
1970,6.25426608280577e-08,0.0,8.7375777724219e-09
1971,8.838043896730596e-08,1.0276794970565106e-09,1.2332153964678128e-08
1972,8.823852937211996e-08,0.0,8.721249500354133e-09
1973,5.8991279416886755e-08,1.102640756478479e-09,7.1671650836435674e-09
1974,8.663380413054256e-08,5.625571675160757e-10,9.00091468025721e-09
1975,7.367809473635134e-08,0.0,4.569184142155791e-09
1976,7.199044205208338e-08,0.0,6.2848797277581525e-09
1977,5.230335986539103e-08,0.0,1.1753563455840776e-08
1978,5.405938097169383e-08,5.940591352171509e-10,8.910887139279566e-09
1979,7.080888053678791e-08,5.851973350345929e-10,9.363157360553487e-09
1980,5.002932468300969e-08,1.1370301367108482e-09,7.95921106799824e-09
1981,5.9460166568214845e-08,6.325549528618524e-10,1.2018544381930951e-08
1982,5.0280767993626796e-08,0.0,1.5518756057986138e-08
1983,4.6101806816523094e-08,0.0,1.136756910824488e-08
1984,5.567048333432467e-08,5.799008495621649e-10,6.958810416790584e-09
1985,4.030423994549892e-08,0.0,6.617113967877231e-09
1986,4.016305155118971e-08,5.994485463567401e-10,7.792831269171074e-09
1987,4.888653393209097e-08,0.0,6.721898593298192e-09
1988,4.737277592425926e-08,0.0,7.195864348830128e-09
1989,4.170972900396919e-08,0.0,7.134558721588746e-09
1990,5.2307051134903304e-08,0.0,1.1442167213715493e-08
1991,4.278869525364826e-08,0.0,8.20605094986604e-09
1992,4.573253775674857e-08,0.0,3.30596661157756e-09
1993,3.655877023334142e-08,5.539207426075166e-10,4.4313659408601325e-09
1994,3.323203756622206e-08,5.274926606624319e-10,5.802419433820205e-09
1995,4.5006341764519675e-08,0.0,1.0302656505700725e-08
1996,4.4306165847274315e-08,1.6014276571496566e-09,4.804283193493575e-09
1997,4.075660342550691e-08,0.0,8.151320507465698e-09
1998,3.5284156041370807e-08,4.768129224785866e-10,1.144351013948608e-08
1999,4.4787970665538523e-08,0.0,8.683382013430219e-09
2000,3.666966108539782e-08,4.4180314962005696e-10,7.510653432518666e-09
2001,4.2935877075933604e-08,0.0,7.886181485616817e-09
2002,4.2497848795619575e-08,0.0,1.0076809608960957e-08
2003,4.208592230270369e-08,0.0,8.333845613606172e-09
2004,3.611928889313276e-08,4.404791253964646e-10,1.1011977996133737e-08
2005,3.828187189469645e-08,4.5037495954858286e-10,7.656374201303606e-09
2006,2.9237018139838256e-08,0.0,4.529678854225949e-09
2007,2.9559148018165615e-08,0.0,6.391167151065247e-09
2008,3.2356542334355254e-08,0.0,8.940623352771127e-09
2009,3.623826216880843e-08,0.0,6.675469510497578e-09
2010,2.9759895880943077e-08,0.0,4.2514138876015295e-09
2011,2.6767803973370974e-08,0.0,3.4415748029203996e-09
2012,2.791487219155897e-08,0.0,6.808505315092361e-09
2013,2.900689999307815e-08,0.0,7.530637446961919e-09
2014,2.5985341878254076e-08,0.0,9.311413862178597e-09
2015,2.7263876489769245e-08,0.0,9.309617077235544e-09
2016,3.024156569608749e-08,0.0,8.078226088059637e-09
2017,1.6099912514278003e-08,0.0,6.792150397672003e-09
2018,2.1684320117287825e-08,0.0,6.195520096952123e-09
2019,3.010165627870265e-08,0.0,5.3570743396846865e-09
