year,parts_NOUN égales_ADJ,parts_NOUN egales_ADJ,parts_NOUN légales_ADJ
1800,8.174827570428533e-08,0.0,0.0
1801,8.810375362600098e-08,1.1905912700171939e-08,0.0
1802,1.7007585029205075e-07,4.475680270843441e-09,0.0
1803,1.969842600146876e-07,0.0,1.950339223455444e-09
1804,2.694317515761213e-07,0.0,0.0
1805,3.496739680031169e-07,0.0,0.0
1806,1.2967511509032192e-07,0.0,0.0
1807,2.0498076480635063e-07,0.0,0.0
1808,3.013878426827432e-07,4.5321479902327155e-09,2.4926814390369145e-08
1809,1.400598961254218e-07,0.0,0.0
1810,2.9953622515677125e-07,4.680253518074551e-09,0.0
1811,1.8301660986708157e-07,2.5070767684098882e-09,0.0
1812,1.7070132685148565e-07,0.0,0.0
1813,2.3293507922517165e-07,0.0,2.300593315851529e-08
1814,6.608021863030444e-08,0.0,0.0
1815,6.203614333344376e-08,8.091670444798638e-09,0.0
1816,6.952811304472561e-08,0.0,0.0
1817,5.4490570278176165e-08,0.0,0.0
1818,2.324629519989685e-07,5.960588467246453e-09,0.0
1819,1.428444846851562e-07,0.0,0.0
1820,1.7918387129611801e-07,4.746592452420373e-09,1.1866481131050932e-09
1821,1.8145138369618508e-07,1.97229765852569e-09,0.0
1822,1.0326384369818697e-07,0.0,0.0
1823,8.696764552951208e-08,0.0,9.882686891060644e-10
1824,9.684279689281539e-08,0.0,0.0
1825,8.012953145453139e-08,0.0,0.0
1826,1.8672926671570167e-07,1.7615968683770689e-09,7.0463874735082754e-09
1827,2.0923209831380518e-07,9.217273055917019e-10,1.1060727445055818e-08
1828,2.320592216165096e-07,2.7516904310687096e-09,4.586150570418113e-09
1829,2.0575622272644978e-07,0.0,6.001223074036943e-09
1830,1.054120417620652e-07,2.0873671680021744e-09,1.0436835840010872e-09
1831,8.731075240575592e-08,0.0,0.0
1832,1.93478555843285e-07,1.3529969367098715e-09,0.0
1833,1.6680425574122637e-07,0.0,1.1583628500844156e-09
1834,2.137607566510269e-07,0.0,0.0
1835,1.4067343556689593e-07,0.0,0.0
1836,2.2581720315884013e-07,6.720750067579218e-10,0.0
1837,2.3308935226395988e-07,6.957890930081589e-10,4.87052354003481e-09
1838,1.84946344461423e-07,1.2624323808552163e-09,1.8936485712828244e-09
1839,3.013325908796105e-07,0.0,6.9914751765765e-10
1840,1.8026219095190754e-07,6.369688665408546e-10,2.5478754661634184e-09
1841,1.861959049165307e-07,0.0,4.494383976094696e-09
1842,2.0594373495441687e-07,0.0,0.0
1843,1.9729083078345866e-07,4.134837805480629e-09,5.906911071384968e-10
1844,3.1998311555980763e-07,0.0,0.0
1845,1.8247345678901183e-07,0.0,5.580227946389016e-10
1846,1.7504959259895259e-07,0.0,5.854501328173001e-10
1847,2.3676251714732643e-07,0.0,0.0
1848,2.550335409523541e-07,8.045221711050488e-10,1.287235473768078e-08
1849,1.9105065973690216e-07,0.0,0.0
1850,2.3014696637346788e-07,6.788996032014438e-10,0.0
1851,3.166674389376567e-07,1.9348316282474798e-09,0.0
1852,2.3112436053907004e-07,0.0,3.906327261660181e-09
1853,2.137951611302924e-07,0.0,0.0
1854,2.156200764602545e-07,5.195664454227256e-10,0.0
1855,2.573864605892595e-07,0.0,0.0
1856,3.3755273420865706e-07,2.0708756931497874e-09,5.177189232874468e-10
1857,2.11369339808698e-07,4.881509085841174e-10,2.9289055625270066e-09
1858,2.818757423028728e-07,0.0,9.787352039936081e-10
1859,2.4340587856386264e-07,0.0,8.656694916453489e-09
1860,2.2931691034955293e-07,0.0,4.577183909670879e-10
1861,2.0750240992128965e-07,0.0,0.0
1862,2.652057844443334e-07,4.517986262886353e-10,0.0
1863,2.582218883162568e-07,0.0,0.0
1864,2.3925693426463113e-07,0.0,0.0
1865,3.4171691254414327e-07,0.0,0.0
1866,3.172379479110532e-07,4.865612912574591e-10,9.731225825149181e-10
1867,2.717574432153924e-07,4.85281148598915e-10,4.85281148598915e-10
1868,3.6900860322930384e-07,2.4699371437009177e-09,0.0
1869,3.638221812707343e-07,0.0,0.0
1870,2.4771091489128594e-07,0.0,0.0
1871,5.3743156058772e-07,0.0,6.266494523288202e-08
1872,2.757586798907141e-07,0.0,0.0
1873,3.992664971974591e-07,0.0,0.0
1874,3.632562481925561e-07,1.1949218281515073e-09,2.3898436563030145e-09
1875,3.089624556196213e-07,0.0,8.58229043387837e-09
1876,2.7086144882559893e-07,0.0,0.0
1877,2.8759393444488524e-07,6.184815992682502e-10,0.0
1878,2.8564889476001554e-07,1.2078177347163432e-09,9.78332366230461e-08
1879,3.671704575936019e-07,6.10932526790009e-10,1.3440515367335593e-08
1880,3.8699613469361793e-07,6.417846254436199e-10,6.417846254436199e-10
1881,4.77616765692801e-07,6.972507571312292e-10,5.5780060570498335e-09
1882,3.1147203571890714e-07,0.0,2.6621540527571597e-09
1883,3.140711442028987e-07,0.0,0.0
1884,4.198679164346686e-07,6.601696966868076e-10,0.0
1885,3.04878568613276e-07,0.0,0.0
1886,3.678474342905247e-07,0.0,6.453463874400711e-10
1887,3.9434704035556933e-07,0.0,1.9586774424595887e-09
1888,4.305277343519265e-07,0.0,0.0
1889,3.84052896151843e-07,6.265136742733546e-10,1.2530273485467092e-09
1890,5.289389832796587e-07,1.3108772956016423e-09,1.9663159989136147e-09
1891,5.43083558568469e-07,6.374220040683554e-10,6.374220040683554e-10
1892,5.340772304407437e-07,6.268512375839919e-10,6.268512375839919e-10
1893,4.6064954517532897e-07,1.2316833108982905e-09,0.0
1894,4.0455881844536634e-07,0.0,0.0
1895,4.5019237404630985e-07,1.2037228991346183e-09,6.018614495673091e-10
1896,4.853254722547717e-07,0.0,5.89702897624278e-10
1897,3.8048440842430864e-07,5.826713556089658e-10,5.826713556089658e-10
1898,5.02461887208483e-07,1.6975064687230201e-09,0.0
1899,5.129592750563461e-07,1.1055156790007459e-09,0.0
1900,3.8102331245681853e-07,1.038210628578895e-09,5.191053142894475e-10
1901,4.828670512324607e-07,0.0,1.1177477832191585e-09
1902,4.365242318726814e-07,4.910283846193408e-10,1.6694965410124496e-08
1903,4.935801598549006e-07,5.400220270956879e-10,0.0
1904,5.068271775598987e-07,0.0,0.0
1905,4.2524655441411596e-07,0.0,0.0
1906,5.159616875971551e-07,0.0,2.0576738091193647e-09
1907,5.050272307016712e-07,1.028568674676933e-09,0.0
1908,5.343591169548745e-07,0.0,3.929111258571538e-09
1909,4.554814267976326e-07,3.300590023513905e-09,1.6502950117569526e-09
1910,4.312729515731917e-07,1.068830135508847e-09,5.344150677544235e-10
1911,4.78301615203236e-07,1.0640748282497725e-09,5.320374141248863e-10
1912,5.725153755520296e-07,5.209421227725386e-10,0.0
1913,4.714357828561333e-07,5.30298971401777e-10,3.181793939432964e-09
1914,4.694417441442056e-07,6.696743715117748e-10,0.0
1915,3.357517073254712e-07,0.0,0.0
1916,3.3841382673927e-07,1.0987462051303964e-09,1.0987462051303964e-09
1917,4.419468950800365e-07,1.0966424435210342e-09,0.0
1918,4.537118627467862e-07,3.44591288836682e-09,1.1486376294556067e-09
1919,5.377383445193118e-07,5.524709134618888e-09,0.0
1920,5.989635383230052e-07,3.028892692213958e-09,0.0
1921,5.414514134827186e-07,2.2718242842501013e-09,1.5145494858259667e-09
1922,5.046508135819749e-07,0.0,7.377935595798135e-09
1923,5.562756655308476e-07,2.1231896241147297e-09,1.0615948120573648e-09
1924,4.924600602862483e-07,3.867487219366694e-09,6.445812328337297e-09
1925,5.884025426894368e-07,3.299453377181294e-09,0.0
1926,5.862868874828564e-07,1.1146138456652466e-09,5.57306911730393e-09
1927,4.6269283870969957e-07,3.3447675740205796e-09,5.574612438330462e-09
1928,5.210274593991926e-07,2.2852082448565625e-09,2.2852082448565625e-09
1929,4.979761456525011e-07,2.2280812750352652e-09,1.8938691281888964e-08
1930,5.230794499766489e-07,0.0,0.0
1931,4.5393318259812077e-07,0.0,2.2810713318222042e-09
1932,4.603005265835236e-07,0.0,1.0959536389520963e-08
1933,5.425623044175154e-07,0.0,1.1470662419910127e-08
1934,6.014753353156266e-07,0.0,8.38710612072191e-09
1935,5.254076995697687e-07,0.0,3.590485242455088e-09
1936,5.274250725051388e-07,1.2124714565686645e-09,2.182448621823596e-08
1937,5.388998829403135e-07,0.0,1.1332006333297784e-08
1938,4.706372749296861e-07,0.0,7.779128452511941e-09
1939,5.261153432911669e-07,4.588215141154706e-09,4.588215141154706e-09
1940,6.89732928549347e-07,0.0,2.7893612308815818e-08
1941,4.2206485773021996e-07,0.0,1.7709016475464523e-08
1942,4.4602913362723484e-07,0.0,1.2136846860855144e-08
1943,4.209691155665496e-07,2.9032352077962287e-09,1.7419411246777372e-08
1944,5.012570341023093e-07,0.0,3.855823393905666e-08
1945,4.4441483737500675e-07,0.0,6.535512131478072e-09
1946,5.749416231992655e-07,4.1763312808029696e-09,8.352662561605939e-09
1947,4.7445067252738227e-07,1.1920870957027319e-09,2.3841741914054637e-09
1948,4.359627041594649e-07,0.0,8.697510267552389e-09
1949,7.078062935761409e-07,1.9634016634739737e-09,9.817008539414473e-09
1950,5.775001454821904e-07,2.1270722960764488e-09,1.2762433776458693e-08
1951,5.703849978999642e-07,4.264560704569931e-09,1.1727541604500402e-08
1952,5.926179937887355e-07,3.1634410646574906e-09,2.9525451195056007e-08
1953,5.645485430250119e-07,1.0773827385790469e-09,1.2928592640903958e-08
1954,5.355349799174292e-07,9.772536113672459e-10,1.9545072227344917e-08
1955,5.481194875756046e-07,0.0,1.1262729415761896e-08
1956,6.523413844661263e-07,0.0,1.3081712602058815e-08
1957,5.751609819526493e-07,1.7670075402875796e-09,7.068030161150318e-09
1958,6.303449708866538e-07,8.272243445794913e-10,8.272243445794913e-10
1959,7.308955218832125e-07,2.325224457422337e-09,6.975673039200103e-09
1960,5.834262424286862e-07,0.0,4.360125160918216e-08
1961,6.885625793984218e-07,0.0,6.948159270159238e-10
1962,7.210804255919356e-07,1.2683912808952869e-09,3.805173953708163e-09
1963,6.440188826672966e-07,0.0,3.879632060055371e-09
1964,6.138724302218179e-07,2.4335873316516654e-09,6.692365217553231e-09
1965,6.571924018317077e-07,1.6416130677043839e-09,1.6416130121932326e-09
1966,6.353319008667313e-07,5.539074754423723e-10,1.1078149508847446e-09
1967,6.13333725141274e-07,3.944268467392931e-09,2.465167847631733e-09
